adref,salary_min,redirect_url,description,latitude,title,salary_is_predicted,id,created,__CLASS__,salary_max,longitude,category.label,category.__CLASS__,category.tag,location.display_name,location.__CLASS__,location.area,company.display_name,company.__CLASS__,contract_time,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0Zwb2xDcDI4UkdLYy1pYWZzRldZUSIsImkiOiI1Nzg1NjIxMTExIn0.Fy_sWas1PYJx8mAkqyrVAJUR2qGjAF6qDUGLiDjLrfw,76501.21,https://www.adzuna.com/details/5785621111?utm_medium=api&utm_source=abfa41a4,"Overview Lead with Heart. Be the Difference. Transform End-of-Life Care. Join our company, where every day is an opportunity to deliver personalized, meaningful hospice and palliative care to patients facing life-limiting illness. We support patients and their families with dignity, comfort, and love. What You'll Do as a Hospice RN / RN Case Manager: Be the primary point of contact for patients and families, guiding them through every step of their hospice journey. Deliver and document skilled,…",37.4127,Hospice Registered Nurse,1,5785621111,2026-07-02T11:09:52Z,Adzuna::API::Response::Job,76501.21,-94.6929,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Pittsburg, Crawford County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Crawford County', 'Pittsburg']",Gentiva Hospice,Adzuna::API::Response::Company,part_time,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0Zwb2xDcDI4UkdLYy1pYWZzRldZUSIsImkiOiI1Nzg1NjIxMTQ0In0.pEih47lTXm-jVUsQeRvhLCyjnGwtUNVSpbKmc-3KTXM,66496.22,https://www.adzuna.com/details/5785621144?utm_medium=api&utm_source=abfa41a4,"Cherokee Specialty Care , a 62-bed long-term care skilled nursing community located in Cherokee, IA, is now hiring! Registered Nurse (RN) Shifts Available: Full-Time & Part-Time Competitive Wage  Shift Differentials Make a Difference Every Day - Join Care Initiatives as a Registered Nurse! Join our compassionate care team across more than 40 skilled nursing communities throughout Iowa. If you're a dedicated and empathetic caregiver looking to make a meaningful impact on the lives of others duri…",42.749535,Registered Nurse (RN) Evenings,1,5785621144,2026-07-02T11:09:52Z,Adzuna::API::Response::Job,66496.22,-95.557944,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Cherokee, Cherokee County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Cherokee County', 'Cherokee']",Care Initiatives,Adzuna::API::Response::Company,part_time,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4NTYyMTE2MiIsInMiOiI3RnBvbENwMjhSR0tjLWlhZnNGV1lRIn0.uuFLZKQlixTYxo-S1lErEv8aiA1TpOLzZi7TA7dqxqQ,164671.1,https://www.adzuna.com/details/5785621162?utm_medium=api&utm_source=abfa41a4,"Title: Superintendent - Commercial Construction Location: Columbus, OH Duration: Direct Hire Our client, a leading construction firm in Columbus OH has an immediate need for a construction Superintendent, with Commercial, Podium, and Wood Frame experience This is an immediate need! Details are as follows: • Location: Columbus but also willing to travel as needed. • Coordination drawing review • Bluebeam experience required • coordinating materials with field and design requirements • Work with …",40.041105,Superintendent - Commercial Construction,1,5785621162,2026-07-02T11:09:52Z,Adzuna::API::Response::Job,164671.1,-82.965488,Trade & Construction Jobs,Adzuna::API::Response::Category,trade-construction-jobs,"Minerva Park, Franklin County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Franklin County', 'Minerva Park']",Embark Recruiting Solutions,Adzuna::API::Response::Company,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4NTYyMTA2OSIsInMiOiI3RnBvbENwMjhSR0tjLWlhZnNGV1lRIn0.ckjbeuwO8vLyNq3mEuwP5411mDDizcXfeAjnpD-7JK8,0.0,https://www.adzuna.com/details/5785621069?utm_medium=api&utm_source=abfa41a4,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",40.114822,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $70k per year - U.S. Xpress - Dedicated,0,5785621069,2026-07-02T11:09:52Z,Adzuna::API::Response::Job,70000.0,-85.728976,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"River Forest, Madison County",Adzuna::API::Response::Location,"['US', 'Indiana', 'Madison County', 'River Forest']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0Zwb2xDcDI4UkdLYy1pYWZzRldZUSIsImkiOiI1Nzg1NjIxMTQxIn0.dnsQvv8D-huM2RjlVAPun9ci_BFq_HCMvrT9TAf2txY,83334.34,https://www.adzuna.com/details/5785621141?utm_medium=api&utm_source=abfa41a4,"Embrace Your Next Adventure as a Nurse Practitioner in the Picturesque Virginia Beach In the realm of healthcare, the true measure of success lies not merely in statistics, but in the profound impact on the lives of individuals. As a Nurse Practitioner (NP) , you are well aware of this reality. You have witnessed firsthand the transformative power of an insightful diagnosis, a compassionate explanation, and a tailored care plan. Now, envision integrating your expertise into a vibrant community …",36.846097,Certified Nurse Practitioner - CNP,1,5785621141,2026-07-02T11:09:52Z,Adzuna::API::Response::Job,83334.34,-76.092103,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Virginia Beach, Virginia Beach City",Adzuna::API::Response::Location,"['US', 'Virginia', 'Virginia Beach City', 'Virginia Beach']",MLee Medical Employment,Adzuna::API::Response::Company,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0Zwb2xDcDI4UkdLYy1pYWZzRldZUSIsImkiOiI1Nzg1NjIxMTUxIn0.AcRX7R-cH1HnVRKDVcvkoesT1KOJLaNBZDyGuZZiQ04,32332.41,https://www.adzuna.com/details/5785621151?utm_medium=api&utm_source=abfa41a4,Details Client Name WIMIL CSM Ozaukee Hosp-60017 Job Type Travel Offering Nursing Profession RN Registered Nurse Specialty Stepdown Job ID 18592549 Job Title RN Registered Nurse - Stepdown Weekly Pay $2146.0 Shift Details Shift 3x12Hr Nights Scheduled Hours 36 Job Order Details Start Date 07/26/2026 End Date 10/24/2026 Duration 13 Week(s) Job Description Daisy Medical is looking to add a talented/dependable RN Registered Nurse to our team! You will be joining a talented group of healthcare prof…,43.241706,RN Registered Nurse - Stepdown,1,5785621151,2026-07-02T11:09:52Z,Adzuna::API::Response::Job,32332.41,-87.991082,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Thiensville, Ozaukee County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Ozaukee County', 'Thiensville']",Carilion Roanoke Memorial Hospital,Adzuna::API::Response::Company,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4NTYyMTE0MyIsInMiOiI3RnBvbENwMjhSR0tjLWlhZnNGV1lRIn0.uYJTpvWhjJRD7RGPW9OONfeYDyW2HWLvYvyopXkmn4s,73837.31,https://www.adzuna.com/details/5785621143?utm_medium=api&utm_source=abfa41a4,"Registered Nurse In Home Health Explore opportunities with Caretenders, a part of LHC Group, a leading post-acute care partner for hospitals, physicians and families nationwide. As members of the Optum family of businesses, we are dedicated to helping people feel their best, including our team members who create meaningful connections with patients, their families, each other and the communities we serve. Find a home for your career here. Join us and embrace a culture of Caring. Connecting. Gro…",42.506,"RN, Home | , | Group",1,5785621143,2026-07-02T11:09:52Z,Adzuna::API::Response::Job,73837.31,-71.1263,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Reading, Middlesex County",Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Middlesex County', 'Reading']",UnitedHealthcare At Home,Adzuna::API::Response::Company,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4NTYyMTExNyIsInMiOiI3RnBvbENwMjhSR0tjLWlhZnNGV1lRIn0.zS2GjMx7DVZcwFpftbSAXC4bmk4bG9Y8lsdGBKrkmcA,92566.83,https://www.adzuna.com/details/5785621117?utm_medium=api&utm_source=abfa41a4,"RN Charge - Skilled Nursing Unit Baylor Scott & White Health | Continuing Care Hospital (CCH) Temple, TX Full-Time | Day Shift | (3) 12-Hour Shifts per Week, 6A-6P Baylor Scott & White Continuing Care Hospital (CCH) in Temple is seeking an experienced and compassionate Registered Nurse (RN) Charge Nurse to lead our Skilled Nursing Unit on day shift. This role is ideal for a strong clinical RN who enjoys mentoring others, coordinating care, and making a direct impact on both patients and staff. …",31.09373,RN Charge Skilled Nursing,1,5785621117,2026-07-02T11:09:52Z,Adzuna::API::Response::Job,92566.83,-97.3641,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Heidenheimer, Bell County",Adzuna::API::Response::Location,"['US', 'Texas', 'Bell County', 'Heidenheimer']",Baylor Scott & White Health,Adzuna::API::Response::Company,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4NTYyMTA3OCIsInMiOiI3RnBvbENwMjhSR0tjLWlhZnNGV1lRIn0.LlGkro-M_i-hQltDWbmtNt7IxEbxqBovkor3CrthfKg,0.0,https://www.adzuna.com/details/5785621078?utm_medium=api&utm_source=abfa41a4,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",42.15636,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0,5785621078,2026-07-02T11:09:52Z,Adzuna::API::Response::Job,70000.0,-72.77874,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Westfield, Hampden County",Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Hampden County', 'Westfield']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4NTYyMTA5MCIsInMiOiI3RnBvbENwMjhSR0tjLWlhZnNGV1lRIn0.3BMm0ueKoHaH5Pc3ohFzNIUirOXH87vGX4wDiaywKM8,0.0,https://www.adzuna.com/details/5785621090?utm_medium=api&utm_source=abfa41a4,"Trustaff is seeking a travel nurse RN ED - Emergency Department for a travel nursing job in Sierra Vista, Arizona. Job Description & Requirements Specialty: ED - Emergency Department Discipline: RN Start Date: 07/06/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel As an Emergency Room RN, you'll provide care for patients requiring emergency attention due to illness or trauma. One of the most critical parts of the Emergency RN job is performing a focused …",31.549609,"Travel Nurse RN - ED - Emergency Department - $2,106 per week",0,5785621090,2026-07-02T11:09:52Z,Adzuna::API::Response::Job,109512.0,-110.268343,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Sierra Bonita, Cochise County",Adzuna::API::Response::Location,"['US', 'Arizona', 'Cochise County', 'Sierra Bonita']",trustaff,Adzuna::API::Response::Company,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0Zwb2xDcDI4UkdLYy1pYWZzRldZUSIsImkiOiI1Nzg1NjIxMTE4In0.EBB_pTolIJhNTTNrJ1m21ykDmVDBssSLUVQFEnybpkI,0.0,https://www.adzuna.com/details/5785621118?utm_medium=api&utm_source=abfa41a4,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",39.958119,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $70k per year - U.S. Xpress - Dedicated,0,5785621118,2026-07-02T11:09:52Z,Adzuna::API::Response::Job,70000.0,-85.956738,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Fishers, Hamilton County",Adzuna::API::Response::Location,"['US', 'Indiana', 'Hamilton County', 'Fishers']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0Zwb2xDcDI4UkdLYy1pYWZzRldZUSIsImkiOiI1Nzg1NjIxMTUzIn0.EWjfe9yEAciExUMqQQQdSFv7DR4ZHW_DhhoQbZK2lPw,26353.76,https://www.adzuna.com/details/5785621153?utm_medium=api&utm_source=abfa41a4,"Nursery Rn The Lone Star State really is like a ""whole other country"" and Texas has so much to offer healthcare professionals. Texas has beautiful mountains, deserts and ranch lands, exciting cities, and fantastic beaches. From The Alamo to Padre Island, Texas has it all! Your adventure starts here with PRN Healthcare! Take control of your career with a travel contract or local contract. Our recruiters are trained matchmakers. By building authentic relationships, we get to know your wants, need…",30.320233,NURSERY - RN,1,5785621153,2026-07-02T11:09:52Z,Adzuna::API::Response::Job,26353.76,-97.865683,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Bee Cave, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Bee Cave']",PRN Healthcare Services,Adzuna::API::Response::Company,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVmwxOWxTcDI4UkczcE1VNWhISHhuQSIsImkiOiI1Nzg1NjIxMTMzIn0.SvjGMTgtOjC-BPgN2ASne0GDjeqN0lCCJIX_wz9h4VM,0.0,https://www.adzuna.com/details/5785621133?utm_medium=api&utm_source=abfa41a4,"ADN Healthcare is seeking a travel nurse RN Labor and Delivery for a travel nursing job in State College, Pennsylvania. Job Description & Requirements Specialty: Labor and Delivery Discipline: RN Start Date: 06/29/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel Weekly rate listed is an estimate and can vary based on the applicant's home location, VMS Fees, and onboarding costs. Our Client is currently seeking Labor and Delivery for positions in State Coll…",40.803566,"Travel Labor & Delivery RN - $2,436 per week",0,5785621133,2026-07-02T11:09:52Z,Adzuna::API::Response::Job,126672.0,-77.896898,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"University Park, Centre County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Centre County', 'University Park']",ADN Healthcare,Adzuna::API::Response::Company,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVmwxOWxTcDI4UkczcE1VNWhISHhuQSIsImkiOiI1Nzg1NjIxMDY3In0.bRNV_paaZ27xMehxve1Hr6thYr4gGIKgqrCMlha1BcE,0.0,https://www.adzuna.com/details/5785621067?utm_medium=api&utm_source=abfa41a4,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",39.9673,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0,5785621067,2026-07-02T11:09:52Z,Adzuna::API::Response::Job,70000.0,-86.1602,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Carmel, Hamilton County",Adzuna::API::Response::Location,"['US', 'Indiana', 'Hamilton County', 'Carmel']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVmwxOWxTcDI4UkczcE1VNWhISHhuQSIsImkiOiI1Nzg1NjIxMTU4In0.jf_pJwL5G49kONrRYHfJxRRywRdgbZ_S5ywWy4vs5Uw,0.0,https://www.adzuna.com/details/5785621158?utm_medium=api&utm_source=abfa41a4,"TheraEx Therapy is seeking a travel Physical Therapist for a travel job in Orangeburg, South Carolina. Job Description & Requirements Specialty: Physical Therapist Discipline: Therapy Duration: 13 weeks 40 hours per week Shift: 8 hours Employment Type: Travel Physical Therapist – HIRING! Job Details: Weekly Gross: $ 1,963.50 Orangeburg, SC 13 week contract Setting: Acute Care Requirements: 1 year of recent experience Active Physical Therapist License Current BLS/BCLS Certification Experience wi…",33.49846,"Travel Physical Therapist - $2,126 per week",0,5785621158,2026-07-02T11:09:52Z,Adzuna::API::Response::Job,110552.0,-80.84702,Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,"Pecan Way Terrace, Orangeburg County",Adzuna::API::Response::Location,"['US', 'South Carolina', 'Orangeburg County', 'Pecan Way Terrace']",TheraEx Therapy,Adzuna::API::Response::Company,,contract
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4NTYyMTA4NCIsInMiOiJWbDE5bFNwMjhSRzNwTVU1aEhIeG5BIn0.wvU0M6Rv6m8lvmXMiPHI8NCqrIFhYOUzJ52RzTy3S88,23335.82,https://www.adzuna.com/details/5785621084?utm_medium=api&utm_source=abfa41a4,"Travel RN Long-Term Acute Care (LTAC) Westminster, California We're looking for Registered Nurses (RNs) for an immediate travel opening in an LTAC (Long-Term Acute Care) facility in Westminster, CA. The right RN should have at least 1 year of recent experience in a Long-Term Acute Care or similar high acuity setting. Read below for more requirements. As an RN in LTAC, you will care for patients with serious medical conditions who require extended hospital-level care. These patients often have c…",33.76253,Travel RN - Long-Term Acute Care (LTAC),1,5785621084,2026-07-02T11:09:52Z,Adzuna::API::Response::Job,23335.82,-118.00782,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Westminster, Orange County",Adzuna::API::Response::Location,"['US', 'California', 'Orange County', 'Westminster']",Travel Nurse Across America,Adzuna::API::Response::Company,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4NTYyMTE3NSIsInMiOiJWbDE5bFNwMjhSRzNwTVU1aEhIeG5BIn0.nDe7scKL8p3ItG1NxLzTlzXNCN5zWV6G1fciOEwpLRQ,0.0,https://www.adzuna.com/details/5785621175?utm_medium=api&utm_source=abfa41a4,"Registered Nurse (RN) | Radiology Location: Mishawaka, IN Agency: TRS Healthcare Pay: $2,327 per week Shift Information: Days Start Date: 7/13/2026 About the Position TravelNurseSource is working with TRS Healthcare to find a qualified Radiology RN in Mishawaka, Indiana, 46545! Registered Nurse - Radiology - Cardiac Cath Lab TRS Healthcare is seeking a Registered Nurse who is licensed to work in IN, and has Radiology - Cardiac Cath Lab experience. The Registered Nurse assumes responsibility and…",41.6619,"Travel Nurse RN - Radiology - $2,327 per week in Mishawaka, IN",0,5785621175,2026-07-02T11:09:52Z,Adzuna::API::Response::Job,121004.0,-86.15862,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Mishawaka, St. Joseph County",Adzuna::API::Response::Location,"['US', 'Indiana', 'St. Joseph County', 'Mishawaka']",Travel Nurse Source,Adzuna::API::Response::Company,,
