salary_max,description,__CLASS__,title,salary_is_predicted,salary_min,id,adref,latitude,redirect_url,created,longitude,location.display_name,location.area,location.__CLASS__,company.__CLASS__,company.display_name,category.__CLASS__,category.tag,category.label,contract_time,contract_type
35455.59,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,35455.59,5676001533,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGkxeWk4TW04UkdxMHFRSXZ1TWhMQSIsImkiOiI1Njc2MDAxNTMzIn0.gl12qdr3KTTODWRTvAc2VAuvI-iFoPKxCfBO1SxQON0,41.781,https://www.adzuna.com/details/5676001533?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-76.7763,"Troy, Bradford County","['US', 'Pennsylvania', 'Bradford County', 'Troy']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
35883.59,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,35883.59,5676001479,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGkxeWk4TW04UkdxMHFRSXZ1TWhMQSIsImkiOiI1Njc2MDAxNDc5In0.RZ7n5OLHeXVppZBL496ALqnOfbhZaANmaMF59VK16W0,39.5931,https://www.adzuna.com/details/5676001479?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-90.45468,"Winchester, Scott County","['US', 'Illinois', 'Scott County', 'Winchester']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
36519.44,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,36519.44,5676001581,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjAwMTU4MSIsInMiOiJQaTF5aThNbThSR3EwcVFJdnVNaExBIn0.84LrN9Qehz2w9YyXyRMvIYYxBghcGfnzTV1DvIj5Vtk,40.313955,https://www.adzuna.com/details/5676001581?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-75.456723,"Woxall, Montgomery County","['US', 'Pennsylvania', 'Montgomery County', 'Woxall']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
36928.29,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,36928.29,5676001572,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGkxeWk4TW04UkdxMHFRSXZ1TWhMQSIsImkiOiI1Njc2MDAxNTcyIn0.Wl194yIwBOIDi_B_lKT_a44492nYJuQQVfpCuC-VVOA,43.011042,https://www.adzuna.com/details/5676001572?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-84.748946,"Fowler, Clinton County","['US', 'Michigan', 'Clinton County', 'Fowler']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
35038.71,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,35038.71,5676001506,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGkxeWk4TW04UkdxMHFRSXZ1TWhMQSIsImkiOiI1Njc2MDAxNTA2In0.OqKlFsOWmqJKF15-WG_zhdxFONKeFjS9DSKSrP1pQDc,41.92331,https://www.adzuna.com/details/5676001506?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-85.502183,"Centreville, St. Joseph County","['US', 'Michigan', 'St. Joseph County', 'Centreville']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
31412.24,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,31412.24,5676001519,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGkxeWk4TW04UkdxMHFRSXZ1TWhMQSIsImkiOiI1Njc2MDAxNTE5In0.fNYlNv8-WbuqUWEFXBEeztVf3oXI8ts_p1dLQXAzAQA,40.463522,https://www.adzuna.com/details/5676001519?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-78.586235,"Cresson, Cambria County","['US', 'Pennsylvania', 'Cambria County', 'Cresson']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
34410.97,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,34410.97,5676001495,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGkxeWk4TW04UkdxMHFRSXZ1TWhMQSIsImkiOiI1Njc2MDAxNDk1In0.9C4urp-MR9Fm0id5uYgWkYXHuQiMJpqbLGDvaPYg7d8,40.343881,https://www.adzuna.com/details/5676001495?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-75.632014,"Boyertown, Berks County","['US', 'Pennsylvania', 'Berks County', 'Boyertown']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
33514.1,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,33514.1,5676001553,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjAwMTU1MyIsInMiOiJQaTF5aThNbThSR3EwcVFJdnVNaExBIn0.4M7ejW5Mp3NTQ1uAMqx0b-wxOyjyL0fQuDMM_yCQ_Dw,40.155391,https://www.adzuna.com/details/5676001553?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-82.156476,"Frazeysburg, Muskingum County","['US', 'Ohio', 'Muskingum County', 'Frazeysburg']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
50062.56,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,50062.56,5676001542,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGkxeWk4TW04UkdxMHFRSXZ1TWhMQSIsImkiOiI1Njc2MDAxNTQyIn0.M6YuwAIQYOjWmvmmjepmZTJr-1D36jehTe3LAqk9gUM,40.768402,https://www.adzuna.com/details/5676001542?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-87.991773,"Gilman, Iroquois County","['US', 'Illinois', 'Iroquois County', 'Gilman']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
35294.23,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,35294.23,5676001510,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjAwMTUxMCIsInMiOiJQaTF5aThNbThSR3EwcVFJdnVNaExBIn0.AHA-ec6qyilLWhTfQ1Xfmb_a3Pe0gBgk5yIeZmQq5-0,39.575266,https://www.adzuna.com/details/5676001510?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-81.634643,"Beverly, Washington County","['US', 'Ohio', 'Washington County', 'Beverly']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
34588.31,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,34588.31,5676001562,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGkxeWk4TW04UkdxMHFRSXZ1TWhMQSIsImkiOiI1Njc2MDAxNTYyIn0.9SJjcqrTfeVei1EOPXdoIFnM6X4zqhxmJmOsvuTXOzQ,42.46638,https://www.adzuna.com/details/5676001562?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-90.57102,"Shawondasse, Dubuque County","['US', 'Iowa', 'Dubuque County', 'Shawondasse']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
40158.52,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,40158.52,5676001475,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjAwMTQ3NSIsInMiOiJQaTF5aThNbThSR3EwcVFJdnVNaExBIn0.OY_Eo-oTx5clmi8Ei04N-NA6boZt0HDVK5ArOIC0mac,41.45112,https://www.adzuna.com/details/5676001475?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-81.15918,"Burton, Geauga County","['US', 'Ohio', 'Geauga County', 'Burton']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
31618.44,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,31618.44,5676001577,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGkxeWk4TW04UkdxMHFRSXZ1TWhMQSIsImkiOiI1Njc2MDAxNTc3In0.LRbFC5aA7lqhX4x0N_VQZk0Va46BQuEzDSakxVjKxEE,39.9528,https://www.adzuna.com/details/5676001577?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-90.216546,"Virginia, Cass County","['US', 'Illinois', 'Cass County', 'Virginia']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
32831.77,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,32831.77,5676001571,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGkxeWk4TW04UkdxMHFRSXZ1TWhMQSIsImkiOiI1Njc2MDAxNTcxIn0.pgvL2TsCNqT3IcSJVAEixQWrj_DwfLCuCByfg8xDJ7I,40.70838,https://www.adzuna.com/details/5676001571?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-87.993027,"Onarga, Iroquois County","['US', 'Illinois', 'Iroquois County', 'Onarga']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
36517.14,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Adzuna::API::Response::Job,Become a Surrogate – Competitive Compensation & Support,1,36517.14,5676001548,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGkxeWk4TW04UkdxMHFRSXZ1TWhMQSIsImkiOiI1Njc2MDAxNTQ4In0.XITMzB8HKtyDNg_o419hoE8_coKrBuFkm9hWNGN9spE,39.879827,https://www.adzuna.com/details/5676001548?utm_medium=api&utm_source=abfa41a4,2026-03-23T09:29:05Z,-81.911165,"Philo, Muskingum County","['US', 'Ohio', 'Muskingum County', 'Philo']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Gift of Life Surrogacy,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
