adref,id,latitude,redirect_url,title,salary_min,contract_time,created,salary_max,longitude,salary_is_predicted,description,__CLASS__,location.area,location.__CLASS__,location.display_name,company.__CLASS__,company.display_name,category.label,category.__CLASS__,category.tag,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MjUxOTY1MyIsInMiOiJTRXBjMy1GNjhSR2g3czIxbnhzMWJ3In0.X7RlbRX_8CqZwe9JlfAmOOlS2F2eAdfh31g7rdGuMjA,5792519653,37.213987,https://www.adzuna.com/land/ad/5792519653?se=SEpc3-F68RGh7s21nxs1bw&utm_medium=api&utm_source=abfa41a4&v=444F221FD280204091E548287952E3B71630C5CB,Uber Eats Seasonal Delivery - Driver,22376.68,part_time,2026-07-08T11:15:12Z,22376.68,-100.731267,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Kansas', 'Seward County', 'Kismet']",Adzuna::API::Response::Location,"Kismet, Seward County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0VwYzMtRjY4UkdoN3MyMW54czFidyIsImkiOiI1NzkyNTE5NjU3In0.YBMlipTi-1Awd1MraSWNlTz6RIEqg_Jp2kdQuLw2jSI,5792519657,31.965163,https://www.adzuna.com/land/ad/5792519657?se=SEpc3-F68RGh7s21nxs1bw&utm_medium=api&utm_source=abfa41a4&v=9CF44C0D191FF66581E11B24A8006C10DE836F7D,Deliver with Uber on your schedule,23336.0,part_time,2026-07-08T11:15:12Z,23336.0,-97.339411,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Texas', 'Hill County', 'Whitney']",Adzuna::API::Response::Location,"Whitney, Hill County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0VwYzMtRjY4UkdoN3MyMW54czFidyIsImkiOiI1NzkyNTE5NjE3In0.oFGxUP6xJ34tJ5X8FV5ijsuqpYL-fVdxoffV9s54mj4,5792519617,43.375337,https://www.adzuna.com/land/ad/5792519617?se=SEpc3-F68RGh7s21nxs1bw&utm_medium=api&utm_source=abfa41a4&v=82407B7752301229FE7B2485DD55E19A0A64BE4D,Students - Deliver with Uber Eats,22813.95,part_time,2026-07-08T11:15:12Z,22813.95,-94.093549,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Iowa', 'Kossuth County', 'Lakota']",Adzuna::API::Response::Location,"Lakota, Kossuth County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MjUxOTY0OSIsInMiOiJTRXBjMy1GNjhSR2g3czIxbnhzMWJ3In0.PIBsbudV9-4lHnqPwy0o6kdFj28K9zKf7bAtd7-XOc0,5792519649,30.238827,https://www.adzuna.com/land/ad/5792519649?se=SEpc3-F68RGh7s21nxs1bw&utm_medium=api&utm_source=abfa41a4&v=A9684C9646AAE8570A3D478E3FE29347DC84FA15,Deliver with Uber - Flexible Gig,27643.8,part_time,2026-07-08T11:15:12Z,27643.8,-92.656077,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Louisiana', 'Jefferson Davis Parish', 'Jennings']",Adzuna::API::Response::Location,"Jennings, Jefferson Davis Parish",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0VwYzMtRjY4UkdoN3MyMW54czFidyIsImkiOiI1NzkyNTE5NjMwIn0.PCX6SWxUNbpHJWMNgVUpUtQ9iqNNXFD_bcS-ScGaoYs,5792519630,32.779072,https://www.adzuna.com/land/ad/5792519630?se=SEpc3-F68RGh7s21nxs1bw&utm_medium=api&utm_source=abfa41a4&v=26E42F33052055137DF49369A3ECE018B274020C,Deliver Food with Uber - Flexible Gig,35143.75,part_time,2026-07-08T11:15:12Z,35143.75,-108.277751,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'New Mexico', 'Grant County', 'Silver']",Adzuna::API::Response::Location,"Silver, Grant County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0VwYzMtRjY4UkdoN3MyMW54czFidyIsImkiOiI1NzkyNTE5NjExIn0.gWotFnxelztK6qA4h8_UFmL81wmsNiIhznBPMMs172E,5792519611,30.373202,https://www.adzuna.com/land/ad/5792519611?se=SEpc3-F68RGh7s21nxs1bw&utm_medium=api&utm_source=abfa41a4&v=3E05C7E3C01A3CB62DFD8654C8328BF1C0D53559,Deliver Food with Uber - Flexible Gig,35030.09,part_time,2026-07-08T11:15:12Z,35030.09,-86.226578,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Florida', 'Walton County', 'Santa Rosa Beach']",Adzuna::API::Response::Location,"Santa Rosa Beach, Walton County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0VwYzMtRjY4UkdoN3MyMW54czFidyIsImkiOiI1NzkyNTE5NjU0In0.xDWJu8vua_fIRMgZwocnVTJIpUZxDDzgBIlpil5INxo,5792519654,40.5423,https://www.adzuna.com/land/ad/5792519654?se=SEpc3-F68RGh7s21nxs1bw&utm_medium=api&utm_source=abfa41a4&v=A3D44DB5C79FBCCE73F957D853BB3BE42C4D4AB5,Deliver with Uber - Flexible Gig,34256.49,part_time,2026-07-08T11:15:12Z,34256.49,-84.62898,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Ohio', 'Mercer County', 'Celina']",Adzuna::API::Response::Location,"Celina, Mercer County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0VwYzMtRjY4UkdoN3MyMW54czFidyIsImkiOiI1NzkyNTE5NjI0In0.RxxUsLIz9VnpDjllqtpWwRLI8MzcQvjcsG9b6uYjyzg,5792519624,41.38854,https://www.adzuna.com/land/ad/5792519624?se=SEpc3-F68RGh7s21nxs1bw&utm_medium=api&utm_source=abfa41a4&v=CFE911DE6B56C01484FE72D145C2D106BFD0302D,Food Delivery with Uber Eats,26073.87,part_time,2026-07-08T11:15:12Z,26073.87,-73.75128,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'New York', 'Putnam County', 'Lake Mahopac']",Adzuna::API::Response::Location,"Lake Mahopac, Putnam County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0VwYzMtRjY4UkdoN3MyMW54czFidyIsImkiOiI1NzkyNTE5NjU4In0.xhwYVpwFkJMliXOPJk4jQq2WBIAdE9quI4ymDextTAU,5792519658,42.609453,https://www.adzuna.com/land/ad/5792519658?se=SEpc3-F68RGh7s21nxs1bw&utm_medium=api&utm_source=abfa41a4&v=0D686EB90DE16B9CF26F849291F98E1CE627A8E3,Deliver with Uber Eats - Great for Students,24728.13,part_time,2026-07-08T11:15:12Z,24728.13,-71.556085,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Massachusetts', 'Middlesex County', 'Groton']",Adzuna::API::Response::Location,"Groton, Middlesex County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MjUxOTYyNSIsInMiOiJTRXBjMy1GNjhSR2g3czIxbnhzMWJ3In0.aUZJK9wY9n9PiGNLeQw8ZAgNJm7-8kxnc3bFUny9W5g,5792519625,47.341345,https://www.adzuna.com/land/ad/5792519625?se=SEpc3-F68RGh7s21nxs1bw&utm_medium=api&utm_source=abfa41a4&v=DB4D051994DFB2F211C3D168F243F1F79673C8EC,Deliver Food with Uber - Flexible Gig,26191.87,part_time,2026-07-08T11:15:12Z,26191.87,-106.869953,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Montana', 'Garfield County', 'Jordan']",Adzuna::API::Response::Location,"Jordan, Garfield County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0VwYzMtRjY4UkdoN3MyMW54czFidyIsImkiOiI1NzkyNTE5NjY3In0.C4jZyF25EhxxwdowL1-V7PYg7mtDS3jJ4B2joAtTAUA,5792519667,42.004943,https://www.adzuna.com/land/ad/5792519667?se=SEpc3-F68RGh7s21nxs1bw&utm_medium=api&utm_source=abfa41a4&v=6C51211FA4FFB31D9AFC26E9C9005AE928FE8F37,Deliver with Uber on your schedule,27943.26,part_time,2026-07-08T11:15:12Z,27943.26,-92.573918,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Iowa', 'Tama County', 'Toledo']",Adzuna::API::Response::Location,"Toledo, Tama County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0VwYzMtRjY4UkdoN3MyMW54czFidyIsImkiOiI1NzkyNTE5NjIyIn0.0FmvmKbbRcRxez1zpzdvDgYbAdaBtG4qzNHAkNHlRCQ,5792519622,45.059945,https://www.adzuna.com/land/ad/5792519622?se=SEpc3-F68RGh7s21nxs1bw&utm_medium=api&utm_source=abfa41a4&v=40D573A1FE27BD0C9E2CB7DE43F8D627BCC3E496,Deliver Food with Uber - Flexible Gig,27633.38,part_time,2026-07-08T11:15:12Z,27633.38,-69.884108,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Maine', 'Somerset County', 'Bingham']",Adzuna::API::Response::Location,"Bingham, Somerset County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoibnVvMzRPRjY4UkdoN3MyMW54czFidyIsImkiOiI1NzkyNTE5NjY1In0.Ybu_wV82iLW21j12kH5NnQ6FclE_DRnQ8gmtrqcaqbA,5792519665,41.50938,https://www.adzuna.com/land/ad/5792519665?se=nuo34OF68RGh7s21nxs1bw&utm_medium=api&utm_source=abfa41a4&v=0B6FA28253589650DF3220CC51E2E48BCD20B677,Delivery Driver - Uber Eats,25134.22,part_time,2026-07-08T11:15:12Z,25134.22,-87.59982,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Illinois', 'Cook County', 'Ford Heights']",Adzuna::API::Response::Location,"Ford Heights, Cook County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoibnVvMzRPRjY4UkdoN3MyMW54czFidyIsImkiOiI1NzkyNTE5NjMyIn0.P3xLnFND9TMseDmmOiCkB7Din8kWaiyHp-gI7Wogei4,5792519632,39.858383,https://www.adzuna.com/land/ad/5792519632?se=nuo34OF68RGh7s21nxs1bw&utm_medium=api&utm_source=abfa41a4&v=EE9E7AA36A7514D38CDC6611ED8389E88A34A448,Deliver Food with Uber Eats,23950.99,part_time,2026-07-08T11:15:12Z,23950.99,-77.698872,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Pennsylvania', 'Franklin County', 'Kauffman']",Adzuna::API::Response::Location,"Kauffman, Franklin County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoibnVvMzRPRjY4UkdoN3MyMW54czFidyIsImkiOiI1NzkyNTE5NjEyIn0.KBVRAlXl00Gkvghr_Pf1gkYloEV2yWjvcW-qhA_sABw,5792519612,33.172519,https://www.adzuna.com/land/ad/5792519612?se=nuo34OF68RGh7s21nxs1bw&utm_medium=api&utm_source=abfa41a4&v=72B81083ED7C160B21AD1EC1EDB935DE9DC1EE19,Need a gig? Deliver with Uber Eats!,28839.71,part_time,2026-07-08T11:15:12Z,28839.71,-94.363385,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Texas', 'Cass County', 'Douglassville']",Adzuna::API::Response::Location,"Douglassville, Cass County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoibnVvMzRPRjY4UkdoN3MyMW54czFidyIsImkiOiI1NzkyNTE5NjQwIn0.8tVgxAT07UVHlZLz5OIdjvdmR7fvePgYWi8UpJwIt0A,5792519640,40.751605,https://www.adzuna.com/land/ad/5792519640?se=nuo34OF68RGh7s21nxs1bw&utm_medium=api&utm_source=abfa41a4&v=DA1F89AD5691B83F211FA92E205A65DA42846950,Deliver with Uber - Flexible Gig,27715.23,part_time,2026-07-08T11:15:12Z,27715.23,-77.226708,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Pennsylvania', 'Snyder County', 'Beaver Springs']",Adzuna::API::Response::Location,"Beaver Springs, Snyder County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoibnVvMzRPRjY4UkdoN3MyMW54czFidyIsImkiOiI1NzkyNTE5NjQ0In0.QRKK-PJlyhSF0pxCyH7WWxg1S7PwN7X9gUs8-TfDAQc,5792519644,40.848902,https://www.adzuna.com/land/ad/5792519644?se=nuo34OF68RGh7s21nxs1bw&utm_medium=api&utm_source=abfa41a4&v=99E92DD3CEFA20E0C247D7D2EA875C240A7DE6AC,Deliver with Uber Eats - Great for Students,20238.22,part_time,2026-07-08T11:15:12Z,20238.22,-72.574994,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'New York', 'Suffolk County', 'East Quogue']",Adzuna::API::Response::Location,"East Quogue, Suffolk County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
