title,contract_time,adref,__CLASS__,id,salary_is_predicted,description,latitude,longitude,redirect_url,salary_min,contract_type,salary_max,created,location.__CLASS__,location.area,location.display_name,company.__CLASS__,company.display_name,category.label,category.tag,category.__CLASS__
Service Desk Analyst,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMDM1NDg1MyIsInMiOiJNUHRETDdCQThSR3RUT29qaWFFTGd3In0.cQPbK8aY2TUWrdwTi7eeLDEJgxOZV1TQ61D9v2n-GHo,Adzuna::API::Response::Job,5710354853,1,"At MB2 Dental, we prioritize superior customer service and the eﬃcient operation of our information technology systems. We are seeking a highly capable Service Desk Analyst to assess and optimize the performance of our end-user IT systems and software. The Service Desk Analyst will be responsible for analyzing IT system performance, resolving IT equipment and software issues, and providing IT support to on-site staff and partner oﬃces. MB2 Dental is pleased to offer a competitive compensation p…",32.965207,-96.881689,https://www.adzuna.com/details/5710354853?utm_medium=api&utm_source=abfa41a4,82453.92,,82453.92,2026-04-25T08:50:52Z,Adzuna::API::Response::Location,"['US', 'Texas', 'Dallas', 'Farmers Branch']","Farmers Branch, Dallas",Adzuna::API::Response::Company,Dental Office,IT Jobs,it-jobs,Adzuna::API::Response::Category
Regional Operations Coordinator,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTVB0REw3QkE4Ukd0VE9vamlhRUxndyIsImkiOiI1NzEwMzU0ODc0In0.H10KlZ012rrjf9jpWPp2IuKGVDI-OhcwUxPNQg080u4,Adzuna::API::Response::Job,5710354874,1,"Area Operations Coordinator Salary: $65,000/year Location: St. Louis, MO (In Office) We are looking for outstanding employee who is looking to grow their career with Securitas. As an Area Operations Coordinator , you will perform a high level of administrative duties and implement organizational policies/practices on behalf of the Area. This position requires a high level of P&L understanding for financial reviews, budgeting, trending, data collection, and report analyzation. Looking for an emp…",38.67798,-90.3783,https://www.adzuna.com/details/5710354874?utm_medium=api&utm_source=abfa41a4,44226.68,,44226.68,2026-04-25T08:50:52Z,Adzuna::API::Response::Location,"['US', 'Missouri', 'Saint Louis County', 'Olivette']","Olivette, Saint Louis County",Adzuna::API::Response::Company,Securitas,Admin Jobs,admin-jobs,Adzuna::API::Response::Category
Case Coordinator,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMDM1NDg4NCIsInMiOiJNUHRETDdCQThSR3RUT29qaWFFTGd3In0.fqCEETJpIr5sl-6Id0oUGzm27G62YdDrA4d8IYcAZ6A,Adzuna::API::Response::Job,5710354884,0,"We are passionate about what we do, the services we provide, and the clients we serve. If you're looking for an opportunity to join a company that values collaboration, innovation, and dedication, we're the right place for you. A Brief Overview Partners with their Case Managers to develop and administer Panelists' practices. Coordinates case administration and case management within the case management team. Provides continued support to Case Manager(s) and Panelists, as well as performs a wide…",40.754996,-73.993461,https://www.adzuna.com/details/5710354884?utm_medium=api&utm_source=abfa41a4,59800.0,,78400.0,2026-04-25T08:50:52Z,Adzuna::API::Response::Location,"['US', 'New York', 'New York City', 'Manhattan', 'Chelsea and Clinton']","Chelsea and Clinton, Manhattan",Adzuna::API::Response::Company,"JAMS, Inc.",Admin Jobs,admin-jobs,Adzuna::API::Response::Category
Local CDL A Drivers – Home Daily,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTVB0REw3QkE4Ukd0VE9vamlhRUxndyIsImkiOiI1NzEwMzU0ODY3In0.mVceVSyT7QEi3zf0iagaoijozzgWSszxmntTzVuIFoA,Adzuna::API::Response::Job,5710354867,1,"Local Class A CDL Drivers - $1,600 - $1,800 weekly pay Dive into a career that offers a job and a lifestyle where your efforts are recognized, and your success is celebrated. At Premier, we’ve built a culture that supports our team on and off the road. If you're 22 or older, have a Class A CDL, and have at least one year of tractor-trailer experience, we want to hear from you! Apply today and see why many drivers have found their home at Premier Transportation. Let’s drive towards success toget…",41.36136,-71.97384,https://www.adzuna.com/details/5710354867?utm_medium=api&utm_source=abfa41a4,64011.94,,64011.94,2026-04-25T08:50:52Z,Adzuna::API::Response::Location,"['US', 'Connecticut', 'New London County', 'Masons Island']","Masons Island, New London County",Adzuna::API::Response::Company,Premier Transportation,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category
Dentist,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTVB0REw3QkE4Ukd0VE9vamlhRUxndyIsImkiOiI1NzEwMzU0ODcxIn0.HpYu0KnWZb4JHy3jXK5fS7I54smyCfCjr0uwicWe-6w,Adzuna::API::Response::Job,5710354871,1,"Glick and Woods Dentistry in Tullahoma, TN , seeks to expand its exceptional team by adding an experienced full-time general dentist. We offer a great opportunity that includes high earning potential , and we are interested in joining a team of doctors who want to help you achieve your clinical, professional, and financial goals throughout your dental career. Since 1985, we’ve served Tullahoma and the nearby communities of Manchester, Shelbyville, Winchester, and Fayetteville. We are a private …",35.36068,-86.215746,https://www.adzuna.com/details/5710354871?utm_medium=api&utm_source=abfa41a4,248416.97,,248416.97,2026-04-25T08:50:52Z,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Coffee County', 'Tullahoma']","Tullahoma, Coffee County",Adzuna::API::Response::Company,Dental Office,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category
"Local CDL A Drivers: $1,000 Annual Longevity Bonus",full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMDM1NDg2OSIsInMiOiJNUHRETDdCQThSR3RUT29qaWFFTGd3In0.zQjzzNSk3LaHJKZ9H80ej2Fg3-Y2kNNgwVyT1UW2BL4,Adzuna::API::Response::Job,5710354869,1,"Local Class A CDL Drivers - $1,600 - $1,800 weekly pay Dive into a career that offers a job and a lifestyle where your efforts are recognized, and your success is celebrated. At Premier, we’ve built a culture that supports our team on and off the road. If you're 22 or older, have a Class A CDL, and have at least one year of tractor-trailer experience, we want to hear from you! Apply today and see why many drivers have found their home at Premier Transportation. Let’s drive towards success toget…",42.88026,-73.35906,https://www.adzuna.com/details/5710354869?utm_medium=api&utm_source=abfa41a4,68476.04,,68476.04,2026-04-25T08:50:52Z,Adzuna::API::Response::Location,"['US', 'New York', 'Rensselaer County', 'Hoosick Falls']","Hoosick Falls, Rensselaer County",Adzuna::API::Response::Company,Premier Transportation,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category
Operations Coordinator,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTVB0REw3QkE4Ukd0VE9vamlhRUxndyIsImkiOiI1NzEwMzU0ODU1In0.N59HNIlFgqHWCY1pjgsg74e01Vh0bOwFCKZzyvTf9Jw,Adzuna::API::Response::Job,5710354855,1,"Area Operations Coordinator Salary: $65,000/year Location: St. Louis, MO (In Office) We are looking for outstanding employee who is looking to grow their career with Securitas. As an Area Operations Coordinator , you will perform a high level of administrative duties and implement organizational policies/practices on behalf of the Area. This position requires a high level of P&L understanding for financial reviews, budgeting, trending, data collection, and report analyzation. Looking for an emp…",38.522495,-90.297501,https://www.adzuna.com/details/5710354855?utm_medium=api&utm_source=abfa41a4,47827.19,,47827.19,2026-04-25T08:50:52Z,Adzuna::API::Response::Location,"['US', 'Missouri', 'Saint Louis County', 'Lemay']","Lemay, Saint Louis County",Adzuna::API::Response::Company,Securitas,Admin Jobs,admin-jobs,Adzuna::API::Response::Category
Front Office Assistant,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMDM1NDg1OSIsInMiOiJNUHRETDdCQThSR3RUT29qaWFFTGd3In0.FuQM1lAf9BezfMcnS0MmpII0A-xIqcJAekM10xtLX8s,Adzuna::API::Response::Job,5710354859,1,"Our private dental office is seeking a reliable, motivated, and eager-to-learn Front Office Receptionist to join our team in the Las Vegas, NV, area! As the initial point of contact, you will have the chance to create positive patient experiences by welcoming our guests and making them your top priority. We emphasize teamwork and strive to create a collaborative, supportive environment for our staff. If you have a niche for customer service and meet our qualifications below, apply today! Compen…",36.1519,-115.10996,https://www.adzuna.com/details/5710354859?utm_medium=api&utm_source=abfa41a4,34611.31,,34611.31,2026-04-25T08:50:52Z,Adzuna::API::Response::Location,"['US', 'Nevada', 'Clark County', 'Winchester']","Winchester, Clark County",Adzuna::API::Response::Company,Dental Office,Admin Jobs,admin-jobs,Adzuna::API::Response::Category
Dental Hygienist,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMDM1NDg1MiIsInMiOiJNUHRETDdCQThSR3RUT29qaWFFTGd3In0.hITZAf-vsU2zrvdPEqkPAChR01N7ZKiqMhoqSoP3Uxw,Adzuna::API::Response::Job,5710354852,1,"Pine Grove Family Dental is seeking a Dental Hygienist to join our dedicated team in Parker, CO! Our comprehensive dental practice takes great pride in providing exceptional dental care in a warm, stress-free environment, ensuring optimal comfort and positive patient experiences. Whether you're an experienced Hygienist seeking a new opportunity or a recent graduate eager to begin your career, we want to hear from you! Compensation $55 - $60 an hour based on experience Monthly bonus opportunitie…",39.505969,-104.782053,https://www.adzuna.com/details/5710354852?utm_medium=api&utm_source=abfa41a4,87284.52,,87284.52,2026-04-25T08:50:52Z,Adzuna::API::Response::Location,"['US', 'Colorado', 'Douglas County', 'Parker']","Parker, Douglas County",Adzuna::API::Response::Company,Dental Office,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category
Lead Registered Dental Assistant,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMDM1NDg1NiIsInMiOiJNUHRETDdCQThSR3RUT29qaWFFTGd3In0.aOVbP030KVNvwdt4oydEJ4CpSVJ7gorsGXI17wAoD9c,Adzuna::API::Response::Job,5710354856,1,"Forney Wellness is seeking a Lead Registered Dental Assistant to join our dynamic team in Forney, TX! Our practice is well-known for providing the community with extraordinary dental care using state-of-the-art technology and modern techniques. The best candidate for this role is a leader with a superior chairside manner and outstanding interpersonal skills, ensuring positive patient experiences. If this sounds like you, submit your application today! Schedule Full-time Monday - Friday Every ot…",32.786999,-96.798344,https://www.adzuna.com/details/5710354856?utm_medium=api&utm_source=abfa41a4,72473.7,,72473.7,2026-04-25T08:50:52Z,Adzuna::API::Response::Location,"['US', 'Texas', 'Dallas', 'Highland Park']","Highland Park, Dallas",Adzuna::API::Response::Company,Dental Office,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category
Local CDL A Drivers – Home Daily,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTVB0REw3QkE4Ukd0VE9vamlhRUxndyIsImkiOiI1NzEwMzU0ODQ4In0.cLxtv47x3kiXeJ58hEDB2pOY5pg_x1AYLvghBeSx010,Adzuna::API::Response::Job,5710354848,1,"Local Class A CDL Drivers - $1,600 - $1,800 weekly pay Dive into a career that offers a job and a lifestyle where your efforts are recognized, and your success is celebrated. At Premier, we’ve built a culture that supports our team on and off the road. If you're 22 or older, have a Class A CDL, and have at least one year of tractor-trailer experience, we want to hear from you! Apply today and see why many drivers have found their home at Premier Transportation. Let’s drive towards success toget…",41.434491,-72.06943,https://www.adzuna.com/details/5710354848?utm_medium=api&utm_source=abfa41a4,59549.38,,59549.38,2026-04-25T08:50:51Z,Adzuna::API::Response::Location,"['US', 'Connecticut', 'New London County', 'Gales Ferry']","Gales Ferry, New London County",Adzuna::API::Response::Company,Premier Transportation,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category
Contractor Program Security Officer (CPSO),full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTVB0REw3QkE4Ukd0VE9vamlhRUxndyIsImkiOiI1NzEwMzU0ODQyIn0.8NppM-yPFRUmHF8m0P5t_7f5hSlkpfi6ZlZkx9D-diU,Adzuna::API::Response::Job,5710354842,1,"Job Description: Saab, Inc. is seeking a seasoned Contractor Program Security Officer (CPSO) for a Special Access Program Facility (SAPF). This role manages, directs, and develops security programs and procedures that support contractually imposed Special Access Program (SAP) requirements in accordance with DoDM 5205.07 Vol 1–4 , ICD 705 , and 32 CFR Part 117 (NISPOM Rule) . The CPSO will collaborate closely with government security offices, internal program teams, and partner security officers…",43.1385,-76.22628,https://www.adzuna.com/details/5710354842?utm_medium=api&utm_source=abfa41a4,97988.66,,97988.66,2026-04-25T08:50:51Z,Adzuna::API::Response::Location,"['US', 'New York', 'Onondaga County', 'Bayberry']","Bayberry, Onondaga County",Adzuna::API::Response::Company,Saab,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category
Registered Dental Assistant,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTVB0REw3QkE4Ukd0VE9vamlhRUxndyIsImkiOiI1NzEwMzU0ODQ3In0.A12ShWSzrCv97O6rggcJAzM_hlYzJ-KhfqqB4QrkcrI,Adzuna::API::Response::Job,5710354847,1,"Sage Dental is looking for a Dental Assistant to join our dedicated team of dental professionals in La Porte, TX ! Our practice is renowned for delivering exceptional dental care to the community, utilizing state-of-the-art technology and innovative techniques. The ideal candidate for this role possesses a superior chairside manner and outstanding interpersonal skills, ensuring a positive patient experience. If this sounds like you, submit your application today! Compensation $17 - $20 per hour…",29.659435,-95.06092,https://www.adzuna.com/details/5710354847?utm_medium=api&utm_source=abfa41a4,64809.87,,64809.87,2026-04-25T08:50:51Z,Adzuna::API::Response::Location,"['US', 'Texas', 'Harris County', 'Lomax']","Lomax, Harris County",Adzuna::API::Response::Company,Dental Office,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category
Lead Supplier Program Manager,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTVB0REw3QkE4Ukd0VE9vamlhRUxndyIsImkiOiI1NzEwMzU0ODM4In0.yiti7ObBzy0zijNyDgWS-8HII5LPP9xtCSx_KtlkYls,Adzuna::API::Response::Job,5710354838,1,"Job Description: Saab, Inc. has a career opportunity for a dynamic, results-oriented Lead Supplier Program Manager (SPM) to join the Supply Chain team. As an SPM, you will manage all aspects of a program’s relationship with its critical suppliers and their material deliveries, which are vital to the success and timely execution of Saab programs. Responsibilities include : Lead the strategic management of various suppliers and their material deliveries. Coordinate and lead weekly teleconferences…",43.0389,-76.07346,https://www.adzuna.com/details/5710354838?utm_medium=api&utm_source=abfa41a4,108770.8,,108770.8,2026-04-25T08:50:51Z,Adzuna::API::Response::Location,"['US', 'New York', 'Onondaga County', 'Dewitt']","Dewitt, Onondaga County",Adzuna::API::Response::Company,Saab,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category
Lead Registered Dental Assistant,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTVB0REw3QkE4Ukd0VE9vamlhRUxndyIsImkiOiI1NzEwMzU0ODUxIn0.iuL85gqdegSU9_4AkhV2uWt3r2qHoCRgE00pylEvUqQ,Adzuna::API::Response::Job,5710354851,1,"Forney Wellness is seeking a Lead Registered Dental Assistant to join our dynamic team in Forney, TX! Our practice is well-known for providing the community with extraordinary dental care using state-of-the-art technology and modern techniques. The best candidate for this role is a leader with a superior chairside manner and outstanding interpersonal skills, ensuring positive patient experiences. If this sounds like you, submit your application today! Schedule Full-time Monday - Friday Every ot…",32.583654,-96.283425,https://www.adzuna.com/details/5710354851?utm_medium=api&utm_source=abfa41a4,64111.16,,64111.16,2026-04-25T08:50:51Z,Adzuna::API::Response::Location,"['US', 'Texas', 'Kaufman County', 'Kaufman']","Kaufman, Kaufman County",Adzuna::API::Response::Company,Dental Office,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category
Buyer-Commodity Professional,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMDM1NDgzNyIsInMiOiJNUHRETDdCQThSR3RUT29qaWFFTGd3In0.El4GUVv4XsKl0Tx7SXo6FN8wByvF1SI5YBlwYdRX0S4,Adzuna::API::Response::Job,5710354837,1,"Job Description: Saab, Inc. is hiring a Buyer-Commodity Professional to support the expansion and management of internal Supply Chain processes. This role will serve as a key contributor to improving operational efficiencies and supporting the ongoing management of Saab, Inc.’s supplier base. Responsibilities include, but are not limited to: Communicate effectively with internal and external customers. Utilize appropriate tools and computer systems effectively. Apply strong problem-solving skil…",42.82722,-75.52956,https://www.adzuna.com/details/5710354837?utm_medium=api&utm_source=abfa41a4,84676.46,,84676.46,2026-04-25T08:50:51Z,Adzuna::API::Response::Location,"['US', 'New York', 'Madison County', 'Colgate']","Colgate, Madison County",Adzuna::API::Response::Company,Saab,"Energy, Oil & Gas Jobs",energy-oil-gas-jobs,Adzuna::API::Response::Category
