description,__CLASS__,latitude,redirect_url,salary_min,created,salary_max,longitude,adref,salary_is_predicted,id,title,category.label,category.tag,category.__CLASS__,location.__CLASS__,location.display_name,location.area,company.__CLASS__,company.display_name,contract_time,contract_type
"Job Description Job Description The installer must ensure that the installations under his responsibility respect the deadlines and quality standards. He must carry out installations himself. · Remove the old vehicle graphics when required and proceed with the installation of the new graphics. · Read and analyze the installation plans. · Take steps to affix graphics to meet project specifications. · Install graphics of different formats on vehicles, taking into account their surface area. · Par…",Adzuna::API::Response::Job,45.624039,https://www.adzuna.com/land/ad/5768208176?se=HiXMsjRr8RGhI899uehcHA&utm_medium=api&utm_source=abfa41a4&v=B2EC2C589D7E87BE9CD67E5E46EE20D7CBAE0165,63890.39,2026-06-18T11:49:52Z,63890.39,-70.252151,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSGlYTXNqUnI4UkdoSTg5OXVlaGNIQSIsImkiOiI1NzY4MjA4MTc2In0.gF72vPo8pYvpn3vh5MwtlRLYfLpQ3MCsIaN09oFwVAs,1,5768208176,Graphic Installer,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Jackman, Somerset County","['US', 'Maine', 'Somerset County', 'Jackman']",Adzuna::API::Response::Company,Turbo Images Corp,,
"Job Description Job Description Physical Therapist (PT) Hiring a Physical Therapist (PT) to work in a healthcare setting in Plymouth Meeting, Pennsylvania 19462. Contract: 13 weeks Schedule: Monday – Friday Hours: 40 hours per week Compensation: Local Pay: $50.28 per hour Estimated Travel Weekly Pay: $2,024.80 Travel per diems will follow GSA guidelines to ensure compliance HFNX 39288",Adzuna::API::Response::Job,40.102332,https://www.adzuna.com/land/ad/5768208165?se=HiXMsjRr8RGhI899uehcHA&utm_medium=api&utm_source=abfa41a4&v=89401A7977207DFCB1E5C3BE1FE2BA875D443891,139086.4,2026-06-18T11:49:52Z,139086.4,-75.274347,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSGlYTXNqUnI4UkdoSTg5OXVlaGNIQSIsImkiOiI1NzY4MjA4MTY1In0.fbpsAxC3kkGu7PVcO7OEBWi2f5d9IG3LDxXUqeFYzM0,1,5768208165,Physical Therapist (PT),Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Plymouth Meeting, Montgomery County","['US', 'Pennsylvania', 'Montgomery County', 'Plymouth Meeting']",Adzuna::API::Response::Company,HiredFirst,,
"Job Description Job Description Looking to level up your career and boost your income? At Voyage Healthcare, we help connect nurses, therapists, and allied health pros with high-paying travel jobs at top-rated facilities across the U.S. With thousands of openings nationwide, you can earn up to $3,500 per week (depending on your specialty, location, housing, and benefits)—all while making a real impact on the communities that need you most. Let your next adventure start with us! Position: Therap…",Adzuna::API::Response::Job,38.596713,https://www.adzuna.com/land/ad/5768208173?se=HiXMsjRr8RGhI899uehcHA&utm_medium=api&utm_source=abfa41a4&v=5C48A9BDE0E0B2D1CD1012440466C315F39FA3DA,121324.55,2026-06-18T11:49:52Z,121324.55,-121.494174,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2ODIwODE3MyIsInMiOiJIaVhNc2pScjhSR2hJODk5dWVoY0hBIn0.xiYj_r6VakkkALnVzN17ooPW8Ch1aQx_Fybi460k9gI,1,5768208173,"Travel Therapist-PT-Physical Therapist in Sacramento, California",Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Sacramento, Sacramento County","['US', 'California', 'Sacramento County', 'Sacramento']",Adzuna::API::Response::Company,Voyage Health,,
"Job Description Job Description About the Role: Join Metropolitan Management Group LLC as a Maintenance Supervisor, where you will play a vital role in ensuring our properties are well-maintained and safe for residents. We are looking for a proactive leader who thrives in a dynamic environment and is passionate about delivering top-notch maintenance services. Responsibilities: Oversee daily maintenance operations, ensuring timely completion of work orders. Supervise and mentor a team of mainten…",Adzuna::API::Response::Job,39.17281,https://www.adzuna.com/land/ad/5768208152?se=HiXMsjRr8RGhI899uehcHA&utm_medium=api&utm_source=abfa41a4&v=D7454817F4EAC6E16DDFFCB2C7E5136898B9FD77,57305.45,2026-06-18T11:49:51Z,57305.45,-76.576408,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2ODIwODE1MiIsInMiOiJIaVhNc2pScjhSR2hJODk5dWVoY0hBIn0.Is1G63af3GJthakFwf5PDjRTpc6-hb04vwf638Zle1U,1,5768208152,Maintenance Supervisor,Maintenance Jobs,maintenance-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Glen Burnie, Anne Arundel County","['US', 'Maryland', 'Anne Arundel County', 'Glen Burnie']",Adzuna::API::Response::Company,Metropolitan Management Group LLC,,
"Job Description Job Description Occupational Therapist (OT) – SNF Location: Sacramento, CA Pay Rate: $66.99/hr Weekly Gross: $2,411.64 (36 hrs) Contract Duration: 13 weeks (ASAP) Please apply today! HFANG",Adzuna::API::Response::Job,38.596713,https://www.adzuna.com/land/ad/5768208163?se=HiXMsjRr8RGhI899uehcHA&utm_medium=api&utm_source=abfa41a4&v=A4CA3D28C627309470F3696EC00E2445A01BCD7B,187643.05,2026-06-18T11:49:51Z,187643.05,-121.494174,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2ODIwODE2MyIsInMiOiJIaVhNc2pScjhSR2hJODk5dWVoY0hBIn0.eqVK0cqlAi5b7WsQYZ81lWgNDcIDBTmRKXUxB2NIvJc,1,5768208163,Occupational Therapist - OT - SNF,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Sacramento, Sacramento County","['US', 'California', 'Sacramento County', 'Sacramento']",Adzuna::API::Response::Company,HiredFirst,,
"Job Description Job Description Looking to level up your career and boost your income? At Voyage Healthcare, we help connect nurses, therapists, and allied health pros with high-paying travel jobs at top-rated facilities across the U.S. With thousands of openings nationwide, you can earn up to $3,500 per week (depending on your specialty, location, housing, and benefits)—all while making a real impact on the communities that need you most. Let your next adventure start with us! Position: Therap…",Adzuna::API::Response::Job,38.818947,https://www.adzuna.com/land/ad/5768208156?se=HiXMsjRr8RGhI899uehcHA&utm_medium=api&utm_source=abfa41a4&v=6407BC0A2C6499E4B267204846C4B8223DB4E86D,110302.51,2026-06-18T11:49:51Z,110302.51,-77.059325,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSGlYTXNqUnI4UkdoSTg5OXVlaGNIQSIsImkiOiI1NzY4MjA4MTU2In0.eMr-QT4rGAtj0eEajUt6lzqKHR7FsQJbCGMlCL0VNNA,1,5768208156,"Travel Therapist-PT-Physical Therapist in Alexandria, Virginia",Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Alexandria, Alexandria City","['US', 'Virginia', 'Alexandria City', 'Alexandria']",Adzuna::API::Response::Company,Voyage Health,,
"Job Description Job Description The Heavy Equipment/Diesel Mechanic is responsible for diagnosing, repairing, and maintaining diesel-powered construction equipment, trucks, trailers, and heavy machinery. This position ensures equipment operates safely, efficiently, and in compliance with company and manufacturer standards. Key Responsibilities: Troubleshoot and diagnose mechanical, electrical, hydraulic, and pneumatic issues on heavy equipment Perform preventative maintenance and scheduled serv…",Adzuna::API::Response::Job,,https://www.adzuna.com/land/ad/5768208160?se=HiXMsjRr8RGhI899uehcHA&utm_medium=api&utm_source=abfa41a4&v=3494B4A33ED25BBDF1AA02AC95D2C4EF742C8398,60888.87,2026-06-18T11:49:51Z,60888.87,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSGlYTXNqUnI4UkdoSTg5OXVlaGNIQSIsImkiOiI1NzY4MjA4MTYwIn0.0Mnihv5VkKIPbJknA_Tmc08xL1PLeS85RgbHb1tv8As,1,5768208160,Heavy Equipment/Diesel Mechanic,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Houston, Harris County","['US', 'Texas', 'Harris County', 'Houston']",Adzuna::API::Response::Company,RONI Group USA,,
"Job Description Job Description NOW HIRING · PART-TIME Valet Parking Attendant Atlantic City, NJ · Multiple Shifts Available · 7 Days a Week Starting Pay: $18.50 / hr. | Plus tips · Flexible scheduling · Immediate openings ABOUT THE ROLE We are looking for reliable, professional, and energetic individuals to join our valet team in Atlantic City, NJ. As a Valet Parking Attendant, you will be the first and last impression our condo owner’s experience of, your attitude and professionalism set the …",Adzuna::API::Response::Job,39.36852,https://www.adzuna.com/land/ad/5768208154?se=HiXMsjRr8RGhI899uehcHA&utm_medium=api&utm_source=abfa41a4&v=39E14A917D9C6903D75F419697A5348277E32483,31251.21,2026-06-18T11:49:51Z,31251.21,-74.440839,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSGlYTXNqUnI4UkdoSTg5OXVlaGNIQSIsImkiOiI1NzY4MjA4MTU0In0.g4EqfjtcK4VWPmaL2ik8hm_ZbLxV2n-X7sJMYV1d5UU,1,5768208154,Valet Parker,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Atlantic City, Atlantic County","['US', 'New Jersey', 'Atlantic County', 'Atlantic City']",Adzuna::API::Response::Company,Plaza Condominium Association,,
"Job Description Job Description Our New Construction plumbing company is looking for a hard-working, dependable Plumber to support our staff. In this role, you will assist our on-site team as needed. You may ensure that the proper tools are available for repairs, cut copper and PVC pipe according to blueprints, and drill holes for pipe installation. Our ideal candidate has manual dexterity, a strong familiarity with basic hand tools and power tools, and a willingness to take direction from a li…",Adzuna::API::Response::Job,40.249167,https://www.adzuna.com/land/ad/5768208164?se=HiXMsjRr8RGhI899uehcHA&utm_medium=api&utm_source=abfa41a4&v=479B006D77840B64903540FD18115C764649276D,49971.74,2026-06-18T11:49:51Z,49971.74,-75.134444,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSGlYTXNqUnI4UkdoSTg5OXVlaGNIQSIsImkiOiI1NzY4MjA4MTY0In0.3n4M988yMNcX-4v4hJsFR4Qs10MH04aNq8PoCJ-seWs,1,5768208164,Experienced Plumber,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Warrington, Bucks County","['US', 'Pennsylvania', 'Bucks County', 'Warrington']",Adzuna::API::Response::Company,Haas Brothers Plumbing,,
"Job Description Job Description Looking to level up your career and boost your income? At Voyage Healthcare, we help connect nurses, therapists, and allied health pros with high-paying travel jobs at top-rated facilities across the U.S. With thousands of openings nationwide, you can earn up to $3,500 per week (depending on your specialty, location, housing, and benefits)—all while making a real impact on the communities that need you most. Let your next adventure start with us! Position: Therap…",Adzuna::API::Response::Job,27.201881,https://www.adzuna.com/land/ad/5768208159?se=HiXMsjRr8RGhI899uehcHA&utm_medium=api&utm_source=abfa41a4&v=F0EA50894338DB47726EA966F49263C4C9B0F42B,200318.23,2026-06-18T11:49:51Z,200318.23,-80.258428,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2ODIwODE1OSIsInMiOiJIaVhNc2pScjhSR2hJODk5dWVoY0hBIn0.GF7-SnoIawvd82WyhRYCIJXwS0R3jZi8Ydv-F7aHEZk,1,5768208159,"Travel Therapist-COTA-Certified Occupational Therapist Assistant in Stuart, Florida",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Stuart, Martin County","['US', 'Florida', 'Martin County', 'Stuart']",Adzuna::API::Response::Company,Voyage Health,,
"Job Description Job Description Apply TODAY to join the best team in the Detroit area! Why does having a competitive nature important at Blue Chip Endeavors, Inc? If you ever grew up playing sports, you understand the values that comes from sports. As a former NFL athlete, our CEO understands teamwork, the dedication it takes day in and out to perform at your best and the leadership skills required to succeed. All of these things breed a winning mentality. If you’re ready to join a work family …",Adzuna::API::Response::Job,42.369188,https://www.adzuna.com/land/ad/5768208161?se=HiXMsjRr8RGhI899uehcHA&utm_medium=api&utm_source=abfa41a4&v=6D648E28B4940A1C252A45C004AB20784BE3262F,57208.09,2026-06-18T11:49:51Z,57208.09,-83.368254,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSGlYTXNqUnI4UkdoSTg5OXVlaGNIQSIsImkiOiI1NzY4MjA4MTYxIn0.ckUDqnVtgoAabq8KD-y3u8VDqBN16fwtzY0_0H3PqQo,1,5768208161,Entry Level Sales Representative,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Livonia, Wayne County","['US', 'Michigan', 'Wayne County', 'Livonia']",Adzuna::API::Response::Company,Blue Chip Endeavors Inc,,
"Job Description Job Description Looking to level up your career and boost your income? At Voyage Healthcare, we help connect nurses, therapists, and allied health pros with high-paying travel jobs at top-rated facilities across the U.S. With thousands of openings nationwide, you can earn up to $3,500 per week (depending on your specialty, location, housing, and benefits)—all while making a real impact on the communities that need you most. Let your next adventure start with us! Position: Therap…",Adzuna::API::Response::Job,41.735945,https://www.adzuna.com/land/ad/5768208155?se=HiXMsjRr8RGhI899uehcHA&utm_medium=api&utm_source=abfa41a4&v=DE1A66CCC243873F213F2D63A0C5B7AF68323083,155295.19,2026-06-18T11:49:51Z,155295.19,-71.115143,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2ODIwODE1NSIsInMiOiJIaVhNc2pScjhSR2hJODk5dWVoY0hBIn0.KQe2Y_mMpLNfnD_a6YDUcA_FIL6teciTN5mXmjY7qT4,1,5768208155,"Travel Therapist-SLP-Speech Language Pathologist in Fall River, Massachusetts",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Fall River, Bristol County","['US', 'Massachusetts', 'Bristol County', 'Fall River']",Adzuna::API::Response::Company,Voyage Health,,
"Job Description Job Description Looking to level up your career and boost your income? At Voyage Healthcare, we help connect nurses, therapists, and allied health pros with high-paying travel jobs at top-rated facilities across the U.S. With thousands of openings nationwide, you can earn up to $3,500 per week (depending on your specialty, location, housing, and benefits)—all while making a real impact on the communities that need you most. Let your next adventure start with us! Position: Therap…",Adzuna::API::Response::Job,33.66,https://www.adzuna.com/land/ad/5768208158?se=HiXMsjRr8RGhI899uehcHA&utm_medium=api&utm_source=abfa41a4&v=B6115574F1941F9A249DAE2157D5069B5D2F52B0,150046.31,2026-06-18T11:49:51Z,150046.31,-97.362,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSGlYTXNqUnI4UkdoSTg5OXVlaGNIQSIsImkiOiI1NzY4MjA4MTU4In0.p-e_CHhc1gj90XUw6PbewWPI9-h-vOaE0sNLSrwKDq0,1,5768208158,"Travel Therapist-PT-Physical Therapist in Muenster, Texas",Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Muenster, Cooke County","['US', 'Texas', 'Cooke County', 'Muenster']",Adzuna::API::Response::Company,Voyage Health,,
Job Description Job Description Job Summary Travel Rad Tech Start: ASAP Duration: 1-4 year contract,Adzuna::API::Response::Job,48.113074,https://www.adzuna.com/land/ad/5768208153?se=HiXMsjRr8RGhI899uehcHA&utm_medium=api&utm_source=abfa41a4&v=191532E04DAECD6152034CC7B397E5BC6AD61122,354687.6,2026-06-18T11:49:51Z,354687.6,-105.198315,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2ODIwODE1MyIsInMiOiJIaVhNc2pScjhSR2hJODk5dWVoY0hBIn0.RGXaNF88V1OuDV_CtKCAwuqZTcKiSqBuXEqexYTJBnk,1,5768208153,Radiology Tech,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Poplar, Roosevelt County","['US', 'Montana', 'Roosevelt County', 'Poplar']",Adzuna::API::Response::Company,Talented Medical Solutions,,
"Job Description Job Description Hiring a Physical Therapist (PT) to work in a Skilled Nursing / Rehabilitation / Long Term Care facility in Wolfeboro, New Hampshire PT - Physical Therapist Must have at least 1 year experience Start: ASAP Permanent role Schedules available: Monday through Friday with weekends as needed 8:00a - 4:30p 30 hours No weekend rotation Possibly floating to neighboring sites Salary $40.00-$43.00 an hour Must have BLS Must have clean background Please apply today!",Adzuna::API::Response::Job,43.585207,https://www.adzuna.com/land/ad/5768208151?se=HiXMsjRr8RGhI899uehcHA&utm_medium=api&utm_source=abfa41a4&v=40F0504167B684FB251C8CED77541CFDD6C7416F,126474.75,2026-06-18T11:49:51Z,126474.75,-71.20948,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSGlYTXNqUnI4UkdoSTg5OXVlaGNIQSIsImkiOiI1NzY4MjA4MTUxIn0.TVgG5cE6bJRMFF9lhmRMoVlauAh9juJZq8EtuEhzxNQ,1,5768208151,"Physical Therapist (PT) - Wolfeboro, NH",Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Wolfeboro, Carroll County","['US', 'New Hampshire', 'Carroll County', 'Wolfeboro']",Adzuna::API::Response::Company,HiredFirst,,
"Job Description Job Description Dental Hygienist Chestnut Hills- Johnstown is hiring part-time Thursdays 7-4 & Fridays 7-1 We are located 241 Schoolhouse Rd. Johnstown, PA 15904 Why Heartland Dental? Heartland Dental is the nation's largest dental support organization, providing non-clinical administrative support services to more than 3,000 supported doctors across 39 states and the District of Columbia in 1,900 dental offices. Each Heartland Dental supported office is unique to the community …",Adzuna::API::Response::Job,40.326977,https://www.adzuna.com/land/ad/5768208162?se=HiXMsjRr8RGhI899uehcHA&utm_medium=api&utm_source=abfa41a4&v=C9BCB8E6265FDC438001912414E3308A7B5133A3,85535.98,2026-06-18T11:49:51Z,85535.98,-78.91468,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2ODIwODE2MiIsInMiOiJIaVhNc2pScjhSR2hJODk5dWVoY0hBIn0.98F61W_alhzMjpeJIKLBMOr8qfivkXi8TVr7MEWe0Is,1,5768208162,Dental Hygienist,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"Johnstown, Cambria County","['US', 'Pennsylvania', 'Cambria County', 'Johnstown']",Adzuna::API::Response::Company,Chesnut Hills Dental,,
"Job Description Job Description Foster Glocester Regional School District The Controller is responsible for ensuring that financial data collected, input, stored, organized, analyzed, and reported by the district internally and externally is complete and accurate for all state reporting, internal data requirements, and outside agencies data exports. The Controller is also responsible for implementing and maintaining current and future financial data systems such as Infinite Vision, and other sy…",Adzuna::API::Response::Job,41.83387,https://www.adzuna.com/land/ad/5768208148?se=HiXMsjRr8RGhI899uehcHA&utm_medium=api&utm_source=abfa41a4&v=28C74580A2E0BEC5859A4169D734F6979E53E579,63285.12,2026-06-18T11:49:50Z,63285.12,-71.585983,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2ODIwODE0OCIsInMiOiJIaVhNc2pScjhSR2hJODk5dWVoY0hBIn0.1oXFkNNUqxZg1DYDuceeNpT8ZN9Op0VlRCwpNZSW1Z4,1,5768208148,Controller,Accounting & Finance Jobs,accounting-finance-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"North Scituate, Providence County","['US', 'Rhode Island', 'Providence County', 'North Scituate']",Adzuna::API::Response::Company,Foster Glocester Regional School District,,
