__CLASS__,latitude,created,longitude,salary_max,id,salary_min,salary_is_predicted,adref,redirect_url,title,description,category.label,category.__CLASS__,category.tag,location.display_name,location.__CLASS__,location.area,company.display_name,company.__CLASS__,contract_time
Adzuna::API::Response::Job,45.7503,2026-05-26T12:39:25Z,-87.096175,27752.71,5741321511,27752.71,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMTUxMSIsInMiOiJhQW1rX1NKWjhSR0JqTzhuWGVTbGtnIn0.Yfx9u2F4T8mxmH8JEHCaoJQ1a6Rcg2ny-cwFVC7QdKs,https://www.adzuna.com/land/ad/5741321511?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=B22444C5924F91CEE4C3A0662F75F10351D2CB41,Registered Nurse (RN),"Join us at our HIRING EVENT! Thursday, February 26th, 11:00 am - 7:00 pm! The address is 2525 7th Ave S, Escanaba, MI 49829. Walk in anytime during that time frame to interview. We hope to see you there! Wages Up To $48.65/hr (Including all incentives) Flexible Scheduling Are you a critical thinker, a skilled communicator and passionate about caring for seniors? Are you seeking career advancement? As a Registered Nurse (RN) at Christian Park Village, you have the opportunity to use your nursing…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Escanaba, Delta County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Delta County', 'Escanaba']",Christian Park Village,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,39.775104,2026-05-26T12:39:25Z,-86.109475,96060.32,5741321497,96060.32,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMTQ5NyIsInMiOiJhQW1rX1NKWjhSR0JqTzhuWGVTbGtnIn0.Giz6rO42TriWCa-77EC25aLNCwQrTMFSBaQ_zDGXzfY,https://www.adzuna.com/land/ad/5741321497?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=567B3F427919438829BEBEF92A38222A5455469C,Cardiac Surgery - Cardiovascular Surgery - Physician,"Your future role at a glance Location: Indianapolis, Indiana Specialty: Cardiothoracic Surgeon Schedule: Monday to Friday Call Schedule: Our surgeons share primary and backup call evenly between 7 surgeons, daily primary call is shared evenly between 6 surgeons and transplant call is shared evenly between 4 surgeons. Practice Detail: We are seeking an experienced, BC/BE Cardiothoracic Surgeon to join a group of 5 established surgeons performing over 1200 adult cardiac cases annually. EMR System…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Indianapolis, Marion County",Adzuna::API::Response::Location,"['US', 'Indiana', 'Marion County', 'Indianapolis']",Ascension St. Vincent Heart Center - Ascension,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,29.661087,2026-05-26T12:39:25Z,-95.231006,144526.89,5741321495,144526.89,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYUFta19TSlo4UkdCak84blhlU2xrZyIsImkiOiI1NzQxMzIxNDk1In0.mm8uz_HsCiD7naIqmrPHJKxT50QKyjlkqRsBSsuVk4g,https://www.adzuna.com/land/ad/5741321495?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=F9D97ED6B4F748A5233FC09EF6D5B2BEB719E78D,Emergency Medicine - Physician,"Worksite: VA Hospital, Houston TX EMR: CPRS Volume: 24,000 Beds: 473, Veteran Community Hospital, Houston TX ED: 16 Main, 8 Hallway, 6 Fast Track ICU: 9 Critical Care, 9 MICU, 16 SICU In-house coverage includes: o Radiology (Day) and Tele-rad (Night) o Interventional Radiology o Psychiatry o Anesthesiology o Ultrasound o Hospitalist o ENT o Cardiology o Neurology Teaching Hospital Requirements: ABEM certification or proof of eligibility BLS, ACLS DEA Any state medical license Coverage: Double 1…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"South Houston, Harris County",Adzuna::API::Response::Location,"['US', 'Texas', 'Harris County', 'South Houston']",VA Houston - Akicita Federal,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,42.344531,2026-05-26T12:39:25Z,-83.059881,275663.06,5741321503,275663.06,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMTUwMyIsInMiOiJhQW1rX1NKWjhSR0JqTzhuWGVTbGtnIn0.AG52ymkID6UJHgd3_-HjTDF01iZ48JIP4Z0l81GsZEA,https://www.adzuna.com/land/ad/5741321503?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=3B3FC04BB0A0D2379EB4BAF64107A7B1830A694D,Family Medicine - Physician - Academics - Program Director,"Henry Ford Health is seeking a Program Director to lead its Henry Ford Hospital Family Medicine Residency Program in Detroit, MI. The Program Director will provide overall leadership, administration, and direction of the residency program, ensuring compliance with accreditation standards while overseeing curriculum, faculty, and resident development. This role includes support for scholarly activity, professional development, and initiatives that promote resident wellness and community engageme…",Admin Jobs,Adzuna::API::Response::Category,admin-jobs,"Detroit, Wayne County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Wayne County', 'Detroit']",Henry Ford Hospital Detroit - Henry Ford Health,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,32.7211,2026-05-26T12:39:25Z,-117.16431,227978.48,5741321514,227978.48,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYUFta19TSlo4UkdCak84blhlU2xrZyIsImkiOiI1NzQxMzIxNTE0In0.oShyxvfQvvrt6m61o3vAemPzKuRYxloVrYq-rHQX-GI,https://www.adzuna.com/land/ad/5741321514?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=8CDD7F5BFD7E4643AD1BEC0C4A4A723E2CCA7433,Internal Medicine - Physician,"At Headlands Research, we are dedicated to enhancing clinical trial delivery within our communities. As a leading network of advanced clinical trial sites, we leverage cutting-edge technology and exceptional support services to broaden outreach and participation. Founded in 2018, our rapidly growing company currently operates 20 sites across the US and Canada, with plans for further expansion. We currently have two openings in the San Diego area. We have a full-time role out of our AMCR Institu…",Consultancy Jobs,Adzuna::API::Response::Category,consultancy-jobs,"San Diego, San Diego County",Adzuna::API::Response::Location,"['US', 'California', 'San Diego County', 'San Diego']",Artemis Institute for Clinical Research - San Diego - Headlands Research,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,30.450374,2026-05-26T12:39:25Z,-97.620238,220238.3,5741321513,220238.3,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMTUxMyIsInMiOiJhQW1rX1NKWjhSR0JqTzhuWGVTbGtnIn0.1XG8aXixtiHli0y6AkSWtlaMrx_sWDCpnqN-fJ_5CM0,https://www.adzuna.com/land/ad/5741321513?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=FB3290987EA5125DA4C96B55892F1662338D4F5D,Hospitalist - Physician,"Are you a dedicated physician seeking an opportunity to provide excellent patient care, while achieving a desirable work/life balance? TeamHealth has a new nocturnist position opening at St. David's Medical Center in Austin, Texas, the flagship program within the St. David's Health System. This is an established program between TeamHealth and HCA. Our physicians work a traditional 7-on, 7-off schedule with shifts from 7 a.m. to 7 p.m. 10 p.m. to 10 a.m. 7 p.m. to 7 a.m. St. David's Medical Cent…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Pflugerville, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Pflugerville']","St. David's Medical Center - Austin, TX - TeamHealth",Adzuna::API::Response::Company,
Adzuna::API::Response::Job,40.47336,2026-05-26T12:39:25Z,-79.95348,107341.0,5741321499,107341.0,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYUFta19TSlo4UkdCak84blhlU2xrZyIsImkiOiI1NzQxMzIxNDk5In0.j2yImUKevAPYb8pbqr87RWzMdQlgo7W0OibtlVB-5tQ,https://www.adzuna.com/land/ad/5741321499?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=E6B6D507AD58F5EA48CD3BFA1AA82DF72E4AEDB5,Pain Medicine - Physician,"Chronic Pain Anesthesiology Position at UPMC Presbyterian in Pittsburgh, PA Job at a Glance: Location: Pittsburgh, Pennsylvania Role: Chronic Pain Anesthesiologist Schedule: Full-time Description: Join a leading healthcare team at UPMC Presbyterian as a Chronic Pain Anesthesiologist. This role offers the opportunity to make a significant impact on patients' lives by providing specialized pain management care. Work in a collaborative environment with access to state-of-the-art facilities and res…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Arsenal, Allegheny County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Allegheny County', 'Arsenal']",UPMC Presbyterian - UPMC,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,30.07362,2026-05-26T12:39:25Z,-97.84092,151546.1,5741321509,151546.1,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMTUwOSIsInMiOiJhQW1rX1NKWjhSR0JqTzhuWGVTbGtnIn0.7HTiawwh3H5UCsVItHJ53bBrA9PuQuQny5SagylrC7I,https://www.adzuna.com/land/ad/5741321509?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=3260BF6F1D35D4F3A784CD19FAE201E72125CE7B,Thoracic Surgery - Physician - Academics,"About Dell Medical School As part of The University of Texas at Austin , one of the nation's leading research universities, the Dell Medical School pursues innovation in the redesign of healthcare delivery, excellence in healthcare research, and programs in interdisciplinary and inter-professional education. It is the fifth medical school in the UT System and the first medical school established in nearly five decades by a member of the Association of American Universities, an organization of l…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Buda, Hays County",Adzuna::API::Response::Location,"['US', 'Texas', 'Hays County', 'Buda']",University of Texas at Austin Dell Medical School,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,42.3706,2026-05-26T12:39:25Z,-71.027,148533.31,5741321505,148533.31,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMTUwNSIsInMiOiJhQW1rX1NKWjhSR0JqTzhuWGVTbGtnIn0.0vTjEGlbCazH7OAuSL64Ew69i0hlno_LBWsNqSDFodY,https://www.adzuna.com/land/ad/5741321505?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=0EF47C2AB355778C976C821F1BEC4B382C811ECA,Internal Medicine - Physician,"Primary Care Physician - Adult Medicine We are redefining Primary Care and making a meaningful impact in Boston and surrounding communities. Brigham and Women's Advanced Primary Care Associates at South Huntington has an opportunity for a Board Certified or Board Eligible Internal Medicine or Family Medicine Physician to join our innovative and patient-centric practice, focusing on adult patient care. You will be able to work alongside esteemed clinicians and world-class specialists from Brigha…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"East Boston, Suffolk County",Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Suffolk County', 'East Boston']",Brigham and Women's Hospital- Primary Care Practices - Brigham and Women's Hospital,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,36.164613,2026-05-26T12:39:25Z,-86.777425,215126.64,5741321504,215126.64,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYUFta19TSlo4UkdCak84blhlU2xrZyIsImkiOiI1NzQxMzIxNTA0In0.YuoY338Zv63gOFgCTBdlpwBApKK9qmzYl5AgcJs8nkY,https://www.adzuna.com/land/ad/5741321504?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=C9D397C47FB3186ACDC609EF6795DAEBE7ABB8C1,Dermatopathology - Physician,"The Department of Dermatology at Vanderbilt University Medical Center is seeking a highly experienced, dual board-certified Dermatologist and Dermatopathologist to join our high-volume academic dermatology program. This position offers the opportunity to practice in a dynamic academic environment that mirrors the efficiency and clinical volume of a private practice model, while advancing patient care, teaching, and diagnostic excellence. Key Responsibilities: Independently interpret a high volu…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Nashville, Davidson County",Adzuna::API::Response::Location,"['US', 'Tennessee', 'Davidson County', 'Nashville']",Vanderbilt University Medical Center,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,41.49307,2026-05-26T12:39:25Z,-81.66832,97044.55,5741321518,97044.55,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMTUxOCIsInMiOiJhQW1rX1NKWjhSR0JqTzhuWGVTbGtnIn0.Jq6OkGHkbu0RIZ7F0iMybYbKttDGu01bKx_qpJMBTcc,https://www.adzuna.com/land/ad/5741321518?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=ECEED09720A5BD3E1F734A40FB29C7FB01C60D68,Family Medicine - Physician,"NEW Rural-Location Family Medicine Practice Near Cleveland, Ohio Mercy Health has full-time opportunity for a BC/BE family medicine physician at a newly constructed office located in a beautiful, rural setting close to Cleveland Ohio. The location is excellent, and the Mercy Health Physicians Lorain medical group is a supportive and collaborative team. About Wakeman, OH Wakeman boasts several parks and outdoor recreation areas for outdoor activities such as hiking and biking. There are restaura…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Newburgh Heights, Cuyahoga County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Cuyahoga County', 'Newburgh Heights']",Mercy Health Lorain Hospital - Bon Secours Mercy Health,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,38.630539,2026-05-26T12:39:25Z,-90.192822,58550.61,5741321520,58550.61,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMTUyMCIsInMiOiJhQW1rX1NKWjhSR0JqTzhuWGVTbGtnIn0.Cy09vMz95KkQYb4kDxQq3tCo_wigoYOUYDbuYof0PPk,https://www.adzuna.com/land/ad/5741321520?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=18AAB9EFBC749BF8017FC9637F68B77398265CA8,"Physical Therapist, Full-Time Ortho, Crestwood","Find your calling at Mercy! Under the general supervision of Therapy Leadership and according to departmental policies and procedures regarding referral, standards of treatment, performs objective assessments, as well as comprehensive individualized treatment programs for adult and geriatric patients. Responsible for direct supervision to patients, indirect supervision of rehabilitation technicians. General supervision of PT assistants in accordance with State Practice Acts. Performs duties and…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Saint Louis, Saint Louis County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Saint Louis County', 'Saint Louis']",Mercy,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,29.985618,2026-05-26T12:39:25Z,-93.370581,16905.42,5741321527,16905.42,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMTUyNyIsInMiOiJhQW1rX1NKWjhSR0JqTzhuWGVTbGtnIn0.4TymwXQf4HE3SZVf7E70pohdj3mUHAmLhq4oqRrc_oM,https://www.adzuna.com/land/ad/5741321527?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=2249E88FDDBB661DB698F52B0B8998F3AC735EBE,"Registered Nurse, Acute MedSurgical B - PRN","Description Come join our MedSurg team and try out our PRN Tier Plan. Flexible schedule that allows you to pick your rate! PRN - Tier Plan available - Flexible Schedule Tier 1: $40/hr for 6 shifts in a 6 week schedule Tier 2: $45/hr for 12 shifts in a 6 week schedule Tier 3: $50/hr for 18 shifts in a 6 week schedule Shift Differentials also apply for nights and weekends! Summary: The competent Nurse, in the same or similar clinical setting, practices independently and demonstrates an awareness …",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Hackberry, Cameron Parish County",Adzuna::API::Response::Location,"['US', 'Louisiana', 'Cameron Parish County', 'Hackberry']",CHRISTUS Health,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,38.630539,2026-05-26T12:39:25Z,-90.192822,125893.04,5741321510,125893.04,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMTUxMCIsInMiOiJhQW1rX1NKWjhSR0JqTzhuWGVTbGtnIn0.XRVdu2fJuBssp22Tkk57bjrziBQiol9T91iUXImVFEQ,https://www.adzuna.com/land/ad/5741321510?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=6F5F6ABA9B3797502FC21AA3BE73E0F4969EC7F7,Pediatrics - Physician,"SSM Health SLUCare Cardinal Glennon - Academic Pediatric Hospitalist SLUCare Physician Group, a member of SSM Health, is recruiting applicants for a full-time position at the assistant professor level in the non-tenure track for an appointment in the section of Hospital Medicine in the Department of Pediatrics. The duties of the position will include direct patient care, supervision of hospitalist Advanced Practice Providers. Applicants should be board-certified or board-eligible in Pediatric H…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Saint Louis, Saint Louis County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Saint Louis County', 'Saint Louis']",SSM Health Cardinal Glennon Children's Hospital - SSM Health,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,30.497311,2026-05-26T12:39:25Z,-97.827557,135432.14,5741321524,135432.14,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMTUyNCIsInMiOiJhQW1rX1NKWjhSR0JqTzhuWGVTbGtnIn0.y0e3giLrhcXnUZQpj5e14O0v-UMT_iHvU_Ej9sz9268,https://www.adzuna.com/land/ad/5741321524?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=83B7F6B68E56F1D715D4FB269C69E943B5B863F2,Thoracic Surgery - Physician - Academics,"About Dell Medical School As part of The University of Texas at Austin , one of the nation's leading research universities, the Dell Medical School pursues innovation in the redesign of healthcare delivery, excellence in healthcare research, and programs in interdisciplinary and inter-professional education. It is the fifth medical school in the UT System and the first medical school established in nearly five decades by a member of the Association of American Universities, an organization of l…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Cedar Park, Williamson County",Adzuna::API::Response::Location,"['US', 'Texas', 'Williamson County', 'Cedar Park']",University of Texas at Austin Dell Medical School,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,30.497311,2026-05-26T12:39:25Z,-97.827557,226660.64,5741321496,226660.64,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyMTQ5NiIsInMiOiJhQW1rX1NKWjhSR0JqTzhuWGVTbGtnIn0.SCK7CgYz6RDSUEGeGbwMHGL4kYThks3sw6JQyN4xWk8,https://www.adzuna.com/land/ad/5741321496?se=aAmk_SJZ8RGBjO8nXeSlkg&utm_medium=api&utm_source=abfa41a4&v=71D846DC3053A92EC7AAFA99DCBB96422D141BFF,Hospitalist - Physician,"Are you a dedicated physician seeking an opportunity to provide excellent patient care, while achieving a desirable work/life balance? TeamHealth has a new nocturnist position opening at St. David's Medical Center in Austin, Texas, the flagship program within the St. David's Health System. This is an established program between TeamHealth and HCA. Our physicians work a traditional 7-on, 7-off schedule with shifts from 7 a.m. to 7 p.m. 10 p.m. to 10 a.m. 7 p.m. to 7 a.m. St. David's Medical Cent…",Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Cedar Park, Williamson County",Adzuna::API::Response::Location,"['US', 'Texas', 'Williamson County', 'Cedar Park']","St. David's Medical Center - Austin, TX - TeamHealth",Adzuna::API::Response::Company,
