salary_max,adref,salary_min,__CLASS__,title,description,salary_is_predicted,redirect_url,latitude,id,longitude,created,location.display_name,location.area,location.__CLASS__,category.label,category.tag,category.__CLASS__,company.display_name,company.__CLASS__,contract_type,contract_time
96014.71,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV2hjUS03Wmw4UkdqU3NSSTZNX3RyUSIsImkiOiI1NzYwMTExNTQ5In0.N7Q6VL7yFv-B32Fbu1LnQTryaytthSgmurnHDsdz92w,96014.71,Adzuna::API::Response::Job,Registered Nurse (RN) Nights 7pm - 7am TU5 Dual,"Responsibilities Summit Oaks Hospital, a 126 bed, private acute care hospital and chemical dependency treatment center, located in a picturesque suburban setting, fully accredited (by the Joint Commission), has been providing quality health care to adult, child and adolescent northeastern USA residents, since 1902.Summit Oaks has repeatedly been recognized in U.S. News & World Report, as one of the nation's best behavioral health hospitals. Much more online at: https://summitoakshospital.com/ T…",1,https://www.adzuna.com/details/5760111549?utm_medium=api&utm_source=abfa41a4,40.714674,5760111549,-74.363411,2026-06-11T12:55:08Z,"Summit, Union County","['US', 'New Jersey', 'Union County', 'Summit']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Universal Health Services,Adzuna::API::Response::Company,,full_time
47828.74,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MDExMTU1MyIsInMiOiJXaGNRLTdabDhSR2pTc1JJNk1fdHJRIn0.aGnZ9OCrXAM06LPhfJEaOjaln_xxWTEGB7JDqIr7sSM,47828.74,Adzuna::API::Response::Job,Cake Decorator,"California applicants: Please click here to review the Costco Applicant Privacy Notice. The jobs listed are examples of the typical kinds of positions that Costco may hire for when openings exist. The listing does not mean that any positions are currently open or available at Costco. Position Summary: Cuts, fills and ices cakes. Decorates and writes messages on cakes using pastry bags and tips. Packages cakes for special order and back stock. For additional information about pay ranges, click h…",1,https://www.adzuna.com/details/5760111553?utm_medium=api&utm_source=abfa41a4,41.01546,5760111553,-73.67556,2026-06-11T12:55:08Z,"Rye Brook, Westchester County","['US', 'New York', 'Westchester County', 'Rye Brook']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Costco Wholesale Corporation,Adzuna::API::Response::Company,,
112577.51,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MDExMTU2MiIsInMiOiJXaGNRLTdabDhSR2pTc1JJNk1fdHJRIn0.iTMhbSJYis2HJfoy3r4cqjnYUGOH2KEAF3QA2EJ3rx8,112577.51,Adzuna::API::Response::Job,RN Registered Nurse Full Time RN Critical Care NEW RATES 20K,"Overview COME BUILD YOUR CAREER WITH VIBRA HEALTHCARE! We are seeking Registered Nurses to join our team! NEW RATES! Full Time - Days or Nights Available $20,000 Bonus Opportunity New Clinical Career Ladder for Full Time Employees! * Grow your career with Vibra* Participants in the Clinical Career Ladder are eligible for pay increases after successful completion of the Novice, Intermediate, Advanced, and Expert Level Hospital Details Vibra Hospital of Central Dakotas, located in Mandan, ND is a…",1,https://www.adzuna.com/details/5760111562?utm_medium=api&utm_source=abfa41a4,46.8321,5760111562,-100.9086,2026-06-11T12:55:08Z,"Mandan, Morton County","['US', 'North Dakota', 'Morton County', 'Mandan']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Vibra Healthcare Inc.,Adzuna::API::Response::Company,,full_time
49079.98,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MDExMTUzNCIsInMiOiJXaGNRLTdabDhSR2pTc1JJNk1fdHJRIn0.IMYZ6WrpuGfjl5YkSX38r0veK6aMzfQotFRO3nzcIAE,49079.98,Adzuna::API::Response::Job,Cake Decorator,"California applicants: Please click here to review the Costco Applicant Privacy Notice. The jobs listed are examples of the typical kinds of positions that Costco may hire for when openings exist. The listing does not mean that any positions are currently open or available at Costco. Position Summary: Cuts, fills and ices cakes. Decorates and writes messages on cakes using pastry bags and tips. Packages cakes for special order and back stock. For additional information about pay ranges, click h…",1,https://www.adzuna.com/details/5760111534?utm_medium=api&utm_source=abfa41a4,40.353198,5760111534,-74.271671,2026-06-11T12:55:08Z,"Wickatunk, Monmouth County","['US', 'New Jersey', 'Monmouth County', 'Wickatunk']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Costco Wholesale Corporation,Adzuna::API::Response::Company,,
33867.85,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV2hjUS03Wmw4UkdqU3NSSTZNX3RyUSIsImkiOiI1NzYwMTExNTM2In0.8iORor97SmUcWMqubT5saRDGjae-CNOURFgyzZTPM00,33867.85,Adzuna::API::Response::Job,Merchandising Sales Associate,"The Field Activity Support Team (FAST) Team Member is responsible for traveling to stores within an assigned district to own and execute start to finish variable tasks such as planograms, as well as provide support for other tasks including merchan Sales Associate, Merchandising, Customer Experience, Sales, Associate, Team Member, Retail",1,https://www.adzuna.com/details/5760111536?utm_medium=api&utm_source=abfa41a4,42.827915,5760111536,-83.200946,2026-06-11T12:55:08Z,"Oxford, Oakland County","['US', 'Michigan', 'Oakland County', 'Oxford']",Adzuna::API::Response::Location,Retail Jobs,retail-jobs,Adzuna::API::Response::Category,Tractor Supply Company,Adzuna::API::Response::Company,,
66142.8,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MDExMTUzMCIsInMiOiJXaGNRLTdabDhSR2pTc1JJNk1fdHJRIn0.tm9nVAXvIBxXjOKJG1rWjRcKvStxmUStz6WBIOAca3M,66142.8,Adzuna::API::Response::Job,Janitorial,"Provide the clean, sanitary, safe, and hazard-free environment our Guests trust us for. You:Perform daily/scheduled deep cleaning and sanitation of restaurant floors, bathrooms and grounds. Empty and properly dispose of trash. Work with managers to a Janitor, Restaurant, Property Management",1,https://www.adzuna.com/details/5760111530?utm_medium=api&utm_source=abfa41a4,33.191536,5760111530,-111.621333,2026-06-11T12:55:08Z,"Queen Creek, Maricopa County","['US', 'Arizona', 'Maricopa County', 'Queen Creek']",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,"BJ's Restaurants, Inc.",Adzuna::API::Response::Company,,
64813.14,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV2hjUS03Wmw4UkdqU3NSSTZNX3RyUSIsImkiOiI1NzYwMTExNTM1In0.ajBPAPvOCCQVvKUlCRsL-zuGOccHlL71gmrZCgF5K4M,64813.14,Adzuna::API::Response::Job,REGISTERED NURSE (RN) - PART-TIME NIGHTS,"Responsibilities Are you caring, compassionate and hardworking? Our facility can provide a place for you to thrive and continue your professional development. Stonington Institute, a division of one of the nation's largest and most respected hospital companies, Universal Health Services, Inc. (UHS), has an opening for a part-time Registered Nurse (RN). UHS is a Fortune 500 corporation and in 2017 was recognized as one of the World's Most Admired Companies by Fortune. Stonington Institute is com…",1,https://www.adzuna.com/details/5760111535?utm_medium=api&utm_source=abfa41a4,41.46169,5760111535,-71.872994,2026-06-11T12:55:08Z,"North Stonington, New London County","['US', 'Connecticut', 'New London County', 'North Stonington']",Adzuna::API::Response::Location,Part time Jobs,part-time-jobs,Adzuna::API::Response::Category,Universal Health Services,Adzuna::API::Response::Company,,part_time
28934.47,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MDExMTU1NCIsInMiOiJXaGNRLTdabDhSR2pTc1JJNk1fdHJRIn0.ImkUJdpfWyadOmcbAllPtwLmqnd90A9SbFSB0DhJfYI,28934.47,Adzuna::API::Response::Job,Retail Stocking Associate - Part Time,"If you want an exciting job with one of the largest off-price retail stores in the nation, join the Burlington Stores, Inc. as a Stocking Associate! Are you looking for a hands-on role in a fast-paced environment? Do you have great organizational skills and work well as part of a team? Would you thrive in a process-driven environment? If you answered yes, then this may be the role for you! Stocking Associates are critical to making sure our stores remain stocked with the merchandise our custome…",1,https://www.adzuna.com/details/5760111554?utm_medium=api&utm_source=abfa41a4,40.637778,5760111554,-74.451389,2026-06-11T12:55:08Z,"Watchung, Somerset County","['US', 'New Jersey', 'Somerset County', 'Watchung']",Adzuna::API::Response::Location,Part time Jobs,part-time-jobs,Adzuna::API::Response::Category,Burlington Coat Factory Corporation,Adzuna::API::Response::Company,,part_time
36429.9,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MDExMTU2MCIsInMiOiJXaGNRLTdabDhSR2pTc1JJNk1fdHJRIn0._JGYCxzDlSxzuo5JIN_6eLbI3MMg7DgrxQeeKDlzgpI,36429.9,Adzuna::API::Response::Job,DELI/SERVICE CLERK,"Create an outstanding customer experience through exceptional service. Establish and maintain a safe and clean environment that encourages our customers to return. Assist the department manager in reaching sales and profit goals established for the d Clerk, Retail, Grocery",1,https://www.adzuna.com/details/5760111560?utm_medium=api&utm_source=abfa41a4,36.0351,5760111560,-114.9766,2026-06-11T12:55:08Z,"Calico Ridge, Clark County","['US', 'Nevada', 'Clark County', 'Calico Ridge']",Adzuna::API::Response::Location,Retail Jobs,retail-jobs,Adzuna::API::Response::Category,Kroger Family of Companies,Adzuna::API::Response::Company,,
88967.95,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV2hjUS03Wmw4UkdqU3NSSTZNX3RyUSIsImkiOiI1NzYwMTExNTUyIn0.xyjA7XYGqQpmNxWmGl8LlOyO72jRxH_xBVSr3xLd3pQ,88967.95,Adzuna::API::Response::Job,Registered Nurse (RN) - Day Shift,"Responsibilities Lancaster Behavioral Health Hospital is hiring full-time RNs for day shift (7a - 7:30p, 36 hours/week, every third weekend) offering an excellent full-time benefits package. There is opportunity for overtime and to cover various shifts if interested. This position offers a $10,000 Sign-on Bonus! New rates based on experience and shift: $32.00-$50.00 Lancaster Behavioral Health Hospital (LBHH) is a newly opened (July, 2018) 126-bed, inpatient psychiatric hospital and start-up jo…",1,https://www.adzuna.com/details/5760111552?utm_medium=api&utm_source=abfa41a4,40.037778,5760111552,-76.305833,2026-06-11T12:55:08Z,"Bausman, Lancaster County","['US', 'Pennsylvania', 'Lancaster County', 'Bausman']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Universal Health Services,Adzuna::API::Response::Company,,full_time
52103.02,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV2hjUS03Wmw4UkdqU3NSSTZNX3RyUSIsImkiOiI1NzYwMTExNTI5In0.zq08fgiQiuQ4sYshZY75tQ82U9UAh0oY3mmVPxaLqF8,52103.02,Adzuna::API::Response::Job,Fashion Team Associate,"Fashion Team Associate Walmart is committed to maintaining a drug-free workplace and has a no tolerance policy regarding the use of illegal drugs and alcohol on the job. This policy applies to all employees and aims to create a safe and productive work environment. Benefits you'll enjoy Walmart Free shipping As a Walmart Associate, you're eligible to become a Walmart member. Enjoy benefits like free store delivery and shipping, fuel savings, and video streaming. Sam's Club associates are eligib…",1,https://www.adzuna.com/details/5760111529?utm_medium=api&utm_source=abfa41a4,45.890585,5760111529,-95.368007,2026-06-11T12:55:08Z,"Alexandria, Douglas County","['US', 'Minnesota', 'Douglas County', 'Alexandria']",Adzuna::API::Response::Location,Retail Jobs,retail-jobs,Adzuna::API::Response::Category,Wal-Mart,Adzuna::API::Response::Company,,
71921.37,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MDExMTU0OCIsInMiOiJXaGNRLTdabDhSR2pTc1JJNk1fdHJRIn0.OzWJs8RIq19Kkxe2bXmCzJYOnf2ipW-DEbdRhUroduk,71921.37,Adzuna::API::Response::Job,Travel RN PCU Clarksville TN Nights,"Overview Unlike working for agency after agency, with our travel program, you get to work for a company: * Work with 1 recruiter from start to finish and assignment to assignment * Local and Non-local positions available * Competitive hourly rate in addition to tax-free stipend (if applicable) * No pay cuts mid-contract * Referral bonus (up to $1000 per referral!) * License reimbursement if traveling to new state where new license is required * Your pick of assignments at partner facilities fro…",1,https://www.adzuna.com/details/5760111548?utm_medium=api&utm_source=abfa41a4,36.549812,5760111548,-87.33548,2026-06-11T12:55:08Z,"Clarksville, Montgomery County","['US', 'Tennessee', 'Montgomery County', 'Clarksville']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Vibra Healthcare Inc.,Adzuna::API::Response::Company,,
42001.68,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV2hjUS03Wmw4UkdqU3NSSTZNX3RyUSIsImkiOiI1NzYwMTExNTM3In0.lwh_pxqHUvw6ldTNM2BJ3o4hJBYT69odvTmP-yJtUR8,42001.68,Adzuna::API::Response::Job,Stocker,"California applicants: Please click here to review the Costco Applicant Privacy Notice. The jobs listed are examples of the typical kinds of positions that Costco may hire for when openings exist. The listing does not mean that any positions are currently open or available at Costco. Position Summary: Stocks and straightens merchandise for sale in the warehouse. Clears and cleans aisles. Assists members. For additional information about pay ranges, click here. We offer a comprehensive package o…",1,https://www.adzuna.com/details/5760111537?utm_medium=api&utm_source=abfa41a4,45.44736,5760111537,-122.78442,2026-06-11T12:55:08Z,"Progress, Washington County","['US', 'Oregon', 'Washington County', 'Progress']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Costco Wholesale Corporation,Adzuna::API::Response::Company,,
78907.57,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV2hjUS03Wmw4UkdqU3NSSTZNX3RyUSIsImkiOiI1NzYwMTExNTM5In0.VVVGUurxcEHxYceQH32Cig1fQhxhQWH6-oVxJEf9cak,78907.57,Adzuna::API::Response::Job,Registered Nurse RN ICU Full Time Nights,"Responsibilities Job Title: Registered Nurse RN ICU Status: Full Time Schedule: Nights * You will be considered for any openings for which you qualify. It is not necessary to apply to multiple positions.* About Lakewood Ranch Medical Center (LWRMC): Lakewood Ranch Medical Center (LWRMC), located in the heart of the Lakewood Ranch community, has served the people of Lakewood Ranch and surrounding areas since 2004. It is an award-winning, high-quality, acute-care hospital accredited by The Joint …",1,https://www.adzuna.com/details/5760111539?utm_medium=api&utm_source=abfa41a4,27.482339,5760111539,-82.585518,2026-06-11T12:55:08Z,"Cedar Hammock, Manatee County","['US', 'Florida', 'Manatee County', 'Cedar Hammock']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Universal Health Services,Adzuna::API::Response::Company,,part_time
109479.1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV2hjUS03Wmw4UkdqU3NSSTZNX3RyUSIsImkiOiI1NzYwMTExNTU4In0.PFNH_U-EzdQ3h-EeT0SKx5YLEfXwPvG1X5jx8cXgJyk,109479.1,Adzuna::API::Response::Job,Registered Nurse (RN) - Emergency Department - Per Diem Day Shift,"Responsibilities Southwest Healthcare Rancho Springs Hospital in Murrieta, California, is a 120 bed acute-care hospital with the region's only Pediatric Emergency Services team (for children 14 and under) provided by board certified Rady Children's emergency medicine physicians. Rancho Springs Hospital also provides the area's only OB/Emergency Department program, which gives expectant mothers 24/7 on-site access to OB/GYN physician coverage. The Childbirth Center at Rancho Springs Hospital is …",1,https://www.adzuna.com/details/5760111558?utm_medium=api&utm_source=abfa41a4,33.576413,5760111558,-117.215593,2026-06-11T12:55:08Z,"Murrieta Hot Springs, Riverside County","['US', 'California', 'Riverside County', 'Murrieta Hot Springs']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Universal Health Services,Adzuna::API::Response::Company,,
41983.9,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV2hjUS03Wmw4UkdqU3NSSTZNX3RyUSIsImkiOiI1NzYwMTExNTQ2In0.9Q2N7vCNdFyqEW9BKH9Tx6pfAqMss64qiwSUHfD9Fyw,41983.9,Adzuna::API::Response::Job,Loss Prevention Clerk,"California applicants: Please click here to review the Costco Applicant Privacy Notice. The jobs listed are examples of the typical kinds of positions that Costco may hire for when openings exist. The listing does not mean that any positions are currently open or available at Costco. Position Summary: Protects company assets from internal and external theft. Observes and reports potential safety and security hazards. For additional information about pay ranges, click here. We offer a comprehens…",1,https://www.adzuna.com/details/5760111546?utm_medium=api&utm_source=abfa41a4,29.7729,5760111546,-95.3116,2026-06-11T12:55:08Z,"Fifth Ward/Frenchtown, Houston","['US', 'Texas', 'Harris County', 'Houston', 'Fifth Ward/Frenchtown']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Costco Wholesale Corporation,Adzuna::API::Response::Company,,
