title,salary_max,id,salary_is_predicted,adref,created,latitude,description,longitude,__CLASS__,salary_min,redirect_url,contract_time,location.area,location.__CLASS__,location.display_name,category.__CLASS__,category.label,category.tag,company.__CLASS__,company.display_name,contract_type
Travel Inpatient Pharmacist,260395.86,5718608019,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxODYwODAxOSIsInMiOiJHcU54YXN4SDhSR3J6X2dZOEtsZlZ3In0.e86dK4GZ3jth9KDOuA1iUfGf2wBPft2EKe9cKL79yxI,2026-05-04T09:31:12Z,44.46867,"Job Description Healthcare Support is seeking a travel Pharmacist for a travel job in Berlin, New Hampshire. Job Description & Requirements - Specialty: Pharmacist - Discipline: Allied Health Professional - Start Date: 05/18/2026 - Duration: 13 weeks - 40 hours per week - Shift: 10 hours - Employment Type: Travel Healthcare Support Job ID 499567. Pay package is based on 10 hour shifts and 40 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title…",-71.185077,Adzuna::API::Response::Job,260395.86,https://www.adzuna.com/land/ad/5718608019?se=GqNxasxH8RGrz_gY8KlfVw&utm_medium=api&utm_source=abfa41a4&v=0C66CDAFE9372044BE38FEE479999D5728879274,,"['US', 'New Hampshire', 'Coos County', 'Berlin']",Adzuna::API::Response::Location,"Berlin, Coos County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Healthcare Support,
Travel MRI Technologist,199173.0,5718608033,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxODYwODAzMyIsInMiOiJHcU54YXN4SDhSR3J6X2dZOEtsZlZ3In0.hx2XIIXtquRKtCxUb0gUDhAwXUF0I7ETt2ruuLq9Gx8,2026-05-04T09:31:12Z,38.6042,"Job Description Triage Staffing is seeking a travel MRI Technologist for a travel job in O Fallon, Illinois. Job Description & Requirements - Specialty: MRI Technologist - Discipline: Allied Health Professional - Start Date: 05/18/2026 - Duration: 13 weeks - 40 hours per week - Shift: 8 hours, flexible - Employment Type: Travel Travel Radiology: MRI Tech O Fallon, IL Location: O Fallon, IL Start Date: 5/18/2026 Shift Details: 8H Variable 40 hours per week Length: 13 WEEKS Apply for specific fac…",-89.90107,Adzuna::API::Response::Job,199173.0,https://www.adzuna.com/land/ad/5718608033?se=GqNxasxH8RGrz_gY8KlfVw&utm_medium=api&utm_source=abfa41a4&v=651EA83D426B9D50837078443F1D96694259D296,,"['US', 'Illinois', 'Saint Clair County', 'O Fallon']",Adzuna::API::Response::Location,"O Fallon, Saint Clair County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Triage Staffing,
Starbucks Barista,42611.92,5718608024,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxODYwODAyNCIsInMiOiJHcU54YXN4SDhSR3J6X2dZOEtsZlZ3In0.gkLo1zX7CVoJr9NGFCW4meuonDok9jLJ0P5h2Qe6sWw,2026-05-04T09:31:12Z,41.79184,"Job Description Crafting the world’s finest coffee, one meaningful moment at a time We believe in creating a warm and welcoming space where every cup of coffee sparks connection. Every shift is a chance to brighten someone’s day. Whether it’s a warm smile or remembering a favorite order, you create moments that matter. If you thrive in a fast-paced environment, love engaging with people, and take pride in your work, we’d love to have you on our team. We are invested in your growth journey, empo…",-72.863364,Adzuna::API::Response::Job,42611.92,https://www.adzuna.com/land/ad/5718608024?se=GqNxasxH8RGrz_gY8KlfVw&utm_medium=api&utm_source=abfa41a4&v=92FECA8CF75B98692C61DBA4D6BA6DB6DAEED39C,,"['US', 'Connecticut', 'Hartford County', 'Avon']",Adzuna::API::Response::Location,"Avon, Hartford County",Adzuna::API::Response::Category,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Company,Starbucks,
Travel Ultrasound Technologist,175407.86,5718608034,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxODYwODAzNCIsInMiOiJHcU54YXN4SDhSR3J6X2dZOEtsZlZ3In0.1yXioVenUGZvgT8exffXCkMtWlYkyxPkksew72FoiaE,2026-05-04T09:31:12Z,44.633389,"Job Description CrossMed is seeking a travel Ultrasound Technologist for a travel job in Albany, Oregon. Job Description & Requirements - Specialty: Ultrasound Technologist - Discipline: Allied Health Professional - Start Date: ASAP - Duration: 13 weeks - 40 hours per week - Shift: 8 hours, rotating - Employment Type: Travel CrossMed Job ID 77338543. Pay package is based on 8 hour shifts and 40 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job ti…",-123.139563,Adzuna::API::Response::Job,175407.86,https://www.adzuna.com/land/ad/5718608034?se=GqNxasxH8RGrz_gY8KlfVw&utm_medium=api&utm_source=abfa41a4&v=F3F3877E76B390B7EDD60184F1A08F6732A25981,,"['US', 'Oregon', 'Linn County', 'Albany']",Adzuna::API::Response::Location,"Albany, Linn County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CrossMed,
Travel Ultrasound Technologist,153070.66,5718607973,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxODYwNzk3MyIsInMiOiJHcU54YXN4SDhSR3J6X2dZOEtsZlZ3In0.3dkamhYOuLOFfbTs1rduxJvw5dOLVjH2hGVNjm7GGLw,2026-05-04T09:31:12Z,32.420674,"Job Description CrossMed is seeking a travel Ultrasound Technologist for a travel job in Carlsbad, New Mexico. Job Description & Requirements - Specialty: Ultrasound Technologist - Discipline: Allied Health Professional - Start Date: 05/25/2026 - Duration: 13 weeks - 40 hours per week - Shift: 8 hours, days - Employment Type: Travel CrossMed Job ID 77209329. Pay package is based on 8 hour shifts and 40 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Poste…",-104.228838,Adzuna::API::Response::Job,153070.66,https://www.adzuna.com/land/ad/5718607973?se=GqNxasxH8RGrz_gY8KlfVw&utm_medium=api&utm_source=abfa41a4&v=494AAAF9D43D67F674C22A48A772F9192EF8D843,,"['US', 'New Mexico', 'Eddy County', 'Carlsbad']",Adzuna::API::Response::Location,"Carlsbad, Eddy County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CrossMed,
Physician Cardiology-Interventional - Competitive Salary,120882.44,5718608045,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR3FOeGFzeEg4Ukdyel9nWThLbGZWdyIsImkiOiI1NzE4NjA4MDQ1In0.hPvyp2GiJDpB6F8qFgeF7L3jy0qFXRI37WN91k7wTWQ,2026-05-04T09:31:12Z,32.540445,"Job Description Interventional Cardiology Opportunity in Dublin, GALocation: Dublin, GA Type: Full-Time Schedule: Mixed, rotating weekends Call Requirements: 1:3 Practice Setting: Private Practice APP Support: Yes Job Details:Must be board certified or board eligible in Interventional Cardiology Opportunity to ramp up quickly State-of-the-art facility with forward-thinking administration team Compensation & Benefits:Competitive compensation package Recruitment incentives including sign-on, relo…",-82.903754,Adzuna::API::Response::Job,120882.44,https://www.adzuna.com/land/ad/5718608045?se=GqNxasxH8RGrz_gY8KlfVw&utm_medium=api&utm_source=abfa41a4&v=638643626A2189210EB4BE6EB9C44C3270761605,full_time,"['US', 'Georgia', 'Laurens County', 'Dublin']",Adzuna::API::Response::Location,"Dublin, Laurens County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,"Source Medical, LLC.",
Travel Labor & Delivery RN,227664.33,5718607988,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR3FOeGFzeEg4Ukdyel9nWThLbGZWdyIsImkiOiI1NzE4NjA3OTg4In0.24SsHMZxmP99fBUC0tkViutZRXynN2xcBQaxLbici64,2026-05-04T09:31:12Z,42.460278,"Job Description Slate Healthcare is seeking a travel nurse RN Labor and Delivery for a travel nursing job in Concord, Massachusetts. Job Description & Requirements - Specialty: Labor and Delivery - Discipline: RN - Start Date: 05/18/2026 - Duration: 13 weeks - 36 hours per week - Shift: 12 hours, nights - Employment Type: Travel HWL Requisition:Emerson Hospital-AN-0594 HWL Coversheet required/r/n/r/nTravel rate $8 less/r/n/r/nTravel experience required/r/n/r/nNights, 7p-7a, 36 hours, 3x12s, eve…",-71.349444,Adzuna::API::Response::Job,227664.33,https://www.adzuna.com/land/ad/5718607988?se=GqNxasxH8RGrz_gY8KlfVw&utm_medium=api&utm_source=abfa41a4&v=1D88CDD69E6E47E5946FF7BDB5EF4285B511CABE,,"['US', 'Massachusetts', 'Middlesex County', 'Concord']",Adzuna::API::Response::Location,"Concord, Middlesex County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Slate Healthcare,
Travel Ultrasound Technologist,172123.47,5718607956,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR3FOeGFzeEg4Ukdyel9nWThLbGZWdyIsImkiOiI1NzE4NjA3OTU2In0.zAKTER_AjQoKiey4mc3qW8LgrWovS8sY4gYBnuYc8yg,2026-05-04T09:31:12Z,43.7029,"Job Description TRS Healthcare is seeking a travel Ultrasound Technologist for a travel job in Lebanon, New Hampshire. Job Description & Requirements - Specialty: Ultrasound Technologist - Discipline: Allied Health Professional - Start Date: 06/08/2026 - Duration: 13 weeks - 40 hours per week - Shift: 8 hours, nights - Employment Type: Travel TRS Healthcare Job ID 1460626. Pay package is based on 8 hour shifts and 40 hours per week (subject to confirmation) with tax-free stipend amount to be de…",-72.2895,Adzuna::API::Response::Job,172123.47,https://www.adzuna.com/land/ad/5718607956?se=GqNxasxH8RGrz_gY8KlfVw&utm_medium=api&utm_source=abfa41a4&v=A04D5697FCD905AC7077D7F3D4DF6AC8CC019D9E,,"['US', 'New Hampshire', 'Grafton County', 'Lebanon']",Adzuna::API::Response::Location,"Lebanon, Grafton County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,TRS Healthcare,
Travel CT Technologist,132537.06,5718607899,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR3FOeGFzeEg4Ukdyel9nWThLbGZWdyIsImkiOiI1NzE4NjA3ODk5In0.7xJo2Jzfj7QuQ7E2A9YUV1T1eg6FzyUnDlXYI_i9vds,2026-05-04T09:31:12Z,44.059912,"Job Description CrossMed is seeking a travel CT Technologist for a travel job in Springfield, Oregon. Job Description & Requirements - Specialty: CT Technologist - Discipline: Allied Health Professional - Start Date: ASAP - Duration: 13 weeks - 40 hours per week - Shift: 8 hours - Employment Type: Travel CrossMed Job ID 76984626. Pay package is based on 8 hour shifts and 40 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: QHC - Travel:CT …",-123.017935,Adzuna::API::Response::Job,132537.06,https://www.adzuna.com/land/ad/5718607899?se=GqNxasxH8RGrz_gY8KlfVw&utm_medium=api&utm_source=abfa41a4&v=C9034E807B64740BE155AE92CF60F092725F7B16,,"['US', 'Oregon', 'Lane County', 'Springfield']",Adzuna::API::Response::Location,"Springfield, Lane County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,CrossMed,
"TBI - Veteran Assessments - Nashville, TN",56500.25,5718608044,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR3FOeGFzeEg4Ukdyel9nWThLbGZWdyIsImkiOiI1NzE4NjA4MDQ0In0.zL9f1jJFwJDp1VYcaWSKPeQpKwrdukZvTSJJUw89pZM,2026-05-04T09:31:12Z,36.172489,"Job Description We’re excited to let you know about an opportunity for a Neurologist to give back to America’s heroes and help them receive their well-deserved Veterans Affairs (VA) benefits in Nashville - 1 day / week (Mon - Fri, any day) - $1600 / day, guaranteed - No treating or prescribing - Assessment experience a plus but not required - Any state license acceptable and covers entire US Examinations begin with a review of the Veteran’s medical history, which includes an abstract that highl…",-86.780596,Adzuna::API::Response::Job,56500.25,https://www.adzuna.com/land/ad/5718608044?se=GqNxasxH8RGrz_gY8KlfVw&utm_medium=api&utm_source=abfa41a4&v=D64AC0896B7628DAE6B8D4F3A0B5B610CAB48684,,"['US', 'Tennessee', 'Davidson County', 'Nashville']",Adzuna::API::Response::Location,"Nashville, Davidson County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,"Frontera Search Partners, LLC",
Travel Cardiac Cath Lab Technician,168473.3,5718607984,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR3FOeGFzeEg4Ukdyel9nWThLbGZWdyIsImkiOiI1NzE4NjA3OTg0In0.qt1BT4RUa17EJRC_hVPF99voU2yX3mkDV3AGNrRcLqA,2026-05-04T09:31:12Z,26.27909,"Job Description Uniti Med is seeking a travel Cath Lab Technologist for a travel job in Edinburg, Texas. Job Description & Requirements - Specialty: Cath Lab Technologist - Discipline: Allied Health Professional - Start Date: ASAP - Duration: 13 weeks - 40 hours per week - Shift: 8 hours, days - Employment Type: Travel Benefits: - Day 1 Insurance - Cigna medical, MetLife dental and vision insurance - License reimbursement for new licenses needed for each assignment - Discounts with hotels and r…",-98.144563,Adzuna::API::Response::Job,168473.3,https://www.adzuna.com/land/ad/5718607984?se=GqNxasxH8RGrz_gY8KlfVw&utm_medium=api&utm_source=abfa41a4&v=CA7D3C4EA85D698BBDE75CEA2D186ECC3AADF85C,,"['US', 'Texas', 'Hidalgo County', 'Edinburg']",Adzuna::API::Response::Location,"Edinburg, Hidalgo County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Uniti Med,
CDL A Truck Drivers - No Touch Freight,52756.87,5718607943,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR3FOeGFzeEg4Ukdyel9nWThLbGZWdyIsImkiOiI1NzE4NjA3OTQzIn0.EfPnUlx51-crJ_Ko3vRFEJJmI0IWHTLPJmfYbhQ6I6E,2026-05-04T09:31:12Z,38.642552,"Job Description CDL-A Truck Drivers – No Touch Freight – Earn $65,000-$75,000 Annually! /n/n Pay & Benefits: /n/n /n/t - Earn $1,250-$1,440 Weekly /n/t - $0.51-$0.58 CPM; Starting Pay Based on Experience /n/t - Mileage Pay Increases Every 6 Months Until Maxed at $0.62 CPM /n/t - Rider & Pet Policies* /n/t - Unlimited Driver Referral Program ($2,000-$3,000 per referral, paid out over 180 days) /n/t - Paid time off after 1 year, plus 6 paid holidays after 90 days. /n/t - Medical, Dental, Vision, …",-90.323726,Adzuna::API::Response::Job,52756.87,https://www.adzuna.com/land/ad/5718607943?se=GqNxasxH8RGrz_gY8KlfVw&utm_medium=api&utm_source=abfa41a4&v=A276FC59B30103BBABC7AD64F290D5D93437E53B,,"['US', 'Missouri', 'Saint Louis County', 'Clayton']",Adzuna::API::Response::Location,"Clayton, Saint Louis County",Adzuna::API::Response::Category,Travel Jobs,travel-jobs,Adzuna::API::Response::Company,Hogan Transportation,
"Travel Radiation Therapist, Radiation Oncology",291650.66,5718607979,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR3FOeGFzeEg4Ukdyel9nWThLbGZWdyIsImkiOiI1NzE4NjA3OTc5In0.KLtWlRnGN4gGLNc5pgRgtd8PeQw6LRRZWSrYu8ycZSg,2026-05-04T09:31:12Z,37.529659,"Job Description Anders Group is seeking a travel Radiation Therapist for a travel job in Morristown, New Jersey. Job Description & Requirements - Specialty: Radiation Therapist - Discipline: Allied Health Professional - Start Date: 06/01/2026 - Duration: 13 weeks - 35 hours per week - Shift: 7 hours, days - Employment Type: Travel Anders Group Job ID 1017074. Pay package is based on 7 hour shifts and 35 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Post…",-122.04024,Adzuna::API::Response::Job,291650.66,https://www.adzuna.com/land/ad/5718607979?se=GqNxasxH8RGrz_gY8KlfVw&utm_medium=api&utm_source=abfa41a4&v=8E166417E9BF8CF8965462E5858A7DD63041148B,,"['US', 'California', 'Alameda County', 'Newark']",Adzuna::API::Response::Location,"Newark, Alameda County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Anders Group,
Licensed Independent Clinical Social Worker (LICSW),113159.3,5718608009,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxODYwODAwOSIsInMiOiJHcU54YXN4SDhSR3J6X2dZOEtsZlZ3In0.aKuHG--pm7-U4s_wQl98l_cHPsrkhLnaSNZ5djcwrho,2026-05-04T09:31:12Z,43.230539,"Job Description At LifeStance Health, we believe in a truly healthy society where mental and physical healthcare are unified to make lives better. Our mission is to help people lead healthier, more fulfilling lives by improving access to trusted, affordable, and personalized mental healthcare. Everywhere. Every day. It’s a lofty goal; we know. But we make it happen with the best team in behavioral health. /n /n Thank you for taking the time to explore a career with us. As the fastest growing be…",-71.547977,Adzuna::API::Response::Job,113159.3,https://www.adzuna.com/land/ad/5718608009?se=GqNxasxH8RGrz_gY8KlfVw&utm_medium=api&utm_source=abfa41a4&v=BC4AABD8511EC06D780D9E7D122721D9FFAC05E4,,"['US', 'New Hampshire', 'Merrimack County', 'Concord']",Adzuna::API::Response::Location,"Concord, Merrimack County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,LifeStance Health,
Registered Nurse - Med Surg / Telemetry,175665.66,5718608035,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxODYwODAzNSIsInMiOiJHcU54YXN4SDhSR3J6X2dZOEtsZlZ3In0.KLtX68ba6VVU4JkPjH8berc1eRmdd08jnSVvT9oEymY,2026-05-04T09:31:12Z,33.467609,"Job Description Hospitals on Incredible Health are actively hiring and accepting applications in the Methuen, MA area for the following position: Registered Nurse - Med Surg / Telemetry. Nurses with experience in any of the following areas are strongly encouraged to apply: Cardiac patients, Couplet care, EKG monitoring, Educator, Fundal massage, Healing, Neuro patients, Oncology patients, Orthopedic patients, Ostomy care, PCA pumps , Traction & cast care, Tube feeding management, or Wound & dra…",-87.031106,Adzuna::API::Response::Job,175665.66,https://www.adzuna.com/land/ad/5718608035?se=GqNxasxH8RGrz_gY8KlfVw&utm_medium=api&utm_source=abfa41a4&v=30ED28F92DAFEC113218EE73C5BE4BFFD01BB351,part_time,"['US', 'Alabama', 'Jefferson County', 'Concord']",Adzuna::API::Response::Location,"Concord, Jefferson County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Incredible Health,
Retina Surgeon | Nationwide Openings MG,58938.85,5718608017,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR3FOeGFzeEg4Ukdyel9nWThLbGZWdyIsImkiOiI1NzE4NjA4MDE3In0.p4DN8nm5qF0aDOWK5svAu8Ed84ZKXySH94jMOrM4P54,2026-05-04T09:31:12Z,39.75,"Job Description Retina SurgeonDescription We are seeking a highly skilled Retina Surgeon to join a well-established ophthalmology team. This role focuses on the diagnosis, management, and treatment of diseases affecting the retina and vitreous, including macular degeneration, diabetic retinopathy, retinal detachment, and other complex retinal disorders. You will collaborate closely with ophthalmologists, optometrists, and allied healthcare professionals to deliver comprehensive, high-quality ey…",-104.99,Adzuna::API::Response::Job,58938.85,https://www.adzuna.com/land/ad/5718608017?se=GqNxasxH8RGrz_gY8KlfVw&utm_medium=api&utm_source=abfa41a4&v=2224EB1651F703941952382F81882D6997C9CC54,,"['US', 'Colorado', 'Denver']",Adzuna::API::Response::Location,"Denver, Colorado",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Lancesoft INC,
Physician Internal Medicine-Pediatrics - Competitive Salary,103170.08,5718607898,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxODYwNzg5OCIsInMiOiJHcU54YXN4SDhSR3J6X2dZOEtsZlZ3In0.D96HHY2EiUc7pmk0AufB79EbyAegMjdw95D99j3A6Mw,2026-05-04T09:31:12Z,39.104173,"Job Description Internal Medicine/Pediatric (MED/PED) opportunity with practice north of Kansas City, Missouri. This financially stable and highly respected outpatient group is growing and looking for physicians to join its team. Opportunity Highlights - $315K compensation with a $50K sign-on bonus - $150K-$200K in student loan assistance - Outpatient-only with a 4-day work week for outstanding work-life balance - Stipends available for residents completing training - Voted Top 1% Hospital in t…",-94.599852,Adzuna::API::Response::Job,103170.08,https://www.adzuna.com/land/ad/5718607898?se=GqNxasxH8RGrz_gY8KlfVw&utm_medium=api&utm_source=abfa41a4&v=5DED2AAA3E413D60CB913358DD695CD462A16481,,"['US', 'Missouri', 'Jackson County', 'Kansas City']",Adzuna::API::Response::Location,"Kansas City, Jackson County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Enterprise Medical Recruiting,
