description,title,salary_is_predicted,__CLASS__,id,created,salary_min,adref,salary_max,redirect_url,category.__CLASS__,category.label,category.tag,company.display_name,company.__CLASS__,location.__CLASS__,location.display_name,location.area,longitude,latitude,contract_time,contract_type
"A Creative Project Manager (PM) will be responsible for successful creative delivery and project management through planning, participating in the creation of project estimates, developing timelines and budgets, and managing the successful execution of day-to-day activities on diverse concurrent projects across multiple creative channels. The PM is responsible for translating internal and external creative requests and ideas into project plans and deliverables for retail and product packaging. …",Creative Project Manager,1,Adzuna::API::Response::Job,5684144135,2026-03-31T08:30:35Z,109013.91,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE0NDEzNSIsInMiOiJrTzZkRWhBdDhSRzdVdGo5UDN0QVFnIn0._UUJmttaUIDAWMzBa0p9uCmbLkHlBJ_C1Z6XsGDiORo,109013.91,https://www.adzuna.com/details/5684144135?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Category,Creative & Design Jobs,creative-design-jobs,Duluth Trading Company,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Mount Horeb, Dane County","['US', 'Wisconsin', 'Dane County', 'Mount Horeb']",-89.731045,42.997009,full_time,
"A successful Retail Store Associate will strive to go for WOW! Go for WOW! is the standard of customer service at Duluth Trading Company. It is treating the customer right and looking for opportunities to go above and beyond to create special experiences. This position requires evening and weekend availability! What You’ll Do: Develop an exceptional familiarity with the Duluth brand and comprehensive product knowledge to provide solution-oriented, friendly service to customers. Understand the c…",Retail Associate,1,Adzuna::API::Response::Job,5684144128,2026-03-31T08:30:35Z,46105.46,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia082ZEVoQXQ4Ukc3VXRqOVAzdEFRZyIsImkiOiI1Njg0MTQ0MTI4In0.FHZ-UAcDm0tZNzRX0rx6e70LGifAV7GcitT5T925y6M,46105.46,https://www.adzuna.com/details/5684144128?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Category,Retail Jobs,retail-jobs,Duluth Trading Company,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Mount Air, Franklin County","['US', 'Ohio', 'Franklin County', 'Mount Air']",-82.9844,40.1417,part_time,
"Job Description Dedicated CDL-A Truck Drivers – No Touch Freight – Earn $1,510-$1,730 Weekly! \n\n Pay & Benefits: \n\n \n\t $0.60-$0.65 CPM; Based on Experience \n\t Average Annual Pay of $78,520-$85,800 \n\t Top Drivers Earn $90,000 Annually! \n\t Driver Referral Program = Unlimited Earning Potential! \n\t Vacation and Holiday Pay \n\t Medical, Dental, Vision, Life Insurance, 401(k) \n\t Late-Model Trucks \n\t Paid Online Orientation \n \n\n Job Details: \n\n \n\t Home Most Nights; Layovers a…",CDL-A Truck Drivers - Home Most Nights - No Touch Freight,1,Adzuna::API::Response::Job,5684144132,2026-03-31T08:30:35Z,54083.68,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE0NDEzMiIsInMiOiJrTzZkRWhBdDhSRzdVdGo5UDN0QVFnIn0.8JVZzsoGl1npf7pZ0KFPZZe1EfTgmlzVA5apnDnB4hY,54083.68,https://www.adzuna.com/land/ad/5684144132?se=kO6dEhAt8RG7Utj9P3tAQg&utm_medium=api&utm_source=abfa41a4&v=41A8FDFF08189FFB7129872C64F96D45FE509CC6,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,Hogan Transportation,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Harveysburg, Warren County","['US', 'Ohio', 'Warren County', 'Harveysburg']",-84.006971,39.500054,,
"Job Description Dedicated CDL-A Truck Drivers – No Touch Freight – Earn $1,510-$1,730 Weekly! \n\n Pay & Benefits: \n\n \n\t $0.60-$0.65 CPM; Based on Experience \n\t Average Annual Pay of $78,520-$85,800 \n\t Top Drivers Earn $90,000 Annually! \n\t Driver Referral Program = Unlimited Earning Potential! \n\t Vacation and Holiday Pay \n\t Medical, Dental, Vision, Life Insurance, 401(k) \n\t Late-Model Trucks \n\t Paid Online Orientation \n \n\n Job Details: \n\n \n\t Home Most Nights; Layovers a…",CDL-A Truck Drivers - Home Most Nights - No Touch Freight,1,Adzuna::API::Response::Job,5684144131,2026-03-31T08:30:35Z,55207.69,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE0NDEzMSIsInMiOiJrTzZkRWhBdDhSRzdVdGo5UDN0QVFnIn0.h7XaJMAmzAg8RSnJO9-g78kwRCO413c2phHDRMeaKDA,55207.69,https://www.adzuna.com/land/ad/5684144131?se=kO6dEhAt8RG7Utj9P3tAQg&utm_medium=api&utm_source=abfa41a4&v=E6B32E9ACBBD810F44ECF59614BEDA6B9801D2BB,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,Hogan Transportation,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Milledgeville, Baldwin County","['US', 'Georgia', 'Baldwin County', 'Milledgeville']",-83.232099,33.080143,,
"Job Description Dedicated CDL-A Truck Drivers – No Touch Freight – Earn $1,510-$1,730 Weekly! \n\n Pay & Benefits: \n\n \n\t $0.60-$0.65 CPM; Based on Experience \n\t Average Annual Pay of $78,520-$85,800 \n\t Top Drivers Earn $90,000 Annually! \n\t Driver Referral Program = Unlimited Earning Potential! \n\t Vacation and Holiday Pay \n\t Medical, Dental, Vision, Life Insurance, 401(k) \n\t Late-Model Trucks \n\t Paid Online Orientation \n \n\n Job Details: \n\n \n\t Home Most Nights; Layovers a…",CDL-A Truck Drivers - Home Most Nights - No Touch Freight,1,Adzuna::API::Response::Job,5684144133,2026-03-31T08:30:35Z,53207.93,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia082ZEVoQXQ4Ukc3VXRqOVAzdEFRZyIsImkiOiI1Njg0MTQ0MTMzIn0.U052p8MlA2YXKqx-cg_k50azR2WNItGhccJ7SF1qkF0,53207.93,https://www.adzuna.com/land/ad/5684144133?se=kO6dEhAt8RG7Utj9P3tAQg&utm_medium=api&utm_source=abfa41a4&v=80B2061DCAD775D73320D2A88D362FC463E634E0,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,Hogan Transportation,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Millersport, Fairfield County","['US', 'Ohio', 'Fairfield County', 'Millersport']",-82.534048,39.900064,,
The perks of working here We’re committed to providing our employees with meaningful benefits and real opportunities. Competitive Pay Good Benefits including: Medical Dental (with orthodontic) Disability Vision Life insurance 401K with company match Attendance Bonuses Paid Meal Breaks Merit Increases Paid Time Off (PTO) and Paid Holidays Growth opportunities in a stable and safe work environment Collaborative and positive team culture Revolution is now hiring for an Industrial Electrician posit…,Industrial Maintenance Electrician (Nights),1,Adzuna::API::Response::Job,5684144130,2026-03-31T08:30:35Z,57503.68,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE0NDEzMCIsInMiOiJrTzZkRWhBdDhSRzdVdGo5UDN0QVFnIn0.5NEnMp1RzPM3FDmNNycEEXLcLc37r5et_KhozVWs7FA,57503.68,https://www.adzuna.com/details/5684144130?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,Revolution Company,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Mesquite, Dallas","['US', 'Texas', 'Dallas', 'Mesquite']",-96.613058,32.769797,,
"A successful Retail Store Manager will strive to go for WOW! Go for WOW! is the standard of customer service at Duluth Trading Company. It is treating the customer right and looking for opportunities to go above and beyond to create special experiences. What You'll Do: Sales and Goals Achievement: Demonstrate leadership in driving sales and profitability by achieving or exceeding all established store budgeted financial goals. Understand the impact surrounding AOV, UPT, Conversion, Margin, and …",Retail Store Manager,1,Adzuna::API::Response::Job,5684144126,2026-03-31T08:30:35Z,64958.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE0NDEyNiIsInMiOiJrTzZkRWhBdDhSRzdVdGo5UDN0QVFnIn0.aCREJCCwCt4hJ1-P9umZsjspHFWaLYj18jk2S75kmsQ,64958.0,https://www.adzuna.com/details/5684144126?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Category,Retail Jobs,retail-jobs,Duluth Trading Company,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Noblesville, Hamilton County","['US', 'Indiana', 'Hamilton County', 'Noblesville']",-85.979889,40.039522,full_time,
"A successful Retail Sales Manager will strive to go for WOW! Go for WOW! is the standard of customer service at Duluth Trading Company. It is treating the customer right and looking for opportunities to go above and beyond to create special experiences. This is a Part-Time Hourly Supervisory Position What You’ll Do: Develop an exceptional familiarity of the Duluth brand and comprehensive product knowledge to provide solution-oriented, friendly service to customers. Leads the store team to do th…",Part-Time Retail Sales Manager,1,Adzuna::API::Response::Job,5684144124,2026-03-31T08:30:35Z,43091.64,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE0NDEyNCIsInMiOiJrTzZkRWhBdDhSRzdVdGo5UDN0QVFnIn0.aHjtRidIbgYEjU-L1SoM2hXjePj7D-1cWLo8HTx-LS8,43091.64,https://www.adzuna.com/details/5684144124?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Category,Part time Jobs,part-time-jobs,Duluth Trading Company,Adzuna::API::Response::Company,Adzuna::API::Response::Location,US,['US'],,,part_time,
"A successful Retail Store Associate will strive to go for WOW! Go for WOW! is the standard of customer service at Duluth Trading Company. It is treating the customer right and looking for opportunities to go above and beyond to create special experiences. What You’ll Do: Develop an exceptional familiarity with the Duluth brand and comprehensive product knowledge to provide solution-oriented, friendly service to customers. Understand the customer is the center of what we do. Understand how to la…",Retail Associate,1,Adzuna::API::Response::Job,5684144125,2026-03-31T08:30:35Z,42300.39,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE0NDEyNSIsInMiOiJrTzZkRWhBdDhSRzdVdGo5UDN0QVFnIn0.COAsVFLrCZYhZnzcu9vbFm5iDe0rxMsu5Y9rDNRcaGk,42300.39,https://www.adzuna.com/details/5684144125?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Category,Retail Jobs,retail-jobs,Duluth Trading Company,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Sioux Falls, Minnehaha County","['US', 'South Dakota', 'Minnehaha County', 'Sioux Falls']",-96.73263,43.557372,part_time,
"Job Description You are motivated, persistent, and ready to grow your sales career. As an Outside Sales Representative (OSR) with Badger, you will manage a territory with both established customers and untapped potential. You will spend your time in the field meeting clients, uncovering opportunities, and closing business. This is a commission-eligible role with significant earning potential. First-year compensation is highly competitive and varies based on experience, performance, and market f…",Account Executive - Field Sales,1,Adzuna::API::Response::Job,5684144134,2026-03-31T08:30:35Z,91344.1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE0NDEzNCIsInMiOiJrTzZkRWhBdDhSRzdVdGo5UDN0QVFnIn0._QSZLhg976DRSh97wctE8IpR4u2hlfFe1xlPVOtMIxk,91344.1,https://www.adzuna.com/land/ad/5684144134?se=kO6dEhAt8RG7Utj9P3tAQg&utm_medium=api&utm_source=abfa41a4&v=0FE93FD52F82D32C192790B36D99DEA32D38FB96,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,Badger Daylighting,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Dallas, Texas","['US', 'Texas', 'Dallas']",-96.767002,32.798895,,
The perks of working here We’re committed to providing our employees with meaningful benefits and real opportunities. Competitive Pay Good Benefits including: Medical Dental (with orthodontic) Disability Vision Life insurance 401K with company match Attendance Bonuses Paid Meal Breaks Merit Increases Paid Time Off (PTO) and Paid Holidays Growth opportunities in a stable and safe work environment Collaborative and positive team culture Revolution is now hiring for a Shipping Material Handler pos…,Shipping Material Handler,1,Adzuna::API::Response::Job,5684144129,2026-03-31T08:30:35Z,40566.61,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia082ZEVoQXQ4Ukc3VXRqOVAzdEFRZyIsImkiOiI1Njg0MTQ0MTI5In0.5KZMXRL9O-y2FYjC5HNIobHe5y9ptmKbpn_c8sUzLAc,40566.61,https://www.adzuna.com/details/5684144129?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Revolution Company,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Mesquite, Dallas","['US', 'Texas', 'Dallas', 'Mesquite']",-96.613058,32.769797,full_time,permanent
"When our square shaped burgers made their first sizzle on the scene more than 50 years ago, people knew our approach wasn’t like any other. Same goes for the way we support our employees. Our culture of openness, flexibility, and inclusiveness allows everybody to flourish in their own way. If you’re looking for a career where you can be part of the action as we continue to grow our iconic brand – We got you! The Sr. Delivery Marketing Specialist reports to the Delivery Marketing Manager and pla…",Sr Specialist - Delivery Marketing,0,Adzuna::API::Response::Job,5684144122,2026-03-31T08:30:33Z,81000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE0NDEyMiIsInMiOiJrTzZkRWhBdDhSRzdVdGo5UDN0QVFnIn0.xGyggGerEPtetQSIMO6xjr6XQFGu-pRK0hBs6RO1PoU,138000.0,https://www.adzuna.com/details/5684144122?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Category,"PR, Advertising & Marketing Jobs",pr-advertising-marketing-jobs,The Wendy's Company,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Dublin, Franklin County","['US', 'Ohio', 'Franklin County', 'Dublin']",-83.128384,40.114072,full_time,
"Triple-S Steel is a family-owned business that has grown into one of the largest suppliers of structural steel products in the country. With a commitment to excellence, innovation, and strong core values, we pride ourselves on creating a culture where team members are empowered to make a difference and grow professionally. We are seeking a dynamic and results-driven Sales Manager to lead our Inside and Outside sales teams and drive revenue growth. The ideal candidate will possess a strong backg…",Sales Manager,1,Adzuna::API::Response::Job,5684144121,2026-03-31T08:30:33Z,188835.95,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia082ZEVoQXQ4Ukc3VXRqOVAzdEFRZyIsImkiOiI1Njg0MTQ0MTIxIn0.aRqH48nYUEhbfCtkm0FZoCfbvI73QRcmlAbU_M-NKC4,188835.95,https://www.adzuna.com/details/5684144121?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,Triple-S Steel,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Irondale, Adams County","['US', 'Colorado', 'Adams County', 'Irondale']",-104.875958,39.844698,full_time,
"WHY WENDY’S? As an Assistant General Manager at Wendy’s, you’ll provide leadership, supervision, and direction on strategic initiatives and operating standards to positively impact business. With the support of the General Manager, you will drive customer service, training and development, sales & profit growth and accountability across the entire restaurant team. We’re counting on you to create and sustain a fun, inviting work environment and to model Wendy’s core values every day. We get you.…",Assistant General Manager,1,Adzuna::API::Response::Job,5684144123,2026-03-31T08:30:33Z,45625.67,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE0NDEyMyIsInMiOiJrTzZkRWhBdDhSRzdVdGo5UDN0QVFnIn0.B8dWNcV2NlKdV8yn6LMJdCdy14oVisuonRvnawTwKNU,45625.67,https://www.adzuna.com/details/5684144123?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Category,Hospitality & Catering Jobs,hospitality-catering-jobs,The Wendy's Company,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"West Side, Worcester County","['US', 'Massachusetts', 'Worcester County', 'West Side']",-71.810756,42.248312,full_time,
"About the Position The Inside Sales Representative – Naval Shipbuilding is responsible for developing and supporting sales opportunities within the naval and defense shipbuilding industry, including U.S. Navy shipyards, major defense contractors, and marine fabrication partners. This role requires a strong technical understanding of material specifications, certification requirements, and documentation standards used in naval vessel construction. The Inside Sales Representative works closely wi…",Inside Sales Representative,1,Adzuna::API::Response::Job,5684144118,2026-03-31T08:30:33Z,100948.77,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE0NDExOCIsInMiOiJrTzZkRWhBdDhSRzdVdGo5UDN0QVFnIn0.b0gBHYK3qQWqmmtotwXM75w__R_p1xVuJ5BzsqeRGGk,100948.77,https://www.adzuna.com/details/5684144118?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,Triple-S Steel,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Suplee, Chester County","['US', 'Pennsylvania', 'Chester County', 'Suplee']",-75.882687,40.079254,full_time,
"The Customer Service Representative (CSR) provides day-to-day support to customers in the naval and defense shipbuilding industry, including U.S. Navy shipyards, major defense contractors, and marine fabrication partners. This role focuses on delivering exceptional customer service, managing customer inquiries, supporting order entry and order tracking, and coordinating with internal teams to ensure accurate and timely order fulfillment. The CSR serves as a key point of contact for customers by…",Customer Service Representative,1,Adzuna::API::Response::Job,5684144119,2026-03-31T08:30:33Z,61803.04,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE0NDExOSIsInMiOiJrTzZkRWhBdDhSRzdVdGo5UDN0QVFnIn0.t2RhuOi7zV_d6fXVy8wxk56s8ixzGSsmXxCqnxly02w,61803.04,https://www.adzuna.com/details/5684144119?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Category,Customer Services Jobs,customer-services-jobs,Triple-S Steel,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Suplee, Chester County","['US', 'Pennsylvania', 'Chester County', 'Suplee']",-75.882687,40.079254,full_time,
"Founded in 2016, Tube Supply provides quality steel tube and bar in alloy, stainless, and carbon for oil and gas applications, including drilling, completions, production, and downhole tools. Our goal is to maintain a stable, fun work environment while delivering satisfaction to the marketplace. We live closely by our core values: Excellence, Loyalty, and Fun. These values are evident throughout our interactions with customers, within the company, and in each of our employee’s everyday lives. J…",Counter Sales Representative,1,Adzuna::API::Response::Job,5684144120,2026-03-31T08:30:33Z,61107.13,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia082ZEVoQXQ4Ukc3VXRqOVAzdEFRZyIsImkiOiI1Njg0MTQ0MTIwIn0.gtIL4GCCPDv0NJ-t6qDPhCGPBRhZNajdA3t6JbfZivE,61107.13,https://www.adzuna.com/details/5684144120?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,Triple-S Steel,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Odessa, Ector County","['US', 'Texas', 'Ector County', 'Odessa']",-102.336532,31.920689,full_time,
"This role will require field outreach travel between Roanoke and Lynchburg, VA areas The Business Development Rep/Outreach Coordinator (OC) is a vital member of the patient acquisition team and serves as the external-facing representative of BrightView. The Outreach Coordinator’s primary role is to drive census growth by generating referrals, building brand awareness, and executing a structured sales approach to community engagement. This role requires grit, persistence, and the ability to cons…",Business Development Representative/Outreach Coordinator,0,Adzuna::API::Response::Job,5684144113,2026-03-31T08:30:32Z,55000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE0NDExMyIsInMiOiJrTzZkRWhBdDhSRzdVdGo5UDN0QVFnIn0.DOJfTV-ymg9jbiSFARklsoYxZ5C03Tyj8rFB9d8oXTs,65000.0,https://www.adzuna.com/details/5684144113?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,BrightView LLC,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Bonsack, Roanoke","['US', 'Virginia', 'Roanoke County', 'Roanoke', 'Bonsack']",-79.94034,37.3065,full_time,
