__CLASS__,redirect_url,title,adref,id,longitude,salary_is_predicted,description,salary_max,created,latitude,salary_min,category.__CLASS__,category.tag,category.label,company.display_name,company.__CLASS__,location.__CLASS__,location.area,location.display_name,contract_time,contract_type
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815430029?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Emergency Room (ER) / Trauma - $1,702 per week in Charlotte, NC",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQzMDAyOSIsInMiOiJ3SF9lS1RlSThSR0ZmcldwMkJpRWNnIn0.8YtO8pDKNfLmC3-x417UtGa581RQuCiWyUT4RINv_4c,5815430029,-80.846082,0,"Registered Nurse (RN) | Emergency Room (ER) / Trauma Location: Charlotte, NC Agency: Medical Solutions Pay: $1,702 per week Shift Information: Nights Start Date: 8/10/2026 About the Position TravelNurseSource is working with Medical Solutions to find a qualified ER/Trauma RN in Charlotte, North Carolina, 28210! A facility in Charlotte, NC is seeking its next amazing RN (Registered Nurse) to work in ER (Emergency Room). Minimum of one (1) year of recent clinical experience required. Nurses and a…",6808.0,2026-07-25T09:54:17Z,35.232678,6808.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Mecklenburg County', 'Charlotte']","Charlotte, Mecklenburg County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5815429993?se=wH_eKTeI8RGFfrWp2BiEcg&utm_medium=api&utm_source=abfa41a4&v=2FBC18A11D1F2B7A16F82838848C715B1F319A58,Medicare Field Agent- South Central PA,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQyOTk5MyIsInMiOiJ3SF9lS1RlSThSR0ZmcldwMkJpRWNnIn0.wW7LKSIiuJXMY_yD_CKnf5KN_G84nHMMgkJc2YMRlpM,5815429993,-77.96364,1,"Become a part of our caring community With over 10 million sales interactions annually, Humana understands that while great products are important, it's the quality of our service that defines us. We know that when our members and prospects have delightful and memorable experiences, it strengthens their connection with us and enables us to put their Health First. After all, a health services company that has multiple ways to improve the lives of its customers is uniquely positioned to put those…",64815.62,2026-07-25T09:54:17Z,39.95694,64815.62,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,Humana,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Fulton County', 'Mc Connellsburg']","Mc Connellsburg, Fulton County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815430025?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Operating Room - $1,228 per week in Clyde, NC",eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0hfZUtUZUk4UkdGZnJXcDJCaUVjZyIsImkiOiI1ODE1NDMwMDI1In0.r3UDJsJozTTZVP-fFe7BORPN0iqpHEw5cak7B9T3eck,5815430025,-82.910691,0,"Registered Nurse (RN) | Operating Room Location: Clyde, NC Agency: Medical Solutions Pay: $1,228 per week Shift Information: Days Start Date: ASAP About the Position TravelNurseSource is working with Medical Solutions to find a qualified OR RN in Clyde, North Carolina, 28721! A facility in Clyde, NC is looking for an exceptional RN (Registered Nurse) for a Local Contract. If you’re seeking flexibility and variety in your career, this could be the perfect opportunity for you! Minimum of one (1) …",4912.0,2026-07-25T09:54:17Z,35.533438,4912.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Haywood County', 'Clyde']","Clyde, Haywood County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815429969?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Emergency Room (ER) / Trauma - $2,307 per week in Mayville, ND",eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0hfZUtUZUk4UkdGZnJXcDJCaUVjZyIsImkiOiI1ODE1NDI5OTY5In0.dFU8DH1SyWMnGP8kqYd_fDY-ts_Is05vqxrv-TVL7jU,5815429969,-97.3176,0,"Registered Nurse (RN) | Emergency Room (ER) / Trauma Location: Mayville, ND Agency: Medical Solutions Pay: $2,307 per week Shift Information: Nights Start Date: 8/24/2026 About the Position A facility in Mayville, ND is seeking its next amazing RN (Registered Nurse) to work in ER (Emergency Room). Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare professionals are in high demand nationwide, and our team of industry-leading, traveler-favorite recruiters…",9228.0,2026-07-25T09:54:16Z,47.5014,9228.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Medical Solutions,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Dakota', 'Traill County', 'Mayville']","Mayville, Traill County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815429957?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Operating Room - $2,626 per week in Dixon, IL",eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0hfZUtUZUk4UkdGZnJXcDJCaUVjZyIsImkiOiI1ODE1NDI5OTU3In0.uw3aEcgNrD03-Up3jtV2mz5G3fx3s4PpOlrsgSd3ghI,5815429957,-89.479548,0,"Registered Nurse (RN) | Operating Room Location: Dixon, IL Agency: Medical Solutions Pay: $2,626 per week Shift Information: Days Start Date: 8/17/2026 About the Position TravelNurseSource is working with Medical Solutions to find a qualified OR RN in Dixon, Illinois, 61021! A facility in Dixon, IL is seeking its next amazing RN (Registered Nurse) to work in OR (Operating Room). Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare professionals are in hig…",10504.0,2026-07-25T09:54:16Z,41.838921,10504.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Lee County', 'Dixon']","Dixon, Lee County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815429951?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Operating Room - $2,573 per week in Dayton, OH",eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0hfZUtUZUk4UkdGZnJXcDJCaUVjZyIsImkiOiI1ODE1NDI5OTUxIn0.PFQB03aYC1Bo3XllF_urT0nNe52f3aaLbYgt0Dhzrgk,5815429951,-84.209435,0,"Registered Nurse (RN) | Operating Room Location: Dayton, OH Agency: Medical Solutions Pay: $2,573 per week Shift Information: Days Start Date: ASAP About the Position A facility in Dayton, OH is seeking its next amazing RN (Registered Nurse) to work in OR (Operating Room). Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare professionals are in high demand nationwide, and our team of industry-leading, traveler-favorite recruiters can get you where you wa…",10292.0,2026-07-25T09:54:16Z,39.757443,10292.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Medical Solutions,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Ohio', 'Montgomery County', 'Dayton']","Dayton, Montgomery County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815429967?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Neonatal Intensive Care Unit - $2,539 per week in Bronx, NY",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQyOTk2NyIsInMiOiJ3SF9lS1RlSThSR0ZmcldwMkJpRWNnIn0.mZdYIdGBQndV2y8MkcmarS2v8rWz8xI6nfqxczLhf9E,5815429967,-73.883422,0,"Registered Nurse (RN) | Neonatal Intensive Care Unit Location: Bronx, NY Agency: Medical Solutions Pay: $2,539 per week Shift Information: Nights Start Date: 8/12/2026 About the Position TravelNurseSource is working with Medical Solutions to find a qualified NICU RN in Bronx, New York, 10466! A facility in Bronx, NY is seeking its next amazing RN (Registered Nurse) to work in NICU (Neonatal Intensive Care Unit). Minimum of one (1) year of recent clinical experience required. Nurses and allied h…",10156.0,2026-07-25T09:54:16Z,40.846188,10156.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New York', 'New York City', 'Bronx']","Bronx, New York City",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815429975?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Cardiovascular Operating Room - $3,020 per week in Lake Forest, IL",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibHZfTktqZUk4UkcxNTUwZVdpdjREQSIsImkiOiI1ODE1NDI5OTc1In0.bA4kvPQg4qwo0PD2nFpynbWRqJsofaHAcpwwew9IvXM,5815429975,-88.055632,0,"Registered Nurse (RN) | Cardiovascular Operating Room Location: Lake Forest, IL Agency: Medical Solutions Pay: $3,020 per week Shift Information: Days Start Date: 8/17/2026 About the Position A facility in Lake Forest, IL is seeking its next amazing RN (Registered Nurse) to work in Cardio OR (Cardiovascular Operating Room). Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare professionals are in high demand nationwide, and our team of industry-leading, t…",12080.0,2026-07-25T09:54:16Z,42.207524,12080.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Medical Solutions,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Lake County', 'Forest Lake']","Forest Lake, Lake County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815429983?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care - $1,105 per week in Wilson, NC",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibHZfTktqZUk4UkcxNTUwZVdpdjREQSIsImkiOiI1ODE1NDI5OTgzIn0.37tJgERxe8AAmlNMx5BZk91Ny0w1FPYjX5OsQbNeScg,5815429983,-77.91554,0,"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: Wilson, NC Agency: Medical Solutions Pay: $1,105 per week Shift Information: Days Start Date: ASAP About the Position A facility in Wilson, NC is looking for an exceptional RN (Registered Nurse) for a Local Contract. If you’re seeking flexibility and variety in your career, this could be the perfect opportunity for you! Minimum of one (1) year of recent clinical experience required. When you work with Medical Solutions,…",4420.0,2026-07-25T09:54:16Z,35.721269,4420.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Medical Solutions,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Wilson County', 'Wilson']","Wilson, Wilson County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815429988?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care - $1,105 per week in Wilson, NC",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQyOTk4OCIsInMiOiJsdl9OS2plSThSRzE1NTBlV2l2NERBIn0.9X_BHVW4mEOsZfyEBbHNC46E7IC_6sds3K-E4ARAjLQ,5815429988,-77.91554,0,"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: Wilson, NC Agency: Medical Solutions Pay: $1,105 per week Shift Information: Days Start Date: ASAP About the Position TravelNurseSource is working with Medical Solutions to find a qualified ICU/Critical Care RN in Wilson, North Carolina, 27893! A facility in Wilson, NC is looking for an exceptional RN (Registered Nurse) for a Local Contract. If you’re seeking flexibility and variety in your career, this could be the per…",4420.0,2026-07-25T09:54:16Z,35.721269,4420.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Wilson County', 'Wilson']","Wilson, Wilson County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815429987?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care - $1,832 per week in Wilson, NC",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQyOTk4NyIsInMiOiJsdl9OS2plSThSRzE1NTBlV2l2NERBIn0.EPwwYWbaAMED0b0OipNb9LMC8rVY83PsRWyRL4f0pIk,5815429987,-77.91554,0,"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: Wilson, NC Agency: Medical Solutions Pay: $1,832 per week Shift Information: Days Start Date: ASAP About the Position TravelNurseSource is working with Medical Solutions to find a qualified ICU/Critical Care RN in Wilson, North Carolina, 27893! A facility in Wilson, NC is seeking its next amazing RN (Registered Nurse) to work in ICU (Intensive Care Unit). Minimum of one (1) year of recent clinical experience required. N…",7328.0,2026-07-25T09:54:16Z,35.721269,7328.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Wilson County', 'Wilson']","Wilson, Wilson County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815429966?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Emergency Room (ER) / Trauma - $2,307 per week in Mayville, ND",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQyOTk2NiIsInMiOiJsdl9OS2plSThSRzE1NTBlV2l2NERBIn0.fYEeFJSUgOPC_slE_A449PVDifexKY5TljcJHKZJkLM,5815429966,-97.3176,0,"Registered Nurse (RN) | Emergency Room (ER) / Trauma Location: Mayville, ND Agency: Medical Solutions Pay: $2,307 per week Shift Information: Nights Start Date: 8/24/2026 About the Position TravelNurseSource is working with Medical Solutions to find a qualified ER/Trauma RN in Mayville, North Dakota, 58257! A facility in Mayville, ND is seeking its next amazing RN (Registered Nurse) to work in ER (Emergency Room). Minimum of one (1) year of recent clinical experience required. Nurses and allied…",9228.0,2026-07-25T09:54:16Z,47.5014,9228.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Dakota', 'Traill County', 'Mayville']","Mayville, Traill County",full_time,permanent
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815429956?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Operating Room - $2,626 per week in Dixon, IL",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibHZfTktqZUk4UkcxNTUwZVdpdjREQSIsImkiOiI1ODE1NDI5OTU2In0.HSp3Y-G3knV0Jjk0fS17IHIQDWYQGbWd7Qo9uvxBYPc,5815429956,-89.479548,0,"Registered Nurse (RN) | Operating Room Location: Dixon, IL Agency: Medical Solutions Pay: $2,626 per week Shift Information: Days Start Date: 8/17/2026 About the Position A facility in Dixon, IL is seeking its next amazing RN (Registered Nurse) to work in OR (Operating Room). Minimum of one (1) year of recent clinical experience required. Nurses and allied healthcare professionals are in high demand nationwide, and our team of industry-leading, traveler-favorite recruiters can get you where you…",10504.0,2026-07-25T09:54:16Z,41.838921,10504.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Medical Solutions,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Lee County', 'Dixon']","Dixon, Lee County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815429955?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Neonatal Intensive Care Unit - $2,304 per week in Bronx, NY",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQyOTk1NSIsInMiOiJsdl9OS2plSThSRzE1NTBlV2l2NERBIn0.OOnePq6pKFIN_EHzfgml1ocVJaImPGIGV7LYbQHdig0,5815429955,-73.883422,0,"Registered Nurse (RN) | Neonatal Intensive Care Unit Location: Bronx, NY Agency: Medical Solutions Pay: $2,304 per week Shift Information: Nights Start Date: 8/12/2026 About the Position TravelNurseSource is working with Medical Solutions to find a qualified NICU RN in Bronx, New York, 10466! A facility in Bronx, NY is looking for an exceptional RN (Registered Nurse) for a Local Contract. If you’re seeking flexibility and variety in your career, this could be the perfect opportunity for you! Mi…",9216.0,2026-07-25T09:54:16Z,40.846188,9216.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New York', 'New York City', 'Bronx']","Bronx, New York City",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815429979?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Medical-Surgical - $2,598 per week in Bismarck, ND",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibHZfTktqZUk4UkcxNTUwZVdpdjREQSIsImkiOiI1ODE1NDI5OTc5In0.gdYtFAzFB4-JyAcrf7anSFA0VttXyGgLneCppQ0BV9E,5815429979,-100.718953,0,"Registered Nurse (RN) | Medical-Surgical Location: Bismarck, ND Agency: Medical Solutions Pay: $2,598 per week Shift Information: Days Start Date: 8/24/2026 About the Position TravelNurseSource is working with Medical Solutions to find a qualified Med/Surg RN in Bismarck, North Dakota, 58501! A facility in Bismarck, ND is seeking its next amazing RN (Registered Nurse) to work in Med Surg (Medical Surgical). Minimum of one (1) year of recent clinical experience required. Nurses and allied health…",10392.0,2026-07-25T09:54:16Z,46.822464,10392.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Dakota', 'Burleigh County', 'Bismarck']","Bismarck, Burleigh County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815429981?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Stepdown - $967 per week in Florence, AL",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQyOTk4MSIsInMiOiJsdl9OS2plSThSRzE1NTBlV2l2NERBIn0.UYsG1XdXpg-WosZIlQHKBP1qmlwRXuIaTIhOZbe6_1M,5815429981,-87.648247,0,"Registered Nurse (RN) | Stepdown Location: Florence, AL Agency: Medical Solutions Pay: $967 per week Shift Information: Nights Start Date: ASAP About the Position TravelNurseSource is working with Medical Solutions to find a qualified Stepdown RN in Florence, Alabama, 35630! A facility in Florence, AL is looking for an exceptional RN (Registered Nurse) for a Local Contract. If you’re seeking flexibility and variety in your career, this could be the perfect opportunity for you! Minimum of one (1…",3868.0,2026-07-25T09:54:16Z,34.828743,3868.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Alabama', 'Lauderdale County', 'Florence']","Florence, Lauderdale County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815429968?utm_medium=api&utm_source=abfa41a4,"Travel Nurse RN - Neonatal Intensive Care Unit - $2,131 per week in South Weymouth, MA",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibHZfTktqZUk4UkcxNTUwZVdpdjREQSIsImkiOiI1ODE1NDI5OTY4In0.nqfmnqO8BxHQzn8RDiJRyjQXs3kOzQImNJWbTWaJ34w,5815429968,-70.957652,0,"Registered Nurse (RN) | Neonatal Intensive Care Unit Location: South Weymouth, MA Agency: Medical Solutions Pay: $2,131 per week Shift Information: Nights Start Date: 11/2/2026 About the Position A facility in South Weymouth, MA is looking for an exceptional RN (Registered Nurse) for a Local Contract. If you’re seeking flexibility and variety in your career, this could be the perfect opportunity for you! Minimum of one (1) year of recent clinical experience required. When you work with Medical …",8524.0,2026-07-25T09:54:16Z,42.175686,8524.0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Medical Solutions,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Norfolk County', 'South Weymouth']","South Weymouth, Norfolk County",full_time,
