salary_max,id,latitude,adref,salary_min,longitude,description,title,__CLASS__,salary_is_predicted,redirect_url,created,category.tag,category.__CLASS__,category.label,company.display_name,company.__CLASS__,location.display_name,location.__CLASS__,location.area,contract_time,contract_type
128251.12,5733252279,30.22015,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1MjI3OSIsInMiOiI4Z3ozUnRkUzhSR2RRNzJ5MFVUV3d3In0.rRA3gNpkrnMN7e74HOdLN7bM3WRnylLn5GBx9TYflgA,128251.12,-97.74916,"About Dell Medical School As part of The University of Texas at Austin, one of the nation's leading research universities, the Dell Medical School pursues innovation in the redesign of healthcare delivery, excellence in healthcare research, and programs in interdisciplinary and inter-professional education. It is the fifth medical school in the UT System and the first medical school established in nearly five decades by a member of the Association of American Universities, an organization of le…",Obstetrics and Gynecology - Physician - Academics,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252279?se=8gz3RtdS8RGdQ72y0UTWww&utm_medium=api&utm_source=abfa41a4&v=CCCFAF2AA3F70F67EE5899AA99384DB1701A8E4C,2026-05-18T12:17:40Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,University of Texas at Austin Dell Medical School,Adzuna::API::Response::Company,"Travis Heights, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Travis Heights']",,
138222.67,5733252317,44.9855,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1MjMxNyIsInMiOiI4Z3ozUnRkUzhSR2RRNzJ5MFVUV3d3In0.PpGCWbeoWayTs3U_yIy-8tBnyUI3MHjEchf40OSnB5Y,138222.67,-93.2719,"Full Scope OBGYN Opportunity in Minneapolis - Compassionate Care, Expertly Delivered Women's Health Consultants (WHC), Minneapolis, MN Am I a good match for this job? Work-life balance: 3-4 Clinic days per week with half day of surgery included, 2 dedicated hospitalists with 2-4 overnight calls / month for generalists Financial transparency: Clear base salary, bonus structure, benefits Growth opportunities: Path to partnership, continuing education Culture: Emphasis on outstanding patient care …",Obstetrics and Gynecology - Physician,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252317?se=8gz3RtdS8RGdQ72y0UTWww&utm_medium=api&utm_source=abfa41a4&v=852E03F27D2F59314C3E9F6F5C1F7792E6DFF695,2026-05-18T12:17:40Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Women's Health Consultants,Adzuna::API::Response::Company,"Minneapolis, Hennepin County",Adzuna::API::Response::Location,"['US', 'Minnesota', 'Hennepin County', 'Minneapolis']",,
54763.23,5733252329,38.630539,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1MjMyOSIsInMiOiI4Z3ozUnRkUzhSR2RRNzJ5MFVUV3d3In0.b7Th3cWK3Vba5RTxesbGZ62ijI-gvyQK4DEhrOKJV-I,54763.23,-90.192822,"Find your calling at Mercy! ICU Stepdown Registered Nurse (RN) Location: Mercy Hospital St. Louis Schedule: Full Time Night Shift Bring Mercy's Healing Ministry to Life At Mercy, our mission is more than words - it's our calling. As the Sisters of Mercy before us, we bring to life the healing ministry of Jesus through compassionate care and exceptional service. Join our ICU Stepdown team and help deliver transformative, patient centered care supported by advanced technology, a collaborative cul…",Registered Nurse - Stepdown (Critical Care),Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252329?se=8gz3RtdS8RGdQ72y0UTWww&utm_medium=api&utm_source=abfa41a4&v=903897397F730ADD9A21633290CB12F0919A9DB5,2026-05-18T12:17:40Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Mercy,Adzuna::API::Response::Company,"Saint Louis, Saint Louis County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Saint Louis County', 'Saint Louis']",,
123485.01,5733252295,30.22015,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1MjI5NSIsInMiOiI4Z3ozUnRkUzhSR2RRNzJ5MFVUV3d3In0.p-57GAkWfls5Y7v_CXu4-yyJ7kPE7EdSYPu5oqvTgYI,123485.01,-97.74916,"About Dell Medical School As part of The University of Texas at Austin, one of the nation's leading research universities, the Dell Medical School pursues innovation in the redesign of healthcare delivery, excellence in healthcare research, and programs in interdisciplinary and inter-professional education. It is the fifth medical school in the UT System and the first medical school established in nearly five decades by a member of the Association of American Universities, an organization of le…",Neurology - Physician - Academics,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252295?se=8gz3RtdS8RGdQ72y0UTWww&utm_medium=api&utm_source=abfa41a4&v=23BBE9E204253730D2C891C59CBB946AF2867FF5,2026-05-18T12:17:40Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,University of Texas at Austin Dell Medical School,Adzuna::API::Response::Company,"Travis Heights, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Travis Heights']",,
134300.17,5733252296,33.799131,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1MjI5NiIsInMiOiI4Z3ozUnRkUzhSR2RRNzJ5MFVUV3d3In0.keq1yPig7tqqSaWQOoPsRe-wAM7uUi9UbCI0sQLwzXg,134300.17,-118.167491,"Adventist Health White Memorial is seeking an experienced Gastroenterologist to join our family of physicians near downtown Los Angeles, CA . This opportunity is for someone who is interested in helping grow our GI service line, provide exceptional care to our patients and contribute to our organization's mission of delivering high-quality services. Responsibilities: ERCP and EUS is required Work alongside our current multi-specialty team Ability to supervise Advanced Practice Providers (NP/PA)…",Gastroenterology - Physician,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252296?se=8gz3RtdS8RGdQ72y0UTWww&utm_medium=api&utm_source=abfa41a4&v=7A0C22743142985E1AFDF1B82E72EF191CF09F68,2026-05-18T12:17:40Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adventist Health White Memorial - Adventist Health,Adzuna::API::Response::Company,"Signal Hill, Los Angeles County",Adzuna::API::Response::Location,"['US', 'California', 'Los Angeles County', 'Signal Hill']",,
192287.72,5733252308,33.97458,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1MjMwOCIsInMiOiJCdHJuUjlkUzhSR2Q1cUlXcGtLVGF3In0.PwuQrKqceRbhvKon3BnI-AQQCg5vbXTuavWUDKzNVT4,192287.72,-118.24746,"Position Overview A mission-driven outpatient primary care organization is seeking a dedicated Pediatrician to provide high-quality care to underserved and uninsured pediatric populations in Los Angeles. This position offers the opportunity to practice in a collaborative, patient-centered environment focused on improving community health outcomes. Schedule Full-time Monday-Friday, 8:00 AM - 5:00 PM Practice Environment Providers work within a multidisciplinary care team that may include pediatr…",Pediatrics - Physician,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252308?se=BtrnR9dS8RGd5qIWpkKTaw&utm_medium=api&utm_source=abfa41a4&v=82C808BB9D5D8CBCECA5D4D8C480D342811D6C1D,2026-05-18T12:17:40Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Healthcare Los Angeles - Tribal EM,Adzuna::API::Response::Company,"Los Angeles, Los Angeles County",Adzuna::API::Response::Location,"['US', 'California', 'Los Angeles County', 'Los Angeles']",,
58958.47,5733252335,38.630539,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQnRyblI5ZFM4UkdkNXFJV3BrS1RhdyIsImkiOiI1NzMzMjUyMzM1In0.UxwcDYC1sI3HHpqxUoPoQyRIMW9rOmY50qrSef96sUA,58958.47,-90.192822,"Find your calling at Mercy! What You'll Do: Deliver skilled nursing care as directed by a physician in a home setting. Assess patient needs and develop individualized care plans. Monitor patient progress, document services provided, and adapt care as needed. Educate patients and families on condition management, medications, and recovery. Collaborate with physicians and interdisciplinary teams to ensure continuity of care. Position Details: Mercy - Home Health RN (Community-Based) Opportunities…",RN - Home Health - Part Time - Saint Louis,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252335?se=BtrnR9dS8RGd5qIWpkKTaw&utm_medium=api&utm_source=abfa41a4&v=E91E3056D9E5DA1F4022CD56583A9A81FD4EFECC,2026-05-18T12:17:40Z,part-time-jobs,Adzuna::API::Response::Category,Part time Jobs,Mercy,Adzuna::API::Response::Company,"Saint Louis, Saint Louis County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Saint Louis County', 'Saint Louis']",,
107035.87,5733252340,35.49155,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQnRyblI5ZFM4UkdkNXFJV3BrS1RhdyIsImkiOiI1NzMzMjUyMzQwIn0.1YfCE9r-8lpcnI1NHZhbgqAQrMKoIq_0RRSeDOVrSm4,107035.87,-97.5625,"Find your calling at Mercy! Utilizes the nursing process to provide patient care. Maintains professional accountability for provision of patient care for the assigned patients. Evaluates the overall effectiveness of care provided by other direct care givers. Coordinates the patient care in conjunction with other departments. Maintains patient rights and confidentiality of patient information. Performs duties and responsibilities in a manner consistent with our mission, values, and mercy service…",RN - Gastroenterology Clinic - McAuley,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252340?se=BtrnR9dS8RGd5qIWpkKTaw&utm_medium=api&utm_source=abfa41a4&v=0E98E0756D3703ADC460C1934A7AA02177B46D2F,2026-05-18T12:17:40Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Mercy,Adzuna::API::Response::Company,"Warr Acres, Oklahoma County",Adzuna::API::Response::Location,"['US', 'Oklahoma', 'Oklahoma County', 'Warr Acres']",,
225689.14,5733252283,30.22015,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1MjI4MyIsInMiOiJCdHJuUjlkUzhSR2Q1cUlXcGtLVGF3In0.wlbLfpKPtGAWIAhmSC08TSK7FodrbgyjrpQiX45lVV4,225689.14,-97.74916,"TeamHealth partners with St. David's HealthCare to staff multiple emergency departments across the Austin, Texas, area. We offer a variety of hospital settings throughout Central Texas to support your professional growth and career goals. Physicians have the opportunity to be credentialed across all Austin-area St. David's HealthCare sites and choose a primary facility based on their preferences. Practice settings include a mix of a high-volume Level II trauma center, community hospitals, pedia…",Emergency Medicine - Physician,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252283?se=BtrnR9dS8RGd5qIWpkKTaw&utm_medium=api&utm_source=abfa41a4&v=E3826CA5DBA2C9C7F1A822878E92961C7859CE41,2026-05-18T12:17:40Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"St. David's Medical Center - Austin, TX - TeamHealth",Adzuna::API::Response::Company,"Travis Heights, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Travis Heights']",,
100286.2,5733252327,36.34453,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQnRyblI5ZFM4UkdkNXFJV3BrS1RhdyIsImkiOiI1NzMzMjUyMzI3In0.7KfjkPmzmy-fL3Nbm21J2kAEAEtVER2vE505HclWLV8,100286.2,-94.10479,"Find your calling at Mercy! Overview: Utilizes the nursing process to provide patient care. Maintains professional accountability for provision of patient care for the assigned patients. Evaluates the overall effectiveness of care provided by other direct care givers. Coordinates the patient care in conjunction with other departments. Maintains patient rights and confidentiality of patient information. Performs duties and responsibilities in a manner consistent with our mission, values, and Mer…",Registered Nurse- Med/Tele,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252327?se=BtrnR9dS8RGd5qIWpkKTaw&utm_medium=api&utm_source=abfa41a4&v=2D6A18202151C8589FE947881D92227318A09B69,2026-05-18T12:17:40Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Mercy,Adzuna::API::Response::Company,"Rogers, Benton County",Adzuna::API::Response::Location,"['US', 'Arkansas', 'Benton County', 'Rogers']",,
198233.66,5733252286,30.22015,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1MjI4NiIsInMiOiJCdHJuUjlkUzhSR2Q1cUlXcGtLVGF3In0.58yGbWIslUrWyDBRts879N_fzCCYzzgfAKpGaID349g,198233.66,-97.74916,"Your future role at a glance Specialty: Maternity Services Schedule: Night shift (6:30p-6:30a). If you are not interested in working a night schedule, please do not apply. Practice Detail: EMR System: Cerner Facility: Ascension Seton Medical Center Austin Location: Austin, TX This job location is not currently located in a Health Professional Shortage Areas (HPSAs) and/or Medically Underserved Areas/Populations (MUA/P) Shortage Designation Type. Life at Ascension: Where purpose meets opportunit…",Womens Health - Physician,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252286?se=BtrnR9dS8RGd5qIWpkKTaw&utm_medium=api&utm_source=abfa41a4&v=32314C7979CE92B3EC6AE950391D9CC4F777CE9F,2026-05-18T12:17:40Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Ascension Seton Medical Center Austin - Ascension,Adzuna::API::Response::Company,"Travis Heights, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Travis Heights']",,
200608.06,5733252341,35.49155,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1MjM0MSIsInMiOiJCdHJuUjlkUzhSR2Q1cUlXcGtLVGF3In0.ih5BAgflMvXqQ6muMLtAdOsg1uf7Ls628y2EPEjn2SE,200608.06,-97.5625,"Find your calling at Mercy! Overview: Utilizes the nursing process to provide patient care. Maintains professional accountability for provision of patient care for the assigned patients. Evaluates the overall effectiveness of care provided by other direct care givers. Coordinates the patient care in conjunction with other departments. Maintains patient rights and confidentiality of patient information. Performs duties and responsibilities in a manner consistent with our mission, values, and Mer…","RN-MedSurg /Surgical Observation Unit, Full Time, Days",Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252341?se=BtrnR9dS8RGd5qIWpkKTaw&utm_medium=api&utm_source=abfa41a4&v=1FAF234F7F56C9C2B4FF1D502A395C7811412620,2026-05-18T12:17:40Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Mercy,Adzuna::API::Response::Company,"Warr Acres, Oklahoma County",Adzuna::API::Response::Location,"['US', 'Oklahoma', 'Oklahoma County', 'Warr Acres']",,
143737.34,5733252280,30.22015,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1MjI4MCIsInMiOiJCdHJuUjlkUzhSR2Q1cUlXcGtLVGF3In0.LGO2c6bN_ZV6EfarO0zPek8zdqTFWRjX9TrXRMx00us,143737.34,-97.74916,"Full-Time Locum Tenen Physician Contract in Kyle, Texas for local, growing primary care group. Several locations throughout Austin. Monday - Friday; 8am - 5pm Minimum 3 months with a strong possibility of extension. Must be board certified in Family Medicine (ABFM) or Internal Medicine (ABIM) with clean Texas license and DEA. $170.00/hour as a 1099 locum tenen. Malpractice insurance is provided. Respond for immediate consideration. About Us - Who is Provenir Healthcare and why work with us? We …",Family Medicine - Physician - Locums,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252280?se=BtrnR9dS8RGd5qIWpkKTaw&utm_medium=api&utm_source=abfa41a4&v=3BE4F293D27E2F0CB83624E056D808975CAA5FF1,2026-05-18T12:17:40Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Primary Care Clinic - Austin, Texas - Provenir Healthcare",Adzuna::API::Response::Company,"Travis Heights, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Travis Heights']",,
196849.94,5733252300,32.634871,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQnRyblI5ZFM4UkdkNXFJV3BrS1RhdyIsImkiOiI1NzMzMjUyMzAwIn0.HYHlGkXrN8k8Im7hvUm8uXAFh2xqBSm24RVrpWiQjAw,196849.94,-97.144178,"The Medical Director role will be working in the Pediatric Hospital Medicine specialty, located in Medical City Dallas - PHM Dallas, TX. Please contact Matthew Howard at for additional benefits information. Job Details: We are seeking a dedicated and collaborative Medical Director to join our growing Pediatric Hospital Medicine Team team at Medical City Children's Hospital . As a key leader in a high-acuity, high-volume tertiary care center, you'll work alongside a supportive team that values c…",Pediatrics - Hospitalist - Physician - Administration,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252300?se=BtrnR9dS8RGd5qIWpkKTaw&utm_medium=api&utm_source=abfa41a4&v=FA05CB31C9A04683BA8E5E53E2EB547D913A342A,2026-05-18T12:17:40Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Medical City Dallas Hospital - Envision Physician Services,Adzuna::API::Response::Company,"Arlington, Tarrant County",Adzuna::API::Response::Location,"['US', 'Texas', 'Tarrant County', 'Arlington']",,
135147.52,5733252285,33.056019,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQnRyblI5ZFM4UkdkNXFJV3BrS1RhdyIsImkiOiI1NzMzMjUyMjg1In0.k4wZ4Ucf0F7MXsy4ib4EVlhe66hmqeg7BvNzVYCjvfM,135147.52,-96.737561,"Ear, Nose & Throat Associates of Texas, an Elevate ENT Partners practice located in the northern suburbs of Dallas, is seeking a BE or BC Otolaryngologist. Ear, Nose & Throat Associates of Texas has a widely - known reputation as a supportive, physician-led group that is very well grounded in collaboration, shared responsibility, and collective success. This is a fantastic opportunity for a BE or BC Otolaryngologist who is looking to establish long-term roots in the Dallas, TX area. Provider Te…",Otolaryngology - Physician,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252285?se=BtrnR9dS8RGd5qIWpkKTaw&utm_medium=api&utm_source=abfa41a4&v=1521CD9EA42150F9137B4DA95C6CA70068CA6283,2026-05-18T12:17:40Z,legal-jobs,Adzuna::API::Response::Category,Legal Jobs,"Elevate ENT Partners - Dallas, TX - Elevate ENT Partners",Adzuna::API::Response::Company,"Plano, Collin County",Adzuna::API::Response::Location,"['US', 'Texas', 'Collin County', 'Plano']",,
111131.27,5733252303,33.799131,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1MjMwMyIsInMiOiJCdHJuUjlkUzhSR2Q1cUlXcGtLVGF3In0.PjIAeChD4HnLjQ24N-NNbvsQJSKpCBAlRSAoPc3KAdc,111131.27,-118.167491,"Heading to the COA Annual Meeting? We are too! Concentra will be attending the upcoming COA Annual Assembly, and we'd love to connect with you. Visit us at Booth to meet our team and learn more about orthopedic career opportunities with Concentra. We're also hosting an exclusive COA Reception to kick off the conference. Join us for an evening of networking, refreshments, and meaningful conversations with Concentra leaders as you explore how we can support your career and enhance your practice. …",Orthopaedic Surgery - Physician,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733252303?se=BtrnR9dS8RGd5qIWpkKTaw&utm_medium=api&utm_source=abfa41a4&v=0B69C3A9A72552D15BBD2E785D5AF8C1AF693EFD,2026-05-18T12:17:40Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Concentra - Los Angeles - 3rd St - Concentra,Adzuna::API::Response::Company,"Signal Hill, Los Angeles County",Adzuna::API::Response::Location,"['US', 'California', 'Los Angeles County', 'Signal Hill']",,
