salary_is_predicted,redirect_url,id,salary_min,adref,longitude,description,__CLASS__,title,created,salary_max,latitude,contract_time,category.label,category.__CLASS__,category.tag,location.__CLASS__,location.display_name,location.area,company.__CLASS__,company.display_name,contract_type
1,https://www.adzuna.com/details/5695690143?utm_medium=api&utm_source=abfa41a4,5695690143,83848.77,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTY5MDE0MyIsInMiOiJhcEhvdGVnMDhSR0w1LVowT3liRTR3In0.Jb34FxUdNdwFa9GZJqInRDve9vHe7Y8jG01cjIrR3dg,-84.2571,"Schwend is looking to add Regional Drivers to our Hopper Division. Here at Schwend we pride ourselves on being a family owned and operated company. Over the last 49 years, we have built a strong customer base in the Southeast, hauling many types of agricultural products. We have grown some since 1976 and we now have a total of 4 terminals! Due to our continuing growth, we are actively searching for professional, reliable, drivers to join our family! We are licensed to run all 48 states, but we …",Adzuna::API::Response::Job,Class A CDL Company Driver - 2yrs EXP Required - Regional - Schwend Inc.,2026-04-10T09:47:44Z,83848.77,30.4293,full_time,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,Adzuna::API::Response::Location,"Tallahassee, Leon County","['US', 'Florida', 'Leon County', 'Tallahassee']",Adzuna::API::Response::Company,Schwend Inc.,
1,https://www.adzuna.com/details/5695690114?utm_medium=api&utm_source=abfa41a4,5695690114,73288.56,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTY5MDExNCIsInMiOiJhcEhvdGVnMDhSR0w1LVowT3liRTR3In0.kac_qt-oZWhgBj1yOjFwBo7ed6-n_h-cljl74_tWVnU,-71.46756,"Hiring CDL-A Drivers in Mansfield, MA. Class A CDL Drivers Lily Transportation LLC. Has been in business since 1958 and believe our people are our greatest asset. If you’re looking for a Great Opportunity with a Great Company, join the Lily Team today. Class A CDL Drivers Mansfield, MA Job Overview: Full Time - Local route – home daily. Average Weekly pays $1500 to $1550 Miles vary per week, on average 1500 per week. Schedule is Monday Night through Friday Night. Start Time 6 p.m. to 1 a.m. Hom…",Adzuna::API::Response::Job,CDL-A Company Driver - 1yr EXP Required - Local - Dry Van - Lily Transportation,2026-04-10T09:47:44Z,73288.56,41.58648,full_time,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"North Kingstown, Washington County","['US', 'Rhode Island', 'Washington County', 'North Kingstown']",Adzuna::API::Response::Company,Lily Transportation,
1,https://www.adzuna.com/details/5695690065?utm_medium=api&utm_source=abfa41a4,5695690065,92896.52,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTY5MDA2NSIsInMiOiJhcEhvdGVnMDhSR0w1LVowT3liRTR3In0.fiXABgrVqxFeGAR4I7KqVguIFGk7czhau_9JjwoTfB4,-89.468007,"Royal Trucking Lease-to-Own Program . 2027 Kenworth T680 Lease-to-Own Program Step into a brand-new 2027 Kenworth T680 — one of the most driver-focused, fuel-efficient trucks on the road today, built with advanced aerodynamics, modern technology, and premium comfort for long-haul success. Program Highlights Weekly Payment: $850/week Equipment: Brand New 2027 Kenworth T680 Experience Requirement: Minimum 1 year flatbed experience Entry: Lease straight out of orientation Truck Specs (Typical 2027…",Adzuna::API::Response::Job,Class A CDL Lease Driver - 6mo EXP Required - OTR - Flatbed - Royal Trucking,2026-04-10T09:47:44Z,92896.52,32.409925,full_time,Trade & Construction Jobs,Adzuna::API::Response::Category,trade-construction-jobs,Adzuna::API::Response::Location,"Forest, Scott County","['US', 'Mississippi', 'Scott County', 'Forest']",Adzuna::API::Response::Company,Royal Trucking,
0,https://www.adzuna.com/details/5695690099?utm_medium=api&utm_source=abfa41a4,5695690099,71760.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTY5MDA5OSIsInMiOiJhcEhvdGVnMDhSR0w1LVowT3liRTR3In0.RPL0AY-bo4qWAcg4E-2nz1K3s5fNleva-PIVbrG8Gtc,-91.482181,"Regional CDL-A | Home Weekly | $1375-$1425 per week. Our drivers are highway heroes! Join us on regional OTR runs with great pay & home time! For over 35 years, Midwest Carriers has provided stable work and steady miles for our highway heroes – the CDL-A truck drivers who make our business possible. Join our team today and experience true 24/7 support with the Midwest Carriers team by your side every mile. When you join Midwest, you become part of a growing, passionate team that's dedicated to …",Adzuna::API::Response::Job,Regional Truck Driver Company - 1yr EXP Required - Dry Van - $1.38k - $1.43k per week - Midwest Carriers,2026-04-10T09:47:44Z,74360.0,44.781926,full_time,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Caryville, Eau Claire County","['US', 'Wisconsin', 'Eau Claire County', 'Caryville']",Adzuna::API::Response::Company,Midwest Carriers,
1,https://www.adzuna.com/details/5695690063?utm_medium=api&utm_source=abfa41a4,5695690063,71027.62,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXBIb3RlZzA4UkdMNS1aME95YkU0dyIsImkiOiI1Njk1NjkwMDYzIn0.zn3R_L964Dy5k4FZyXNTEgv1tThvP_JnMVVm0Hr4908,-85.833608,"Lease Purchase Program . Fast Track Your Truck Ownership with Royal Trucking Company Lease Purchase Program Royal Trucking Company is excited to introduce a new Lease Purchase Program featuring 2023 International LT trucks, offering drivers a strong opportunity for ownership with competitive terms. Truck Details: Truck Model: 2023 International LT Sale Price: $59,990 Weekly Payment: $625/week Requirements 6 Months of Verifiable Solo Flatbed Experience CDL-A License Eligibility Requirements: Dri…",Adzuna::API::Response::Job,CDL-A Lease Driver - 6mo EXP Required - OTR - Flatbed - Royal Trucking,2026-04-10T09:47:44Z,71027.62,33.720723,full_time,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Blue Mountain, Calhoun County","['US', 'Alabama', 'Calhoun County', 'Blue Mountain']",Adzuna::API::Response::Company,Royal Trucking,
0,https://www.adzuna.com/details/5695690169?utm_medium=api&utm_source=abfa41a4,5695690169,83200.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkNucnR1ZzA4UkdxanFiWEJlTUVQZyIsImkiOiI1Njk1NjkwMTY5In0.0rKXxTyin4cRY6UnxSoV1DwH2tzHKU2xbf6tNgOSYq8,-77.38308,"Hiring Class A CDL Local Truck Drivers in Martinsburg, WV!. HOME DAILY – $1,600-$1850 WEEKLY AVG! Pack your lunch, not your suitcase! Drop & Hook – No Touch Freight $95,000 Avg. Annual Pay with TOP Drivers making $110,000 Day Cab – Automatic Equipment WHAT WE OFFER: Home Daily $1600-$1850 Weekly Average Earnings! Starting at $29.00/hr with OT after 8 hours DAILY! $95k Average Earnings with TOP Drivers earning $110k Weekly Minimum Guarantee 40 x Hourly Rate Pay Rate & Weekly Guarantee increase a…",Adzuna::API::Response::Job,Local Truck Driver - 1yr EXP Required - Dry Van - $1.6k - $1.85k per week - CPC Logistics,2026-04-10T09:47:44Z,96200.0,39.427119,full_time,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Hood College, Frederick County","['US', 'Maryland', 'Frederick County', 'Hood College']",Adzuna::API::Response::Company,CPC Logistics,
0,https://www.adzuna.com/details/5695690103?utm_medium=api&utm_source=abfa41a4,5695690103,71760.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkNucnR1ZzA4UkdxanFiWEJlTUVQZyIsImkiOiI1Njk1NjkwMTAzIn0.k2F1rD1BobK4ZdZeu1ER1qfk-I9VkeLcTLiIgMkS4RE,-88.37418,"Regional CDL-A | Home Weekly | $1375-$1425 per week. Our drivers are highway heroes! Join us on regional OTR runs with great pay & home time! For over 35 years, Midwest Carriers has provided stable work and steady miles for our highway heroes – the CDL-A truck drivers who make our business possible. Join our team today and experience true 24/7 support with the Midwest Carriers team by your side every mile. When you join Midwest, you become part of a growing, passionate team that's dedicated to …",Adzuna::API::Response::Job,Regional Truck Driver Company - 1yr EXP Required - Dry Van - $1.38k - $1.43k per week - Midwest Carriers,2026-04-10T09:47:44Z,74360.0,44.2926,full_time,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Grand Chute, Outagamie County","['US', 'Wisconsin', 'Outagamie County', 'Grand Chute']",Adzuna::API::Response::Company,Midwest Carriers,
1,https://www.adzuna.com/details/5695690073?utm_medium=api&utm_source=abfa41a4,5695690073,103404.12,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkNucnR1ZzA4UkdxanFiWEJlTUVQZyIsImkiOiI1Njk1NjkwMDczIn0.Me494f5D5eVVZ-CLRJCDHSoPQj8bAHulmQZH0M6v5XI,-85.833608,"Royal Trucking Lease-to-Own Program . 2027 Kenworth T680 Lease-to-Own Program Step into a brand-new 2027 Kenworth T680 — one of the most driver-focused, fuel-efficient trucks on the road today, built with advanced aerodynamics, modern technology, and premium comfort for long-haul success. Program Highlights Weekly Payment: $850/week Equipment: Brand New 2027 Kenworth T680 Experience Requirement: Minimum 1 year flatbed experience Entry: Lease straight out of orientation Truck Specs (Typical 2027…",Adzuna::API::Response::Job,Truck Driver Lease Driver - 6mo EXP Required - OTR - Flatbed - Royal Trucking,2026-04-10T09:47:44Z,103404.12,33.720723,full_time,Trade & Construction Jobs,Adzuna::API::Response::Category,trade-construction-jobs,Adzuna::API::Response::Location,"Blue Mountain, Calhoun County","['US', 'Alabama', 'Calhoun County', 'Blue Mountain']",Adzuna::API::Response::Company,Royal Trucking,
1,https://www.adzuna.com/details/5695690119?utm_medium=api&utm_source=abfa41a4,5695690119,80578.53,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTY5MDExOSIsInMiOiJKQ25ydHVnMDhSR3FqcWJYQmVNRVBnIn0.M_ULZTgc_C4l2mBo3BJ612DVv__KrLJzrNtI167oOlU,-70.942095,"Hiring CDL-A Drivers in Mansfield, MA. Class A CDL Drivers Lily Transportation LLC. Has been in business since 1958 and believe our people are our greatest asset. If you’re looking for a Great Opportunity with a Great Company, join the Lily Team today. Class A CDL Drivers Mansfield, MA Job Overview: Full Time - Local route – home daily. Average Weekly pays $1500 to $1550 Miles vary per week, on average 1500 per week. Schedule is Monday Night through Friday Night. Start Time 6 p.m. to 1 a.m. Hom…",Adzuna::API::Response::Job,Truck Driver Company - 1yr EXP Required - Local - Dry Van - Lily Transportation,2026-04-10T09:47:44Z,80578.53,41.634924,full_time,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"New Bedford, Bristol County","['US', 'Massachusetts', 'Bristol County', 'New Bedford']",Adzuna::API::Response::Company,Lily Transportation,
0,https://www.adzuna.com/details/5695690172?utm_medium=api&utm_source=abfa41a4,5695690172,83200.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkNucnR1ZzA4UkdxanFiWEJlTUVQZyIsImkiOiI1Njk1NjkwMTcyIn0.eqtjmaqXHNuxLKgZyHZPFqCCNgCrV73x5gm5f62Ao4s,-77.45352,"Hiring Class A CDL Local Truck Drivers in Martinsburg, WV!. HOME DAILY – $1,600-$1850 WEEKLY AVG! Pack your lunch, not your suitcase! Drop & Hook – No Touch Freight $95,000 Avg. Annual Pay with TOP Drivers making $110,000 Day Cab – Automatic Equipment WHAT WE OFFER: Home Daily $1600-$1850 Weekly Average Earnings! Starting at $29.00/hr with OT after 8 hours DAILY! $95k Average Earnings with TOP Drivers earning $110k Weekly Minimum Guarantee 40 x Hourly Rate Pay Rate & Weekly Guarantee increase a…",Adzuna::API::Response::Job,Truck Driver Company - 1yr EXP Required - Local - Dry Van - $1.6k - $1.85k per week - CPC Logistics,2026-04-10T09:47:44Z,96200.0,39.4944,full_time,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Lewistown, Frederick County","['US', 'Maryland', 'Frederick County', 'Lewistown']",Adzuna::API::Response::Company,CPC Logistics,
0,https://www.adzuna.com/details/5695690118?utm_medium=api&utm_source=abfa41a4,5695690118,71760.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkNucnR1ZzA4UkdxanFiWEJlTUVQZyIsImkiOiI1Njk1NjkwMTE4In0.agcdBLKN_JE-ReEfKeLkwY9V03_p4Zb3rzVgdI497bo,-91.482181,"Regional CDL-A | Home Weekly | $1375-$1425 per week. Our drivers are highway heroes! Join us on regional OTR runs with great pay & home time! For over 35 years, Midwest Carriers has provided stable work and steady miles for our highway heroes – the CDL-A truck drivers who make our business possible. Join our team today and experience true 24/7 support with the Midwest Carriers team by your side every mile. When you join Midwest, you become part of a growing, passionate team that's dedicated to …",Adzuna::API::Response::Job,Class A CDL Company Driver - 1yr EXP Required - Regional - Dry Van - $1.38k - $1.43k per week - Midwest Carriers,2026-04-10T09:47:44Z,74360.0,44.781926,full_time,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Caryville, Eau Claire County","['US', 'Wisconsin', 'Eau Claire County', 'Caryville']",Adzuna::API::Response::Company,Midwest Carriers,
0,https://www.adzuna.com/details/5695690161?utm_medium=api&utm_source=abfa41a4,5695690161,85000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTY5MDE2MSIsInMiOiJKQ25ydHVnMDhSR3FqcWJYQmVNRVBnIn0.cK-R76MFVVYssDvH8clkIvqR-070QHOz3JloxxpZXds,-76.727212,"CDL-A Drivers in Shippensburg, PA Earn $92K Annually. The Way Ahead starts with you. We know trucking is a tough job. At Hub Group, we want to give drivers the opportunity and resources to succeed on the road. Our goal is to provide more balance in your life — that’s why our wages for company drivers are among the most competitive in the industry, ­allowing you to work a full day and still get home to your family. What’s in It For You? What good is a job without great benefits to reward your ha…",Adzuna::API::Response::Job,Local Truck Driver - 1yr EXP Required - Dry Van - $85k - $92k per year - Hub Group,2026-04-10T09:47:44Z,92000.0,39.962122,full_time,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Pleasant Hill, York County","['US', 'Pennsylvania', 'York County', 'Pleasant Hill']",Adzuna::API::Response::Company,Hub Group,
0,https://www.adzuna.com/details/5695690160?utm_medium=api&utm_source=abfa41a4,5695690160,85000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkNucnR1ZzA4UkdxanFiWEJlTUVQZyIsImkiOiI1Njk1NjkwMTYwIn0.nIeAL7X7gIS5P5GLVrFWRLuGf0RFBd-eDsa_ZD8aolU,-76.727212,"CDL-A Drivers in Shippensburg, PA Earn $92K Annually. The Way Ahead starts with you. We know trucking is a tough job. At Hub Group, we want to give drivers the opportunity and resources to succeed on the road. Our goal is to provide more balance in your life — that’s why our wages for company drivers are among the most competitive in the industry, ­allowing you to work a full day and still get home to your family. What’s in It For You? What good is a job without great benefits to reward your ha…",Adzuna::API::Response::Job,CDL-A Company Driver - 1yr EXP Required - Local - Dry Van - $85k - $92k per year - Hub Group,2026-04-10T09:47:44Z,92000.0,39.962122,full_time,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Pleasant Hill, York County","['US', 'Pennsylvania', 'York County', 'Pleasant Hill']",Adzuna::API::Response::Company,Hub Group,
0,https://www.adzuna.com/details/5695690155?utm_medium=api&utm_source=abfa41a4,5695690155,85000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTY5MDE1NSIsInMiOiJKQ25ydHVnMDhSR3FqcWJYQmVNRVBnIn0.nUlwevxdrEZzvTSogCejYWEh7dnqIm9p5RzggIfoy9I,-76.86294,"CDL-A Drivers in Shippensburg, PA Earn $92K Annually. The Way Ahead starts with you. We know trucking is a tough job. At Hub Group, we want to give drivers the opportunity and resources to succeed on the road. Our goal is to provide more balance in your life — that’s why our wages for company drivers are among the most competitive in the industry, ­allowing you to work a full day and still get home to your family. What’s in It For You? What good is a job without great benefits to reward your ha…",Adzuna::API::Response::Job,Class A CDL Company Driver - 1yr EXP Required - Local - Dry Van - $85k - $92k per year - Hub Group,2026-04-10T09:47:44Z,92000.0,40.25898,full_time,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"West End, Dauphin County","['US', 'Pennsylvania', 'Dauphin County', 'West End']",Adzuna::API::Response::Company,Hub Group,
1,https://www.adzuna.com/details/5695690173?utm_medium=api&utm_source=abfa41a4,5695690173,107268.14,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkNucnR1ZzA4UkdxanFiWEJlTUVQZyIsImkiOiI1Njk1NjkwMTczIn0.1sJYlWY21a4Y-q5CXftAKmNJisXAm9MgbhpkWJsYMec,-77.38308,"Truck Driver - Local Class A - Chambersburg, PA. Immediate Opportunities: Full-time Local Class A CDL Truck Drivers Earn $29.50 per hour with overtime after 40 hours Driver referral bonus program up to $5000 per referral Home daily You will drive: Late model, Penske Truck Leasing trucks Dry van or Conestoga flatbed Best-in-class specs designed for comfort Equipped with inward and outward-facing in-cab cameras helping to ensure safety for all What you will do: Deliver booms and lifts to customer…",Adzuna::API::Response::Job,Class A CDL Company Driver - 1yr EXP Required - Local - Dry Van - Penske,2026-04-10T09:47:44Z,107268.14,39.427119,full_time,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Hood College, Frederick County","['US', 'Maryland', 'Frederick County', 'Hood College']",Adzuna::API::Response::Company,Penske,
1,https://www.adzuna.com/details/5695690124?utm_medium=api&utm_source=abfa41a4,5695690124,91364.58,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTY5MDEyNCIsInMiOiJKQ25ydHVnMDhSR3FqcWJYQmVNRVBnIn0.r6d7BpUAVeTpnxKpXlWMK52HH0WY8KN95uE8CdZ6wGk,-71.011881,"Hiring CDL-A Drivers in Mansfield, MA. Class A CDL Drivers Lily Transportation LLC. Has been in business since 1958 and believe our people are our greatest asset. If you’re looking for a Great Opportunity with a Great Company, join the Lily Team today. Class A CDL Drivers Mansfield, MA Job Overview: Full Time - Local route – home daily. Average Weekly pays $1500 to $1550 Miles vary per week, on average 1500 per week. Schedule is Monday Night through Friday Night. Start Time 6 p.m. to 1 a.m. Hom…",Adzuna::API::Response::Job,Truck Driver Company - 1yr EXP Required - Local - Dry Van - Lily Transportation,2026-04-10T09:47:44Z,91364.58,42.463548,full_time,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Saugus, Essex County","['US', 'Massachusetts', 'Essex County', 'Saugus']",Adzuna::API::Response::Company,Lily Transportation,
0,https://www.adzuna.com/details/5695690097?utm_medium=api&utm_source=abfa41a4,5695690097,71760.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkNucnR1ZzA4UkdxanFiWEJlTUVQZyIsImkiOiI1Njk1NjkwMDk3In0.SE6CTPkvQV7YDPeMchZvk9efCWW2XY7S6JMmhb1ngco,-88.37418,"Regional CDL-A | Home Weekly | $1375-$1425 per week. Our drivers are highway heroes! Join us on regional OTR runs with great pay & home time! For over 35 years, Midwest Carriers has provided stable work and steady miles for our highway heroes – the CDL-A truck drivers who make our business possible. Join our team today and experience true 24/7 support with the Midwest Carriers team by your side every mile. When you join Midwest, you become part of a growing, passionate team that's dedicated to …",Adzuna::API::Response::Job,CDL-A Company Driver - 1yr EXP Required - Regional - Dry Van - $1.38k - $1.43k per week - Midwest Carriers,2026-04-10T09:47:44Z,74360.0,44.2926,full_time,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Grand Chute, Outagamie County","['US', 'Wisconsin', 'Outagamie County', 'Grand Chute']",Adzuna::API::Response::Company,Midwest Carriers,
1,https://www.adzuna.com/details/5695690071?utm_medium=api&utm_source=abfa41a4,5695690071,79127.61,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkNucnR1ZzA4UkdxanFiWEJlTUVQZyIsImkiOiI1Njk1NjkwMDcxIn0.GXis5OTJgeh_8tXTBrGDxAGFtvZfwwrUi7TcrI7ElB8,-95.715066,"CDL A and Class B Truck Drivers | High Earning Potential | Home Daily. Pavlich Inc is Seeking Local CDL-A Drivers | High Earning Potential! Hiring Class A and Class B drivers Job Details:  Competitive Pay - Pay Based on Commission Pay by the Load (NO 1099) - HIGH EARNING POTENTIAL!  HOME DAILY!  Late Model Manual & Automatic Peterbilts - Our equipment is kept in excellent condition!  Class A Drivers - Most locations can be home daily, regional or weekly.  Year Round Work  Training Available to …",Adzuna::API::Response::Job,Local Truck Driver - 1yr EXP Required - Specialized - Pavlich Inc,2026-04-10T09:47:44Z,79127.61,39.05827,full_time,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Location,"Topeka, Shawnee County","['US', 'Kansas', 'Shawnee County', 'Topeka']",Adzuna::API::Response::Company,Pavlich Inc,
