title,description,salary_is_predicted,redirect_url,created,id,longitude,salary_max,latitude,salary_min,adref,__CLASS__,company.display_name,company.__CLASS__,location.__CLASS__,location.area,location.display_name,category.__CLASS__,category.label,category.tag,contract_time,contract_type
Hotel Valet,"Full-Time & Part-Time Hotel Valet Attendants Needed! Pay Rate: $19.50 per hour plus cash tip$! Job Type: Part-time Location: Hotel in Boston, MA Schedule: Afternoon & Weekend Availability Required Must Have: 2 Years Drivers License. Preferred ability to drive stick-shift/manual cars Applications will be accepted until job is closed. Application Question(s): Do you have a valid driver's license (at least 2 years)? Can you drive a manual (standard, stick-shift) transmission? Do you have afternoon…",1,https://www.adzuna.com/details/5819829931?utm_medium=api&utm_source=abfa41a4,2026-07-29T10:12:06Z,5819829931,-71.1318,33512.5,42.35838,33512.5,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOEQ0Zl9XS0w4UkdjaGQ3YUlWdnlEUSIsImkiOiI1ODE5ODI5OTMxIn0.y4eAoPuyhCUy4UqjSZOavdGIrvmDCLiXVzc2G8p22mM,Adzuna::API::Response::Job,Propark Mobility,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Middlesex County', 'New Town']","New Town, Middlesex County",Adzuna::API::Response::Category,Travel Jobs,travel-jobs,full_time,
Phlebotomist,"Job Description Job Description Must have Experience working as a Phlebotomist. FloatR is a startup company transforming the healthcare industry by providing phlebotomists with flexible job opportunities through our easy-to-use app. Labs and clinics post job openings, and phlebotomists can review and accept or reject them at their convenience. Responsibilities: -Perform venipuncture and capillary draws for patients in clinical or home settings. -Ensure patient comfort and address concerns durin…",1,https://www.adzuna.com/land/ad/5819829920?se=8D4f_WKL8RGchd7aIVvyDQ&utm_medium=api&utm_source=abfa41a4&v=3C6990B141B93AB25F20379C1327FC809209D36F,2026-07-29T10:12:06Z,5819829920,-79.294496,67998.45,33.376834,67998.45,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxOTgyOTkyMCIsInMiOiI4RDRmX1dLTDhSR2NoZDdhSVZ2eURRIn0.rr_WNXB7eyp2WfQYaxg286v76stEPQGSRnIf_Cvb05k,Adzuna::API::Response::Job,FloatR,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'South Carolina', 'Georgetown County', 'Georgetown']","Georgetown, Georgetown County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
Assistant Parking Operations Manager,"Park your career here, with Winpark! Assistant Account Manager Salary Range: $38,000 - $45,000 Annually, Commensurate with Experience Work Modality : On-Site Schedule: Full-time, Monday - Friday Location: Houston, TX Applications will be accepted until job is closed. Ideal Experience: This position assists with providing strategic leadership and direction for the on-site parking facilities by maintaining day-to-day operations while ensuring the highest levels of customer service and parking rev…",1,https://www.adzuna.com/details/5819829935?utm_medium=api&utm_source=abfa41a4,2026-07-29T10:12:06Z,5819829935,-95.467924,39360.41,29.7486,39360.41,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOEQ0Zl9XS0w4UkdjaGQ3YUlWdnlEUSIsImkiOiI1ODE5ODI5OTM1In0.5y863tgxhCVeLudER7aG1GaEahOLGyfHuhlf98RDa7M,Adzuna::API::Response::Job,Propark Mobility,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Texas', 'Harris County', 'Houston', 'Woodside']","Woodside, Houston",Adzuna::API::Response::Category,Accounting & Finance Jobs,accounting-finance-jobs,full_time,
Parking Valet Attendant,"Parking Valet Attendant Pay Rate: $17.00 - $18.00 per hour Job Type: Part-time Location: Coney Island, NY Shift & Schedule: Friday Saturday Sunday 10:30 AM to 6:30 PM Applications will be accepted until job is closed. Propark Mobility is currently hiring Valet Attendants for full-time and part-time opportunities to start immediately. What we're looking for:* Always cheerfully greet guests and sincerely thank them upon exit. Park and retrieving guest vehicles in a safe and timely manner. Explain…",1,https://www.adzuna.com/details/5819829928?utm_medium=api&utm_source=abfa41a4,2026-07-29T10:12:06Z,5819829928,-73.992516,20692.11,40.576725,20692.11,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxOTgyOTkyOCIsInMiOiI4RDRmX1dLTDhSR2NoZDdhSVZ2eURRIn0.NyNdabudmH-W8_L6U012_1Yilv9nxtt9JfF4OTMPzec,Adzuna::API::Response::Job,Propark Mobility,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New York', 'New York City', 'Brooklyn', 'Bensonhurst']","Bensonhurst, Brooklyn",Adzuna::API::Response::Category,Customer Services Jobs,customer-services-jobs,full_time,
Parking Attendant,"Please scroll down for the Spanish description | Por favor desplácese hacia abajo para ver la descripción en español Stack/Parking Attendant Pay Rate: $19.00 per hour Job Type: Full-time Location: South Los Angeles, CA Shift & Schedule: Monday through Friday 7:30am - 5:00pm Must Have: 2 Years Drivers License Applications will be accepted until job is closed. Application Question(s): Do you have a valid driver's license (at least 2 years)? Can you drive a manual (standard, stick-shift) transmiss…",1,https://www.adzuna.com/details/5819829933?utm_medium=api&utm_source=abfa41a4,2026-07-29T10:12:06Z,5819829933,-118.125714,33295.18,33.889662,33295.18,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOEQ0Zl9XS0w4UkdjaGQ3YUlWdnlEUSIsImkiOiI1ODE5ODI5OTMzIn0.B3pPDLxusvj7TSi1oGqlBYF0QnUDT0ovSxBBrG_Zh14,Adzuna::API::Response::Job,Propark Mobility,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'California', 'Los Angeles County', 'Bellflower']","Bellflower, Los Angeles County",Adzuna::API::Response::Category,Travel Jobs,travel-jobs,full_time,
Concierge,"Concierge Wage: $20.00 per hour Shift & Schedule: Saturday & Sunday: 9AM-6PM Job Type: Highrise Apartment Complex Concierge Location: 5 MLK; 5 SE Martin Luther King Jr. Blvd, Portland, Oregon Propark Mobility is currently hiring Concierges for Part-time opportunity. You are the first impression of this location. You will greet residents and visitors of the building with a warm welcome and assist them as needed. The concierge sets the tone and is a valuable team member of the property. What we'r…",1,https://www.adzuna.com/details/5819829925?utm_medium=api&utm_source=abfa41a4,2026-07-29T10:12:06Z,5819829925,-122.642654,42687.45,45.514499,42687.45,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxOTgyOTkyNSIsInMiOiI4RDRmX1dLTDhSR2NoZDdhSVZ2eURRIn0.62o1uY_Jx3cxpPebTRYtXuCOeY1EGNCvmDuNTofj6xU,Adzuna::API::Response::Job,Propark Mobility,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Oregon', 'Multnomah County', 'Portland']","Portland, Multnomah County",Adzuna::API::Response::Category,Customer Services Jobs,customer-services-jobs,part_time,
Parking Attendant (non-driving / non-valet),"Parking Attendants (Non-Driving) Pay Rate: $12.00 - $17.00 Per Hour Job Type: Part-time Location: Columbia, South Carolina Shift & Schedule: Evenings, Weekends & Holiday Applications will be accepted until job is closed. Propark Mobility is currently hiring Parking Attendants for full-time and part-time opportunities to start immediately. J ob Summary: We are seeking reliable and customer-focused individuals to join our team as Parking Attendant / Garage Attendant. This role supports operations…",1,https://www.adzuna.com/details/5819829930?utm_medium=api&utm_source=abfa41a4,2026-07-29T10:12:06Z,5819829930,-81.030183,28744.48,33.996485,28744.48,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxOTgyOTkzMCIsInMiOiI4RDRmX1dLTDhSR2NoZDdhSVZ2eURRIn0.YJCYlVNcj_HfrIRkqFaUqMUXHpcDQlf49l4AZBKa3D8,Adzuna::API::Response::Job,Propark Mobility,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'South Carolina', 'Richland County', 'Market']","Market, Richland County",Adzuna::API::Response::Category,Customer Services Jobs,customer-services-jobs,part_time,
Cashier,"Cashier Pay Rate: $16.94 - $17.94 per hour Job Type: Part-time Location: Hartford, CT Shift & Schedule: Mornings and Evenings, Weekends & Holiday Applications will be accepted until job is closed. Application Question(s): Do you have cash handling experience? Do you have customer service experience? What we're looking for:* Direct patrons where to park and assist when spaces are full. Verify the “bank” of cash provided for change and necessary supplies at the start of each shift Issue tickets t…",1,https://www.adzuna.com/details/5819829929?utm_medium=api&utm_source=abfa41a4,2026-07-29T10:12:06Z,5819829929,-72.675307,34811.48,41.767273,34811.48,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxOTgyOTkyOSIsInMiOiI4RDRmX1dLTDhSR2NoZDdhSVZ2eURRIn0.ZBiU0OslZuu3w1itTyp-ZBxIL_omby2C0OMB2UVbU_g,Adzuna::API::Response::Job,Propark Mobility,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Connecticut', 'Hartford County', 'Talcott Village']","Talcott Village, Hartford County",Adzuna::API::Response::Category,Customer Services Jobs,customer-services-jobs,part_time,
Field Service Technician II,"Spotting a solution and fixing a problem is a tremendous technical skillset. It requires diligence, determination, and a knack for knowledge. Does this sound like you? If so, Canon USA, an innovator of technology, solutions, and services, wants to meet you. We’re ready to bring aboard individuals who strive for excellence in operational, maintenance, and networking support to help our valued customers with basic technical expertise of Canon-supported products. We’re actively seeking an individu…",1,https://www.adzuna.com/details/5819829926?utm_medium=api&utm_source=abfa41a4,2026-07-29T10:12:06Z,5819829926,-75.702879,55413.57,41.489545,55413.57,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxOTgyOTkyNiIsInMiOiI4RDRmX1dLTDhSR2NoZDdhSVZ2eURRIn0.uEvPrsBoHLRpeLh9UyXkCTwnFP-HjAsTbQDVHTsVDv4,Adzuna::API::Response::Job,Canon Careers,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Lackawanna County', 'Scott']","Scott, Lackawanna County",Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,full_time,
Surveyor,"Job Description Job Description Description: Job Description Surveyor / Construction Staking Position responsibilities: · Construction staking/surveying - utilizing Trimble GPS and robotic total stations · Property surveys / Property corner installation · Topographic surveys / Drone Surveys · GPS/Machine Control setup - Trimble · Field measurements The ideal candidate will have experience with: · AutoCAD, Autodesk Civil 3D · Microsoft Office · Trimble Business Center · Microsoft Bluebeam Comple…",0,https://www.adzuna.com/land/ad/5819829911?se=8D4f_WKL8RGchd7aIVvyDQ&utm_medium=api&utm_source=abfa41a4&v=C9F8CEE9DF9AA0587163122A519D10B5A28F9281,2026-07-29T10:12:05Z,5819829911,-86.746666,80000.0,34.78047,50000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxOTgyOTkxMSIsInMiOiI4RDRmX1dLTDhSR2NoZDdhSVZ2eURRIn0.dBAGLlmUNjQGAvIYUO3TFQm7__PCHE2uUSGbumUyMwk,Adzuna::API::Response::Job,W3Global Inc.,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Alabama', 'Madison County', 'Madison']","Madison, Madison County",Adzuna::API::Response::Category,HR & Recruitment Jobs,hr-jobs,,
Production Associate,"Job Description Job Description Cleanroom Production Operator – 2nd & 3rd Shift Options. No Experience Required! Help build critical medical components in a world‑class cleanroom environment About the Role As a Cleanroom Production Operator , you’ll work inside a modern, climate‑controlled cleanroom supporting the Trimming , Molding , or Mill/Mix departments. You’ll operate specialized equipment, handle raw materials, and perform detailed inspections to ensure silicone and plastic components me…",1,https://www.adzuna.com/land/ad/5819829904?se=8D4f_WKL8RGchd7aIVvyDQ&utm_medium=api&utm_source=abfa41a4&v=920E8AB10DF66E6214DA83D4080C813C38F949C6,2026-07-29T10:12:05Z,5819829904,-119.247054,33078.26,35.768843,33078.26,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxOTgyOTkwNCIsInMiOiI4RDRmX1dLTDhSR2NoZDdhSVZ2eURRIn0.U3eOh8OVw_GU6SqLOhNCtObL2tqBLomWyDqarsAS9uE,Adzuna::API::Response::Job,Aerotek,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'California', 'Kern County', 'Delano']","Delano, Kern County",Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,,
Construction Superintendent,"Job Description Job Description Insight Global is seeking a Superintendent with 5-7 years of commercial construction experience to join our growing Florida operations. The ideal candidate will have experience leading field operations on large-scale commercial projects including Higher Education, Healthcare, Aviation, Science & Technology, Entertainment, Hospitality, or similar institutional construction projects. This individual will be responsible for managing day-to-day field activities, coor…",0,https://www.adzuna.com/land/ad/5819829908?se=8D4f_WKL8RGchd7aIVvyDQ&utm_medium=api&utm_source=abfa41a4&v=C38DF47A504DB81F7E26B97204D6AC6B0242D8CD,2026-07-29T10:12:05Z,5819829908,-82.45632,175000.0,27.955269,150000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxOTgyOTkwOCIsInMiOiI4RDRmX1dLTDhSR2NoZDdhSVZ2eURRIn0.jbaAQx_6w7ZCUuZtgbsmrjVYJsanP-zcIOOjvIiYplE,Adzuna::API::Response::Job,Insight Global,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Florida', 'Hillsborough County', 'Tampa']","Tampa, Hillsborough County",Adzuna::API::Response::Category,Scientific & QA Jobs,scientific-qa-jobs,,
Client Service Representative I,"Responsible for prompt delivery of various on-site work assignments, providing customer service and ultimately, customer satisfaction. Main Responsibilities: - Promptly informs supervisor of potential problems or customer concerns. - Promptly reviews and responds to management and client requests via emails, phone calls, text messages and verbal. - Strong focus on providing good customer service. - Contributes to the creation of the Site Procedure Guide to ensure all account processes are prope…",1,https://www.adzuna.com/details/5819829895?utm_medium=api&utm_source=abfa41a4,2026-07-29T10:12:05Z,5819829895,-95.96351,52706.38,41.26901,52706.38,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOEQ0Zl9XS0w4UkdjaGQ3YUlWdnlEUSIsImkiOiI1ODE5ODI5ODk1In0.hbbT5pYddrIqbglONemvffKltp4muUwmEu7XKJE3AAI,Adzuna::API::Response::Job,Canon Careers,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Nebraska', 'Douglas County', 'Omaha']","Omaha, Douglas County",Adzuna::API::Response::Category,Customer Services Jobs,customer-services-jobs,full_time,
Travel Cath Lab Tech (Cardiac Tech),Job Description Job Description Travel Cath Lab Tech - Epic Travel Staffing is hiring a Travel Cath Lab Tech - . We`ll be your ticket to the travel Cardiac Tech - job you`ll love with unparalleled recruiter support and industry-best benefits. Shift: Days Length: 13 Start Date: 08/17/2026 Profession: Cath Lab Tech ( Cardiac Tech ) - ( ) Epic Travel Staffing: Day 1 health insurance coverage and comprehensive benefits options 401(k) matching program Weekly direct deposit Industry leading allowance…,1,https://www.adzuna.com/land/ad/5819829916?se=8D4f_WKL8RGchd7aIVvyDQ&utm_medium=api&utm_source=abfa41a4&v=9518AD1ED262093F5CADB5543499D4197FE78B91,2026-07-29T10:12:05Z,5819829916,-76.494133,178753.56,39.453914,178753.56,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxOTgyOTkxNiIsInMiOiI4RDRmX1dLTDhSR2NoZDdhSVZ2eURRIn0.JM3fDutC1yev6nYAEnnk397bWsLop_B2Zl4WP5WK4Uc,Adzuna::API::Response::Job,Epic Travel Staffing,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Maryland', 'Baltimore County', 'Glen Arm']","Glen Arm, Baltimore County",Adzuna::API::Response::Category,HR & Recruitment Jobs,hr-jobs,,
Shop Hand / Warehouse Worker,"Job Description Job Description Hiring 1st shift Shop Hand in Harrisburg, Pa! Job Description This role involves assembling pre-hung interior and exterior fiberglass doors in a fast-paced shop environment. The ideal candidate is handy with tools, detail-oriented, and able to follow measurements and instructions accurately. Responsibilities Cut, fit, and assemble door units. Inspect finished products for quality. Maintain a clean and safe workspace. Lift and carry up to 50 lbs. Perform physical …",1,https://www.adzuna.com/land/ad/5819829900?se=8D4f_WKL8RGchd7aIVvyDQ&utm_medium=api&utm_source=abfa41a4&v=A1E4878EF2EB18D34DCFF8034B40FE20A8B37539,2026-07-29T10:12:05Z,5819829900,-86.289422,34795.75,33.592326,34795.75,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxOTgyOTkwMCIsInMiOiI4RDRmX1dLTDhSR2NoZDdhSVZ2eURRIn0.d9h8AYVocr5YxwBn4yxjZ-y6OAnGA4KLJpOKWDzw7SE,Adzuna::API::Response::Job,Aerotek,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Alabama', 'St. Clair County', 'Harrisburg']","Harrisburg, St. Clair County",Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,,
Obstetrics and Gynecology Physician,"Job Description Job Description Weare searching for a full time Obstetrics and Gynecology Physician in Surprise,AZ. The OBGYN will provide comprehensive healthcare services to women,including preventive care, prenatal and postnatal care, diagnosis and treatmentof disorders related to the female reproductive system, and management ofpregnancy and childbirth. The OB/GYN physician will be part of amultidisciplinary team, collaborating with other healthcare professionals toensure high-quality patie…",1,https://www.adzuna.com/land/ad/5819829914?se=8D4f_WKL8RGchd7aIVvyDQ&utm_medium=api&utm_source=abfa41a4&v=7569E3F160BB3416CF7548F83A7D929DE76F4167,2026-07-29T10:12:05Z,5819829914,-112.376444,174534.16,33.65133,174534.16,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOEQ0Zl9XS0w4UkdjaGQ3YUlWdnlEUSIsImkiOiI1ODE5ODI5OTE0In0.ixw1-7fTb0pUBfuVxOzCNvxJolSO4ZCHMXlgKjYrAq0,Adzuna::API::Response::Job,Northeast Healthcare Recruitment,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Arizona', 'Maricopa County', 'Surprise']","Surprise, Maricopa County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
