contract_time,adref,id,salary_is_predicted,description,longitude,redirect_url,title,latitude,__CLASS__,created,salary_min,salary_max,location.__CLASS__,location.area,location.display_name,category.label,category.tag,category.__CLASS__,company.display_name,company.__CLASS__,contract_type
,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicGx3UlVQWWw4UkcxOHJld3FiMG1CUSIsImkiOiI1Njc1MjAwNjUwIn0.FTMfX-U3LRLecvUGc0BlOTA82jRx2k1eJiIXc3coLAI,5675200650,1,"Job Description Seeking BE/BC Rheumatologist to join our growing medical team in West Plains, Missouri. This physician will diagnose and treat patients with rheumatic diseases, autoimmune conditions, and musculoskeletal disorders while providing high-quality, patient-centered care to a diverse population across the region. Diagnose and manage rheumatologic conditions such as rheumatoid arthritis, lupus, gout, osteoporosis, and other autoimmune disorders Develop individualized treatment plans in…",-91.852371,https://www.adzuna.com/land/ad/5675200650?se=plwRUPYl8RG18rewqb0mBQ&utm_medium=api&utm_source=abfa41a4&v=360E1453D5B838BFFDD13C3BD8790519CFB6C487,Physician Rheumatology - Competitive Salary,36.728115,Adzuna::API::Response::Job,2026-03-22T09:17:09Z,65543.5,65543.5,Adzuna::API::Response::Location,"['US', 'Missouri', 'Howell County', 'West Plains']","West Plains, Howell County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Britt Medical Search,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NTIwMDY0OCIsInMiOiJwbHdSVVBZbDhSRzE4cmV3cWIwbUJRIn0.UijAIT-9RqfC8HjK6Roo-f-ePiKw-4vcfmPFJnfh97U,5675200648,1,"Pizza Hut - Bad Axe is looking for a full time or part time Store Supervisor for our location in Bad Axe, MI. As a Store Manager, you will assist the General Manager in managing the operations and staff on a day to day basis, including the execution of all company policies, procedures, programs and systems. The store supervisor also ensures compliance with all Federal, State and local laws and ethical business practices. You will be actively involved in the selection, orientation and training o…",-83.22413,https://www.adzuna.com/details/5675200648?utm_medium=api&utm_source=abfa41a4,Pizza Hut - Store Supervisor - Bad Axe - Urgently Hiring (48754),43.733901,Adzuna::API::Response::Job,2026-03-22T09:17:09Z,47082.42,47082.42,Adzuna::API::Response::Location,"['US', 'Michigan', 'Huron County', 'Owendale']","Owendale, Huron County",Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Pizza Hut,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicGx3UlVQWWw4UkcxOHJld3FiMG1CUSIsImkiOiI1Njc1MjAwNjU0In0.QA5scZ-4vRj0fL7q949avmNRC540cbQ-0rZ_sZbGW1U,5675200654,1,Job Description All Star Healthcare Solutions is partnered with a facility in Maine outside of Bangor in need of an OBGYN to assist with clinic and call coverage. Please refer to job ID: 50931 BC/BE within 5 years of residency Traditional Clinic and call coverage Average daily patient volume 8-10 Call coverage 1:2 (week on/week off) EMR is Meditech Deliveries 8/ month NRP Required Will take IMLC/ Can license All Star Healthcare Solutions benefits Full-service agency 24/7 professional and reliab…,-69.71938,https://www.adzuna.com/land/ad/5675200654?se=plwRUPYl8RG18rewqb0mBQ&utm_medium=api&utm_source=abfa41a4&v=E75BCDF133775BE030912BE1289CABD3250DF79B,Physician Obstetrics & Gynecology - Competitive Salary,44.765037,Adzuna::API::Response::Job,2026-03-22T09:17:09Z,90366.74,90366.74,Adzuna::API::Response::Location,"['US', 'Maine', 'Somerset County', 'Skowhegan']","Skowhegan, Somerset County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,All Star Healthcare Solutions,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NTIwMDY0NiIsInMiOiJwbHdSVVBZbDhSRzE4cmV3cWIwbUJRIn0.BYL2joDp1cf5i9hN0oh84N0l9Z0iQG_XQ7W4hcKo9TU,5675200646,1,"Are you looking for a Bilingual school-based Speech-Language Pathologist position to work in a great school district? We are seeking a Bilingual Speech-Language Pathologist to fill this need. . PEL/Type 73 is required prior to the start date. Duties include: * Conduct speech-language screenings following specified screening protocols for Elementary ages. * Immediate need and will work through until May 21, 2026. * Provide speech-language services to students who do not need full-time monitoring…",-87.870316,https://www.adzuna.com/details/5675200646?utm_medium=api&utm_source=abfa41a4,Bilingual Speech And Language Pathologist (60176),41.957227,Adzuna::API::Response::Job,2026-03-22T09:17:09Z,123422.26,123422.26,Adzuna::API::Response::Location,"['US', 'Illinois', 'Cook County', 'Schiller Park']","Schiller Park, Cook County",Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,PediaStaff,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicGx3UlVQWWw4UkcxOHJld3FiMG1CUSIsImkiOiI1Njc1MjAwNTc5In0.F5FJVu2j7azVzEI2LIS9eWDod8ymOIzeKu2giV3z3qM,5675200579,1,Job Description All Star Healthcare Solutions is contracted with a Hospital in Virginia seeking Board Certified or Board Eligible Cardiothoracic Surgeons for Call Coverage in 2026. Experienced CVT Surgeons needed for 1-2 weeks a month starting Jan 5th. Please see additional details below: Board Certified or Board Eligible Cardiothoracic Surgeon Virginia Licensed 24hr Call Coverage Some light Clinic work for 1 half day each week for follow-up care Level 2 Trauma Facility Moderate Volume Recurrin…,-75.467142,https://www.adzuna.com/land/ad/5675200579?se=plwRUPYl8RG18rewqb0mBQ&utm_medium=api&utm_source=abfa41a4&v=0844A3EA7F45C59186D8A9C4B5E1BE29B672FAEC,Physician Surgery-Thoracic - Competitive Salary,39.57178,Adzuna::API::Response::Job,2026-03-22T09:17:04Z,95425.09,95425.09,Adzuna::API::Response::Location,"['US', 'New Jersey', 'Salem County', 'Salem']","Salem, Salem County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,All Star Healthcare Solutions,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NTIwMDU2NCIsInMiOiJwbHdSVVBZbDhSRzE4cmV3cWIwbUJRIn0.lMamhkTt-qBz-alka6_gxaZ7oBendCWpoSILmJwhG3E,5675200564,1,"Job Description Job ID: 6020 Practice Details Offers a high quality of life both professionally and personally. BC/BE Infectious Disease physician needed to practice at the largest regional medical center within 150 mile radius. Practicing and experienced physicians as well as residents will be considered. Must be licensed in Texas or eligible. Relocation, marketing, sign-on bonus and stipend can be offered. Recruiter's Insight Compensation. The Starting Salary Is $50,000 To $75,000 More Compar…",-97.213909,https://www.adzuna.com/land/ad/5675200564?se=plwRUPYl8RG18rewqb0mBQ&utm_medium=api&utm_source=abfa41a4&v=1FB091B75E6A96DAC96142E6A5B31DD21EA60E75,Physician Infectious Disease - Competitive Salary,38.917222,Adzuna::API::Response::Job,2026-03-22T09:17:03Z,121330.91,121330.91,Adzuna::API::Response::Location,"['US', 'Kansas', 'Dickinson County', 'Abilene']","Abilene, Dickinson County",Legal Jobs,legal-jobs,Adzuna::API::Response::Category,Arlington HealthCare,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicGx3UlVQWWw4UkcxOHJld3FiMG1CUSIsImkiOiI1Njc1MjAwNTYyIn0.MBQaocl1AYm8vYq9Awc3wMnJW2IRTi66N06SSUlUwtM,5675200562,1,"Indigo Institute Full Job Description - Dental Assistant Instructor - Part Time - Saturdays Only Opportunity to teach your passion! Indigo Institute is looking for a lead instructor to teach our Dental Assisting program. Indigo is unique in that we teach out of dental offices so we can prepare them for real world settings. This is an amazing side hustle opportunity - only instructing on Saturdays! Qualifications: Active RDA license or higher, with Coronal Polishing 2 years clinical dental exper…",-96.383776,https://www.adzuna.com/details/5675200562?utm_medium=api&utm_source=abfa41a4,Dental Assistant Instructor (75424),33.30391,Adzuna::API::Response::Job,2026-03-22T09:17:03Z,78090.3,78090.3,Adzuna::API::Response::Location,"['US', 'Texas', 'Collin County', 'Blue Ridge']","Blue Ridge, Collin County",Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Indigo Dental Staffing,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NTIwMDUzOSIsInMiOiJwbHdSVVBZbDhSRzE4cmV3cWIwbUJRIn0.XtZc0r8mthLz7c-7ob1f6zSefLvAGU3lFQU9okGKTa0,5675200539,1,"Pizza Hut - Bad Axe is currently hiring a full time or part time Restaurant Supervisor for our Bad Axe, MI location. A Restaurant Supervisor should not only supervise their team but lead it to acheive their goals. A Restaurant Supervisor will assist in the planning and management at Pizza Hut - Bad Axe in order to achieve customer satisfaction, quality service, compliance with store policies all while meeting and/or exceeding financial goals. Applicants for this role should have effective verba…",-82.947332,https://www.adzuna.com/details/5675200539?utm_medium=api&utm_source=abfa41a4,Pizza Hut - Restaurant Supervisor - Bad Axe - Urgently Hiring (48475),43.686232,Adzuna::API::Response::Job,2026-03-22T09:17:01Z,48811.54,48811.54,Adzuna::API::Response::Location,"['US', 'Michigan', 'Huron County', 'Ubly']","Ubly, Huron County",Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Pizza Hut,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicGx3UlVQWWw4UkcxOHJld3FiMG1CUSIsImkiOiI1Njc1MjAwNTI0In0.eufB4IhlFYlVbIU3i-cX5lZn2-a7Y4JZrRzp9AaZBFM,5675200524,1,"Pizza Hut - Cheboygan is currently hiring a full time or part time Restaurant Supervisor for our Cheboygan, MI location. A Restaurant Supervisor should not only supervise their team but lead it to acheive their goals. A Restaurant Supervisor will assist in the planning and management at Pizza Hut - Cheboygan in order to achieve customer satisfaction, quality service, compliance with store policies all while meeting and/or exceeding financial goals. Applicants for this role should have effective…",-84.520507,https://www.adzuna.com/details/5675200524?utm_medium=api&utm_source=abfa41a4,Pizza Hut - Restaurant Supervisor - Cheboygan - Urgently Hiring (49761),45.562633,Adzuna::API::Response::Job,2026-03-22T09:17:00Z,36819.35,36819.35,Adzuna::API::Response::Location,"['US', 'Michigan', 'Cheboygan County', 'Mullett Lake']","Mullett Lake, Cheboygan County",Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Pizza Hut,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicGx3UlVQWWw4UkcxOHJld3FiMG1CUSIsImkiOiI1Njc1MjAwNTMzIn0.OPBfF7E1eoOnfnR-NQ6D1GeTwO2hTRLYNjxlXiWq05o,5675200533,0,"Taco Bell - Mitchell is currently hiring a full time or part time Restaurant Supervisor for our Mitchell, SD location. A Restaurant Supervisor should not only supervise their team but lead it to acheive their goals. A Restaurant Supervisor will assist in the planning and management at Taco Bell - Mitchell in order to achieve customer satisfaction, quality service, compliance with store policies all while meeting and/or exceeding financial goals. Applicants for this role should have effective ve…",-98.04618,https://www.adzuna.com/details/5675200533?utm_medium=api&utm_source=abfa41a4,Restaurant Supervisor - $12-$24/hr - Mitchell - Urgently Hiring (57301),43.7274,Adzuna::API::Response::Job,2026-03-22T09:17:00Z,24960.0,49920.0,Adzuna::API::Response::Location,"['US', 'South Dakota', 'Davison County', 'Mitchell']","Mitchell, Davison County",Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Taco Bell,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicGx3UlVQWWw4UkcxOHJld3FiMG1CUSIsImkiOiI1Njc1MjAwNTMxIn0.oaXp29WJSKdyLABP59sFJb-RpVsdpzS3IB_GBkTCNuk,5675200531,1,"Are you looking for a Bilingual school-based Speech-Language Pathologist position to work in a great school district? We are seeking a Bilingual Speech-Language Pathologist to fill this need. . PEL/Type 73 is required prior to the start date. Duties include: * Conduct speech-language screenings following specified screening protocols for Elementary ages. * Immediate need and will work through until May 21, 2026. * Provide speech-language services to students who do not need full-time monitoring…",-88.851953,https://www.adzuna.com/details/5675200531?utm_medium=api&utm_source=abfa41a4,Bilingual Elementary School Speech-Language Pathologist - SLP (61008),42.262353,Adzuna::API::Response::Job,2026-03-22T09:17:00Z,177908.98,177908.98,Adzuna::API::Response::Location,"['US', 'Illinois', 'Boone County', 'Belvidere']","Belvidere, Boone County",Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,PediaStaff,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NTIwMDUzNSIsInMiOiJwbHdSVVBZbDhSRzE4cmV3cWIwbUJRIn0.tavRseDZPcweC3r5th2TCUjLAmuKa2xAFqNwxEx3tMk,5675200535,1,"Pizza Hut - Bad Axe is currently hiring a full time or part time Restaurant Supervisor for our Bad Axe, MI location. A Restaurant Supervisor should not only supervise their team but lead it to acheive their goals. A Restaurant Supervisor will assist in the planning and management at Pizza Hut - Bad Axe in order to achieve customer satisfaction, quality service, compliance with store policies all while meeting and/or exceeding financial goals. Applicants for this role should have effective verba…",-82.751529,https://www.adzuna.com/details/5675200535?utm_medium=api&utm_source=abfa41a4,Pizza Hut - Restaurant Supervisor - Bad Axe - Urgently Hiring (48470),43.731137,Adzuna::API::Response::Job,2026-03-22T09:17:00Z,44178.75,44178.75,Adzuna::API::Response::Location,"['US', 'Michigan', 'Sanilac County', 'Minden']","Minden, Sanilac County",Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Pizza Hut,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NTIwMDUyMiIsInMiOiJwbHdSVVBZbDhSRzE4cmV3cWIwbUJRIn0.92MuzMTV8q12SqEk0rRN6l8scq2-nwu3UJzL5bcm0s8,5675200522,1,"Pizza Hut - Cheboygan is currently hiring a full time or part time Restaurant Supervisor for our Cheboygan, MI location. A Restaurant Supervisor should not only supervise their team but lead it to acheive their goals. A Restaurant Supervisor will assist in the planning and management at Pizza Hut - Cheboygan in order to achieve customer satisfaction, quality service, compliance with store policies all while meeting and/or exceeding financial goals. Applicants for this role should have effective…",-84.811542,https://www.adzuna.com/details/5675200522?utm_medium=api&utm_source=abfa41a4,Pizza Hut - Restaurant Supervisor - Cheboygan - Urgently Hiring (49755),45.636338,Adzuna::API::Response::Job,2026-03-22T09:16:59Z,34290.19,34290.19,Adzuna::API::Response::Location,"['US', 'Michigan', 'Emmet County', 'Pellston']","Pellston, Emmet County",Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Pizza Hut,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NTIwMDQ5NSIsInMiOiJwbHdSVVBZbDhSRzE4cmV3cWIwbUJRIn0.yTP9r2lFtAPolQh2uWvyCS4LuEWn2aSeGAJzqpq4Kbg,5675200495,1,"Job Description Rheumatology opening in Green Bay, WILocated in Green Bay, WIFull-time; PermanentEmployedOverview: - Join a busy established practice with both Adult and Pediatric Rheumatologists - No call - Full scope Rheumatology services - Integrated with full-scope musculoskeletal specialties, including PM&R, Ortho Spine, Neurosurgery and Neuromusculoskeletal - Ability to expand specialty areas of interest - After hours nurse triage to assist with patient calls - Teaching opportunity with m…",-87.377895,https://www.adzuna.com/land/ad/5675200495?se=plwRUPYl8RG18rewqb0mBQ&utm_medium=api&utm_source=abfa41a4&v=29708B7FF52BDABE9E07D3828E6C86FF43DAD866,Physician Rheumatology - Competitive Salary,45.376645,Adzuna::API::Response::Job,2026-03-22T09:16:58Z,117148.3,117148.3,Adzuna::API::Response::Location,"['US', 'Michigan', 'Menominee County', 'Green Bay']","Green Bay, Menominee County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"Source Medical, LLC.",Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NTIwMDQ3MSIsInMiOiJwbHdSVVBZbDhSRzE4cmV3cWIwbUJRIn0.xe8gavEOQJlFB28dMe1AIK2M0rS92SCLDrLiEVRLMgs,5675200471,1,"Job Description XPO is Hiring CDL-A Established Team Drivers! Earn $101,296 per driver XPO is Hiring CDL-A Established Team Drivers! Seeking Existing Teams Only With this opportunity, you'll have the freedom of over-the-road driving while enjoying industry-leading benefits, paid time off and the unwavering team support XPO offers. Click below to connect with a recruiter today! Team Drivers Receive Premium Benefits and Perks XPO CDL-A Team Driver Benefits: $101,296 per driver - that's $1,948 per…",-77.370244,https://www.adzuna.com/land/ad/5675200471?se=plwRUPYl8RG18rewqb0mBQ&utm_medium=api&utm_source=abfa41a4&v=51FB7D12087C6631C6D69A316CB1D9181313E5E1,CDL A Team Truck Drivers,37.766569,Adzuna::API::Response::Job,2026-03-22T09:16:56Z,81369.59,81369.59,Adzuna::API::Response::Location,"['US', 'Virginia', 'Hanover County', 'Hanover']","Hanover, Hanover County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,XPO,Adzuna::API::Response::Company,
,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NTIwMDQzNSIsInMiOiJwbHdSVVBZbDhSRzE4cmV3cWIwbUJRIn0.J7yXhovNxXXjTo5aOSB4l6_RBwpUeo3Jk-DXOKwWvdE,5675200435,1,"Indigo Institute Full Job Description - Dental Assistant Instructor - Part Time - Saturdays Only Opportunity to teach your passion! Indigo Institute is looking for a lead instructor to teach our Dental Assisting program. Indigo is unique in that we teach out of dental offices so we can prepare them for real world settings. This is an amazing side hustle opportunity - only instructing on Saturdays! Qualifications: Active RDA license or higher, with Coronal Polishing 2 years clinical dental exper…",-97.705107,https://www.adzuna.com/details/5675200435?utm_medium=api&utm_source=abfa41a4,Dental Assistant Instructor (76077),32.278929,Adzuna::API::Response::Job,2026-03-22T09:16:53Z,74414.45,74414.45,Adzuna::API::Response::Location,"['US', 'Texas', 'Somervell County', 'Glen Rose']","Glen Rose, Somervell County",Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Indigo Dental Staffing,Adzuna::API::Response::Company,
