title,longitude,id,created,latitude,adref,redirect_url,contract_time,salary_min,description,salary_max,__CLASS__,salary_is_predicted,company.__CLASS__,company.display_name,category.tag,category.__CLASS__,category.label,location.display_name,location.__CLASS__,location.area,contract_type
Outreach & Referral Coordinator,-95.933046,5757378547,2026-06-09T10:29:03Z,41.266108,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM3ODU0NyIsInMiOiJLRVZjRmg1azhSR0pQZnlySGdBMjVnIn0.zHoQdo_c1i1AF687D-rEFFwJ0c7Qe6I-VySqMLVr7uA,https://www.adzuna.com/details/5757378547?utm_medium=api&utm_source=abfa41a4,full_time,33280.0,"ABOUT NOGIGIDDY NoGigiddy is a digital platform built for gig workers, side hustlers, and anyone building an income outside the traditional 9-to-5. We connect our community with real earning opportunities — remote jobs, surveys, gig platforms, and financial tools — all in one place, free to access, no gatekeeping. We built what we wish had existed, and we hire people who actually get it. THE ROLE Referrals and word-of-mouth are powerful growth engines — and this role exists to pour fuel on them…",47840.0,Adzuna::API::Response::Job,0,Adzuna::API::Response::Company,NoGigiddy,pr-advertising-marketing-jobs,Adzuna::API::Response::Category,"PR, Advertising & Marketing Jobs","Omaha, Douglas County",Adzuna::API::Response::Location,"['US', 'Nebraska', 'Douglas County', 'Omaha']",
Warehouse Specialist - BOS,-71.108911,5757378530,2026-06-09T10:29:03Z,42.124641,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM3ODUzMCIsInMiOiJLRVZjRmg1azhSR0pQZnlySGdBMjVnIn0.z-tp5kzg5bcW3bLo2OKB8TNJ3Kawf0JA9KalYqlEJZw,https://www.adzuna.com/details/5757378530?utm_medium=api&utm_source=abfa41a4,full_time,48000.0,"Job Title: Warehouse Specialist （Shift starts at 5:30 PM (hybrid schedule with partial remote work flexibility based on operational needs） Key Responsibilities:* Assist daily operations including dispatch parcel and assign tasks to DSPs, ensuring compliance with company standards. Develop and enforce quality assurance protocols. Monitor performance and drive continuous improvement. Conduct daily control meetings and performance reviews. Recruit qualified DSPs and provide onboarding. Design trai…",70000.0,Adzuna::API::Response::Job,0,Adzuna::API::Response::Company,SwiftX Inc.,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Stoughton, Norfolk County",Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Norfolk County', 'Stoughton']",
Outreach & Referral Coordinator,-98.522671,5757378545,2026-06-09T10:29:03Z,29.46357,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM3ODU0NSIsInMiOiJLRVZjRmg1azhSR0pQZnlySGdBMjVnIn0.oPnkmUoD0oWLXnuezRTM0aRddIdjcnqWLr3HbzjM1q8,https://www.adzuna.com/details/5757378545?utm_medium=api&utm_source=abfa41a4,full_time,33280.0,"ABOUT NOGIGIDDY NoGigiddy is a digital platform built for gig workers, side hustlers, and anyone building an income outside the traditional 9-to-5. We connect our community with real earning opportunities — remote jobs, surveys, gig platforms, and financial tools — all in one place, free to access, no gatekeeping. We built what we wish had existed, and we hire people who actually get it. THE ROLE Referrals and word-of-mouth are powerful growth engines — and this role exists to pour fuel on them…",47840.0,Adzuna::API::Response::Job,0,Adzuna::API::Response::Company,NoGigiddy,pr-advertising-marketing-jobs,Adzuna::API::Response::Category,"PR, Advertising & Marketing Jobs","San Antonio, Bexar County",Adzuna::API::Response::Location,"['US', 'Texas', 'Bexar County', 'San Antonio']",
Outreach & Referral Coordinator,-85.751283,5757378553,2026-06-09T10:29:03Z,38.255693,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM3ODU1MyIsInMiOiJLRVZjRmg1azhSR0pQZnlySGdBMjVnIn0.VVjjqt8L1VIcwwFX7gI0gygxX68SLlTkxlkH-mwhi60,https://www.adzuna.com/details/5757378553?utm_medium=api&utm_source=abfa41a4,full_time,33280.0,"ABOUT NOGIGIDDY NoGigiddy is a digital platform built for gig workers, side hustlers, and anyone building an income outside the traditional 9-to-5. We connect our community with real earning opportunities — remote jobs, surveys, gig platforms, and financial tools — all in one place, free to access, no gatekeeping. We built what we wish had existed, and we hire people who actually get it. THE ROLE Referrals and word-of-mouth are powerful growth engines — and this role exists to pour fuel on them…",47840.0,Adzuna::API::Response::Job,0,Adzuna::API::Response::Company,NoGigiddy,pr-advertising-marketing-jobs,Adzuna::API::Response::Category,"PR, Advertising & Marketing Jobs","Louisville, Jefferson County",Adzuna::API::Response::Location,"['US', 'Kentucky', 'Jefferson County', 'Louisville']",
Development Manager,-85.771791,5757378525,2026-06-09T10:29:01Z,38.309063,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM3ODUyNSIsInMiOiJLRVZjRmg1azhSR0pQZnlySGdBMjVnIn0.i4jPcGIfCLG9_9N3EdL3BtjQ7bMsXqXcoXyZmdTCdgk,https://www.adzuna.com/details/5757378525?utm_medium=api&utm_source=abfa41a4,full_time,120777.12,"Position Summary Denton Floyd Real Estate Group is a vertically integrated real estate firm headquartered in the Louisville / Southern Indiana market, with capabilities spanning development, general contracting, property management, and capital markets. We are seeking a Development Manager to join our Development team and help drive projects across our pipeline from initial concept through stabilization. This is a generalist, asset-agnostic role responsible for managing the full development lif…",120777.12,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Denton Floyd Real Estate Group,property-jobs,Adzuna::API::Response::Category,Property Jobs,"Jeffersonville, Clark County",Adzuna::API::Response::Location,"['US', 'Indiana', 'Clark County', 'Jeffersonville']",
Plumbing Service Technician,-122.197612,5757378527,2026-06-09T10:29:01Z,47.366651,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM3ODUyNyIsInMiOiJLRVZjRmg1azhSR0pQZnlySGdBMjVnIn0.jdFH36q6izUmeyIY4BkHwvrgrTJpr5g2tbXp0i6Pjtc,https://www.adzuna.com/details/5757378527?utm_medium=api&utm_source=abfa41a4,full_time,71000.0,"As a Plumbing Service Technician for DEAR Services, you will have the opportunity to work with your hands and have engaging conversations with clients while improving their lives. Work one-on-one with our residential clients to sell and install customized solutions that fit our clients' needs, wants, and budget while showing off your craftsmanship! At DEAR Services, we offer an environment that allows you to set goals and achieve them. With on-going training and incentives for continuing educat…",95000.0,Adzuna::API::Response::Job,0,Adzuna::API::Response::Company,P.E.A.C.H. Teams,trade-construction-jobs,Adzuna::API::Response::Category,Trade & Construction Jobs,"Kent, King County",Adzuna::API::Response::Location,"['US', 'Washington', 'King County', 'Kent']",
Dealer Trade Driver,-82.556456,5757376988,2026-06-09T10:21:00Z,35.592746,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS0VWY0ZoNWs4UkdKUGZ5ckhnQTI1ZyIsImkiOiI1NzU3Mzc2OTg4In0.DU1gyzHdn9_uuOtGly2UEiYqpS5JbF3NnKr7hAZ7_UU,https://www.adzuna.com/details/5757376988?utm_medium=api&utm_source=abfa41a4,,49205.35,"Summary As a Dealer Trade Driver, you will play a critical role in the efficient operations of our dealership by ensuring the safe and timely transport of vehicles between different dealership locations. You will be responsible for loading, transporting, and unloading vehicles in a professional and courteous manner while adhering to all traffic laws and safety regulations. The primary goal of this position is to facilitate smooth inter-dealership vehicle transfers, ensuring customer satisfactio…",49205.35,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Anderson Automotive Group,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Asheville, Buncombe County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Buncombe County', 'Asheville']",
Territory Manager II,-87.899151,5757376985,2026-06-09T10:20:55Z,43.043978,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM3Njk4NSIsInMiOiJLRVZjRmg1azhSR0pQZnlySGdBMjVnIn0.amR54KdwYW_3wK3OcTg_q008chp-T1QM4hRcI0UerOI,https://www.adzuna.com/details/5757376985?utm_medium=api&utm_source=abfa41a4,,90779.54,"For the past 162 years, Swisher has been an industry leader known for its iconic products and commitment to high quality standards. With a rich history, Swisher serves adult consumers through a diverse range of businesses, including Swisher Sweets Cigar Company, Helme Tobacco Co., Hempire, Rogue Holdings, and Drew Estate: The Rebirth of Cigars. We have a passion for people and helping them build rewarding careers. If you’re ready to create excitement and drive what’s next in the industry, we’d …",90779.54,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,"Swisher International, Inc",sales-jobs,Adzuna::API::Response::Category,Sales Jobs,"Milwaukee, Milwaukee County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Milwaukee County', 'Milwaukee']",
Territory Manager II,,5757376904,2026-06-09T10:20:35Z,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM3NjkwNCIsInMiOiJLRVZjRmg1azhSR0pQZnlySGdBMjVnIn0.OvugykuIPR3C8Agw-iEOGHRvK1Dfv3_o00GCGSClrE8,https://www.adzuna.com/details/5757376904?utm_medium=api&utm_source=abfa41a4,,92362.16,"For the past 162 years, Swisher has been an industry leader known for its iconic products and commitment to high quality standards. With a rich history, Swisher serves adult consumers through a diverse range of businesses, including Swisher Sweets Cigar Company, Helme Tobacco Co., Hempire, Rogue Holdings, and Drew Estate: The Rebirth of Cigars. We have a passion for people and helping them build rewarding careers. If you’re ready to create excitement and drive what’s next in the industry, we’d …",92362.16,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,"Swisher International, Inc.",sales-jobs,Adzuna::API::Response::Category,Sales Jobs,"Houston, Harris County",Adzuna::API::Response::Location,"['US', 'Texas', 'Harris County', 'Houston']",
Part-Time Doorstep Trash Collection Specialist - Nights,-84.213531,5757375564,2026-06-09T10:19:36Z,33.941213,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS0VWY0ZoNWs4UkdKUGZ5ckhnQTI1ZyIsImkiOiI1NzU3Mzc1NTY0In0.bsGPEQ95Du2S79iUS2YP0k-RtYUWx5WqoYR6vGDyasg,https://www.adzuna.com/land/ad/5757375564?se=KEVcFh5k8RGJPfyrHgA25g&utm_medium=api&utm_source=abfa41a4&v=5888A4D1FAF9938469A34BB3A38907CB66E8F674,,40726.7,"Job description Part-time evening work close to home. Service one or more nearby apartment communities with no long-distance driving or off-site dumping. Important: This role requires your own personal open-bed pickup truck (or vehicle with a trailer) to perform the job. We're hiring part-time Doorstep Trash Collection Specialists (Service Valets) to help keep apartment communities clean, safe, and comfortable for the people who live there. This is a great opportunity if you're looking for a se…",40726.7,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Valet Living,part-time-jobs,Adzuna::API::Response::Category,Part time Jobs,"Norcross, Gwinnett County",Adzuna::API::Response::Location,"['US', 'Georgia', 'Gwinnett County', 'Norcross']",
Part-Time Doorstep Trash Collection Specialist - Nights,-84.858892,5757375542,2026-06-09T10:19:35Z,33.373766,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM3NTU0MiIsInMiOiJLRVZjRmg1azhSR0pQZnlySGdBMjVnIn0.tZUegW3I2Ox-Zq2CjR6WTGCyaCDNNTNutR7V2Y-BGKg,https://www.adzuna.com/land/ad/5757375542?se=KEVcFh5k8RGJPfyrHgA25g&utm_medium=api&utm_source=abfa41a4&v=FD33D7467D31E3D15738AEF5040BCBE31CAACD8B,,34052.04,"Job description Part-time evening work close to home. Service one or more nearby apartment communities with no long-distance driving or off-site dumping. Important: This role requires your own personal open-bed pickup truck (or vehicle with a trailer) to perform the job. We're hiring part-time Doorstep Trash Collection Specialists (Service Valets) to help keep apartment communities clean, safe, and comfortable for the people who live there. This is a great opportunity if you're looking for a se…",34052.04,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Valet Living,part-time-jobs,Adzuna::API::Response::Category,Part time Jobs,"Newnan, Coweta County",Adzuna::API::Response::Location,"['US', 'Georgia', 'Coweta County', 'Newnan']",
Territory Manager II,-88.213516,5757373780,2026-06-09T10:18:18Z,43.029094,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS0VWY0ZoNWs4UkdKUGZ5ckhnQTI1ZyIsImkiOiI1NzU3MzczNzgwIn0.5YSmuFupb7vwURtPcPTrPKR3O-2OwgbiJeZZRuWKgmc,https://www.adzuna.com/details/5757373780?utm_medium=api&utm_source=abfa41a4,,94294.3,"For the past 162 years, Swisher has been an industry leader known for its iconic products and commitment to high quality standards. With a rich history, Swisher serves adult consumers through a diverse range of businesses, including Swisher Sweets Cigar Company, Helme Tobacco Co., Hempire, Rogue Holdings, and Drew Estate: The Rebirth of Cigars. We have a passion for people and helping them build rewarding careers. If you’re ready to create excitement and drive what’s next in the industry, we’d …",94294.3,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,"Swisher International, Inc",sales-jobs,Adzuna::API::Response::Category,Sales Jobs,"Waukesha, Waukesha County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Waukesha County', 'Waukesha']",
R&D Systems and Lab Operations Specialist,,5757373728,2026-06-09T10:18:10Z,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM3MzcyOCIsInMiOiJLRVZjRmg1azhSR0pQZnlySGdBMjVnIn0.UqFYWZ00WWZ5VdB8gh6KPw84BxjzwZAJyHDihJ9WT2s,https://www.adzuna.com/details/5757373728?utm_medium=api&utm_source=abfa41a4,,78325.84,"Role Overview This position focuses on leveraging your expertise to enhance the training of next-generation AI systems. Your contributions will directly influence how models learn, reason, and perform by providing high-quality, real-world input. No prior experience in AI is necessary; your domain knowledge is the key asset. Key Responsibilities Review and refine rubrics to validate the accuracy and usability of laboratory processes within electronic lab environments. Translate experimental prot…",78325.84,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,,scientific-qa-jobs,Adzuna::API::Response::Category,Scientific & QA Jobs,US,Adzuna::API::Response::Location,['US'],contract
Financial Services Sales and Marketing Professional for AI Training,,5757373727,2026-06-09T10:18:07Z,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS0VWY0ZoNWs4UkdKUGZ5ckhnQTI1ZyIsImkiOiI1NzU3MzczNzI3In0.yLxNrXiId8-xlZXiO_bCbR-PkbUsHrT4dX-PPHgRo9Y,https://www.adzuna.com/details/5757373727?utm_medium=api&utm_source=abfa41a4,full_time,71284.88,"Role Overview This role involves leveraging your expertise in financial services to create realistic enterprise environments for training and evaluating frontier AI agents. You will collaborate with leading AI labs on a project aimed at designing tasks that challenge state-of-the-art AI, using your experience in sales, relationship management, or marketing within Fortune 500 banks, wealth managers, asset managers, and insurers. Key Responsibilities Build a realistic digital workspace that refle…",71284.88,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,,pr-advertising-marketing-jobs,Adzuna::API::Response::Category,"PR, Advertising & Marketing Jobs",US,Adzuna::API::Response::Location,['US'],
Web Scraping Engineer,,5757373726,2026-06-09T10:18:06Z,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS0VWY0ZoNWs4UkdKUGZ5ckhnQTI1ZyIsImkiOiI1NzU3MzczNzI2In0.mT9OdKgmaILBZDlnPhrw1XXkV_u6wziIYzwMaDV8WGM,https://www.adzuna.com/details/5757373726?utm_medium=api&utm_source=abfa41a4,part_time,93886.46,"Join a dynamic team where your skills in web scraping will directly contribute to the development of next-generation AI systems. In this part-time contractor role, you will leverage your expertise to shape how AI models learn and perform by providing high-quality, real-world data. Your domain knowledge is invaluable, and no prior experience in AI is necessary. Key Responsibilities: Design, develop, and maintain robust web scraping scripts and applications. Extract data from multiple websites, m…",93886.46,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,,it-jobs,Adzuna::API::Response::Category,IT Jobs,US,Adzuna::API::Response::Location,['US'],
Office Document Evaluation Specialist,,5757373609,2026-06-09T10:17:56Z,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzM3MzYwOSIsInMiOiJLRVZjRmg1azhSR0pQZnlySGdBMjVnIn0.8aCOURuYigAIhAlLHJDNochYxFUMLJ7alGnFfj4aQuQ,https://www.adzuna.com/details/5757373609?utm_medium=api&utm_source=abfa41a4,,83150.41,"This role focuses on evaluating and comparing AI-generated office documents, specifically in Excel, Word, and PowerPoint formats. As an Office Document Evaluation Specialist, you will play a crucial part in shaping the future of AI by assessing the quality of document outputs and providing feedback that enhances model performance. This position is ideal for detail-oriented professionals who are well-versed in the Microsoft Office suite and have experience producing polished business documents. …",83150.41,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,,it-jobs,Adzuna::API::Response::Category,IT Jobs,US,Adzuna::API::Response::Location,['US'],
