longitude,title,salary_max,salary_is_predicted,created,description,latitude,id,__CLASS__,salary_min,redirect_url,adref,category.__CLASS__,category.tag,category.label,location.__CLASS__,location.area,location.display_name,company.__CLASS__,company.display_name,contract_time,contract_type
-76.679338,Need a gig? Deliver with Uber Eats!,28736.15,1,2026-05-06T11:07:26Z,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",42.184194,5720606765,Adzuna::API::Response::Job,28736.15,https://www.adzuna.com/land/ad/5720606765?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=EA7DB0C8DCB2AEAD8BF89BA76203EE99C14D7D83,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmhzd3RXQko4UkdyQ2JyUTQ2OGcwZyIsImkiOiI1NzIwNjA2NzY1In0.71p6oK0ihqrSAp_htLEKOMpzGaQGLVRmTPNuuL9ST7E,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,Adzuna::API::Response::Location,"['US', 'New York', 'Chemung County', 'Van Etten']","Van Etten, Chemung County",Adzuna::API::Response::Company,Uber eats,,
-81.877697,"Travel Med-Surg Telemetry Float Pool RN - $1,940 per week",100880.0,0,2026-05-06T11:07:26Z,"GHR Healthcare - Travel Division is seeking a travel nurse RN Med Surg / Telemetry for a travel nursing job in Spartanburg, South Carolina. Job Description & Requirements Specialty: Med Surg / Telemetry Discipline: RN Start Date: 06/08/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours Employment Type: Travel GHR Healthcare - Travel Division Job ID 77451726. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determine…",34.925188,5720606769,Adzuna::API::Response::Job,0.0,https://www.adzuna.com/land/ad/5720606769?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=1B155ED023C47061748F9F5F2DEEF65F020F60B4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmhzd3RXQko4UkdyQ2JyUTQ2OGcwZyIsImkiOiI1NzIwNjA2NzY5In0.QsHsyL5gIbz3dLN780CdYa9JYPptwVPUJ4osHSQo8lI,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'South Carolina', 'Spartanburg County', 'White Stone']","White Stone, Spartanburg County",Adzuna::API::Response::Company,GHR Healthcare - Travel Division,,
-85.3989,"Travel Medical-Surgical Registered Nurse - $2,468 per week",128336.0,0,2026-05-06T11:07:26Z,"Care Career is seeking a travel nurse RN Med Surg / Telemetry for a travel nursing job in Dothan, Alabama. Job Description & Requirements Specialty: Med Surg / Telemetry Discipline: RN Start Date: 06/08/2026 Duration: 13 weeks 48 hours per week Shift: 12 hours, days Employment Type: Travel Care Career Job ID 36695932. Pay package is based on 12 hour shifts and 48.0 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: RN Med Surg About Care Ca…",31.25424,5720606774,Adzuna::API::Response::Job,0.0,https://www.adzuna.com/land/ad/5720606774?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=DA562FB3D2B165433E1360B28A19E542394E024D,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmhzd3RXQko4UkdyQ2JyUTQ2OGcwZyIsImkiOiI1NzIwNjA2Nzc0In0.gtQ97kAquBVqdswG0fBiQC3twfeS1qF9se2odUTeQM0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Alabama', 'Houston County', 'Kelly Springs']","Kelly Springs, Houston County",Adzuna::API::Response::Company,Care Career,,
-86.807562,Class A CDL Lease Driver - 6mo EXP Required - OTR - Flatbed - Royal Trucking,66868.43,1,2026-05-06T11:07:26Z,"Lease Purchase Program . Fast Track Your Truck Ownership with Royal Trucking Company Lease Purchase Program Royal Trucking Company is excited to introduce a new Lease Purchase Program featuring 2023 International LT trucks, offering drivers a strong opportunity for ownership with competitive terms. Truck Details: Truck Model: 2023 International LT Sale Price: $59,990 Weekly Payment: $625/week Requirements 6 Months of Verifiable Solo Flatbed Experience CDL-A License Eligibility Requirements: Dri…",33.519379,5720606778,Adzuna::API::Response::Job,66868.43,https://www.adzuna.com/land/ad/5720606778?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=3F5BE76FB76C6144A61230A03E5B84ACD2B08FD6,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmhzd3RXQko4UkdyQ2JyUTQ2OGcwZyIsImkiOiI1NzIwNjA2Nzc4In0.MPnhlAHVr0WXPmc65Qe92M-zqcwxEywYSNPrZViATXE,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Alabama', 'Jefferson County', 'Birmingham']","Birmingham, Jefferson County",Adzuna::API::Response::Company,Royal Trucking,full_time,
-73.58234,Students - Deliver with Uber Eats,25631.05,1,2026-05-06T11:07:26Z,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",42.471243,5720606787,Adzuna::API::Response::Job,25631.05,https://www.adzuna.com/land/ad/5720606787?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=48A1A2DCE95E4310FCA9E0DC7C6014B92762FC2E,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmhzd3RXQko4UkdyQ2JyUTQ2OGcwZyIsImkiOiI1NzIwNjA2Nzg3In0.Slee_gau-vbHDu_b3C-VeXEoq7Y_JpCFQBWlnBA719g,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,Adzuna::API::Response::Location,"['US', 'New York', 'Rensselaer County', 'Nassau']","Nassau, Rensselaer County",Adzuna::API::Response::Company,Uber eats,,
-83.003268,CDL-A Lease Driver - 6mo EXP Required - OTR - Flatbed - Royal Trucking,63165.38,1,2026-05-06T11:07:26Z,"Lease Purchase Program . Fast Track Your Truck Ownership with Royal Trucking Company Lease Purchase Program Royal Trucking Company is excited to introduce a new Lease Purchase Program featuring 2023 International LT trucks, offering drivers a strong opportunity for ownership with competitive terms. Truck Details: Truck Model: 2023 International LT Sale Price: $59,990 Weekly Payment: $625/week Requirements 6 Months of Verifiable Solo Flatbed Experience CDL-A License Eligibility Requirements: Dri…",39.964263,5720606770,Adzuna::API::Response::Job,63165.38,https://www.adzuna.com/land/ad/5720606770?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=3FE3A23AB391A4B8E7452D24E15D07E09FA7B516,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDYwNjc3MCIsInMiOiJKaHN3dFdCSjhSR3JDYnJRNDY4ZzBnIn0.TrwgVqHpQEvEW8fmd4duJog3X2H-XlvjIfSVx2SqFnI,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Ohio', 'Franklin County', 'Grandview Heights']","Grandview Heights, Franklin County",Adzuna::API::Response::Company,Royal Trucking,full_time,
-86.807562,Truck Driver Lease Driver - 6mo EXP Required - OTR - Flatbed - Royal Trucking,66747.5,1,2026-05-06T11:07:26Z,"Lease Purchase Program . Fast Track Your Truck Ownership with Royal Trucking Company Lease Purchase Program Royal Trucking Company is excited to introduce a new Lease Purchase Program featuring 2023 International LT trucks, offering drivers a strong opportunity for ownership with competitive terms. Truck Details: Truck Model: 2023 International LT Sale Price: $59,990 Weekly Payment: $625/week Requirements 6 Months of Verifiable Solo Flatbed Experience CDL-A License Eligibility Requirements: Dri…",33.519379,5720606767,Adzuna::API::Response::Job,66747.5,https://www.adzuna.com/land/ad/5720606767?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=2BFB6077A7CBD6E5CF773CE17E38D7576A1DC040,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmhzd3RXQko4UkdyQ2JyUTQ2OGcwZyIsImkiOiI1NzIwNjA2NzY3In0.7SwGYxfOfelYXjNOx4IHWyrBlTGJ5HDhkub2Nle7Ye0,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Alabama', 'Jefferson County', 'Birmingham']","Birmingham, Jefferson County",Adzuna::API::Response::Company,Royal Trucking,full_time,
-83.920879,Class A CDL Lease Driver - 6mo EXP Required - OTR - Flatbed - Royal Trucking,62584.41,1,2026-05-06T11:07:26Z,"Lease Purchase Program . Fast Track Your Truck Ownership with Royal Trucking Company Lease Purchase Program Royal Trucking Company is excited to introduce a new Lease Purchase Program featuring 2023 International LT trucks, offering drivers a strong opportunity for ownership with competitive terms. Truck Details: Truck Model: 2023 International LT Sale Price: $59,990 Weekly Payment: $625/week Requirements 6 Months of Verifiable Solo Flatbed Experience CDL-A License Eligibility Requirements: Dri…",35.961127,5720606776,Adzuna::API::Response::Job,62584.41,https://www.adzuna.com/land/ad/5720606776?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=4DBD2A35FA7725287C351F96C5C74FEC7791EDBA,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmhzd3RXQko4UkdyQ2JyUTQ2OGcwZyIsImkiOiI1NzIwNjA2Nzc2In0.ZiwqFf7-Y-5w436sCjAM11a-0BR-MKRcum2tIIzVecM,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Knox County', 'Knoxville']","Knoxville, Knox County",Adzuna::API::Response::Company,Royal Trucking,full_time,
-86.807562,Truck Driver Lease Driver - 6mo EXP Required - OTR - Flatbed - Royal Trucking,97282.69,1,2026-05-06T11:07:26Z,"Royal Trucking Lease-to-Own Program . 2027 Kenworth T680 Lease-to-Own Program Step into a brand-new 2027 Kenworth T680 — one of the most driver-focused, fuel-efficient trucks on the road today, built with advanced aerodynamics, modern technology, and premium comfort for long-haul success. Program Highlights Weekly Payment: $850/week Equipment: Brand New 2027 Kenworth T680 Experience Requirement: Minimum 1 year flatbed experience Entry: Lease straight out of orientation Truck Specs (Typical 2027…",33.519379,5720606772,Adzuna::API::Response::Job,97282.69,https://www.adzuna.com/land/ad/5720606772?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=BDB4D8ECFACA5288CDD33946CA4AE9BF68535092,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDYwNjc3MiIsInMiOiJKaHN3dFdCSjhSR3JDYnJRNDY4ZzBnIn0.TXjbV7ny0Sht5dFfEivi_yDwGI35NrENLLs7mE2cwsk,Adzuna::API::Response::Category,trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Location,"['US', 'Alabama', 'Jefferson County', 'Birmingham']","Birmingham, Jefferson County",Adzuna::API::Response::Company,Royal Trucking,full_time,
-78.88545,Make money your way. Deliver with Uber!,31483.04,1,2026-05-06T11:07:26Z,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",42.895967,5720606781,Adzuna::API::Response::Job,31483.04,https://www.adzuna.com/land/ad/5720606781?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=05CB9E89CDFD6BD972B8A0B8A79BACAA15784E03,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmhzd3RXQko4UkdyQ2JyUTQ2OGcwZyIsImkiOiI1NzIwNjA2NzgxIn0.GxjpCn92KfJf9nalcjqNcsOLMGvhuJk771ZjW3nP4jI,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,Adzuna::API::Response::Location,"['US', 'New York', 'Erie County', 'Buffalo']","Buffalo, Erie County",Adzuna::API::Response::Company,Uber eats,,
-80.8432,"Travel Outpatient Hematology RN - $2,107 per week",109564.0,0,2026-05-06T11:07:26Z,"Voca Healthcare is seeking a travel nurse RN Hematology / Oncology for a travel nursing job in Charlotte, North Carolina. Job Description & Requirements Specialty: Hematology / Oncology Discipline: RN Start Date: 06/04/2026 Duration: 13 weeks 40 hours per week Shift: 8 hours, days Employment Type: Travel Benefits available on 1st of the month after start: Holiday pay Weekly pay Retention bonus 401k retirement plan Medical benefits Dental benefits Vision benefits Referral bonus Are you an experi…",35.2268,5720606784,Adzuna::API::Response::Job,0.0,https://www.adzuna.com/land/ad/5720606784?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=F3859C1D4EA91D0242F625498146E2A66C57CC52,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmhzd3RXQko4UkdyQ2JyUTQ2OGcwZyIsImkiOiI1NzIwNjA2Nzg0In0.TjlzMvNMKmpUuT8pzvZ8-NrifsFRmK6PtE6bAjlkLQk,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Mecklenburg County', 'Charlotte']","Charlotte, Mecklenburg County",Adzuna::API::Response::Company,Voca Healthcare,,
-92.28054,"Travel Medical-Surgical RN - $1,867 per week",97084.0,0,2026-05-06T11:07:26Z,"Prime Staffing is seeking a travel nurse RN Med Surg for a travel nursing job in Jefferson City, Missouri. Job Description & Requirements Specialty: Med Surg Discipline: RN Start Date: 06/08/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours Employment Type: Travel ID: 63134757 Shift: Night 3x12-Hour (19:00 - 07:00) Description: Required: ACLS, BLS, NIHASAP StartPatient age group: Adults, GeriatricsWill accept 1st time travelersFloating is required. 2 years exp required. 50% of holidays …",38.5554,5720606766,Adzuna::API::Response::Job,0.0,https://www.adzuna.com/land/ad/5720606766?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=A9ED1D41D47107FFF886D00A402A37E9C0CEDCE9,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmhzd3RXQko4UkdyQ2JyUTQ2OGcwZyIsImkiOiI1NzIwNjA2NzY2In0.x8T10ksfAC9bGX4dUaD-bzYBULPoPFam-mxt1W1ep7A,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Missouri', 'Cole County', 'Saint Martins']","Saint Martins, Cole County",Adzuna::API::Response::Company,Prime Staffing,,
-110.918927,"Travel Medical-Surgical Telemetry Registered Nurse - $2,141 per week",111332.0,0,2026-05-06T11:07:26Z,"Meda Health is seeking a travel nurse RN Med Surg / Telemetry for a travel nursing job in Tucson, Arizona. Job Description & Requirements Specialty: Med Surg / Telemetry Discipline: RN Start Date: 06/01/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Meda Health is looking for a MS Tele RN to work a travel assignment in an acute care hospital setting. Must have at least two years of experience, state licensure and BLS/ACLS (at minimum). Competitive and …",32.312638,5720606775,Adzuna::API::Response::Job,0.0,https://www.adzuna.com/land/ad/5720606775?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=1CBBE96CAA3FDE8426C1A98B6742D4A6850DCF08,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDYwNjc3NSIsInMiOiJKaHN3dFdCSjhSR3JDYnJRNDY4ZzBnIn0.fUNBTvoN7nvdkQEYLxmfSv1RbLC4sRPbmmdcIcubAEE,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Arizona', 'Pima County', 'Little Tucson']","Little Tucson, Pima County",Adzuna::API::Response::Company,Meda Health,,
-94.5996,"Travel Progressive Care Unit Registered Nurse - $2,213 per week",115076.0,0,2026-05-06T11:07:26Z,"Access Healthcare is seeking a travel nurse RN PCU - Progressive Care Unit for a travel nursing job in Kansas City, Missouri. Job Description & Requirements Specialty: PCU - Progressive Care Unit Discipline: RN Start Date: 06/08/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Access Healthcare Job ID 77452218. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determined. About Acces…",39.1039,5720606789,Adzuna::API::Response::Job,0.0,https://www.adzuna.com/land/ad/5720606789?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=A1B15D2BF3DDE9519D8D250345D89BB7AB503B53,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDYwNjc4OSIsInMiOiJKaHN3dFdCSjhSR3JDYnJRNDY4ZzBnIn0.ZqvcVfQo6yiw_jR7bu8OtqQ765qnqhBz14uHkaAQz9E,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Missouri', 'Jackson County', 'Kansas City']","Kansas City, Jackson County",Adzuna::API::Response::Company,Access Healthcare,,
-86.959203,Class A CDL Lease Driver - 6mo EXP Required - OTR - Flatbed - Royal Trucking,62599.69,1,2026-05-06T11:07:26Z,"Lease Purchase Program . Fast Track Your Truck Ownership with Royal Trucking Company Lease Purchase Program Royal Trucking Company is excited to introduce a new Lease Purchase Program featuring 2023 International LT trucks, offering drivers a strong opportunity for ownership with competitive terms. Truck Details: Truck Model: 2023 International LT Sale Price: $59,990 Weekly Payment: $625/week Requirements 6 Months of Verifiable Solo Flatbed Experience CDL-A License Eligibility Requirements: Dri…",34.705111,5720606773,Adzuna::API::Response::Job,62599.69,https://www.adzuna.com/land/ad/5720606773?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=7C10B53D16174D61DF0F987ED7000F51710FD7E0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmhzd3RXQko4UkdyQ2JyUTQ2OGcwZyIsImkiOiI1NzIwNjA2NzczIn0.uFX5hz5BDrngaq7wIFgczP-u7OA_mZM7nl_cp1lzA9E,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Alabama', 'Limestone County', 'Tanner']","Tanner, Limestone County",Adzuna::API::Response::Company,Royal Trucking,full_time,
-76.761165,"Travel Interventional Radiology RN - $2,926 per week",152152.0,0,2026-05-06T11:07:26Z,"Care Career is seeking a travel nurse RN Interventional Radiology for a travel nursing job in York, Pennsylvania. Job Description & Requirements Specialty: Interventional Radiology Discipline: RN Start Date: 06/01/2026 Duration: 13 weeks 40 hours per week Shift: 10 hours, days Employment Type: Travel The Registered Nurse within Interventional Radiology (IR) provides nursing care to inpatients and outpatients undergoing these (IR) and other radiology tests and procedures. This involves the use o…",39.984926,5720606779,Adzuna::API::Response::Job,0.0,https://www.adzuna.com/land/ad/5720606779?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=F9D6934E76975836516019332A5D3DB55CE0D687,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDYwNjc3OSIsInMiOiJKaHN3dFdCSjhSR3JDYnJRNDY4ZzBnIn0.qoxCAR9B5F8P8vi9VCUTz2K64iUj8MdTdB06Ol4WGM0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'York County', 'Hershey Heights']","Hershey Heights, York County",Adzuna::API::Response::Company,Care Career,,
-80.225377,"Travel Med Surg/Telemetry RN - Orthopedic & Neuro Spine - $2,390 per week",124280.0,0,2026-05-06T11:07:26Z,"Arrow Healthcare Staffing is seeking a travel nurse RN Med Surg / Telemetry for a travel nursing job in Winston Salem, North Carolina. Job Description & Requirements Specialty: Med Surg / Telemetry Discipline: RN Start Date: 06/01/2026 Duration: 13 weeks 48 hours per week Shift: 12 hours, days Employment Type: Travel Arrow Healthcare Staffing Job ID 18259988. Pay package is based on 12 hour shifts and 48.0 hours per week (subject to confirmation) with tax-free stipend amount to be determined. P…",36.088896,5720606782,Adzuna::API::Response::Job,0.0,https://www.adzuna.com/land/ad/5720606782?se=JhswtWBJ8RGrCbrQ468g0g&utm_medium=api&utm_source=abfa41a4&v=A6074E529E7CEFDCCF86548985C8512F1CF55280,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmhzd3RXQko4UkdyQ2JyUTQ2OGcwZyIsImkiOiI1NzIwNjA2NzgyIn0.7ys1atV-O5PFkAdTHYusy6fwQM8ge3posx3n4b8BrlI,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Forsyth County', 'Eller']","Eller, Forsyth County",Adzuna::API::Response::Company,Arrow Healthcare Staffing,,
