adref,longitude,title,__CLASS__,contract_time,salary_is_predicted,latitude,created,salary_min,description,salary_max,redirect_url,id,company.__CLASS__,company.display_name,location.display_name,location.__CLASS__,location.area,category.__CLASS__,category.tag,category.label,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJzIjoicENieGhKQ1Y4UkdpWXB1ajBRM3hiUSIsImkiOiI1ODM2NzY1MzgwIn0.QhxwvGzsezZZKzqt1zTQRFBGD-NInodoQ14zFUIecUQ,-90.65769,Emergency Department Technician,Adzuna::API::Response::Job,,1,39.888549,2026-08-11T09:57:30Z,63515.19,"Min USD $17.60/Hr. Max USD $28.15/Hr. Overview Provide direct patient care under the supervision and guidance of the Registered Nurse to an assigned group of patients. Assist as a team member to provide direct care to all patients in the emergency department including all age groups. Nursing Care is provided in accordance with established standards, policies, procedures, protocols and guidelines. Transports medications as requested from the Pharmacy to the nursing unit. Transports specimens to …",63515.19,https://www.adzuna.com/land/ad/5836765380?se=pCbxhJCV8RGiYpuj0Q3xbQ&utm_medium=api&utm_source=abfa41a4&v=B1F4D16CCB14E3106FE68EB76044B108BD4604EA,5836765380,Adzuna::API::Response::Company,Memorial Health,"Cooperstown, Brown County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Brown County', 'Cooperstown']",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoicENieGhKQ1Y4UkdpWXB1ajBRM3hiUSIsImkiOiI1ODM2NzY1MzM2In0.TW-OgOHrB-iQDkdFV7iMIU1pY0ptH-aOUSV-wWMrt_4,-90.330368,Senior END Technician,Adzuna::API::Response::Job,,1,39.542217,2026-08-11T09:57:30Z,94662.54,"Min USD $29.44/Hr. Max USD $45.64/Hr. Overview Under general direction of the lab coordinator, independently performs END procedures in the laboratory, at the bedside, in critical care units and in the operating room on all ages of patients served by the department. The Senior Technologist performs complex patient examinations requiring extensive computer interaction and/or computation of recorded data, and provides technical descriptions of data. Assists in training of junior staff members. As…",94662.54,https://www.adzuna.com/land/ad/5836765336?se=pCbxhJCV8RGiYpuj0Q3xbQ&utm_medium=api&utm_source=abfa41a4&v=17EFC7AAD32FF8CD60576859A54DC0A24BF9FF5B,5836765336,Adzuna::API::Response::Company,Memorial Health,"Manchester, Scott County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Scott County', 'Manchester']",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoicENieGhKQ1Y4UkdpWXB1ajBRM3hiUSIsImkiOiI1ODM2NzY1MzUwIn0.Cy_r_zQ3o4_mWw7vsOfKSa7ch-ZoglHJGoO0xkYv9mI,-90.062513,Senior END Technician,Adzuna::API::Response::Job,,1,39.610593,2026-08-11T09:57:30Z,95236.36,"Min USD $29.44/Hr. Max USD $45.64/Hr. Overview Under general direction of the lab coordinator, independently performs END procedures in the laboratory, at the bedside, in critical care units and in the operating room on all ages of patients served by the department. The Senior Technologist performs complex patient examinations requiring extensive computer interaction and/or computation of recorded data, and provides technical descriptions of data. Assists in training of junior staff members. As…",95236.36,https://www.adzuna.com/land/ad/5836765350?se=pCbxhJCV8RGiYpuj0Q3xbQ&utm_medium=api&utm_source=abfa41a4&v=D6AF4D860B01CE32E6E88605A03BAFA337AA26B7,5836765350,Adzuna::API::Response::Company,Memorial Health,"Franklin, Morgan County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Morgan County', 'Franklin']",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoicENieGhKQ1Y4UkdpWXB1ajBRM3hiUSIsImkiOiI1ODM2NzY1MzI4In0.FhLTdGe8Y_C08msQ098GIR7VbGsGRlhnqhLpjFZF1hg,-89.197989,Senior END Technician,Adzuna::API::Response::Job,,1,40.142391,2026-08-11T09:57:30Z,89626.23,"Min USD $29.44/Hr. Max USD $45.64/Hr. Overview Under general direction of the lab coordinator, independently performs END procedures in the laboratory, at the bedside, in critical care units and in the operating room on all ages of patients served by the department. The Senior Technologist performs complex patient examinations requiring extensive computer interaction and/or computation of recorded data, and provides technical descriptions of data. Assists in training of junior staff members. As…",89626.23,https://www.adzuna.com/land/ad/5836765328?se=pCbxhJCV8RGiYpuj0Q3xbQ&utm_medium=api&utm_source=abfa41a4&v=12750556618C14DD74A92A89934AE0D21A2BFFAF,5836765328,Adzuna::API::Response::Company,Memorial Health,"Midland, De Witt County",Adzuna::API::Response::Location,"['US', 'Illinois', 'De Witt County', 'Midland']",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoicENieGhKQ1Y4UkdpWXB1ajBRM3hiUSIsImkiOiI1ODM2NzY1MzA2In0.QoOvJaLx6r5fUpIDpCQAu_-s0gvDZWPPKzuHbO_y7sU,-90.333,Emergency Department Technician,Adzuna::API::Response::Job,,1,39.13578,2026-08-11T09:57:30Z,55664.89,"Min USD $17.60/Hr. Max USD $28.15/Hr. Overview Provide direct patient care under the supervision and guidance of the Registered Nurse to an assigned group of patients. Assist as a team member to provide direct care to all patients in the emergency department including all age groups. Nursing Care is provided in accordance with established standards, policies, procedures, protocols and guidelines. Transports medications as requested from the Pharmacy to the nursing unit. Transports specimens to …",55664.89,https://www.adzuna.com/land/ad/5836765306?se=pCbxhJCV8RGiYpuj0Q3xbQ&utm_medium=api&utm_source=abfa41a4&v=F6D557B5605D455B1F9378FA8E76F43A4E2A52D1,5836765306,Adzuna::API::Response::Company,Memorial Health,"Jersey, Jasper County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Jasper County', 'Jersey']",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNjc2NTMxNSIsInMiOiJwQ2J4aEpDVjhSR2lZcHVqMFEzeGJRIn0.c4LneKA8Q1E7Iu-uceus4pUrU5XPKoUMoS9IgKAjyZM,-89.78922,Senior END Technician,Adzuna::API::Response::Job,,1,39.01152,2026-08-11T09:57:30Z,98091.61,"Min USD $29.44/Hr. Max USD $45.64/Hr. Overview Under general direction of the lab coordinator, independently performs END procedures in the laboratory, at the bedside, in critical care units and in the operating room on all ages of patients served by the department. The Senior Technologist performs complex patient examinations requiring extensive computer interaction and/or computation of recorded data, and provides technical descriptions of data. Assists in training of junior staff members. As…",98091.61,https://www.adzuna.com/land/ad/5836765315?se=pCbxhJCV8RGiYpuj0Q3xbQ&utm_medium=api&utm_source=abfa41a4&v=102CE6650483449DC2BCF2BF8741F3639055E249,5836765315,Adzuna::API::Response::Company,Memorial Health,"Staunton, Macoupin County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Macoupin County', 'Staunton']",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNjc2NTMyMyIsInMiOiJwQ2J4aEpDVjhSR2lZcHVqMFEzeGJRIn0.7EkMMYR9tEQmagdeHEBCnrj0h1Jmt9xU62SqGVcKZUk,-88.724227,Senior END Technician,Adzuna::API::Response::Job,,1,40.010407,2026-08-11T09:57:30Z,94533.17,"Min USD $29.44/Hr. Max USD $45.64/Hr. Overview Under general direction of the lab coordinator, independently performs END procedures in the laboratory, at the bedside, in critical care units and in the operating room on all ages of patients served by the department. The Senior Technologist performs complex patient examinations requiring extensive computer interaction and/or computation of recorded data, and provides technical descriptions of data. Assists in training of junior staff members. As…",94533.17,https://www.adzuna.com/land/ad/5836765323?se=pCbxhJCV8RGiYpuj0Q3xbQ&utm_medium=api&utm_source=abfa41a4&v=FE1F937A119D8D843E79DC91F810676A512D0FCC,5836765323,Adzuna::API::Response::Company,Memorial Health,"Cisco, Piatt County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Piatt County', 'Cisco']",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoicENieGhKQ1Y4UkdpWXB1ajBRM3hiUSIsImkiOiI1ODM2NzY1MzE3In0.WRgHFgBScwXatY01vDBMn_hqYNzkYIrEUqttN6xlM0c,-89.190409,Senior END Technician,Adzuna::API::Response::Job,,1,39.638246,2026-08-11T09:57:30Z,97361.95,"Min USD $29.44/Hr. Max USD $45.64/Hr. Overview Under general direction of the lab coordinator, independently performs END procedures in the laboratory, at the bedside, in critical care units and in the operating room on all ages of patients served by the department. The Senior Technologist performs complex patient examinations requiring extensive computer interaction and/or computation of recorded data, and provides technical descriptions of data. Assists in training of junior staff members. As…",97361.95,https://www.adzuna.com/land/ad/5836765317?se=pCbxhJCV8RGiYpuj0Q3xbQ&utm_medium=api&utm_source=abfa41a4&v=382A59185533A8002A52DB21274CC344CC3E7E7E,5836765317,Adzuna::API::Response::Company,Memorial Health,"Stonington, Christian County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Christian County', 'Stonington']",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNjc2NTI3MSIsInMiOiJwQ2J4aEpDVjhSR2lZcHVqMFEzeGJRIn0.BMWQMCaETUmJdmzblmj1LH2edcN8DjerTEZZ8LQQTro,-90.41046,Emergency Department Technician,Adzuna::API::Response::Job,,1,39.298767,2026-08-11T09:57:30Z,60025.88,"Min USD $17.60/Hr. Max USD $28.15/Hr. Overview Provide direct patient care under the supervision and guidance of the Registered Nurse to an assigned group of patients. Assist as a team member to provide direct care to all patients in the emergency department including all age groups. Nursing Care is provided in accordance with established standards, policies, procedures, protocols and guidelines. Transports medications as requested from the Pharmacy to the nursing unit. Transports specimens to …",60025.88,https://www.adzuna.com/land/ad/5836765271?se=pCbxhJCV8RGiYpuj0Q3xbQ&utm_medium=api&utm_source=abfa41a4&v=D4331D035DA6CC9800A2AB896849EA75178AC87F,5836765271,Adzuna::API::Response::Company,Memorial Health,"Carrollton, Greene County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Greene County', 'Carrollton']",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNjc2NTMyNCIsInMiOiJwQ2J4aEpDVjhSR2lZcHVqMFEzeGJRIn0.OHtM2xjBJrQ4-lovlxjB670DfMabmHoba6CwOuUwyZE,-90.26466,Senior END Technician,Adzuna::API::Response::Job,,1,39.74418,2026-08-11T09:57:30Z,105651.44,"Min USD $29.44/Hr. Max USD $45.64/Hr. Overview Under general direction of the lab coordinator, independently performs END procedures in the laboratory, at the bedside, in critical care units and in the operating room on all ages of patients served by the department. The Senior Technologist performs complex patient examinations requiring extensive computer interaction and/or computation of recorded data, and provides technical descriptions of data. Assists in training of junior staff members. As…",105651.44,https://www.adzuna.com/land/ad/5836765324?se=pCbxhJCV8RGiYpuj0Q3xbQ&utm_medium=api&utm_source=abfa41a4&v=C83BDF2CA0AFF0BBD53288CA9C7C53976C7B5F69,5836765324,Adzuna::API::Response::Company,Memorial Health,"Jacksonville, Morgan County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Morgan County', 'Jacksonville']",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNjc2NTMwMyIsInMiOiJwQ2J4aEpDVjhSR2lZcHVqMFEzeGJRIn0.3HQbqHMxDP9vA3ZC8uvEAJjVrGOAy67RG6ZJ-tBLxVc,-90.435033,Emergency Department Technician,Adzuna::API::Response::Job,,1,39.560023,2026-08-11T09:57:30Z,60491.24,"Min USD $17.60/Hr. Max USD $28.15/Hr. Overview Provide direct patient care under the supervision and guidance of the Registered Nurse to an assigned group of patients. Assist as a team member to provide direct care to all patients in the emergency department including all age groups. Nursing Care is provided in accordance with established standards, policies, procedures, protocols and guidelines. Transports medications as requested from the Pharmacy to the nursing unit. Transports specimens to …",60491.24,https://www.adzuna.com/land/ad/5836765303?se=pCbxhJCV8RGiYpuj0Q3xbQ&utm_medium=api&utm_source=abfa41a4&v=CEC47B739D8295E2F8BC36697928C708571ACF73,5836765303,Adzuna::API::Response::Company,Memorial Health,"Alsey, Scott County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Scott County', 'Alsey']",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNjc2NTMxMSIsInMiOiJwQ2J4aEpDVjhSR2lZcHVqMFEzeGJRIn0.bpLcaCQFpkQeH2mZTUgnd6zvnEcgNe0QhrEPLjmQqCY,-89.745396,Senior END Technician,Adzuna::API::Response::Job,,1,39.590298,2026-08-11T09:57:30Z,144789.69,"Min USD $29.44/Hr. Max USD $45.64/Hr. Overview Under general direction of the lab coordinator, independently performs END procedures in the laboratory, at the bedside, in critical care units and in the operating room on all ages of patients served by the department. The Senior Technologist performs complex patient examinations requiring extensive computer interaction and/or computation of recorded data, and provides technical descriptions of data. Assists in training of junior staff members. As…",144789.69,https://www.adzuna.com/land/ad/5836765311?se=pCbxhJCV8RGiYpuj0Q3xbQ&utm_medium=api&utm_source=abfa41a4&v=C2894FA61FDA024988A095D1979F973135B8793E,5836765311,Adzuna::API::Response::Company,Memorial Health,"Auburn, Sangamon County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Sangamon County', 'Auburn']",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNjc2NTI3NSIsInMiOiJRTFVMaHBDVjhSR1FTb0hZUDhZNWtBIn0.aLx04HCEHLbCChqhr6nyw3EZzfHGIHapWan58LJ9KeE,-90.401481,Emergency Department Technician,Adzuna::API::Response::Job,,1,39.766799,2026-08-11T09:57:30Z,60016.26,"Min USD $17.60/Hr. Max USD $28.15/Hr. Overview Provide direct patient care under the supervision and guidance of the Registered Nurse to an assigned group of patients. Assist as a team member to provide direct care to all patients in the emergency department including all age groups. Nursing Care is provided in accordance with established standards, policies, procedures, protocols and guidelines. Transports medications as requested from the Pharmacy to the nursing unit. Transports specimens to …",60016.26,https://www.adzuna.com/land/ad/5836765275?se=QLULhpCV8RGQSoHYP8Y5kA&utm_medium=api&utm_source=abfa41a4&v=3959AC2970585BC3E125B5B5B80B6F98C6B5C373,5836765275,Adzuna::API::Response::Company,Memorial Health,"Bethel, Morgan County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Morgan County', 'Bethel']",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNjc2NTI5OSIsInMiOiJRTFVMaHBDVjhSR1FTb0hZUDhZNWtBIn0.qbs0HL_BPlIDeAfAf8XfH8Hg5ejYwNrx-ad8Z5pATCs,-90.3444,Emergency Department Technician,Adzuna::API::Response::Job,,1,40.1586,2026-08-11T09:57:30Z,57710.03,"Min USD $17.60/Hr. Max USD $28.15/Hr. Overview Provide direct patient care under the supervision and guidance of the Registered Nurse to an assigned group of patients. Assist as a team member to provide direct care to all patients in the emergency department including all age groups. Nursing Care is provided in accordance with established standards, policies, procedures, protocols and guidelines. Transports medications as requested from the Pharmacy to the nursing unit. Transports specimens to …",57710.03,https://www.adzuna.com/land/ad/5836765299?se=QLULhpCV8RGQSoHYP8Y5kA&utm_medium=api&utm_source=abfa41a4&v=AC9A718008BDE17F7A1FFCBCDF41DF645B680165,5836765299,Adzuna::API::Response::Company,Memorial Health,"Browning, Schuyler County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Schuyler County', 'Browning']",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUUxVTGhwQ1Y4UkdRU29IWVA4WTVrQSIsImkiOiI1ODM2NzY1MzM1In0.6hIxTf2wHEEJCLwQzu9meZV-hZqrfQghiA_r2xRTsUM,-88.872941,Senior END Technician,Adzuna::API::Response::Job,,1,39.781114,2026-08-11T09:57:30Z,103727.48,"Min USD $29.44/Hr. Max USD $45.64/Hr. Overview Under general direction of the lab coordinator, independently performs END procedures in the laboratory, at the bedside, in critical care units and in the operating room on all ages of patients served by the department. The Senior Technologist performs complex patient examinations requiring extensive computer interaction and/or computation of recorded data, and provides technical descriptions of data. Assists in training of junior staff members. As…",103727.48,https://www.adzuna.com/land/ad/5836765335?se=QLULhpCV8RGQSoHYP8Y5kA&utm_medium=api&utm_source=abfa41a4&v=2051A2EE017813169750A421E1051325F1A346DD,5836765335,Adzuna::API::Response::Company,Memorial Health,"Mt Zion, Macon County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Macon County', 'Mt Zion']",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNjc2NTM3NSIsInMiOiJRTFVMaHBDVjhSR1FTb0hZUDhZNWtBIn0.2Re5XcPVByrYLvHomK_EwqhHu4T__Xeu_gC2cFLUETE,-89.877671,Emergency Department Technician,Adzuna::API::Response::Job,,1,39.74138,2026-08-11T09:57:30Z,58632.75,"Min USD $17.60/Hr. Max USD $28.15/Hr. Overview Provide direct patient care under the supervision and guidance of the Registered Nurse to an assigned group of patients. Assist as a team member to provide direct care to all patients in the emergency department including all age groups. Nursing Care is provided in accordance with established standards, policies, procedures, protocols and guidelines. Transports medications as requested from the Pharmacy to the nursing unit. Transports specimens to …",58632.75,https://www.adzuna.com/land/ad/5836765375?se=QLULhpCV8RGQSoHYP8Y5kA&utm_medium=api&utm_source=abfa41a4&v=D926F0EEAABBE273568B849426C90B7DAFCA7699,5836765375,Adzuna::API::Response::Company,Memorial Health,"Berlin, Sangamon County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Sangamon County', 'Berlin']",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
