latitude,title,longitude,adref,contract_time,id,description,salary_max,created,__CLASS__,salary_is_predicted,redirect_url,salary_min,location.area,location.display_name,location.__CLASS__,category.__CLASS__,category.label,category.tag,company.__CLASS__,company.display_name,contract_type
43.797252,Truck Driver Company - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-91.221296,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSEFHNE1INkQ4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA3MTk0ODM5In0.jWV7VR0GNFgoQ1iD7z5GLtoED3kjvYz6kvD_Vtv9v_s,full_time,5807194839,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:41Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194839?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'Wisconsin', 'La Crosse County', 'La Crosse']","La Crosse, La Crosse County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
45.529034,Truck Driver Company - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-94.180997,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzE5NDc4NiIsInMiOiJIQUc0TUg2RDhSR0Y1TE5hbF9rM2dBIn0.odqpUKlCqqJFSnYtojbz2UjlmLA3sT_E9PELvNpfUQA,full_time,5807194786,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:41Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194786?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'Minnesota', 'Stearns County', 'Forada']","Forada, Stearns County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
41.0817,Truck Driver Company - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-75.422801,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSEFHNE1INkQ4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA3MTk0ODE3In0.71w8E9kuLlIB0M78xr4IgBU92kzsHUhdaFqViIho5as,full_time,5807194817,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:41Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194817?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'Pennsylvania', 'Monroe County', 'Pocono Pines']","Pocono Pines, Monroe County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
38.19024,Truck Driver Company - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-75.6948,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzE5NDc3MiIsInMiOiJIQUc0TUg2RDhSR0Y1TE5hbF9rM2dBIn0.Fi2TPdYgxENdUPb23EOg1IZpzaxDw-I9ozSXQXH7LfA,full_time,5807194772,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:40Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194772?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'Maryland', 'Somerset County', 'Princess Anne']","Princess Anne, Somerset County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
40.715456,Truck Driver Company - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-89.581466,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzE5NDc2NCIsInMiOiJIQUc0TUg2RDhSR0Y1TE5hbF9rM2dBIn0.AVjDygeCjRDwsB0cm06v10vGfpMXVjjZsHVraXk43Dc,full_time,5807194764,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:40Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194764?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'Illinois', 'Peoria County', 'Vets Row']","Vets Row, Peoria County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
39.427119,Class A CDL Company Driver - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-77.38308,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzE5NDc4MSIsInMiOiJIQUc0TUg2RDhSR0Y1TE5hbF9rM2dBIn0.Dde9qi4YupKUbwJjFliSVEnTvy4lg5__pMqjcre5lC0,full_time,5807194781,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:40Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194781?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'Maryland', 'Frederick County', 'Hood College']","Hood College, Frederick County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
41.523166,Truck Driver Company - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-90.577867,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzE5NDc2MyIsInMiOiJIQUc0TUg2RDhSR0Y1TE5hbF9rM2dBIn0.cEFfzU_SdmSuL0540PMVvMjMrNWUv7X2ExL6ED9FWOs,full_time,5807194763,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:40Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194763?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'Iowa', 'Scott County', 'Davenport']","Davenport, Scott County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
41.649495,CDL-A Company Driver - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-91.515649,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSEFHNE1INkQ4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA3MTk0NzUzIn0.NwjJVwG6-7TgGpuFpqYbimOpr9gjbXS5AbDbD6Hq8G4,full_time,5807194753,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:40Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194753?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'Iowa', 'Johnson County', 'Iowa City']","Iowa City, Johnson County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
46.762471,Class A CDL Company Driver - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-92.079296,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSEFHNE1INkQ4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA3MTk0Nzc0In0.CX3UHzHg9-7MljUMSLRtxM6tSBkB2EByxptpje_fbNY,full_time,5807194774,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:40Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194774?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'Minnesota', 'Saint Louis County', 'Duluth']","Duluth, Saint Louis County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
37.005011,Truck Driver Company - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-86.455388,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzE5NDc0NCIsInMiOiJIQUc0TUg2RDhSR0Y1TE5hbF9rM2dBIn0.FS0E03sLMtWx1gj-83qBJTsYxO0qGDquaHpWgFUP6y4,full_time,5807194744,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:40Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194744?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'Kentucky', 'Warren County', 'Bowling Green']","Bowling Green, Warren County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
41.649495,Truck Driver Company - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-91.515649,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSEFHNE1INkQ4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA3MTk0NzU4In0.13bfxccoGEX8wzucDw2HsDtoiUOf9iAGw5PIrfSyRGY,full_time,5807194758,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:40Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194758?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'Iowa', 'Johnson County', 'Iowa City']","Iowa City, Johnson County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
40.44987,Truck Driver Company - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-86.927744,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzE5NDc3OCIsInMiOiJIQUc0TUg2RDhSR0Y1TE5hbF9rM2dBIn0.DDx1ANS04EQvDuGSdoZudL_aEONP3RuUAoaPtpkhhMU,full_time,5807194778,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:40Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194778?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'Indiana', 'Tippecanoe County', 'West Lafayette']","West Lafayette, Tippecanoe County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
37.005011,Class A CDL Company Driver - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-86.455388,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzE5NDc0NSIsInMiOiJIQUc0TUg2RDhSR0Y1TE5hbF9rM2dBIn0.cD6OowyXLpewM8H5IrvHBLHBuB8jVyE2WbxVLuEJiQo,full_time,5807194745,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:40Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194745?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'Kentucky', 'Warren County', 'Bowling Green']","Bowling Green, Warren County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
41.971709,CDL-A Company Driver - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-91.658714,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzE5NDc1NSIsInMiOiJIQUc0TUg2RDhSR0Y1TE5hbF9rM2dBIn0.77lVsZOMpQ8gmv-sIzb5KAlO5EmZ0hwOGyiZ1JkrHSc,full_time,5807194755,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:40Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194755?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'Iowa', 'Linn County', 'Cedar Rapids']","Cedar Rapids, Linn County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
41.971709,Truck Driver Company - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-91.658714,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSEFHNE1INkQ4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA3MTk0NzQ5In0.hn4OAQNwczASPuo1PIQlUzoWnHI6_tW4iRSJBBeifJI,full_time,5807194749,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:40Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194749?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'Iowa', 'Linn County', 'Cedar Rapids']","Cedar Rapids, Linn County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
37.974481,CDL-A Company Driver - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-87.573224,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSEFHNE1INkQ4UkdGNUxOYWxfazNnQSIsImkiOiI1ODA3MTk0NzUxIn0.Rky84iWpIYirwDG1nUZbMXXSIZclVqH31_i367t3o00,full_time,5807194751,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:40Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194751?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'Indiana', 'Vanderburgh County', 'Evansville']","Evansville, Vanderburgh County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
37.974481,Truck Driver Company - 3yrs EXP Required - OTR - Dry Van - $1.75k - $2k per week - Bison Transport Inc.,-87.573224,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzE5NDc1NyIsInMiOiJIQUc0TUg2RDhSR0Y1TE5hbF9rM2dBIn0.407uy35sKgOOy09rTeYu_omV7pnFymy6mtJEHRWe3FY,full_time,5807194757,"Bison is hiring OTR In-Cab Instructor Truck Drivers. Looking to make a meaningful impact in the trucking industry? Bison USA is seeking experienced CDL-A drivers to join our team as In-Cab Instructors (ICIs). Help shape the next generation of drivers while enjoying great benefits and steady work. Compensation: Up to 80 CPM : 70CPM base PLUS 6-10 CPM instructor premium depending on experience Earn average $1,750 - $2,000 per week $3,500 sign-on bonus - we value your experience 2 Weeks Out, Home …",104000.0,2026-07-19T09:21:40Z,Adzuna::API::Response::Job,0,https://www.adzuna.com/details/5807194757?utm_medium=api&utm_source=abfa41a4,91000.0,"['US', 'Indiana', 'Vanderburgh County', 'Evansville']","Evansville, Vanderburgh County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Bison Transport Inc.,
