longitude,redirect_url,salary_min,title,contract_time,created,id,__CLASS__,salary_max,adref,description,latitude,salary_is_predicted,company.display_name,company.__CLASS__,location.area,location.__CLASS__,location.display_name,category.__CLASS__,category.tag,category.label,contract_type
-75.0585,https://www.adzuna.com/details/5832016225?utm_medium=api&utm_source=abfa41a4,109592.96,Entry-Level Sales Consultant,,2026-08-07T09:57:24Z,5832016225,Adzuna::API::Response::Job,109592.96,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAxNjIyNSIsInMiOiJzdVhiOVdxUzhSRzlrczIzam5sbnNBIn0.A9svk1bQIxbOvSQjmzPk_4F7_EeAlrrAIvYtfvAVxZM,"We're currently expanding our team and looking for motivated, competitive individuals seeking an opportunity to build a high-income career from home. What we offer: 100% remote work Qualified warm leads (no cold outreach) Proven systems, structured training, and ongoing mentorship Exclusive work with labor union members Long-term career growth and leadership opportunities 10-year retirement program and passive monthly income Health insurance reimbursement program Your responsibilities: Meet wit…",42.462074,1,Globe Life,Adzuna::API::Response::Company,"['US', 'New York', 'Otsego County', 'Oneonta']",Adzuna::API::Response::Location,"Oneonta, Otsego County",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
-103.628605,https://www.adzuna.com/details/5832016227?utm_medium=api&utm_source=abfa41a4,110075.95,Outside Sales Representative (Training Provided),,2026-08-07T09:57:24Z,5832016227,Adzuna::API::Response::Job,110075.95,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAxNjIyNyIsInMiOiJzdVhiOVdxUzhSRzlrczIzam5sbnNBIn0.40d7ad5pmmMr9-S3qyClySDv2cUBsAfjY-FADnL3JsA,"What if your income had no ceiling, your weekends were always free, and you had a proven system backing you up from day one? At Platinum Supplemental Insurance, we’ve helped thousands of sales professionals build rewarding, high-earning careers—whether they came from sales, customer service, teaching, the military, or had no prior experience at all. Our established systems, AI-powered training, and dedicated back-office support mean you’re never figuring it out alone. You bring the work ethic; …",40.254043,1,Platinum Supplemental Insurance,Adzuna::API::Response::Company,"['US', 'Colorado', 'Morgan County', 'Brush']",Adzuna::API::Response::Location,"Brush, Morgan County",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
-74.903221,https://www.adzuna.com/details/5832016221?utm_medium=api&utm_source=abfa41a4,94358.25,Entry-Level Sales Development Representative Remote,,2026-08-07T09:57:24Z,5832016221,Adzuna::API::Response::Job,94358.25,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic3VYYjlXcVM4Ukc5a3MyM2pubG5zQSIsImkiOiI1ODMyMDE2MjIxIn0.n5n_RqEER6zWZ7b_h5NYeucT1-y9uFAupLddfRhhIFM,"We're currently expanding our team and looking for motivated, competitive individuals seeking an opportunity to build a high-income career from home. What we offer: 100% remote work Qualified warm leads (no cold outreach) Proven systems, structured training, and ongoing mentorship Exclusive work with labor union members Long-term career growth and leadership opportunities 10-year retirement program and passive monthly income Health insurance reimbursement program Your responsibilities: Meet wit…",39.87817,1,Globe Life,Adzuna::API::Response::Company,"['US', 'New Jersey', 'Burlington County', 'Evesham']",Adzuna::API::Response::Location,"Evesham, Burlington County",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
-90.073544,https://www.adzuna.com/details/5832016223?utm_medium=api&utm_source=abfa41a4,67194.45,LV Structured Cabling Technician,,2026-08-07T09:57:24Z,5832016223,Adzuna::API::Response::Job,67194.45,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic3VYYjlXcVM4Ukc5a3MyM2pubG5zQSIsImkiOiI1ODMyMDE2MjIzIn0.h6lnyJO65j0tDm-gqIx024ee533IsZSJ3oiz0oIMBjo,"Description National Network Services (NNS) is seeking a skilled LV Structured Cabling Technician to support commercial cabling projects and assist in the development of junior technicians. You will be responsible for the successful completion of assigned tasks and projects while maintaining company standards for safety, quality, and productivity. This role requires experience with structured cabling installations, pathway construction, cable termination, testing, troubleshooting, and crew lead…",35.039534,1,Ascension Property Services ,Adzuna::API::Response::Company,"['US', 'Mississippi', 'DeSoto County', 'Lake View']",Adzuna::API::Response::Location,"Lake View, DeSoto County",Adzuna::API::Response::Category,trade-construction-jobs,Trade & Construction Jobs,
-74.988263,https://www.adzuna.com/details/5832016224?utm_medium=api&utm_source=abfa41a4,87144.62,Associate Sales Representative,,2026-08-07T09:57:24Z,5832016224,Adzuna::API::Response::Job,87144.62,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic3VYYjlXcVM4Ukc5a3MyM2pubG5zQSIsImkiOiI1ODMyMDE2MjI0In0.INCJrERy3DVQMxuvEBSLwdGTbn61HF2axk3gCkkq9jA,"We're currently expanding our team and looking for motivated, competitive individuals seeking an opportunity to build a high-income career from home. What we offer: 100% remote work Qualified warm leads (no cold outreach) Proven systems, structured training, and ongoing mentorship Exclusive work with labor union members Long-term career growth and leadership opportunities 10-year retirement program and passive monthly income Health insurance reimbursement program Your responsibilities: Meet wit…",40.757677,1,Globe Life,Adzuna::API::Response::Company,"['US', 'New Jersey', 'Warren County', 'Washington']",Adzuna::API::Response::Location,"Washington, Warren County",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
-73.997033,https://www.adzuna.com/details/5832016229?utm_medium=api&utm_source=abfa41a4,77487.92,Delivery Driver - Saugerties Depot,,2026-08-07T09:57:24Z,5832016229,Adzuna::API::Response::Job,77487.92,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAxNjIyOSIsInMiOiJzdVhiOVdxUzhSRzlrczIzam5sbnNBIn0.ZmUK1CgpqXInq8ADUxWBJTEoxo8SwvN6vLRBofw7L_I,"ARE YOU A CURRENT US FOODS EMPLOYEE? PLEASE APPLY DIRECTLY THROUGH OUR INTERNAL WORKDAY CAREER SITE Join Our Community of Food People! BECOME A US FOODS® DRIVER! Ready to build a career with a company that’s leading the foodservice industry? THIS POSITION DISPATCHES FROM OUR SAUGERTIES, NY YARD We Help YOU Make It! $15,000 RETENTION BONUS FOR ELIGIBLE NEW HIRES! Our Delivery Drivers start at: $31.19 per hour Increased to $36.71 per hour once training is successfully completed 401K with 2% autom…",42.034881,1,"US Foods, Inc.",Adzuna::API::Response::Company,"['US', 'New York', 'Ulster County', 'Mount Marion']",Adzuna::API::Response::Location,"Mount Marion, Ulster County",Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,
-83.840797,https://www.adzuna.com/details/5832016187?utm_medium=api&utm_source=abfa41a4,57677.24,Physical Security Officer,,2026-08-07T09:57:23Z,5832016187,Adzuna::API::Response::Job,57677.24,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAxNjE4NyIsInMiOiJzdVhiOVdxUzhSRzlrczIzam5sbnNBIn0.kjbnIoTK2V89PbnThQhLaYGWvVQ6vQ98Ne5CysWtK4M,"Data Center Security Officer Pay Range: $18.50-21.75/ hour Why Join Securitas? Weekly Pay: Get paid every week! Career Growth Opportunities: Advance your career with leadership roles, specialized training, and promotions from within! Employee Referral Bonus: Earn extra for bringing in your friends! Become a Key Player in Our Security Team! What We’re Looking For: Critical Thinkers: Ability to assess situations and make informed decisions. Observant: Diligent in monitoring and assessing environm…",39.453303,1,Securitas,Adzuna::API::Response::Company,"['US', 'Ohio', 'Clinton County', 'Wilmington']",Adzuna::API::Response::Location,"Wilmington, Clinton County",Adzuna::API::Response::Category,customer-services-jobs,Customer Services Jobs,
-74.173124,https://www.adzuna.com/details/5832016204?utm_medium=api&utm_source=abfa41a4,97604.88,Junior Sales Associate - Work From Anywhere,,2026-08-07T09:57:23Z,5832016204,Adzuna::API::Response::Job,97604.88,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAxNjIwNCIsInMiOiJzdVhiOVdxUzhSRzlrczIzam5sbnNBIn0.0aJPawQKFXAJrEZP_y7Iw-9YcqwOG-PgBN2jJ-NFSwU,"We're currently expanding our team and looking for motivated, competitive individuals seeking an opportunity to build a high-income career from home. What we offer: 100% remote work Qualified warm leads (no cold outreach) Proven systems, structured training, and ongoing mentorship Exclusive work with labor union members Long-term career growth and leadership opportunities 10-year retirement program and passive monthly income Health insurance reimbursement program Your responsibilities: Meet wit…",40.735686,1,Globe Life,Adzuna::API::Response::Company,"['US', 'New Jersey', 'Essex County', 'Newark']",Adzuna::API::Response::Location,"Newark, Essex County",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
-90.0132,https://www.adzuna.com/details/5832016195?utm_medium=api&utm_source=abfa41a4,100359.29,CDL Delivery Driver,,2026-08-07T09:57:23Z,5832016195,Adzuna::API::Response::Job,100359.29,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic3VYYjlXcVM4Ukc5a3MyM2pubG5zQSIsImkiOiI1ODMyMDE2MTk1In0.y6e87ogoJbojJQtCCfwSRAKe28xNkPjgmwJ1Q4prXkE,"ARE YOU A CURRENT US FOODS EMPLOYEE? PLEASE APPLY DIRECTLY THROUGH OUR INTERNAL WORKDAY CAREER SITE Join Our Community of Food People! BECOME A US FOODS® DRIVER! Ready to build a career with a company that’s leading the foodservice industry? Jackson CDL Delivery Driver Work Schedule: Mon - Fri with 3-5am start until complete Our Delivery Drivers start at $25.55 an hour We are looking for Delivery Truck Drivers who relish the chance to push their potential, grow and reap the rewards of joining t…",32.608306,1,"US Foods, Inc.",Adzuna::API::Response::Company,"['US', 'Mississippi', 'Madison County', 'Sharon']",Adzuna::API::Response::Location,"Sharon, Madison County",Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,contract
-118.003959,https://www.adzuna.com/details/5832016189?utm_medium=api&utm_source=abfa41a4,67475.46,Caregiver - Immediate Openings,,2026-08-07T09:57:23Z,5832016189,Adzuna::API::Response::Job,67475.46,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic3VYYjlXcVM4Ukc5a3MyM2pubG5zQSIsImkiOiI1ODMyMDE2MTg5In0.h5jkwzO3EyuCjSnyop-ICicBjBYXIpjaU7sHotUib44,"Caregiver / Care Professional (Orange County) – Make a Difference Every Day Honor is seeking caregivers who are excited to support seniors with their daily needs. We have immediate openings available across Orange County that would be perfect for anyone looking to make a difference in the life of a senior while working around school, family, or another job. What you’ll get as a caregiver $18.50-$19.25/hr - weekly pay & direct deposit $700 caregiver referral program Sick leave accrual opportunit…",33.722571,1,Honor,Adzuna::API::Response::Company,"['US', 'California', 'Orange County', 'Midway City']",Adzuna::API::Response::Location,"Midway City, Orange County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
-73.648256,https://www.adzuna.com/details/5832016166?utm_medium=api&utm_source=abfa41a4,142622.17,Entry-Level Sales Team Lead,,2026-08-07T09:57:22Z,5832016166,Adzuna::API::Response::Job,142622.17,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAxNjE2NiIsInMiOiJzdVhiOVdxUzhSRzlrczIzam5sbnNBIn0.GLOV3S0g-dlgQxGCjk8KJUWCsfRUDAjknp9DENzPJ_M,"We're currently expanding our team and looking for motivated, competitive individuals seeking an opportunity to build a high-income career from home. What we offer: 100% remote work Qualified warm leads (no cold outreach) Proven systems, structured training, and ongoing mentorship Exclusive work with labor union members Long-term career growth and leadership opportunities 10-year retirement program and passive monthly income Health insurance reimbursement program Your responsibilities: Meet wit…",43.312162,1,Globe Life,Adzuna::API::Response::Company,"['US', 'New York', 'Warren County', 'Glens Falls']",Adzuna::API::Response::Location,"Glens Falls, Warren County",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
-72.916147,https://www.adzuna.com/details/5832016175?utm_medium=api&utm_source=abfa41a4,120920.72,Entry-Level Sales Leadership Remote,,2026-08-07T09:57:22Z,5832016175,Adzuna::API::Response::Job,120920.72,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic3VYYjlXcVM4Ukc5a3MyM2pubG5zQSIsImkiOiI1ODMyMDE2MTc1In0.FaO9d-AP2CXKUGD6He_ALDbGswFK04LsUFtTy1H1x0o,"We're currently expanding our team and looking for motivated, competitive individuals seeking an opportunity to build a high-income career from home. What we offer: 100% remote work Qualified warm leads (no cold outreach) Proven systems, structured training, and ongoing mentorship Exclusive work with labor union members Long-term career growth and leadership opportunities 10-year retirement program and passive monthly income Health insurance reimbursement program Your responsibilities: Meet wit…",40.777244,1,Globe Life,Adzuna::API::Response::Company,"['US', 'New York', 'Suffolk County', 'Brookhaven']",Adzuna::API::Response::Location,"Brookhaven, Suffolk County",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
-73.63002,https://www.adzuna.com/details/5832016161?utm_medium=api&utm_source=abfa41a4,118598.19,Entry-Level Sales Development Representative Remote,,2026-08-07T09:57:22Z,5832016161,Adzuna::API::Response::Job,118598.19,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAxNjE2MSIsInMiOiJzdVhiOVdxUzhSRzlrczIzam5sbnNBIn0.0BVz3OgKn-GY5ZvygqeMSI60Q0OXcWrnXtFGh5rQXdQ,"We're currently expanding our team and looking for motivated, competitive individuals seeking an opportunity to build a high-income career from home. What we offer: 100% remote work Qualified warm leads (no cold outreach) Proven systems, structured training, and ongoing mentorship Exclusive work with labor union members Long-term career growth and leadership opportunities 10-year retirement program and passive monthly income Health insurance reimbursement program Your responsibilities: Meet wit…",43.28052,1,Globe Life,Adzuna::API::Response::Company,"['US', 'New York', 'Saratoga County', 'South Glens Falls']",Adzuna::API::Response::Location,"South Glens Falls, Saratoga County",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
-73.8772,https://www.adzuna.com/details/5832016148?utm_medium=api&utm_source=abfa41a4,100350.77,Junior Sales Rep - Remote,,2026-08-07T09:57:22Z,5832016148,Adzuna::API::Response::Job,100350.77,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZWpxNTltcVM4UkdodDZGRU9PVjNyZyIsImkiOiI1ODMyMDE2MTQ4In0.G0oHkEbL_p2d5GH_c-H6YLYuvNqpyDRI8ibQVcAIn7M,"We're currently expanding our team and looking for motivated, competitive individuals seeking an opportunity to build a high-income career from home. What we offer: 100% remote work Qualified warm leads (no cold outreach) Proven systems, structured training, and ongoing mentorship Exclusive work with labor union members Long-term career growth and leadership opportunities 10-year retirement program and passive monthly income Health insurance reimbursement program Your responsibilities: Meet wit…",40.849,1,Globe Life,Adzuna::API::Response::Company,"['US', 'New York', 'New York City', 'Bronx']",Adzuna::API::Response::Location,"Bronx, New York City",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
-86.025261,https://www.adzuna.com/details/5832016168?utm_medium=api&utm_source=abfa41a4,88758.45,Entry-Level Sales Associate - Remote,,2026-08-07T09:57:22Z,5832016168,Adzuna::API::Response::Job,88758.45,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZWpxNTltcVM4UkdodDZGRU9PVjNyZyIsImkiOiI1ODMyMDE2MTY4In0.FcxpjlkLqtP7iBL33c4YOVCr7ZyOtFzM77Nots8ER-I,"We're currently expanding our team and looking for motivated, competitive individuals seeking an opportunity to build a high-income career from home. What we offer: 100% remote work Qualified warm leads (no cold outreach) Proven systems, structured training, and ongoing mentorship Exclusive work with labor union members Long-term career growth and leadership opportunities 10-year retirement program and passive monthly income Health insurance reimbursement program Your responsibilities: Meet wit…",39.838652,1,Globe Life,Adzuna::API::Response::Company,"['US', 'Indiana', 'Marion County', 'Lawrence']",Adzuna::API::Response::Location,"Lawrence, Marion County",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
-74.406556,https://www.adzuna.com/details/5832016178?utm_medium=api&utm_source=abfa41a4,104247.73,Entry-Level Sales Team Lead,,2026-08-07T09:57:22Z,5832016178,Adzuna::API::Response::Job,104247.73,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZWpxNTltcVM4UkdodDZGRU9PVjNyZyIsImkiOiI1ODMyMDE2MTc4In0.EP91FOHiVEifltduPEuiAP1rLdEvxuoEnigVuPPzbNI,"We're currently expanding our team and looking for motivated, competitive individuals seeking an opportunity to build a high-income career from home. What we offer: 100% remote work Qualified warm leads (no cold outreach) Proven systems, structured training, and ongoing mentorship Exclusive work with labor union members Long-term career growth and leadership opportunities 10-year retirement program and passive monthly income Health insurance reimbursement program Your responsibilities: Meet wit…",40.430342,1,Globe Life,Adzuna::API::Response::Company,"['US', 'New Jersey', 'Middlesex County', 'East Brunswick']",Adzuna::API::Response::Location,"East Brunswick, Middlesex County",Adzuna::API::Response::Category,sales-jobs,Sales Jobs,
