title,salary_min,id,created,salary_max,longitude,__CLASS__,redirect_url,adref,latitude,description,salary_is_predicted,location.area,location.__CLASS__,location.display_name,category.__CLASS__,category.label,category.tag,company.display_name,company.__CLASS__,contract_time,contract_type
Customs and Border Protection Officer,100791.88,5687527604,2026-04-02T08:58:39Z,100791.88,-122.4741,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687527604?se=cEa2IaAu8RGBuL9CkJlf9g&utm_medium=api&utm_source=abfa41a4&v=AC47E4EC9163FC6984E8E1F56FE8711B135C767C,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0VhMklhQXU4UkdCdUw5Q2tKbGY5ZyIsImkiOiI1Njg3NTI3NjA0In0.tX7NucFnND00HKnU03a-vQmau_CemvdkwAGkRlXLymM,37.67988,"Customs and Border Protection Officer (CBPO) NEW RECRUITMENT INCENTIVES! U.S. Customs and Border Protection (CBP) offers those interested in a career in law enforcement an exceptional opportunity to work with an elite team of highly trained professionals whose camaraderie, pride, and purpose are hallmarks of their daily mission of protecting America. You will be part of the Department of Homeland Security workforce, protecting American interests and securing our nation. If you are looking for a…",1,"['US', 'California', 'San Mateo County', 'Colma']",Adzuna::API::Response::Location,"Colma, San Mateo County",Adzuna::API::Response::Category,Teaching Jobs,teaching-jobs,US Customs and Border Protection,Adzuna::API::Response::Company,full_time,
Customs and Border Protection Officer (CBPO) - Experienced,111555.9,5687527608,2026-04-02T08:58:39Z,111555.9,-158.007349,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687527608?se=cEa2IaAu8RGBuL9CkJlf9g&utm_medium=api&utm_source=abfa41a4&v=6ACEE79BD061C191B5C200549C432C6EBF526055,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NzUyNzYwOCIsInMiOiJjRWEySWFBdThSR0J1TDlDa0psZjlnIn0.ddXajTdWb3xeqW71vDtQYM6-naKenF8Ao4KkT4KZPjU,21.460526,"Customs and Border Protection Officer (CBPO) NEW RECRUITMENT INCENTIVES! U.S. Customs and Border Protection (CBP) offers those interested in a career in law enforcement an exceptional opportunity to work with an elite team of highly trained professionals whose camaraderie, pride, and purpose are hallmarks of their daily mission of protecting America. You will be part of the Department of Homeland Security workforce, protecting American interests and securing our nation. If you are looking for a…",1,"['US', 'Hawaii', 'Honolulu', 'Mililani']",Adzuna::API::Response::Location,"Mililani, Honolulu",Adzuna::API::Response::Category,Legal Jobs,legal-jobs,US Customs and Border Protection,Adzuna::API::Response::Company,full_time,
Customs and Border Protection Officer (CBPO) - Experienced,105004.45,5687527592,2026-04-02T08:58:38Z,105004.45,-122.2956,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687527592?se=cEa2IaAu8RGBuL9CkJlf9g&utm_medium=api&utm_source=abfa41a4&v=C31A5DE73E975C9F5A34DF6DF665B4BB0F1D0245,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NzUyNzU5MiIsInMiOiJjRWEySWFBdThSR0J1TDlDa0psZjlnIn0.v2RmhFYFB7WLVOk_GFq1lw15RwvGslGsNn5tqItarIA,37.97988,"Customs and Border Protection Officer (CBPO) NEW RECRUITMENT INCENTIVES! U.S. Customs and Border Protection (CBP) offers those interested in a career in law enforcement an exceptional opportunity to work with an elite team of highly trained professionals whose camaraderie, pride, and purpose are hallmarks of their daily mission of protecting America. You will be part of the Department of Homeland Security workforce, protecting American interests and securing our nation. If you are looking for a…",1,"['US', 'California', 'Contra Costa County', 'El Sobrante']",Adzuna::API::Response::Location,"El Sobrante, Contra Costa County",Adzuna::API::Response::Category,Legal Jobs,legal-jobs,US Customs and Border Protection,Adzuna::API::Response::Company,full_time,
A Radiation Oncologist Is Wanted for Locums Help in Ohio,294812.06,5687527584,2026-04-02T08:58:38Z,294812.06,-82.951221,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687527584?se=cEa2IaAu8RGBuL9CkJlf9g&utm_medium=api&utm_source=abfa41a4&v=9DBCD692E77EB51632DE744524B7BBD5DAC4A6AD,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0VhMklhQXU4UkdCdUw5Q2tKbGY5ZyIsImkiOiI1Njg3NTI3NTg0In0.3EyT-Efy__gbFog3AGw1qBJNuasXva7O33vQyzvEFvM,38.757106,"CompHealth exists to make the locums process easier. Not only will we search for jobs that fit your interests, we‘ll be here to handle all the details like credentialing, housing, travel arrangements, and so much more. So, relax and get back to helping patients, and let us do the heavy lifting. Ongoing assignment Outpatient setting at cancer center/breast center Stereotactic radiosurgery preferred Cyber knife preferred Gamma knife preferred Intraoperative radiation therapy preferred We negotiat…",1,"['US', 'Ohio', 'Scioto County', 'New Boston']",Adzuna::API::Response::Location,"New Boston, Scioto County",Adzuna::API::Response::Category,Sales Jobs,sales-jobs,CompHealth,Adzuna::API::Response::Company,full_time,
Class B Delivery Driver,47946.71,5687527580,2026-04-02T08:58:38Z,47946.71,-93.566346,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687527580?se=cEa2IaAu8RGBuL9CkJlf9g&utm_medium=api&utm_source=abfa41a4&v=2013F7966A4837E595796DD50DB1ADFFB433BA01,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0VhMklhQXU4UkdCdUw5Q2tKbGY5ZyIsImkiOiI1Njg3NTI3NTgwIn0.Cx7mkE5pjzExNTIIu_FGDBvLh6K7DRKhJ2-6oNA3AMU,44.903296,"Join the dedicated team at Performance Foodservice as a Class B Delivery Driver and play a pivotal role in delivering high-quality food and related products to a diverse range of customers. As a vital member of our logistics department, you will ensure timely and safe delivery of goods while upholding our reputation for quality service. If you have a strong commitment to customer satisfaction and a drive for achieving delivery excellence, this is your opportunity to thrive in a dynamic environm…",1,"['US', 'Minnesota', 'Hennepin County', 'Excelsior']",Adzuna::API::Response::Location,"Excelsior, Hennepin County",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Performance Foodservice,Adzuna::API::Response::Company,,
Customs and Border Protection Officer,92685.2,5687527590,2026-04-02T08:58:38Z,92685.2,-83.205782,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687527590?se=cEa2IaAu8RGBuL9CkJlf9g&utm_medium=api&utm_source=abfa41a4&v=1568F15B41BB8341C4AF937C1921E9189211C843,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NzUyNzU5MCIsInMiOiJjRWEySWFBdThSR0J1TDlDa0psZjlnIn0.XEloi2LkYbg_jgXn8qmKkp6kfrrApMD6K3ssFKr1p_A,42.205635,"Customs and Border Protection Officer (CBPO) NEW RECRUITMENT INCENTIVES! U.S. Customs and Border Protection (CBP) offers those interested in a career in law enforcement an exceptional opportunity to work with an elite team of highly trained professionals whose camaraderie, pride, and purpose are hallmarks of their daily mission of protecting America. You will be part of the Department of Homeland Security workforce, protecting American interests and securing our nation. If you are looking for a…",1,"['US', 'Michigan', 'Wayne County', 'Southgate']",Adzuna::API::Response::Location,"Southgate, Wayne County",Adzuna::API::Response::Category,Teaching Jobs,teaching-jobs,US Customs and Border Protection,Adzuna::API::Response::Company,full_time,
Customs and Border Protection Officer,86806.61,5687527600,2026-04-02T08:58:38Z,86806.61,-80.287879,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687527600?se=cEa2IaAu8RGBuL9CkJlf9g&utm_medium=api&utm_source=abfa41a4&v=0AAB7CA25C91B4EF2C969AAFB795DBA165778C16,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NzUyNzYwMCIsInMiOiJjRWEySWFBdThSR0J1TDlDa0psZjlnIn0.XdE1GfCBWdBJ50KJ32gYx2x_Ogw6xTXfzU1klxx3qTY,27.293297,"Customs and Border Protection Officer (CBPO) NEW RECRUITMENT INCENTIVES! U.S. Customs and Border Protection (CBP) offers those interested in a career in law enforcement an exceptional opportunity to work with an elite team of highly trained professionals whose camaraderie, pride, and purpose are hallmarks of their daily mission of protecting America. You will be part of the Department of Homeland Security workforce, protecting American interests and securing our nation. If you are looking for a…",1,"['US', 'Florida', 'St. Lucie County', 'Port Saint Lucie']",Adzuna::API::Response::Location,"Port Saint Lucie, St. Lucie County",Adzuna::API::Response::Category,Teaching Jobs,teaching-jobs,US Customs and Border Protection,Adzuna::API::Response::Company,full_time,
Class B Delivery Driver,49581.3,5687527583,2026-04-02T08:58:38Z,49581.3,-93.997778,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687527583?se=cEa2IaAu8RGBuL9CkJlf9g&utm_medium=api&utm_source=abfa41a4&v=EB780DE2431B14CD5071B6121B7EB331961E1AE1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NzUyNzU4MyIsInMiOiJjRWEySWFBdThSR0J1TDlDa0psZjlnIn0.6ZQeOvk3mclkrSyefCiGu-1TI2BFUEOMVWGps1xqCI0,45.445833,"Join the dedicated team at Performance Foodservice as a Class B Delivery Driver and play a pivotal role in delivering high-quality food and related products to a diverse range of customers. As a vital member of our logistics department, you will ensure timely and safe delivery of goods while upholding our reputation for quality service. If you have a strong commitment to customer satisfaction and a drive for achieving delivery excellence, this is your opportunity to thrive in a dynamic environm…",1,"['US', 'Minnesota', 'Sherburne County', 'Clear Lake']",Adzuna::API::Response::Location,"Clear Lake, Sherburne County",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Performance Foodservice,Adzuna::API::Response::Company,,
Occupational Therapist,159515.08,5687527574,2026-04-02T08:58:38Z,159515.08,-104.98806,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687527574?se=cEa2IaAu8RGBuL9CkJlf9g&utm_medium=api&utm_source=abfa41a4&v=2BE90FD7B5847DC4885594AD1BB811C2267BE251,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0VhMklhQXU4UkdCdUw5Q2tKbGY5ZyIsImkiOiI1Njg3NTI3NTc0In0.pwhOjgoOnlDWpPJm0Uh2h0nTv0zNUArPaYJ9qPoNluQ,39.74117,"Occupational Therapist (OT) Pediatric Home Health Now Hiring in Colorado Meet Us Virtually! Care Options for Kids is hosting an upcoming virtual hiring event for Therapy professionals in Colorado. Connect 1:1 with our team, learn about caseloads and flexibility, and interview liveright from home. https://app.brazenconnect.com/events/PDebL?utm_medium=SponsoredJobs&utm_source=RadancyPJ Territory: Green Valley Ranch, CO Pay:$114,400 - $169,000/year Sign-On Bonus Opportunity! Eligible candidates ma…",1,"['US', 'Colorado', 'Denver', 'Glendale']",Adzuna::API::Response::Location,"Glendale, Denver",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Care Options for Kids,Adzuna::API::Response::Company,full_time,
"Speech Language Pathologist - Clinical Fellow (CF)- Up to $3,000 Sign-On Bonus",152046.55,5687527569,2026-04-02T08:58:37Z,152046.55,-105.08592,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687527569?se=cEa2IaAu8RGBuL9CkJlf9g&utm_medium=api&utm_source=abfa41a4&v=7A5E790FAC698D49C6F98CCCDB94683ECEBAA093,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0VhMklhQXU4UkdCdUw5Q2tKbGY5ZyIsImkiOiI1Njg3NTI3NTY5In0.AqPlMlyqZuDaBVEAfwYQ4OnSfSMEUhwUsVx7YS6F_gw,39.80388,"Speech Language Pathologist Clinical Fellow (CF-SLP) Pediatric Home Health Now Hiring in Colorado Meet Us Virtually! Care Options for Kids is hosting an upcoming virtual hiring event for Therapy professionals in Colorado. Connect 1:1 with our team, learn about caseloads and flexibility, and interview live right from home. https://app.brazenconnect.com/events/PDebL?utm_medium=SponsoredJobs&utm_source=RadancyPJ Territory: Commerce City Pay: $84,500-$90,000 Sign-On Bonus Opportunity! Eligible cand…",1,"['US', 'Colorado', 'Jefferson County', 'Arvada']",Adzuna::API::Response::Location,"Arvada, Jefferson County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Care Options for Kids,Adzuna::API::Response::Company,full_time,
Seasonal Operations Specialist,50979.75,5687527489,2026-04-02T08:58:37Z,50979.75,-97.983385,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687527489?se=cEa2IaAu8RGBuL9CkJlf9g&utm_medium=api&utm_source=abfa41a4&v=C3A562E3355F124CE52C1C77FAA7C09C80173B4C,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NzUyNzQ4OSIsInMiOiJjRWEySWFBdThSR0J1TDlDa0psZjlnIn0.ODei1BSFewZdEZ2yzjJwkkQUuHf076CLBuRrpW6q0Cg,43.545824,"CHS Inc. is a leading global agribusiness owned by farmers, ranchers and cooperatives across the United States that provides grain, food and energy resources to businesses and consumers around the world. We serve agriculture customers and consumers across the United States and around the world. Most of our employees are in the United States, but today we have employees in 19 countries. At CHS, we are creating connections to empower agriculture. Summary Looking to earn some extra cash over the n…",1,"['US', 'South Dakota', 'Davison County', 'Ethan']",Adzuna::API::Response::Location,"Ethan, Davison County",Adzuna::API::Response::Category,Maintenance Jobs,maintenance-jobs,CHS Inc,Adzuna::API::Response::Company,full_time,
Seasonal Truck Driver,61826.73,5687527441,2026-04-02T08:58:36Z,61826.73,-96.0717,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687527441?se=cEa2IaAu8RGBuL9CkJlf9g&utm_medium=api&utm_source=abfa41a4&v=C20FC62ACEFAA24EBAC4AE05C381688EF6FB5D1C,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NzUyNzQ0MSIsInMiOiJjRWEySWFBdThSR0J1TDlDa0psZjlnIn0.ErKdI-eJi1GrYMAYptnTzFcmBgYAKxmQWPuvYzzXfI8,44.18802,"CHS Inc. is a leading global agribusiness owned by farmers, ranchers and cooperatives across the United States that provides grain, food and energy resources to businesses and consumers around the world. We serve agriculture customers and consumers across the United States and around the world. Most of our employees are in the United States, but today we have employees in 19 countries. At CHS, we are creating connections to empower agriculture. Summary CHS is looking for a Seasonal Truck Driver…",1,"['US', 'Minnesota', 'Pipestone County', 'Ruthton']",Adzuna::API::Response::Location,"Ruthton, Pipestone County",Adzuna::API::Response::Category,Travel Jobs,travel-jobs,CHS Inc,Adzuna::API::Response::Company,full_time,
Seasonal Truck Driver,61087.26,5687527434,2026-04-02T08:58:36Z,61087.26,-97.016905,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687527434?se=cEa2IaAu8RGBuL9CkJlf9g&utm_medium=api&utm_source=abfa41a4&v=D3C1267EEA0588BFFC29C2526D51DF68D7AA723E,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NzUyNzQzNCIsInMiOiJjRWEySWFBdThSR0J1TDlDa0psZjlnIn0.nM1z1oyXOO-46BZGsO2BOcbEjqUldebT3dK-Vvr6Fbk,46.649219,"CHS Inc. is a leading global agribusiness owned by farmers, ranchers and cooperatives across the United States that provides grain, food and energy resources to businesses and consumers around the world. We serve agriculture customers and consumers across the United States and around the world. Most of our employees are in the United States, but today we have employees in 19 countries. At CHS, we are creating connections to empower agriculture. Summary CHS Dakota Plains Ag in Kindred, ND is loo…",1,"['US', 'North Dakota', 'Cass County', 'Kindred']",Adzuna::API::Response::Location,"Kindred, Cass County",Adzuna::API::Response::Category,Travel Jobs,travel-jobs,CHS Inc,Adzuna::API::Response::Company,full_time,
Seasonal Truck Driver,70089.68,5687527388,2026-04-02T08:58:36Z,70089.68,-108.829492,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687527388?se=cEa2IaAu8RGBuL9CkJlf9g&utm_medium=api&utm_source=abfa41a4&v=2AE4959BD097E0E21BFB8FB1EBC758A6CA2D2550,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NzUyNzM4OCIsInMiOiJjRWEySWFBdThSR0J1TDlDa0psZjlnIn0.hJtfj_ZqZj2b7Yn2U5jhX3dlthDJF-GBcz6BEeKtFK0,46.088333,"CHS Inc. is a leading global agribusiness owned by farmers, ranchers and cooperatives across the United States that provides grain, food and energy resources to businesses and consumers around the world. We serve agriculture customers and consumers across the United States and around the world. Most of our employees are in the United States, but today we have employees in 19 countries. At CHS, we are creating connections to empower agriculture. Summary CHS is looking for a seasonal truck driver…",1,"['US', 'Montana', 'Yellowstone County', 'Broadview']",Adzuna::API::Response::Location,"Broadview, Yellowstone County",Adzuna::API::Response::Category,Travel Jobs,travel-jobs,CHS Inc,Adzuna::API::Response::Company,full_time,
Seasonal Operations Specialist,50711.26,5687527411,2026-04-02T08:58:36Z,50711.26,-98.889883,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687527411?se=cEa2IaAu8RGBuL9CkJlf9g&utm_medium=api&utm_source=abfa41a4&v=78D3D6494389830D6A1ED96C7EB3D0A9F6926AAA,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NzUyNzQxMSIsInMiOiJjRWEySWFBdThSR0J1TDlDa0psZjlnIn0.nIogZiCVwT9bid0EqNHkDsNP4TT9rV9cCquXjGyJt_I,48.84953,"CHS Inc. is a leading global agribusiness owned by farmers, ranchers and cooperatives across the United States that provides grain, food and energy resources to businesses and consumers around the world. We serve agriculture customers and consumers across the United States and around the world. Most of our employees are in the United States, but today we have employees in 19 countries. At CHS, we are creating connections to empower agriculture. Summary Are you looking for a fulfilling short-ter…",1,"['US', 'North Dakota', 'Cavalier County', 'Calvin']",Adzuna::API::Response::Location,"Calvin, Cavalier County",Adzuna::API::Response::Category,Maintenance Jobs,maintenance-jobs,CHS Inc,Adzuna::API::Response::Company,full_time,
Seasonal Operations Specialist,49383.1,5687527407,2026-04-02T08:58:36Z,49383.1,-98.208022,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5687527407?se=cEa2IaAu8RGBuL9CkJlf9g&utm_medium=api&utm_source=abfa41a4&v=F6D0798093E20B8D4A823713A8BD1C7A7129A5F4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0VhMklhQXU4UkdCdUw5Q2tKbGY5ZyIsImkiOiI1Njg3NTI3NDA3In0.VByYF3Gk0LLRYbwR3EAQga4aIuJJ9r0-BtomKh_HDJw,47.310783,"CHS Inc. is a leading global agribusiness owned by farmers, ranchers and cooperatives across the United States that provides grain, food and energy resources to businesses and consumers around the world. We serve agriculture customers and consumers across the United States and around the world. Most of our 10,000 employees are in the United States, but today we have employees in 19 countries. At CHS, we are creating connections to empower agriculture. Summary Join Our Team at CHS Devils Lake in…",1,"['US', 'North Dakota', 'Griggs County', 'Hannaford']",Adzuna::API::Response::Location,"Hannaford, Griggs County",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,CHS Inc,Adzuna::API::Response::Company,full_time,
