created,redirect_url,title,salary_is_predicted,contract_time,salary_min,adref,description,salary_max,id,__CLASS__,company.display_name,company.__CLASS__,location.area,location.display_name,location.__CLASS__,category.label,category.__CLASS__,category.tag,latitude,longitude,contract_type
2026-08-26T09:56:41Z,https://www.adzuna.com/land/ad/5856866499?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=4ED2BBBDE08EBABC9C7005EBC858369B59A0BF4D,Class A CDL Company Driver - 1-5mo EXP Required - Regional - Reefer - $1.25k - $1.84k per week - Marten Transport*,0,full_time,65000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg2NjQ5OSIsInMiOiJYdUNHYlZhaDhSR2dvNlJ6a0FRSW1RIn0.kgcuXRDfJa2711NDuHTbcyF4UuZuai-NXKcc-qn0rNM,"CDL-A Truck Driver - $1,000 Sign-On Bonus. CDL-A Truck Drivers- Join a 2-Time TCA Elite Fleet Are you looking for a CDL-A truck driving job with reliable miles and a driver-first culture? Marten Transport - a back-to-back TCA Elite Fleet honoree (2025 & 2026) - is urgently hiring CDL-A truck drivers to join one of the industry's most stable and financially independent fleets that puts drivers first. From dependable schedules to competitive pay and modern equipment, Marten continues to set the s…",95680.0,5856866499,Adzuna::API::Response::Job,Marten Transport*,Adzuna::API::Response::Company,"['US', 'Arizona', 'Yavapai County', 'Sedona']","Sedona, Yavapai County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,34.861204,-111.795864,
2026-08-26T09:56:41Z,https://www.adzuna.com/land/ad/5856866497?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=CDC7A761F63BD67C209E6BCDDAF737DB993E2269,Class A CDL Company Driver - 1-5mo EXP Required - Regional - Reefer - $1.25k - $1.84k per week - Marten Transport*,0,full_time,65000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg2NjQ5NyIsInMiOiJYdUNHYlZhaDhSR2dvNlJ6a0FRSW1RIn0.MhNiFPN00oW0TcUjHiKd0hc_CBfxgcf1x3XzyvLq5qo,"CDL-A Truck Driver - $1,000 Sign-On Bonus. CDL-A Truck Drivers- Join a 2-Time TCA Elite Fleet Are you looking for a CDL-A truck driving job with reliable miles and a driver-first culture? Marten Transport - a back-to-back TCA Elite Fleet honoree (2025 & 2026) - is urgently hiring CDL-A truck drivers to join one of the industry's most stable and financially independent fleets that puts drivers first. From dependable schedules to competitive pay and modern equipment, Marten continues to set the s…",95680.0,5856866497,Adzuna::API::Response::Job,Marten Transport*,Adzuna::API::Response::Company,"['US', 'Arizona', 'Yavapai County', 'Groom Creek']","Groom Creek, Yavapai County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,34.5348,-112.46994,
2026-08-26T09:56:41Z,https://www.adzuna.com/land/ad/5856866511?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=0E9314DBCBDE5583F1280CC09C8168D3E01172C8,Truck Driver Company - 1-5mo EXP Required - Local - Reefer - $1.35k - $1.65k per week - Marten Transport*,0,full_time,70200.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg2NjUxMSIsInMiOiJYdUNHYlZhaDhSR2dvNlJ6a0FRSW1RIn0.EVSSAqLXY1t3XSL8Rm5tJ8iqosMixNo5hgS4Y1w7R54,CDL-A Local Truck Driver - $5k Sign-On Bonus!. Local CDL-A Dedicated Truck Drivers- Join a 2-Time TCA Elite Fleet Now offering NEW HIGHER PAY! Are you looking for a CDL-A truck driving job with reliable miles and a driver-first culture? Marten Transport - a back-to-back TCA Elite Fleet honoree (2025 & 2026) - is urgently hiring CDL-A truck drivers to join one of the industry's most stable and financially independent fleets that puts drivers first. From dependable schedules to competitive pay an…,85800.0,5856866511,Adzuna::API::Response::Job,Marten Transport*,Adzuna::API::Response::Company,"['US', 'Arkansas', 'Washington County', 'Johnson']","Johnson, Washington County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,36.100148,-94.136392,
2026-08-26T09:56:41Z,https://www.adzuna.com/land/ad/5856866501?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=002D76F11A665551C9083438D812F712DC5D51B1,Regional Truck Driver Company - 1-5mo EXP Required - Reefer - $1.25k - $1.84k per week - Marten Transport*,0,full_time,65000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg2NjUwMSIsInMiOiJYdUNHYlZhaDhSR2dvNlJ6a0FRSW1RIn0.jZ41hdiOQSYcnvyKcQCTY1i_91w58RmgZVm_S5exAF4,"CDL-A Truck Driver - $1,000 Sign-On Bonus. CDL-A Truck Drivers- Join a 2-Time TCA Elite Fleet Are you looking for a CDL-A truck driving job with reliable miles and a driver-first culture? Marten Transport - a back-to-back TCA Elite Fleet honoree (2025 & 2026) - is urgently hiring CDL-A truck drivers to join one of the industry's most stable and financially independent fleets that puts drivers first. From dependable schedules to competitive pay and modern equipment, Marten continues to set the s…",95680.0,5856866501,Adzuna::API::Response::Job,Marten Transport*,Adzuna::API::Response::Company,"['US', 'California', 'Ventura County', 'Santa Paula']","Santa Paula, Ventura County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,34.357481,-119.072174,
2026-08-26T09:56:41Z,https://www.adzuna.com/land/ad/5856866504?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=8456C62EA7620B95D08142A7C187AAB57479FC4B,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.35k - $1.68k per week - Marten Transport*,0,full_time,70200.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWHVDR2JWYWg4UkdnbzZSemtBUUltUSIsImkiOiI1ODU2ODY2NTA0In0.G7N2owehL9GqqkjHZbwA5g-dJAX4vcM3rYMitXwNwVU,"CDL-A Truck Driver - $2k Sign-On Bonus!. CDL-A Dedicated Truck Drivers- Join a 2-Time TCA Elite Fleet Are you looking for a CDL-A truck driving job with reliable miles and a driver-first culture? Marten Transport - a back-to-back TCA Elite Fleet honoree (2025 & 2026) - is urgently hiring CDL-A truck drivers to join one of the industry's most stable and financially independent fleets that puts drivers first. From dependable schedules to competitive pay and modern equipment, Marten continues to s…",87360.0,5856866504,Adzuna::API::Response::Job,Marten Transport*,Adzuna::API::Response::Company,"['US', 'Kansas', 'Sedgwick County', 'Wichita']","Wichita, Sedgwick County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,37.68544,-97.335746,
2026-08-26T09:56:41Z,https://www.adzuna.com/land/ad/5856866494?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=0385BB382B3B8CBADD4785B0C11372303CBB9B0D,CDL-A Company Driver - 1-5mo EXP Required - Regional - Reefer - $1.25k - $1.84k per week - Marten Transport*,0,full_time,65000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWHVDR2JWYWg4UkdnbzZSemtBUUltUSIsImkiOiI1ODU2ODY2NDk0In0.rLUVu7tY0NK_bckQKRpdEtKVS9Q3sIyzON3F-Zs8zxY,"CDL-A Truck Driver - $1,000 Sign-On Bonus. CDL-A Truck Drivers- Join a 2-Time TCA Elite Fleet Are you looking for a CDL-A truck driving job with reliable miles and a driver-first culture? Marten Transport - a back-to-back TCA Elite Fleet honoree (2025 & 2026) - is urgently hiring CDL-A truck drivers to join one of the industry's most stable and financially independent fleets that puts drivers first. From dependable schedules to competitive pay and modern equipment, Marten continues to set the s…",95680.0,5856866494,Adzuna::API::Response::Job,Marten Transport*,Adzuna::API::Response::Company,"['US', 'Arizona', 'Yavapai County', 'Groom Creek']","Groom Creek, Yavapai County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,34.5348,-112.46994,
2026-08-26T09:56:41Z,https://www.adzuna.com/land/ad/5856866502?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=12D19E0FA0D5EE6AA13D95220B954266BCFC91F8,Regional Truck Driver Company - 1-5mo EXP Required - Reefer - $1.25k - $1.84k per week - Marten Transport*,0,full_time,65000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg2NjUwMiIsInMiOiJYdUNHYlZhaDhSR2dvNlJ6a0FRSW1RIn0.7RBVfr2zbwHxIQKyiLv4kiVGz2Ez9TnOC3yhvd0PBPI,"CDL-A Truck Driver - $1,000 Sign-On Bonus. CDL-A Truck Drivers- Join a 2-Time TCA Elite Fleet Are you looking for a CDL-A truck driving job with reliable miles and a driver-first culture? Marten Transport - a back-to-back TCA Elite Fleet honoree (2025 & 2026) - is urgently hiring CDL-A truck drivers to join one of the industry's most stable and financially independent fleets that puts drivers first. From dependable schedules to competitive pay and modern equipment, Marten continues to set the s…",95680.0,5856866502,Adzuna::API::Response::Job,Marten Transport*,Adzuna::API::Response::Company,"['US', 'Arizona', 'Yavapai County', 'Sedona']","Sedona, Yavapai County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,34.861204,-111.795864,
2026-08-26T09:56:41Z,https://www.adzuna.com/land/ad/5856866493?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=4B3B69F1C4129C6A3480EF6E91938BDAE575BD9D,CDL-A Company Driver - 1-5mo EXP Required - Regional - Reefer - $1.25k - $1.84k per week - Marten Transport*,0,full_time,65000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWHVDR2JWYWg4UkdnbzZSemtBUUltUSIsImkiOiI1ODU2ODY2NDkzIn0.qwnp5D3qclOC3uvDxNYRbagfIkU9mgENYFb2JBWSGuE,"CDL-A Truck Driver - $1,000 Sign-On Bonus. CDL-A Truck Drivers- Join a 2-Time TCA Elite Fleet Are you looking for a CDL-A truck driving job with reliable miles and a driver-first culture? Marten Transport - a back-to-back TCA Elite Fleet honoree (2025 & 2026) - is urgently hiring CDL-A truck drivers to join one of the industry's most stable and financially independent fleets that puts drivers first. From dependable schedules to competitive pay and modern equipment, Marten continues to set the s…",95680.0,5856866493,Adzuna::API::Response::Job,Marten Transport*,Adzuna::API::Response::Company,"['US', 'California', 'Ventura County', 'Santa Paula']","Santa Paula, Ventura County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,34.357481,-119.072174,
2026-08-26T09:56:41Z,https://www.adzuna.com/land/ad/5856866513?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=8969A67CC59A2688BEA36322252A8FDF6889A9F9,CDL-A Company Driver - 1-5mo EXP Required - Local - Reefer - $1.35k - $1.65k per week - Marten Transport*,0,full_time,70200.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWHVDR2JWYWg4UkdnbzZSemtBUUltUSIsImkiOiI1ODU2ODY2NTEzIn0.oyUM5x2v2hsUMxlmKIwQERcOTLcGqVZxT_YOszFhIv8,CDL-A Local Truck Driver - $5k Sign-On Bonus!. Local CDL-A Dedicated Truck Drivers- Join a 2-Time TCA Elite Fleet Now offering NEW HIGHER PAY! Are you looking for a CDL-A truck driving job with reliable miles and a driver-first culture? Marten Transport - a back-to-back TCA Elite Fleet honoree (2025 & 2026) - is urgently hiring CDL-A truck drivers to join one of the industry's most stable and financially independent fleets that puts drivers first. From dependable schedules to competitive pay an…,85800.0,5856866513,Adzuna::API::Response::Job,Marten Transport*,Adzuna::API::Response::Company,"['US', 'Arkansas', 'Sebastian County', 'Fort Smith']","Fort Smith, Sebastian County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,35.405173,-94.389201,
2026-08-26T09:56:40Z,https://www.adzuna.com/land/ad/5856866449?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=1E6BCB720BE0F94B7589A3F923FE5270AD0CC79D,CDL-B Company Driver - 1yr EXP Required - Local - Specialized - Pavlich Inc,1,full_time,70228.65,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg2NjQ0OSIsInMiOiJYdUNHYlZhaDhSR2dvNlJ6a0FRSW1RIn0.ZUt_82uTqwAFAw8PxiPGRTOuyX00cRJIFNwPDKXu_ko,"CDL A and Class B Truck Drivers | High Earning Potential | Home Daily. Pavlich Inc is Seeking Local CDL-A Drivers | High Earning Potential! Hiring Class A and Class B drivers Job Details:  Competitive Pay - Pay Based on Commission Pay by the Load (NO 1099) - HIGH EARNING POTENTIAL!  HOME DAILY!  Late Model Manual & Automatic Peterbilts - Our equipment is kept in excellent condition!  Class A Drivers - Most locations can be home daily, regional or weekly.  Year Round Work  Training Available to …",70228.65,5856866449,Adzuna::API::Response::Job,Pavlich Inc,Adzuna::API::Response::Company,"['US', 'Kansas', 'Douglas County', 'Lawrence']","Lawrence, Douglas County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,38.968784,-95.239539,
2026-08-26T09:56:40Z,https://www.adzuna.com/land/ad/5856866454?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=F5AC271C94C7690872012CE4D0585217363254A8,Class B CDL Company Driver - 1yr EXP Required - Local - Specialized - Pavlich Inc,1,full_time,79610.76,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWHVDR2JWYWg4UkdnbzZSemtBUUltUSIsImkiOiI1ODU2ODY2NDU0In0.kQ90bQRF1csSvFHh0dDc36dZSOopHfjduvNBfZTJNEA,"CDL A and Class B Truck Drivers | High Earning Potential | Home Daily. Pavlich Inc is Seeking Local CDL-A Drivers | High Earning Potential! Hiring Class A and Class B drivers Job Details:  Competitive Pay - Pay Based on Commission Pay by the Load (NO 1099) - HIGH EARNING POTENTIAL!  HOME DAILY!  Late Model Manual & Automatic Peterbilts - Our equipment is kept in excellent condition!  Class A Drivers - Most locations can be home daily, regional or weekly.  Year Round Work  Training Available to …",79610.76,5856866454,Adzuna::API::Response::Job,Pavlich Inc,Adzuna::API::Response::Company,"['US', 'Kansas', 'Shawnee County', 'Topeka']","Topeka, Shawnee County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,39.05827,-95.715066,
2026-08-26T09:56:40Z,https://www.adzuna.com/land/ad/5856866457?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=2846032D7F8CCE4FD72C798A532C793ED3E0D9E5,Local Truck Driver - 1yr EXP Required - Specialized - Pavlich Inc,1,full_time,67989.5,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg2NjQ1NyIsInMiOiJYdUNHYlZhaDhSR2dvNlJ6a0FRSW1RIn0.cQ2wN-GlOY07KyIYcOVl5ZpNHg0GCQXyp1S5QKcj0bA,"CDL A and Class B Truck Drivers | High Earning Potential | Home Daily. Pavlich Inc is Seeking Local CDL-A Drivers | High Earning Potential! Hiring Class A and Class B drivers Job Details:  Competitive Pay - Pay Based on Commission Pay by the Load (NO 1099) - HIGH EARNING POTENTIAL!  HOME DAILY!  Late Model Manual & Automatic Peterbilts - Our equipment is kept in excellent condition!  Class A Drivers - Most locations can be home daily, regional or weekly.  Year Round Work  Training Available to …",67989.5,5856866457,Adzuna::API::Response::Job,Pavlich Inc,Adzuna::API::Response::Company,"['US', 'Kansas', 'Douglas County', 'Lawrence']","Lawrence, Douglas County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,38.968784,-95.239539,
2026-08-26T09:56:40Z,https://www.adzuna.com/land/ad/5856866471?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=9E43CDE052D8B7BE7FC118683775A682DCE2FD34,Local Truck Driver - 1yr EXP Required - Specialized - Pavlich Inc,1,full_time,82076.48,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWHVDR2JWYWg4UkdnbzZSemtBUUltUSIsImkiOiI1ODU2ODY2NDcxIn0.pZuIT2OYY7ESqsGqFtQW7hvAGEr7xgZsRpzpd5Ou2s4,"CDL A Drivers Needed in Kansas City • Home Daily • Competitive Pay . Seeking Local CDL A Drivers | High Earning Potential! Job Details:  Competitive Pay - Pay Based on Commission Pay by the Load (NO 1099) - HIGH EARNING POTENTIAL!  HOME DAILY!  Late Model Manual & Automatic Peterbilts - Our equipment is kept in excellent condition!  Class A Drivers - Most locations can be home daily, regional or weekly.  Year Round Work  Training Available to Operate  Bulk Freight Benefits: Local, Regional and …",82076.48,5856866471,Adzuna::API::Response::Job,Pavlich Inc,Adzuna::API::Response::Company,"['US', 'Missouri', 'Jackson County', 'Kansas City']","Kansas City, Jackson County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,39.103829,-94.572672,
2026-08-26T09:56:40Z,https://www.adzuna.com/land/ad/5856866475?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=0C644D6130149B61BB366C54015ABF513BC8A372,CDL-A Company Driver - 1-5mo EXP Required - Local - Reefer - Marten Transport*,1,full_time,73701.12,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg2NjQ3NSIsInMiOiJYdUNHYlZhaDhSR2dvNlJ6a0FRSW1RIn0._QjgJzty0Ngt_6-kqVAdFRWO44EblTbL1bH3Dw320nA,"Local CDL-A Truck Driver. CDL-A Local Truck Drivers- Join a 2-Time TCA Elite Fleet Are you looking for a CDL-A truck driving job with reliable miles and a driver-first culture? Marten Transport - a back-to-back TCA Elite Fleet honoree (2025 & 2026) - is urgently hiring CDL-A truck drivers to join one of the industry's most stable and financially independent fleets that puts drivers first. From dependable schedules to competitive pay and modern equipment, Marten continues to set the standard for…",73701.12,5856866475,Adzuna::API::Response::Job,Marten Transport*,Adzuna::API::Response::Company,"['US', 'Minnesota', 'Olmsted County', 'Rochester']","Rochester, Olmsted County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,43.999708,-92.491794,
2026-08-26T09:56:40Z,https://www.adzuna.com/land/ad/5856866442?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=FECB7D883AAFD1B3C2D333A47D0207E8CF8579BD,CDL-B Company Driver - 1yr EXP Required - Local - Specialized - Pavlich Inc,1,full_time,81733.73,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg2NjQ0MiIsInMiOiJYdUNHYlZhaDhSR2dvNlJ6a0FRSW1RIn0.mLm8YEqHLcvCIAhPYIgSAKRzFXox5yRmSbayv_8FjXs,"CDL A and Class B Truck Drivers | High Earning Potential | Home Daily. Pavlich Inc is Seeking Local CDL-A Drivers | High Earning Potential! Hiring Class A and Class B drivers Job Details:  Competitive Pay - Pay Based on Commission Pay by the Load (NO 1099) - HIGH EARNING POTENTIAL!  HOME DAILY!  Late Model Manual & Automatic Peterbilts - Our equipment is kept in excellent condition!  Class A Drivers - Most locations can be home daily, regional or weekly.  Year Round Work  Training Available to …",81733.73,5856866442,Adzuna::API::Response::Job,Pavlich Inc,Adzuna::API::Response::Company,"['US', 'Kansas', 'Shawnee County', 'Topeka']","Topeka, Shawnee County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,39.05827,-95.715066,
2026-08-26T09:56:40Z,https://www.adzuna.com/land/ad/5856866452?se=XuCGbVah8RGgo6RzkAQImQ&utm_medium=api&utm_source=abfa41a4&v=9A974424A84FC09FFE63BCAED2282F7DC0656B6E,Truck Driver Company - 1yr EXP Required - Local - Specialized - Pavlich Inc,1,full_time,68075.6,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg2NjQ1MiIsInMiOiJYdUNHYlZhaDhSR2dvNlJ6a0FRSW1RIn0.NSXc9TPgYtIh3eJBUzEjcoUanSHLA_qMfNCU52cky_c,"CDL A and Class B Truck Drivers | High Earning Potential | Home Daily. Pavlich Inc is Seeking Local CDL-A Drivers | High Earning Potential! Hiring Class A and Class B drivers Job Details:  Competitive Pay - Pay Based on Commission Pay by the Load (NO 1099) - HIGH EARNING POTENTIAL!  HOME DAILY!  Late Model Manual & Automatic Peterbilts - Our equipment is kept in excellent condition!  Class A Drivers - Most locations can be home daily, regional or weekly.  Year Round Work  Training Available to …",68075.6,5856866452,Adzuna::API::Response::Job,Pavlich Inc,Adzuna::API::Response::Company,"['US', 'Kansas', 'Douglas County', 'Lawrence']","Lawrence, Douglas County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,38.968784,-95.239539,
