title,__CLASS__,salary_is_predicted,adref,salary_max,latitude,redirect_url,salary_min,id,description,longitude,created,location.area,location.__CLASS__,location.display_name,company.display_name,company.__CLASS__,category.label,category.tag,category.__CLASS__,contract_time,contract_type
Document Specialist Co-op,Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NDEzNDMzMCIsInMiOiJkSmxKcDZ5MjhSRzE3SThIajB3Wm93In0.Ss0ZmD9rtz3ulUe9EDjx6qjgZMOFCL_FihKsh9X3Bcw,25507.83,43.161471,https://www.adzuna.com/details/5894134330?utm_medium=api&utm_source=abfa41a4,25507.83,5894134330,"JOB SUMMARY SPX Flow is looking for a Documentation Specialist who will be responsible for creating, compiling and managing the customer pre/post-bid project documentation within SPX Application Engineering Team. The Documentation Specialist assists Sales and Application Engineering during pre / post bidding stage by ensuring that all documentation requirements are compliant and handed over to bidding team in accordance with the defined framework. Pay: $25.00HR Co-op term: Spring – Summer 2026 …",-77.606867,2026-09-22T12:29:16Z,"['US', 'New York', 'Monroe County', 'Rochester']",Adzuna::API::Response::Location,"Rochester, Monroe County",SPX FLOW,Adzuna::API::Response::Company,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category,,
Maintenance Technician II - Technical Support,Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NDEzMzIzOCIsInMiOiJkSmxKcDZ5MjhSRzE3SThIajB3Wm93In0.DH9dVn30TRXr4s0wrqEAf8yMo0luryQ9lS3XaqUl4U4,58642.2,35.614603,https://www.adzuna.com/details/5894133238?utm_medium=api&utm_source=abfa41a4,58642.2,5894133238,"About the Department You will be joining Fill & Finish Expansions (FFEx), which is responsible for all major expansion activities within aseptic production, solid dosage forms, finished products, fill & finish warehousing, and QC across all production areas in Product Supply. The area is anchored in Product Supply, Quality & IT, which globally employ approx. 20,000 of Novo Nordisk’s 50,000 employees. FFEx is a newly established and growing area with the responsibility to design, plan, and build…",-78.457851,2026-09-22T12:28:41Z,"['US', 'North Carolina', 'Johnston County', 'Clayton']",Adzuna::API::Response::Location,"Clayton, Johnston County",Novo Nordisk,Adzuna::API::Response::Company,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category,,
Technical Area Specialist,Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NDEzMzIzNyIsInMiOiJkSmxKcDZ5MjhSRzE3SThIajB3Wm93In0.Ac1v-IZ8R07QrMAZBIRNJ9fO5MJ4b8ihJRRpUVy5zvY,65635.58,35.614603,https://www.adzuna.com/details/5894133237?utm_medium=api&utm_source=abfa41a4,65635.58,5894133237,"About the Department You will be joining Fill & Finish Expansions (FFEx), which is responsible for all major expansion activities within aseptic production, solid dosage forms, finished products, fill & finish warehousing, and QC across all production areas in Product Supply. The area is anchored in Product Supply, Quality & IT, which globally employ approx. 20,000 of Novo Nordisk’s 50,000 employees. FFEx is a newly established and growing area with the responsibility to design, plan, and build…",-78.457851,2026-09-22T12:28:41Z,"['US', 'North Carolina', 'Johnston County', 'Clayton']",Adzuna::API::Response::Location,"Clayton, Johnston County",Novo Nordisk,Adzuna::API::Response::Company,Manufacturing Jobs,manufacturing-jobs,Adzuna::API::Response::Category,,
Process Associate I - Biotech Manufacturing,Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NDEzMzI0MCIsInMiOiJkSmxKcDZ5MjhSRzE3SThIajB3Wm93In0.Sr5mU9nIq-2xu0udZsLmwWizwb-x8DYKP0SAmfabJxU,60473.59,43.649167,https://www.adzuna.com/details/5894133240?utm_medium=api&utm_source=abfa41a4,60473.59,5894133240,"About the Department Site New Hampshire, located in West Lebanon, is where Novo Nordisk’s life-saving treatments are brought to life. Our manufacturing facility produces a global supply of our hemophilia and growth hormone product lines, as well as our next generation of cutting-edge medications. What we offer you: Leading pay and annual performance bonus for all positions 36 Paid days off including vacation, sick days & company holidays Health Insurance, Dental Insurance, Vision Insurance Guar…",-72.310278,2026-09-22T12:28:41Z,"['US', 'New Hampshire', 'Grafton County', 'West Lebanon']",Adzuna::API::Response::Location,"West Lebanon, Grafton County",Novo Nordisk,Adzuna::API::Response::Company,Manufacturing Jobs,manufacturing-jobs,Adzuna::API::Response::Category,,
Training Partner II - DPM Expansions,Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEpsSnA2eTI4UkcxN0k4SGowd1pvdyIsImkiOiI1ODk0MTMzMjI2In0.JFFmEO5rNN9gKQt1Sg-G0CBqcM-dQKBGQ-q9iIuvZik,69116.78,35.614603,https://www.adzuna.com/details/5894133226?utm_medium=api&utm_source=abfa41a4,69116.78,5894133226,"About the Department You will be joining Fill & Finish Expansions (FFEx), which is responsible for all major expansion activities within aseptic production, solid dosage forms, finished products, fill & finish warehousing, and QC across all production areas in Product Supply. The area is anchored in Product Supply, Quality & IT, which globally employ approx. 20,000 of Novo Nordisk’s 50,000 employees. FFEx is a newly established and growing area with the responsibility to design, plan, and build…",-78.457851,2026-09-22T12:28:41Z,"['US', 'North Carolina', 'Johnston County', 'Clayton']",Adzuna::API::Response::Location,"Clayton, Johnston County",Novo Nordisk,Adzuna::API::Response::Company,Manufacturing Jobs,manufacturing-jobs,Adzuna::API::Response::Category,,
Certified Occupational Therapist Assistant School,Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEpsSnA2eTI4UkcxN0k4SGowd1pvdyIsImkiOiI1ODk0MTMzMjE5In0.hwlGJLwQarWbItz4LfUd9CphcophLcixifOEBf4awow,98751.93,39.70748,https://www.adzuna.com/land/ad/5894133219?se=dJlJp6y28RG17I8Hj0wZow&utm_medium=api&utm_source=abfa41a4&v=632AA1617C2AD71EFDEF5A09A6D3868B6A6E52D4,98751.93,5894133219,"ABOUT US Seabright, a Stone Harbor Staffing Group company, is your elite school and therapy staffing partner. Together, we are the Seabright family and family is how we view each member of this incredible community. From our family to the nation’s schools, we remain focused on providing a world of opportunities for you to leverage your abilities and make an impact on special education. Apply today! POSITION DESCRIPTION Seabright is partnering with an exceptional school district who is looking f…",-75.73433,2026-09-22T12:28:40Z,"['US', 'Delaware', 'New Castle County', 'Newark']",Adzuna::API::Response::Location,"Newark, New Castle County",Seabright School and Therapy Staffing,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
Associate Strategic Finance Manager,Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEpsSnA2eTI4UkcxN0k4SGowd1pvdyIsImkiOiI1ODk0MTMzMjIzIn0.pK4cfDO-IfheIEJJTOZeN9V8OS458vnkM4XpZJPMx0Q,108046.07,40.337904,https://www.adzuna.com/details/5894133223?utm_medium=api&utm_source=abfa41a4,108046.07,5894133223,"About the Department The Finance & Operations department brings insights and intelligence to inform decision making & drives digitalization and business solutions to attain NNI goals. Finance & Operations works closely across the organization to guide enterprise-wide resource allocations, investment choices, drive core operations and develop insights to drive growth and operational excellence across the value chain while innovating for future capabilities. Our focus on innovation ensures we're …",-74.587335,2026-09-22T12:28:40Z,"['US', 'New Jersey', 'Middlesex County', 'Plainsboro']",Adzuna::API::Response::Location,"Plainsboro, Middlesex County",Novo Nordisk,Adzuna::API::Response::Company,Accounting & Finance Jobs,accounting-finance-jobs,Adzuna::API::Response::Category,,
Hospice Medical Social Worker – LMSW or LCSW,Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NDEzMzA3NyIsInMiOiJkSmxKcDZ5MjhSRzE3SThIajB3Wm93In0.ASPVr42AP7EK66-jdLw7xDeqp_LZRO2YG8vLn5TgqMo,112826.87,39.9673,https://www.adzuna.com/land/ad/5894133077?se=dJlJp6y28RG17I8Hj0wZow&utm_medium=api&utm_source=abfa41a4&v=882734B0161B16EF52DE6356AF215DDD8D0D3CF7,112826.87,5894133077,"About the Role Provide compassionate, clinical psychosocial care that helps patients and families navigate the emotional, social, and practical challenges of end-of-life illness. As a Hospice Medical Social Worker, you'll support individuals facing terminal diagnoses by offering counseling, guidance, and resources that promote dignity, clarity, and emotional well-being during one of life’s most difficult transitions. This role is ideal for a licensed clinical social worker who is passionate abo…",-86.1602,2026-09-22T12:28:31Z,"['US', 'Indiana', 'Hamilton County', 'Carmel']",Adzuna::API::Response::Location,"Carmel, Hamilton County",Optimal Care,Adzuna::API::Response::Company,Social work Jobs,social-work-jobs,Adzuna::API::Response::Category,,
Heavy Equipment CDL Driver,Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NDEzMzAwMiIsInMiOiJkSmxKcDZ5MjhSRzE3SThIajB3Wm93In0.KiBAQdNyjbkHK3SnBfkXp-XQF_359mRSycUZpye1QKw,48081.14,30.693259,https://www.adzuna.com/details/5894133002?utm_medium=api&utm_source=abfa41a4,48081.14,5894133002,"Build the Future with Us — EquipmentShare is Hiring a Heavy Equipment CDL Driver At EquipmentShare, we’re not just filling a role — we’re assembling the best team on the planet to build something that’s never been built before . We’re on a mission to transform an industry that’s been stuck in the past by empowering contractors and communities through innovative technology, real-time support, and a team that truly cares. We’re hiring a CDL Delivery Driver at our rental facility in Huntsville, TX…",-95.540956,2026-09-22T12:28:23Z,"['US', 'Texas', 'Walker County', 'Phelps']",Adzuna::API::Response::Location,"Phelps, Walker County",EquipmentShare,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,
Heavy Equipment CDL Driver,Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NDEzMjk5MCIsInMiOiJkSmxKcDZ5MjhSRzE3SThIajB3Wm93In0.TZ5wXX3TtE3QDNbPmvT5fPjQ-3pDnBL1dWnk6POHjT4,58305.83,36.862272,https://www.adzuna.com/details/5894132990?utm_medium=api&utm_source=abfa41a4,58305.83,5894132990,"Build the Future with Us — EquipmentShare is Hiring a Heavy Equipment CDL Driver At EquipmentShare, we’re not just filling a role — we’re assembling the best team on the planet to build something that’s never been built before . We’re on a mission to transform an industry that’s been stuck in the past by empowering contractors and communities through innovative technology, real-time support, and a team that truly cares. We’re hiring a CDL Delivery Driver at our rental facility in Virginia Beach…",-76.011439,2026-09-22T12:28:21Z,"['US', 'Virginia', 'Virginia Beach City', 'Virginia Beach']",Adzuna::API::Response::Location,"Virginia Beach, Virginia Beach City",EquipmentShare,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,
Heavy Equipment CDL Driver,Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NDEzMjk5MSIsInMiOiJkSmxKcDZ5MjhSRzE3SThIajB3Wm93In0.FMG_qxW8EmZuIiLYBROYJsdP3UxaEL8KOOJZC9n9mg0,78501.8,47.43378,https://www.adzuna.com/details/5894132991?utm_medium=api&utm_source=abfa41a4,78501.8,5894132991,"Build the Future with Us — EquipmentShare is Hiring a Heavy Equipment CDL Driver At EquipmentShare, we’re not just filling a role — we’re assembling the best team on the planet to build something that’s never been built before . We’re on a mission to transform an industry that’s been stuck in the past by empowering contractors and communities through innovative technology, real-time support, and a team that truly cares. We’re hiring a CDL Delivery Driver at our rental facility in Wenatchee, WA …",-120.32922,2026-09-22T12:28:21Z,"['US', 'Washington', 'Chelan County', 'Mission Square']",Adzuna::API::Response::Location,"Mission Square, Chelan County",EquipmentShare,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,
Certified Occupational Therapist School,Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NDEzMjk4NCIsInMiOiJkSmxKcDZ5MjhSRzE3SThIajB3Wm93In0.frS3gyw909TbiBd1rSiSBAPYv18Q591vuLATYWtygPU,100570.55,33.29962,https://www.adzuna.com/land/ad/5894132984?se=dJlJp6y28RG17I8Hj0wZow&utm_medium=api&utm_source=abfa41a4&v=70D53DD072F2FD9F25057A7A11F015900F2E5A0F,100570.55,5894132984,"$2,000 Completion Bonus  $3,000 in referral bonuses! Start the 2026–2027 school year strong with Seabright . We’re offering a $2,000 Completion Bonus for eligible clinicians and educators who commit to and complete their full school year assignment (30 hours/week), plus the opportunity to earn up to $3,000 in referral bonuses. Whether you're looking for a local or travel opportunity, we’ll help you find the right fit where you can do your best work and make a difference every day. ABOUT US Seab…",-112.098765,2026-09-22T12:28:21Z,"['US', 'Arizona', 'Maricopa County', 'Laveen']",Adzuna::API::Response::Location,"Laveen, Maricopa County",Seabright School and Therapy Staffing,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
Certified Occupational Therapist School,Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NDEzMjk2MiIsInMiOiJkSmxKcDZ5MjhSRzE3SThIajB3Wm93In0.v5Z9Rxqpyrgo0D1WcKyUoIpIGkYQGwqmHTocl0RTbKk,104669.82,33.719698,https://www.adzuna.com/land/ad/5894132962?se=dJlJp6y28RG17I8Hj0wZow&utm_medium=api&utm_source=abfa41a4&v=71DEC844A52C9C258851A87DDFED35750880302E,104669.82,5894132962,"$2,000 Completion Bonus  $3,000 in referral bonuses! Start the 2026–2027 school year strong with Seabright . We’re offering a $2,000 Completion Bonus for eligible clinicians and educators who commit to and complete their full school year assignment (30 hours/week), plus the opportunity to earn up to $3,000 in referral bonuses. Whether you're looking for a local or travel opportunity, we’ll help you find the right fit where you can do your best work and make a difference every day. ABOUT US Seab…",-118.048631,2026-09-22T12:28:18Z,"['US', 'California', 'Orange County', 'Seal Beach']",Adzuna::API::Response::Location,"Seal Beach, Orange County",Seabright School and Therapy Staffing,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
Certified Occupational Therapist School,Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEpsSnA2eTI4UkcxN0k4SGowd1pvdyIsImkiOiI1ODk0MTMyOTQ0In0.9bIf9Zcp3JDxFR55y4C-xgsD9rd_XR-wxTHwwCDuIaY,122709.27,33.308771,https://www.adzuna.com/land/ad/5894132944?se=dJlJp6y28RG17I8Hj0wZow&utm_medium=api&utm_source=abfa41a4&v=79AB1CDEA3D5432238D660A87780AC5FDA4741F2,122709.27,5894132944,"$2,000 Completion Bonus  $3,000 in referral bonuses! Start the 2026–2027 school year strong with Seabright . We’re offering a $2,000 Completion Bonus for eligible clinicians and educators who commit to and complete their full school year assignment (30 hours/week), plus the opportunity to earn up to $3,000 in referral bonuses. Whether you're looking for a local or travel opportunity, we’ll help you find the right fit where you can do your best work and make a difference every day. ABOUT US Seab…",-111.921403,2026-09-22T12:28:16Z,"['US', 'Arizona', 'Maricopa County', 'Chandler']",Adzuna::API::Response::Location,"Chandler, Maricopa County",Seabright School and Therapy Staffing,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
