adref,longitude,salary_max,__CLASS__,latitude,salary_is_predicted,salary_min,created,title,description,redirect_url,id,location.area,location.__CLASS__,location.display_name,company.display_name,company.__CLASS__,category.__CLASS__,category.tag,category.label
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgwODkzMSIsInMiOiIzaU96MFhaZjhSR2RsTm1MQ0w5QjFRIn0.lJisZhNtmG1oaUmUFoJrsEsGMLal11ZU0nL982yeXLo,-76.815,109616.0,Adzuna::API::Response::Job,39.3768,0,0.0,2026-06-03T13:56:19Z,"Travel ICU Registered Nurse - $2,108 per week","Focus Staff is seeking a travel nurse RN ICU - Intensive Care Unit for a travel nursing job in Randallstown, Maryland. Job Description & Requirements Specialty: ICU - Intensive Care Unit Discipline: RN Start Date: 06/22/2026 Duration: 14 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel Ready for a travel adventure that makes a real difference? Focus Staff is seeking an adaptable and compassionate Travel ICU (Intensive Care Unit) RN for a high-impact travel contract in Randa…",https://www.adzuna.com/land/ad/5750808931?se=3iOz0XZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=E3810F04293D1D0C47CA80B0DF78F50363AF5B33,5750808931,"['US', 'Maryland', 'Baltimore County', 'Mcdonogh Run']",Adzuna::API::Response::Location,"Mcdonogh Run, Baltimore County",Focus Staff,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgwODkzMCIsInMiOiIzaU96MFhaZjhSR2RsTm1MQ0w5QjFRIn0.D94z9KCJ3uFgOvmmVsU-H4e77q3j3wh6FOWT8mtmVi8,-71.820142,124852.0,Adzuna::API::Response::Job,42.275816,0,0.0,2026-06-03T13:56:19Z,"Travel Labor & Delivery/Postpartum RN - $2,401 per week","GQR Healthcare is seeking a travel nurse RN LDRP - Labor Delivery Recovery & Postpartum for a travel nursing job in Worcester, Massachusetts. Job Description & Requirements Specialty: LDRP - Labor Delivery Recovery & Postpartum Discipline: RN Start Date: 06/24/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Post Partum RN Job Location: Worcester, MA Profession: Registered Nurse Estimated Pay: $2401.20 Duration (weeks): 13 Specialty: Post Partum Shift De…",https://www.adzuna.com/land/ad/5750808930?se=3iOz0XZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=B3CBBF4A2A696650696E1FB31444714B406BB823,5750808930,"['US', 'Massachusetts', 'Worcester County', 'West Side']",Adzuna::API::Response::Location,"West Side, Worcester County",GQR Healthcare,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2lPejBYWmY4UkdkbE5tTENMOUIxUSIsImkiOiI1NzUwODA4OTI1In0.EdmIw7q2TNWB32W3X0DnIvbenNgjJUN5WB_zfOMfxZ4,-94.360017,91624.0,Adzuna::API::Response::Job,38.918636,0,0.0,2026-06-03T13:56:19Z,"Travel NICU Registered Nurse - $1,762 per week","Uniti Med is seeking a travel nurse RN NICU - Neonatal Intensive Care for a travel nursing job in Lee's Summit, Missouri. Job Description & Requirements Specialty: NICU - Neonatal Intensive Care Discipline: RN Start Date: 07/06/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Benefits: Day 1 Insurance Cigna medical, MetLife dental and vision insurance License reimbursement for new licenses needed for each assignment Discounts with hotels and rental cars …",https://www.adzuna.com/land/ad/5750808925?se=3iOz0XZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=E9B2E291FFA010D9E643502AC289F20785C8C9BB,5750808925,"['US', 'Missouri', 'Jackson County', 'Lees Summit']",Adzuna::API::Response::Location,"Lees Summit, Jackson County",Uniti Med,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2lPejBYWmY4UkdkbE5tTENMOUIxUSIsImkiOiI1NzUwODA4OTE2In0.ksBikEciP5P3ABgHeNu2TOI6iOTRxbu2OxYESUBh3c4,-88.21381,106392.0,Adzuna::API::Response::Job,40.10669,0,0.0,2026-06-03T13:56:18Z,"Travel Orthopedic Inpatient RN - $2,046 per week","Uniti Med is seeking a travel nurse RN Orthopedics Med Surg for a travel nursing job in Urbana, Illinois. Job Description & Requirements Specialty: Orthopedics Discipline: RN Start Date: 07/06/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Benefits: Day 1 Insurance Cigna medical, MetLife dental and vision insurance License reimbursement for new licenses needed for each assignment Discounts with hotels and rental cars A dedicated recruiter and support t…",https://www.adzuna.com/land/ad/5750808916?se=3iOz0XZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=243469FDBCFC6929F3E90679F597D91C62462826,5750808916,"['US', 'Illinois', 'Champaign County', 'Urbana']",Adzuna::API::Response::Location,"Urbana, Champaign County",Uniti Med,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2lPejBYWmY4UkdkbE5tTENMOUIxUSIsImkiOiI1NzUwODA4OTE0In0._IcmwlFrgNvbHIHZf5Y_Dm3kUWqja8LnMiLuDoVDXk4,-76.585786,85800.0,Adzuna::API::Response::Job,39.399999,0,0.0,2026-06-03T13:56:18Z,"Travel Medical/Surgical Telemetry Registered Nurse - $1,650 per week","GQR Healthcare is seeking a travel nurse RN Med Surg for a travel nursing job in Towson, Maryland. Job Description & Requirements Specialty: Med Surg Discipline: RN Start Date: 06/23/2026 Duration: 9 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Medical/Surgical/Telemetry RN Job Location: Towson, MD Profession: Registered Nurse Estimated Pay: $1649.52 Duration (weeks): 9 Specialty: Medical/Surgical/Telemetry Shift Details: Night *Estimated weekly pay includes projected…",https://www.adzuna.com/land/ad/5750808914?se=3iOz0XZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=E188DDB0FE45091F3EA65CA46A5727BF5226A937,5750808914,"['US', 'Maryland', 'Baltimore County', 'Eudowood']",Adzuna::API::Response::Location,"Eudowood, Baltimore County",GQR Healthcare,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgwODkwOSIsInMiOiIzaU96MFhaZjhSR2RsTm1MQ0w5QjFRIn0.MTT3WoMh9peDFtTWG58OBwQe8L6vABy9v2WRz7yd0XU,-73.298785,111436.0,Adzuna::API::Response::Job,40.709966,0,0.0,2026-06-03T13:56:18Z,"Travel ER Registered Nurse - $2,143 per week","TNAA TotalMed RN is seeking a travel nurse RN ED - Emergency Department for a travel nursing job in West Islip, New York. Job Description & Requirements Specialty: ED - Emergency Department Discipline: RN Start Date: 06/15/2026 Duration: 12 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel About TNAA TotalMed RN TotalMed is a Top Ten, travel nursing and healthcare staffing agency with the mission of igniting purpose in healthcare. The organization staffs nurses, therapists…",https://www.adzuna.com/land/ad/5750808909?se=3iOz0XZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=DCAC293FDE8E148027091A403C29796162C5871B,5750808909,"['US', 'New York', 'Suffolk County', 'West Islip']",Adzuna::API::Response::Location,"West Islip, Suffolk County",TNAA TotalMed RN,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgwODkxMiIsInMiOiIzaU96MFhaZjhSR2RsTm1MQ0w5QjFRIn0.5zxdVrYJonK3rYH9S7vLPfMrSZjNgUvqC7M23QjgcI4,-80.225377,123552.0,Adzuna::API::Response::Job,36.088896,0,0.0,2026-06-03T13:56:18Z,"Travel Home Health RN - $2,376 per week","Synergy Medical Staffing is seeking a travel nurse RN Home Health for a travel nursing job in Winston Salem, North Carolina. Job Description & Requirements Specialty: Home Health Discipline: RN Start Date: 06/08/2026 Duration: 12 weeks 40 hours per week Shift: 8 hours Employment Type: Travel Travel, RN - Home Health Location: Winston Salem, NC Shift: 8 Hrs, 08:00:00-16:00:00, 8.00-5 Duration 12 Weeks When you join Synergy Medical Staffing, you’ll have a dedicated recruiter helping you at all ti…",https://www.adzuna.com/land/ad/5750808912?se=3iOz0XZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=3F520338388D53BA6E850FDFD02FDF0B4417AC73,5750808912,"['US', 'North Carolina', 'Forsyth County', 'Eller']",Adzuna::API::Response::Location,"Eller, Forsyth County",Synergy Medical Staffing,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgwODkxNyIsInMiOiIzaU96MFhaZjhSR2RsTm1MQ0w5QjFRIn0.ITSK8EaU50Ur_pqDcYS3tP88jieFCLJP7I_wHIYAv0I,-89.56409,106392.0,Adzuna::API::Response::Job,40.70923,0,0.0,2026-06-03T13:56:18Z,"Travel Cardiac Med/Surg RN - $2,046 per week","Uniti Med is seeking a travel nurse RN Med Surg for a travel nursing job in Peoria, Illinois. Job Description & Requirements Specialty: Med Surg Discipline: RN Start Date: 07/06/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Benefits: Day 1 Insurance Cigna medical, MetLife dental and vision insurance License reimbursement for new licenses needed for each assignment Discounts with hotels and rental cars A dedicated recruiter and support team that will h…",https://www.adzuna.com/land/ad/5750808917?se=3iOz0XZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=E2C85885D120B1C7CE23608997447650EBFD5540,5750808917,"['US', 'Illinois', 'Peoria County', 'Vets Row']",Adzuna::API::Response::Location,"Vets Row, Peoria County",Uniti Med,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgwODkyMCIsInMiOiIzaU96MFhaZjhSR2RsTm1MQ0w5QjFRIn0.RRfpTkTom9ETqLSuJUN0FxvsDm1g8bX7KtbdeFP8sgc,-106.352887,126932.0,Adzuna::API::Response::Job,37.683367,0,0.0,2026-06-03T13:56:18Z,"Travel Med-Surg/ER RN - $2,441 per week","HCS 247 Travel is seeking a travel nurse RN ED - Emergency Department Med Surg for a travel nursing job in Del Norte, Colorado. Job Description & Requirements Specialty: ED - Emergency Department Discipline: RN Start Date: 06/22/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Aggressive Compensation Packages Lodging Per-Diem for those who qualify Meals and Incidentals Allowance for those who qualify Travel Expense Allowance for those who qualify Medical…",https://www.adzuna.com/land/ad/5750808920?se=3iOz0XZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=6392C5E792D615F21E3EFCE87C5D3FE418265630,5750808920,"['US', 'Colorado', 'Rio Grande County', 'Del Norte']",Adzuna::API::Response::Location,"Del Norte, Rio Grande County",HCS 247 Travel,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2lPejBYWmY4UkdkbE5tTENMOUIxUSIsImkiOiI1NzUwODA4OTE5In0.y8dBCJmfcdT87rXcKnqhCcCp5ZRuHypiZu2XgmsU23c,-111.797783,102440.0,Adzuna::API::Response::Job,33.223676,0,0.0,2026-06-03T13:56:18Z,"Travel Neuro Telemetry RN - $1,970 per week","CoreMedical Group is seeking a travel nurse RN Telemetry for a travel nursing job in Chandler, Arizona. Job Description & Requirements Specialty: Telemetry Discipline: RN Start Date: 06/22/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours Employment Type: Travel Client in AZ seeking Registered Nurse: Telemetry/PCU/Stepdown for the following shift(s): Nights We are looking for a healthcare professional who is ready to provide exceptional patient care in this contract/travel role. Contrac…",https://www.adzuna.com/land/ad/5750808919?se=3iOz0XZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=ABBF87C056D5F9347D345FD8DBCDD4BFAD9661F7,5750808919,"['US', 'Arizona', 'Maricopa County', 'Sun Lakes']",Adzuna::API::Response::Location,"Sun Lakes, Maricopa County",CoreMedical Group,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgwODkwOCIsInMiOiIzaU96MFhaZjhSR2RsTm1MQ0w5QjFRIn0.PmmlxXjUN0QPhkHdJ9QxdrkzZAxeNr9UhzK4TuRG2V0,-71.3028,123916.0,Adzuna::API::Response::Job,41.93916,0,0.0,2026-06-03T13:56:18Z,"Travel Registered Nurse - Oncology - $2,383 per week","Premier Medical Staffing Services is seeking a travel nurse RN Oncology for a travel nursing job in Attleboro, Massachusetts. Job Description & Requirements Specialty: Oncology Discipline: RN Start Date: 06/29/2026 Duration: 13 weeks 40 hours per week Shift: 10 hours Employment Type: Travel Premier Medical Staffing Job ID 643017. Pay package is based on 10 hour shifts and 40 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: Oncology RN Abo…",https://www.adzuna.com/land/ad/5750808908?se=3iOz0XZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=9BEF63CC7254FC361048A568501AC368F58A4753,5750808908,"['US', 'Massachusetts', 'Bristol County', 'Attleboro']",Adzuna::API::Response::Location,"Attleboro, Bristol County",Premier Medical Staffing Services,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2lPejBYWmY4UkdkbE5tTENMOUIxUSIsImkiOiI1NzUwODA4OTE1In0.USEzJDtprJiHxcv8_dXUN59M38uIEFKHjFPWQU7rsN4,-102.3483,156728.0,Adzuna::API::Response::Job,31.8744,0,0.0,2026-06-03T13:56:18Z,"Travel Med Surg/Telemetry Registered Nurse - $3,014 per week","LanceSoft is seeking a travel nurse RN Med Surg / Telemetry for a travel nursing job in Odessa, Texas. Job Description & Requirements Specialty: Med Surg / Telemetry Discipline: RN Start Date: 06/28/2026 Duration: 13 weeks 48 hours per week Shift: 12 hours, nights Employment Type: Travel Must have 2 years of Experience Must be willing to float to other med/surg/tele units as assigned Must have BLS, ACLS, NIHSS Must have TX or compact License About LanceSoft Established in 2000, LanceSoft is a C…",https://www.adzuna.com/land/ad/5750808915?se=3iOz0XZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=76C313EF5F3667283DEC69A3BB2381942C873C6B,5750808915,"['US', 'Texas', 'Ector County', 'Odessa']",Adzuna::API::Response::Location,"Odessa, Ector County",LanceSoft,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2lPejBYWmY4UkdkbE5tTENMOUIxUSIsImkiOiI1NzUwODA4OTEzIn0.tXEzLVHcmVGA5IFD66RrFgfcvHg7XXJcQl58FmrAcAs,-84.307722,114608.0,Adzuna::API::Response::Job,34.246003,0,0.0,2026-06-03T13:56:18Z,"Travel Home Health RN - $2,204 per week","TNAA TotalMed RN is seeking a travel nurse RN Home Health for a travel nursing job in Duluth, Georgia. Job Description & Requirements Specialty: Home Health Discipline: RN Duration: 13 weeks 40 hours per week Shift: 8 hours, days Employment Type: Travel We're looking for Home Health RNs for an immediate travel opening in Duluth, GA. The right RN should have 1 year of experience in Home Health nursing. Read below for more requirements. As an RN in Home Health, you will provide skilled nursing ca…",https://www.adzuna.com/land/ad/5750808913?se=3iOz0XZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=DC3434106F758243C0D08CEBE5F8D0EA4CE5B6A9,5750808913,"['US', 'Georgia', 'Fulton County', 'Milton']",Adzuna::API::Response::Location,"Milton, Fulton County",TNAA TotalMed RN,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2lPejBYWmY4UkdkbE5tTENMOUIxUSIsImkiOiI1NzUwODA4OTE4In0.hQIYB5SeeI4VZXdaLwYAe47V2PfIYMxL6QVfZgKeQn0,-70.172478,93652.0,Adzuna::API::Response::Job,44.08925,0,0.0,2026-06-03T13:56:18Z,"Travel Operating Room Surgical Technologist - $1,801 per week","Supplemental Health Care is seeking a travel Surgical Technologist for a travel job in Lewiston, Maine. Job Description & Requirements Specialty: Surgical Technologist Discipline: Allied Health Professional Start Date: ASAP Duration: 13 weeks 40 hours per week Shift: 10 hours, days Employment Type: Travel Job Description: Supplemental Health Care is hiring Surgical Technologists for contract assignments at partnering Hospitals in Lewiston, Maine. Whether you’re looking to travel or stay local, …",https://www.adzuna.com/land/ad/5750808918?se=3iOz0XZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=96C133F7AB3DC49DC1FBFB3FD0996F0ED8ABA473,5750808918,"['US', 'Maine', 'Androscoggin County', 'Lewiston']",Adzuna::API::Response::Location,"Lewiston, Androscoggin County",Supplemental Health Care,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgwODkxMCIsInMiOiI0c3VOMG5aZjhSR2RsTm1MQ0w5QjFRIn0.X_UAg2TRfVGlvjELJ3yYK2zkfDTb7f0qTuAs02A3GWk,-111.8918,122200.0,Adzuna::API::Response::Job,40.7439,0,0.0,2026-06-03T13:56:18Z,"Travel Dialysis RN - $2,350 per week","Titan Nurse Staffing is seeking a travel nurse RN Dialysis for a travel nursing job in Salt Lake City, Utah. Job Description & Requirements Specialty: Dialysis Discipline: RN Start Date: 06/29/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel Health care professional needed for a Dialysis position in UT. Must have a minimum of 2 years experience as a Dialysis RN. We offer our clients the best in traveling medical professionals. The only way we can attract a…",https://www.adzuna.com/land/ad/5750808910?se=4suN0nZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=8A68DC7C427E8D9CFD553D80ACB253B2155282E0,5750808910,"['US', 'Utah', 'Salt Lake County', 'Salt Lake City']",Adzuna::API::Response::Location,"Salt Lake City, Salt Lake County",Titan Nurse Staffing,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgwODkxMSIsInMiOiI0c3VOMG5aZjhSR2RsTm1MQ0w5QjFRIn0.n86quUAiRINYkR8aFGsneOeWHSrpwNPcPejB3Gh_wAE,-149.827973,143156.0,Adzuna::API::Response::Job,61.154889,0,0.0,2026-06-03T13:56:18Z,"Travel MRI Technologist - $2,753 per week","American Traveler is seeking a travel MRI Technologist for a travel job in Anchorage, Alaska. Job Description & Requirements Specialty: MRI Technologist Discipline: Allied Health Professional Start Date: 08/03/2026 Duration: 13 weeks 40 hours per week Shift: 10 hours, nights Employment Type: Travel Assignment Overview Shift: Nights, 4x10hrs Hours: 40 hrs/wk Start Date: Aug 3, 2026 Length: 13 weeks Openings: 1 Description American Traveler is hiring a travel MRI Technologist with at least 1 year…",https://www.adzuna.com/land/ad/5750808911?se=4suN0nZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=7771F9C82267A20F70FF53797C80CCEE993F5BB9,5750808911,"['US', 'Alaska', 'Anchorage', 'Eagle River']",Adzuna::API::Response::Location,"Eagle River, Anchorage",American Traveler,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHN1TjBuWmY4UkdkbE5tTENMOUIxUSIsImkiOiI1NzUwODA4OTAxIn0.Xvo7JZhk8CFWFAvg-ihZH8VaYQsuCzU72OAr5p-7UE8,-104.9813,88400.0,Adzuna::API::Response::Job,39.7427,0,0.0,2026-06-03T13:56:17Z,"Travel Telemetry Registered Nurse - $1,700 per week","Supplemental Health Care is seeking a travel nurse RN Telemetry for a travel nursing job in Denver, Colorado. Job Description & Requirements Specialty: Telemetry Discipline: RN Start Date: ASAP Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel Job Description: Supplemental Health Care is hiring Telemetry Registered Nurses for contract assignments at partnering hospitals in Denver, Colorado. Whether you’re looking to travel or stay local, we’re committed to helpi…",https://www.adzuna.com/land/ad/5750808901?se=4suN0nZf8RGdlNmLCL9B1Q&utm_medium=api&utm_source=abfa41a4&v=25F42FBBF3088CA0830D6E528616B65E6EECF4FB,5750808901,"['US', 'Colorado', 'Denver', 'Glendale']",Adzuna::API::Response::Location,"Glendale, Denver",Supplemental Health Care,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
