description,created,contract_time,redirect_url,title,salary_min,longitude,salary_max,adref,salary_is_predicted,__CLASS__,latitude,id,category.label,category.__CLASS__,category.tag,company.display_name,company.__CLASS__,location.__CLASS__,location.area,location.display_name,contract_type
"Job Description Job Description At New Story Schools, we serve students ages 5–21 with autism and emotional, behavioral, and developmental challenges. Guided by individualized learning, therapeutic integration, and collaboration, we empower students to grow and prepare for meaningful adult lives. Join our team and help students write their new story. As a Health & Physical Education Teacher at New Story Schools, you will deliver inclusive instruction that supports student wellness, movement, an…",2026-05-21T10:00:43Z,,https://www.adzuna.com/details/5736514894?utm_medium=api&utm_source=abfa41a4,Health & PE Teacher,48600.24,-76.931086,48600.24,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSUM4Z1p6RlY4UkdaYXZ4NXBiOWNRZyIsImkiOiI1NzM2NTE0ODk0In0.-mBxNir3IF-9xBs9bcbYkiu-cq-OPy7Ui-n5H3cIWgo,1,Adzuna::API::Response::Job,40.367309,5736514894,Teaching Jobs,Adzuna::API::Response::Category,teaching-jobs,New Story Schools ,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Dauphin County', 'Dauphin']","Dauphin, Dauphin County",
"Job Description Job Description $3,900 Sign-on Bonus* Entry-Level Sales Representative Power is where hustle meets purpose. It’s where leadership opportunities, life-enhancing benefits, and award-winning culture come together. Why? Because our people are our most important asset. And there’s no better investment than their happiness and growth. Our diverse, inclusive, and military-friendly culture has been recognized by Fortune Magazine as the 13 Best Company to Work for and 1 Best Workplace in…",2026-05-21T10:00:43Z,,https://www.adzuna.com/details/5736514880?utm_medium=api&utm_source=abfa41a4,Entry Level Sales Representative,72000.0,-74.229589,130000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNjUxNDg4MCIsInMiOiJJQzhnWnpGVjhSR1phdng1cGI5Y1FnIn0.pV3gf4xjSU_CWRpwxiyEE54r3v3A8i_Dq_2kol3XZzQ,0,Adzuna::API::Response::Job,40.41483,5736514880,Sales Jobs,Adzuna::API::Response::Category,sales-jobs,Power Home Remodeling,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New Jersey', 'Monmouth County', 'Matawan']","Matawan, Monmouth County",
"Job Description Job Description This full-time position offers flexible work hours and ample opportunities for advancement into management roles. You will work remotely to serve clients and offer valuable advice and protection to individuals and their families. ﻿ What We Offer: Remote, work from home career. Average first-year earnings of $69K commission  bonuses. Life-long residual income through renewals. Unionized position with stock options. Excellent benefits package - medical, dental, and…",2026-05-21T10:00:43Z,,https://www.adzuna.com/details/5736514856?utm_medium=api&utm_source=abfa41a4,Remote Commission Sales Specialist,71627.03,-118.150349,71627.03,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNjUxNDg1NiIsInMiOiJJQzhnWnpGVjhSR1phdng1cGI5Y1FnIn0.GBALZe9NWG-Ppdot0Gt2tZ3HD3xpHnMujcLs7tD29Kg,1,Adzuna::API::Response::Job,34.11612,5736514856,Customer Services Jobs,Adzuna::API::Response::Category,customer-services-jobs,HMG Careers,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'California', 'Los Angeles County', 'South Pasadena']","South Pasadena, Los Angeles County",
"Job Description Job Description Doctor of Pharmacy (PharmD) degree, active Pharmacist license, and minimum 1 years Pharmacist experience required. Applicants who do not meet these qualifications will not be considered. A well-established independent compounding pharmacy is seeking a Per Diem Pharmacist to provide critical vacation coverage from May 27-29, with ongoing PRN opportunities available. This role offers the chance to oversee daily operations in a fast-paced mail order environment, han…",2026-05-21T10:00:43Z,,https://www.adzuna.com/details/5736514883?utm_medium=api&utm_source=abfa41a4,"Per Diem Staff Pharmacist | Soddy Daisy, Tennessee",211780.3,-85.19079,211780.3,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNjUxNDg4MyIsInMiOiJJQzhnWnpGVjhSR1phdng1cGI5Y1FnIn0.Bhoy3rSyBID1tgCic7ddnzmrVYOlhi11H05yrZNtVTc,1,Adzuna::API::Response::Job,35.235903,5736514883,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,RPh on the Go,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Hamilton County', 'Soddy Daisy']","Soddy Daisy, Hamilton County",
"Job Description Job Description Vector Marketing, who has been around for over 40 years, is currently interviewing now for part time sales positions. Basic responsibilities include working with customers through appointments, selling our products, setting up appointments, and placing orders. Great starting pay, not based on sales or results. Apply online to check for an opening near you, interview within the week. Position Details: - Paid Weekly – base or commission, whichever is higher for the…",2026-05-21T10:00:43Z,,https://www.adzuna.com/details/5736514843?utm_medium=api&utm_source=abfa41a4,Part Time - Sales Rep - Entry Level,49879.7,-73.453378,49879.7,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSUM4Z1p6RlY4UkdaYXZ4NXBiOWNRZyIsImkiOiI1NzM2NTE0ODQzIn0.C73AcDn8GeOzDO05A6PbAQGGgjCeuIrmv6mqj7PZ4FU,1,Adzuna::API::Response::Job,41.375572,5736514843,Part time Jobs,Adzuna::API::Response::Category,part-time-jobs,Vector Marketing,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Connecticut', 'Fairfield County', 'Danbury']","Danbury, Fairfield County",
"Job Description Job Description Description Boutique business law firm in Las Vegas, Nevada seeks an Associate Attorney with 2-5 years of experience to join its growing practice. The firm handles a broad range of matters, including commercial litigation, business transactions, contract disputes, and defense of professional licensing board actions. This is an excellent opportunity for an attorney who wants meaningful hands-on experience, direct client exposure, and the opportunity to develop pra…",2026-05-21T10:00:43Z,,https://www.adzuna.com/details/5736514891?utm_medium=api&utm_source=abfa41a4,Associate Attorney,120000.0,-115.165201,140000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNjUxNDg5MSIsInMiOiJJQzhnWnpGVjhSR1phdng1cGI5Y1FnIn0.0aaznJxQjOeIXu4il2_Uiz1I5EcV2B6qWIqgSd_2SZw,0,Adzuna::API::Response::Job,35.920884,5736514891,HR & Recruitment Jobs,Adzuna::API::Response::Category,hr-jobs,W3Global Inc.,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Nevada', 'Clark County', 'Las Vegas']","Las Vegas, Clark County",
"Job Description Job Description This full-time position offers flexible work hours and ample opportunities for advancement into management roles. You will work remotely to serve clients and offer valuable advice and protection to individuals and their families. ﻿ What We Offer: Remote, work from home career. Average first-year earnings of $69K commission  bonuses. Life-long residual income through renewals. Unionized position with stock options. Excellent benefits package - medical, dental, and…",2026-05-21T10:00:43Z,,https://www.adzuna.com/details/5736514810?utm_medium=api&utm_source=abfa41a4,Remote Sales Representative,71180.87,-122.360811,71180.87,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSUM4Z1p6RlY4UkdaYXZ4NXBiOWNRZyIsImkiOiI1NzM2NTE0ODEwIn0.bAqpwAn-fI9ffMG_QYZSIoEA50QkNSXiplBy_9hKGGk,1,Adzuna::API::Response::Job,38.401578,5736514810,Customer Services Jobs,Adzuna::API::Response::Category,customer-services-jobs,HMG Careers,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'California', 'Napa County', 'Yountville']","Yountville, Napa County",
"Job Description Job Description Duties and Responsibilities: Perform routine and non-routine activities involved in the preparation of surgical specimens for Histologic processing, according to policies and procedures. Assure appropriate specimen accessioning and labeling; maintain the integrity of the specimen and patient identification. Describe gross anatomic features of routine, uncomplicated surgical specimens, ensuring that all lesions, markings and sutures are mentioned. Escalates non-ro…",2026-05-21T10:00:43Z,,https://www.adzuna.com/details/5736514797?utm_medium=api&utm_source=abfa41a4,Grossing Technician,57179.0,-108.448978,64480.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSUM4Z1p6RlY4UkdaYXZ4NXBiOWNRZyIsImkiOiI1NzM2NTE0Nzk3In0.-QuQSfXTHa0lpS7BQ36GRmb-P8ZsNAqAZokTUd5SP-I,0,Adzuna::API::Response::Job,39.091926,5736514797,HR & Recruitment Jobs,Adzuna::API::Response::Category,hr-jobs,Synectics Inc,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Colorado', 'Mesa County', 'Clifton']","Clifton, Mesa County",
"Job Description Job Description Master's degree in Occupational Therapy, active Occupational Therapist license and 1 year of Occupational Therapy experience required. Applicants who do not meet these qualifications will not be considered. Embark on a rewarding contract opportunity working within a supportive school setting in the California, MD area! This position offers two unique caseloads: one Early Intervention opening for an 11-month assignment and one K-12 opening, both starting August 10…",2026-05-21T10:00:43Z,,https://www.adzuna.com/details/5736514837?utm_medium=api&utm_source=abfa41a4,"Occupational Therapist School Setting in California, MD",79801.62,-120.943179,79801.62,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSUM4Z1p6RlY4UkdaYXZ4NXBiOWNRZyIsImkiOiI1NzM2NTE0ODM3In0.v4cnWJw62AoBb1zJnE8AeRxcRd0e0no8Uc7v7VratN4,1,Adzuna::API::Response::Job,37.928543,5736514837,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,BlazerJobs,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'California']","California, US",
"Job Description Job Description We are looking for a detail-oriented and personable Receptionist to support front-desk operations for a Contract position based in New York, New York. This role is ideal for someone who enjoys creating a welcoming environment, managing incoming communications, and keeping daily office activity organized. The successful candidate will serve as a key point of contact for visitors and callers while helping ensure smooth administrative support throughout the day. Res…",2026-05-21T10:00:43Z,,https://www.adzuna.com/details/5736514873?utm_medium=api&utm_source=abfa41a4,Receptionist,38147.0,,44096.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNjUxNDg3MyIsInMiOiJJQzhnWnpGVjhSR1phdng1cGI5Y1FnIn0.TAtbl7eBFkjXSMeHM9BYlULUsaFHLp_xQIy1XhNLRGI,0,Adzuna::API::Response::Job,,5736514873,Admin Jobs,Adzuna::API::Response::Category,admin-jobs,Robert Half,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New York', 'New York City']","New York City, New York",
"Job Description Job Description This full-time position offers flexible work hours and ample opportunities for advancement into management roles. You will work remotely to serve clients and offer valuable advice and protection to individuals and their families. ﻿ What We Offer: Remote, work from home career. Average first-year earnings of $69K commission  bonuses. Life-long residual income through renewals. Unionized position with stock options. Excellent benefits package - medical, dental, and…",2026-05-21T10:00:43Z,,https://www.adzuna.com/details/5736514811?utm_medium=api&utm_source=abfa41a4,Remote Sales and Service Advisor,67819.12,-88.125358,67819.12,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSUM4Z1p6RlY4UkdaYXZ4NXBiOWNRZyIsImkiOiI1NzM2NTE0ODExIn0.c2Nw4MSHoFBl_KFds0uZgUgBVI6uyr1xhevWEThKLt4,1,Adzuna::API::Response::Job,42.240857,5736514811,Customer Services Jobs,Adzuna::API::Response::Category,customer-services-jobs,HMG Careers,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Lake County', 'Timber Lake']","Timber Lake, Lake County",
"Job Description Job Description Smart Connected Warehouse (SCW) Analyst Contract | Onsite | Milan, IL Visa sponsorship is not available now or in the near future. This onsite Smart Connected Warehouse (SCW) Analyst opportunity in Milan, IL offers the chance to be directly involved in warehouse technology transformation. You’ll support modern warehouse management systems while working closely with operations teams in a fast‑paced, real‑world environment. If you’re someone who enjoys being close …",2026-05-21T10:00:43Z,,https://www.adzuna.com/details/5736514824?utm_medium=api&utm_source=abfa41a4,Smart Connected Warehouse Analyst,52000.0,-90.57208,62400.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNjUxNDgyNCIsInMiOiJJQzhnWnpGVjhSR1phdng1cGI5Y1FnIn0.LxIImpbWY41WcdcXQ14gI4mPwZZAD3qz0_DLH11FECM,0,Adzuna::API::Response::Job,41.453089,5736514824,IT Jobs,Adzuna::API::Response::Category,it-jobs,Robert Half,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Rock Island County', 'Milan']","Milan, Rock Island County",
"Job Description Job Description Why Charlie Health? Millions of people across the country are navigating mental health conditions, substance use disorders, and eating disorders, but too often, they’re met with barriers to care. From limited local options and long wait times to treatment that lacks personalization, behavioral healthcare can leave people feeling unseen and unsupported. Charlie Health exists to change that. Our mission is to connect the world to life-saving behavioral health treat…",2026-05-21T10:00:43Z,,https://www.adzuna.com/details/5736514842?utm_medium=api&utm_source=abfa41a4,Mental Health Group Facilitator - WA,61301.38,-122.205506,61301.38,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSUM4Z1p6RlY4UkdaYXZ4NXBiOWNRZyIsImkiOiI1NzM2NTE0ODQyIn0.4HKnlXuAxRaSaoiiNaf1S0qKVB1lvW9yT9TBIY87kks,1,Adzuna::API::Response::Job,47.462337,5736514842,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Charlie Health,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Washington', 'King County', 'Renton']","Renton, King County",
"Job Description Job Description Top Job Located in Auburn, AL Salary: $16 - $19 Fire Alarm Service Technician Express Employment Professionals is seeking a dependable and detail-oriented Fire Extinguisher Technician for a local company in the Auburn, AL area. This position is responsible for inspecting, servicing, testing, and maintaining fire extinguishers and other fire safety equipment at customer locations. Mon - Fri, 7am - 4pm CST Pay: $16 - $19 based on experience This is position is cust…",2026-05-21T10:00:43Z,,https://www.adzuna.com/details/5736514904?utm_medium=api&utm_source=abfa41a4,Fire Alarm Service Tech - Entry Level,33280.0,-85.479864,39520.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSUM4Z1p6RlY4UkdaYXZ4NXBiOWNRZyIsImkiOiI1NzM2NTE0OTA0In0.pLYYPnLn9qZ5oSD7YMIz0BYAnIl3eFNu46UtGvLsfXg,0,Adzuna::API::Response::Job,32.557826,5736514904,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,Express Employment,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Alabama', 'Lee County', 'Auburn']","Auburn, Lee County",
"Job Description Job Description Vector Marketing, who has been around for over 40 years, is currently interviewing now for part time sales positions. Basic responsibilities include working with customers through appointments, selling our products, setting up appointments, and placing orders. Great starting pay, not based on sales or results. Apply online to check for an opening near you, interview within the week. Position Details: - Paid Weekly – base or commission, whichever is higher for the…",2026-05-21T10:00:43Z,,https://www.adzuna.com/details/5736514867?utm_medium=api&utm_source=abfa41a4,Part Time - Sales Rep - Entry Level,104571.34,-105.226097,104571.34,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSUM4Z1p6RlY4UkdaYXZ4NXBiOWNRZyIsImkiOiI1NzM2NTE0ODY3In0.8YFTVemt4vjmUao0SsT4SuQ0Cv6OM3i6IzDpZ9UTEvY,1,Adzuna::API::Response::Job,38.439949,5736514867,Part time Jobs,Adzuna::API::Response::Category,part-time-jobs,Vector Marketing,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Colorado', 'Fremont County', 'Canon City']","Canon City, Fremont County",
