__CLASS__,latitude,id,adref,title,description,contract_time,salary_is_predicted,salary_min,longitude,redirect_url,salary_max,created,company.__CLASS__,company.display_name,category.label,category.tag,category.__CLASS__,location.__CLASS__,location.area,location.display_name,contract_type
Adzuna::API::Response::Job,34.23354,5897167216,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE2NzIxNiIsInMiOiJ4c0pNOGtDNDhSR2ozcmJydVprNENRIn0.UX3ywQuiL6TrxNCpJas3en-IUQdD69rbEH3RoYvdb-A,"Travel Speech Language Pathologist (SLP) - $2,296 per week in Northridge, CA","Speech Language Pathologist Location: Northridge, CA Agency: Lucid Staffing Solutions Pay: $2,296 per week Shift Information: Days - 5 days x 8 hours Contract Duration: 13 Weeks Start Date: ASAP About the Position Job Description Position: Travel Speech Language Pathologist (SLP) with experience in Hospital Location: Northridge, California Shift: 8hr Day Weekly Gross: $2295.81 Lucid Staffing Solutions was created by former healthcare workers who lived the short staffing, the chaotic workflows, …",full_time,0,110198.0,-118.51878,https://www.adzuna.com/details/5897167216?utm_medium=api&utm_source=abfa41a4,110198.0,2026-09-24T12:57:03Z,Adzuna::API::Response::Company,Lucid Staffing Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'California', 'Los Angeles County', 'Northridge']","Northridge, Los Angeles County",contract
Adzuna::API::Response::Job,34.184453,5897167213,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieHNKTThrQzQ4UkdqM3JicnVaazRDUSIsImkiOiI1ODk3MTY3MjEzIn0.xYPiwwjmoGtpcT_qtiSARWy_c4rFg1vPpij-5AVyy18,"Travel Occupational Therapist (OT) - $2,329 per week in Pine Bluff, AR","Occupational Therapist Location: Pine Bluff, AR Agency: Lucid Staffing Solutions Pay: $2,329 per week Shift Information: Days - 5 days x 8 hours Contract Duration: 13 Weeks Start Date: ASAP About the Position Job Description Position: Travel Occupational Therapist (OT) with experience in General Location: Pine Bluff, Arkansas Shift: 8hr Day Weekly Gross: $2328.60 Lucid Staffing Solutions was created by former healthcare workers who lived the short staffing, the chaotic workflows, and the nonsto…",full_time,0,111772.0,-92.047735,https://www.adzuna.com/details/5897167213?utm_medium=api&utm_source=abfa41a4,111772.0,2026-09-24T12:57:03Z,Adzuna::API::Response::Company,Lucid Staffing Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Arkansas', 'Jefferson County', 'White Hall']","White Hall, Jefferson County",contract
Adzuna::API::Response::Job,44.24286,5897167205,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieHNKTThrQzQ4UkdqM3JicnVaazRDUSIsImkiOiI1ODk3MTY3MjA1In0.xYlZ3Sg3xG4twm7r8a4aoeyR2Vnx8vlUE8fi2z1FBMA,"Travel Physical Therapist (PT) - $2,827 per week in Tawas City, MI","Physical Therapist Location: Tawas City, MI Agency: Lucid Staffing Solutions Pay: $2,827 per week Shift Information: Days - 5 days x 8 hours Contract Duration: 13 Weeks Start Date: ASAP About the Position Job Description Position: Travel Physical Therapist (PT) with experience in Outpatient Rehab Location: Tawas City, Michigan Shift: 8hr Day Weekly Gross: $2827.40 Lucid Staffing Solutions was created by former healthcare workers who lived the short staffing, the chaotic workflows, and the nonst…",full_time,0,135715.0,-83.5941,https://www.adzuna.com/details/5897167205?utm_medium=api&utm_source=abfa41a4,135715.0,2026-09-24T12:57:02Z,Adzuna::API::Response::Company,Lucid Staffing Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Michigan', 'Iosco County', 'Alabaster']","Alabaster, Iosco County",contract
Adzuna::API::Response::Job,29.425427,5897167209,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieHNKTThrQzQ4UkdqM3JicnVaazRDUSIsImkiOiI1ODk3MTY3MjA5In0.0NqZX0Bmc8VCA-2UaYq9Sz79Ob32sHBo_bBhDZ15_qk,"Travel Occupational Therapist (OT) - $2,120 per week in San Antonio, TX","Occupational Therapist Location: San Antonio, TX Agency: Lucid Staffing Solutions Pay: $2,120 per week Shift Information: Days - 5 days x 8 hours Contract Duration: 12 Weeks Start Date: ASAP About the Position Job Description Position: Travel Occupational Therapist (OT) with experience in General Location: San Antonio, Texas Shift: 8hr Day Weekly Gross: $2120.10 Lucid Staffing Solutions was created by former healthcare workers who lived the short staffing, the chaotic workflows, and the nonstop…",full_time,0,101764.0,-98.489353,https://www.adzuna.com/details/5897167209?utm_medium=api&utm_source=abfa41a4,101764.0,2026-09-24T12:57:02Z,Adzuna::API::Response::Company,Lucid Staffing Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Texas', 'Bexar County', 'San Antonio']","San Antonio, Bexar County",contract
Adzuna::API::Response::Job,33.025217,5897167204,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE2NzIwNCIsInMiOiJ4c0pNOGtDNDhSR2ozcmJydVprNENRIn0.NNbeqHJxj82gJ2G9NSAgA1kuyMYsrj2Yn-pKH2mh7AU,"Travel Physical Therapist (PT) - $2,028 per week in Plano, TX","Physical Therapist Location: Plano, TX Agency: Lucid Staffing Solutions Pay: $2,028 per week Shift Information: Days - 5 days x 8 hours Contract Duration: 13 Weeks Start Date: ASAP About the Position Job Description Position: Travel Physical Therapist (PT) with experience in General Location: Plano, Texas Shift: 8hr Day Weekly Gross: $2027.79 Lucid Staffing Solutions was created by former healthcare workers who lived the short staffing, the chaotic workflows, and the nonstop pressure that comes…",full_time,0,97333.0,-96.739954,https://www.adzuna.com/details/5897167204?utm_medium=api&utm_source=abfa41a4,97333.0,2026-09-24T12:57:02Z,Adzuna::API::Response::Company,Lucid Staffing Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Texas', 'Collin County', 'Plano']","Plano, Collin County",contract
Adzuna::API::Response::Job,38.757106,5897167203,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE2NzIwMyIsInMiOiJ4c0pNOGtDNDhSR2ozcmJydVprNENRIn0.S869gYQWRxOAJnO2nzwLFEy26I--E-wFRmHrEB-ffjI,"Travel Physical Therapist (PT) - $2,385 per week in Portsmouth, OH","Physical Therapist Location: Portsmouth, OH Agency: Lucid Staffing Solutions Pay: $2,385 per week Shift Information: Days - 4 days x 10 hours Contract Duration: 13 Weeks Start Date: ASAP About the Position Job Description Position: Travel Physical Therapist (PT) with experience in General Location: Portsmouth, Ohio Shift: 10hr Day Weekly Gross: $2385.00 Lucid Staffing Solutions was created by former healthcare workers who lived the short staffing, the chaotic workflows, and the nonstop pressure…",full_time,0,114480.0,-82.951221,https://www.adzuna.com/details/5897167203?utm_medium=api&utm_source=abfa41a4,114480.0,2026-09-24T12:57:02Z,Adzuna::API::Response::Company,Lucid Staffing Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Ohio', 'Scioto County', 'New Boston']","New Boston, Scioto County",contract
Adzuna::API::Response::Job,33.93022,5897167207,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieHNKTThrQzQ4UkdqM3JicnVaazRDUSIsImkiOiI1ODk3MTY3MjA3In0.DlUqWpMcvUMyTWqtBY6T72rcvJ6y3VBHSuaU-BBmmL0,"Travel Physical Therapy Assistant (PTA) - $1,623 per week in Brea, CA","Physical Therapy Assistant Location: Brea, CA Agency: Lucid Staffing Solutions Pay: $1,623 per week Shift Information: Days - 5 days x 8 hours Contract Duration: 13 Weeks Start Date: ASAP About the Position Job Description Position: Travel Physical Therapy Assistant (PTA) with experience in LTC/SNF Location: Brea, California Shift: 8hr Day Weekly Gross: $1623.04 Lucid Staffing Solutions was created by former healthcare workers who lived the short staffing, the chaotic workflows, and the nonstop…",full_time,0,77905.0,-117.88842,https://www.adzuna.com/details/5897167207?utm_medium=api&utm_source=abfa41a4,77905.0,2026-09-24T12:57:02Z,Adzuna::API::Response::Company,Lucid Staffing Solutions,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'California', 'Orange County', 'Brea']","Brea, Orange County",contract
Adzuna::API::Response::Job,30.832713,5897167198,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieHNKTThrQzQ4UkdqM3JicnVaazRDUSIsImkiOiI1ODk3MTY3MTk4In0.5zv9HaM6pHs8oXB1KWm2PYA0NmGCVDHYLHh19KL8Ah8,"Travel Med Surg RN - Ortho/Neuro/Peds - $2,016 per week","GHR Healthcare is seeking a travel nurse RN Med Surg for a travel nursing job in Thomasville, Georgia. Job Description & Requirements Specialty: Med Surg Discipline: RN Start Date: 10/12/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours Employment Type: Travel GHR Healthcare Job ID 80392345. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determined. About GHR Healthcare For over 30 years, GHR Healthcare has been …",,0,0.0,-83.985041,https://www.adzuna.com/land/ad/5897167198?se=xsJM8kC48RGj3rbruZk4CQ&utm_medium=api&utm_source=abfa41a4&v=B289A78762A6026D20EC7FB59F26A65B2F9AB4E3,104832.0,2026-09-24T12:57:01Z,Adzuna::API::Response::Company,GHR Healthcare,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Georgia', 'Thomas County', 'Gateway']","Gateway, Thomas County",
Adzuna::API::Response::Job,47.072901,5897167196,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE2NzE5NiIsInMiOiJ4c0pNOGtDNDhSR2ozcmJydVprNENRIn0.05K5ReRoneoO_MLJz31H-r9ZTBnX03dwpcGTIVBcN00,"Travel Licensed Social Worker (LSW) - $2,100 per week in Olympia, WA","Licensed Social Worker Location: Olympia, WA Agency: SkyBridge Healthcare Pay: $2,100 per week Shift Information: 8 hours Contract Duration: 13 Weeks Start Date: ASAP About the Position Type: Clinic Olympia , WA SkyBridge Healthcare is currently seeking Social Worker with Clinic experience for a 13-week contract in WA. SkyBridge Healthcare is a premier staffing firm dedicated to matching outstanding talent with exceptional opportunities. Our commitment to excellence and our consultative approac…",full_time,0,100800.0,-122.867647,https://www.adzuna.com/details/5897167196?utm_medium=api&utm_source=abfa41a4,100800.0,2026-09-24T12:57:01Z,Adzuna::API::Response::Company,SkyBridge Healthcare,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Washington', 'Thurston County', 'South Bay']","South Bay, Thurston County",contract
Adzuna::API::Response::Job,47.987233,5897167195,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE2NzE5NSIsInMiOiJ4c0pNOGtDNDhSR2ozcmJydVprNENRIn0.5RVluWktelmOXxqQovBa_72x9_iqCnF4O7x-Db9JnWQ,"Travel Licensed Social Worker (LSW) - $2,100 per week in Everett, WA","Licensed Social Worker Location: Everett, WA Agency: SkyBridge Healthcare Pay: $2,100 per week Shift Information: 8 hours Contract Duration: 13 Weeks Start Date: ASAP About the Position Type: Clinic Everett , WA SkyBridge Healthcare is currently seeking Social Worker with Clinic experience for a 13-week contract in WA. SkyBridge Healthcare is a premier staffing firm dedicated to matching outstanding talent with exceptional opportunities. Our commitment to excellence and our consultative approac…",full_time,0,100800.0,-122.200257,https://www.adzuna.com/details/5897167195?utm_medium=api&utm_source=abfa41a4,100800.0,2026-09-24T12:57:01Z,Adzuna::API::Response::Company,SkyBridge Healthcare,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Washington', 'Snohomish County', 'Everett']","Everett, Snohomish County",contract
Adzuna::API::Response::Job,47.610633,5897167185,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieHNKTThrQzQ4UkdqM3JicnVaazRDUSIsImkiOiI1ODk3MTY3MTg1In0.2bdoRYxQImHIH2kcJp0kxvD1kJDxVSrjKpJIhYnap_U,"Travel Medical Assistant (MA) in Seattle, WA","Medical Assistant Location: Seattle, WA Agency: SkyBridge Healthcare Pay: Competitive weekly pay (inquire for details) Shift Information: 8 hours Contract Duration: 13 Weeks Start Date: ASAP About the Position Type: Pharmacy Seattle , WA SkyBridge Healthcare is currently seeking Medical Assistant with Pharmacy experience for a 13-week contract in WA. SkyBridge Healthcare is a premier staffing firm dedicated to matching outstanding talent with exceptional opportunities. Our commitment to excelle…",full_time,1,96767.02,-122.30159,https://www.adzuna.com/details/5897167185?utm_medium=api&utm_source=abfa41a4,96767.02,2026-09-24T12:57:01Z,Adzuna::API::Response::Company,SkyBridge Healthcare,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Washington', 'King County', 'East Union']","East Union, King County",contract
Adzuna::API::Response::Job,46.72969,5897167187,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE2NzE4NyIsInMiOiJ4c0pNOGtDNDhSR2ozcmJydVprNENRIn0.kbEaxCEswNBGMM6_U7Fr7sgMQm3XJOWtOQIS1Mr-ck0,"Travel Cardiovascular Technologist (CVT) - $2,225 per week in Centralia, WA","Cardiovascular Technologist Location: Centralia, WA Agency: SkyBridge Healthcare Pay: $2,225 per week Shift Information: 10 hours Contract Duration: 13 Weeks Start Date: ASAP About the Position Type: Cardiology Centralia , WA SkyBridge Healthcare is currently seeking Technologist with Cardiology experience for a 13-week contract in WA. SkyBridge Healthcare is a premier staffing firm dedicated to matching outstanding talent with exceptional opportunities. Our commitment to excellence and our con…",full_time,0,106800.0,-122.969887,https://www.adzuna.com/details/5897167187?utm_medium=api&utm_source=abfa41a4,106800.0,2026-09-24T12:57:01Z,Adzuna::API::Response::Company,SkyBridge Healthcare,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Washington', 'Lewis County', 'Waunch Prairie']","Waunch Prairie, Lewis County",contract
Adzuna::API::Response::Job,31.265424,5897167189,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE2NzE4OSIsInMiOiJ4c0pNOGtDNDhSR2ozcmJydVprNENRIn0._qTuPcIbiO22ZiSvJnPKkVpvAnoX5LNBvYJTnkOvX30,"Travel Telemetry RN - $2,087 per week","GLC On-The-Go is seeking a travel nurse RN Telemetry for a travel nursing job in Alexandria, Louisiana. Job Description & Requirements Specialty: Telemetry Discipline: RN Start Date: 10/19/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours Employment Type: Travel Travel RN - Telemetry | Alexandria, LA | Contract Quick Look Weekly Gross Pay: $1,982 - $2,087 Shift: 19:00-07:00, 12 Hours Start Date: 10/19/2026 Duration: 13 weeks Join a leading acute-care hospital as a Travel RN specializing…",,0,0.0,-92.414158,https://www.adzuna.com/land/ad/5897167189?se=xsJM8kC48RGj3rbruZk4CQ&utm_medium=api&utm_source=abfa41a4&v=BFC03329F0E52BA47D2D497EFA748A8AA5A5868B,108524.0,2026-09-24T12:57:01Z,Adzuna::API::Response::Company,GLC On-The-Go,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Louisiana', 'Rapides Parish', 'Willow Glen']","Willow Glen, Rapides Parish",
Adzuna::API::Response::Job,45.44034,5897167186,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieHNKTThrQzQ4UkdqM3JicnVaazRDUSIsImkiOiI1ODk3MTY3MTg2In0.Yn20XMkrSDg7UlRU6dTMzkm_aYVFQ3RBMcfYgaSB81c,"Travel Cardiovascular Technologist (CVT) - $2,150 per week in Milwaukie, OR","Cardiovascular Technologist Location: Milwaukie, OR Agency: SkyBridge Healthcare Pay: $2,150 per week Shift Information: 10 hours Contract Duration: 13 Weeks Start Date: ASAP About the Position Type: Cardiology Milwaukie , OR SkyBridge Healthcare is currently seeking Technologist with Cardiology experience for a 13-week contract in OR. SkyBridge Healthcare is a premier staffing firm dedicated to matching outstanding talent with exceptional opportunities. Our commitment to excellence and our con…",full_time,0,103200.0,-122.5761,https://www.adzuna.com/details/5897167186?utm_medium=api&utm_source=abfa41a4,103200.0,2026-09-24T12:57:01Z,Adzuna::API::Response::Company,SkyBridge Healthcare,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Oregon', 'Clackamas County', 'Clackamas']","Clackamas, Clackamas County",contract
Adzuna::API::Response::Job,33.945362,5897167192,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE2NzE5MiIsInMiOiJ4c0pNOGtDNDhSR2ozcmJydVprNENRIn0.rsDvUgVlPj1xQXfEKqHpxXUfLmhCDDyvF37OuFRXsxM,"Travel Licensed Social Worker (LSW) - $1,875 per week in Lawrenceville, GA","Licensed Social Worker Location: Lawrenceville, GA Agency: SkyBridge Healthcare Pay: $1,875 per week Contract Duration: 12 Weeks Start Date: ASAP About the Position Type: Acute Lawrenceville , GA SkyBridge Healthcare is currently seeking Social Worker with Acute experience for a 13-week contract in GA. SkyBridge Healthcare is a premier staffing firm dedicated to matching outstanding talent with exceptional opportunities. Our commitment to excellence and our consultative approach has helped us b…",full_time,0,90000.0,-83.993752,https://www.adzuna.com/details/5897167192?utm_medium=api&utm_source=abfa41a4,90000.0,2026-09-24T12:57:01Z,Adzuna::API::Response::Company,SkyBridge Healthcare,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Georgia', 'Gwinnett County', 'Lawrenceville']","Lawrenceville, Gwinnett County",contract
Adzuna::API::Response::Job,38.815833,5897167193,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieHNKTThrQzQ4UkdqM3JicnVaazRDUSIsImkiOiI1ODk3MTY3MTkzIn0.8hTFUdJErf8uz7hRYC0tqOFcB3gO2rQRoQ24M6LhrUQ,"Travel ED RN - $2,249 per week","GHR Healthcare - Travel is seeking a travel nurse RN ED - Emergency Department for a travel nursing job in Upper Marlboro, Maryland. Job Description & Requirements Specialty: ED - Emergency Department Discipline: RN Start Date: 10/12/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel GHR Healthcare - Travel Job ID 80392396. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determined. …",,0,0.0,-76.75,https://www.adzuna.com/land/ad/5897167193?se=xsJM8kC48RGj3rbruZk4CQ&utm_medium=api&utm_source=abfa41a4&v=11F90D31DB21C1EE5DAED4835B432F527031D87F,116948.0,2026-09-24T12:57:01Z,Adzuna::API::Response::Company,GHR Healthcare - Travel,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Maryland', ""Prince George's County"", 'Upper Marlboro']","Upper Marlboro, Prince George's County",
Adzuna::API::Response::Job,43.0358,5897167188,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE2NzE4OCIsInMiOiJ4c0pNOGtDNDhSR2ozcmJydVprNENRIn0.j8tS7GbZdhh11Ttv4l92UHSUNeB5-bnHJAQS3GZwKiI,"Travel Cardiac Tele RN - $2,268 per week","GHR Healthcare is seeking a travel nurse RN Telemetry for a travel nursing job in Madison, Wisconsin. Job Description & Requirements Specialty: Telemetry Discipline: RN Start Date: 10/26/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours Employment Type: Travel GHR Healthcare Job ID 80392743. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determined. About GHR Healthcare For over 30 years, GHR Healthcare has been …",,0,0.0,-89.41651,https://www.adzuna.com/land/ad/5897167188?se=xsJM8kC48RGj3rbruZk4CQ&utm_medium=api&utm_source=abfa41a4&v=4491D0F76F526CBFA92F51A45B99C38A6205F4BE,117936.0,2026-09-24T12:57:01Z,Adzuna::API::Response::Company,GHR Healthcare,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Dane County', 'Fitchburg']","Fitchburg, Dane County",
