adref,title,redirect_url,id,salary_is_predicted,salary_max,salary_min,description,created,__CLASS__,category.tag,category.__CLASS__,category.label,company.display_name,company.__CLASS__,location.display_name,location.__CLASS__,location.area,latitude,longitude,contract_time,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEMwTWx2V3g4UkdEWVlIQWh5UmtoZyIsImkiOiI1ODg2NTI2ODU4In0.u1xp5PIGNtZwoyGEzg5aNyI4mxps8SiioSZn5_w9AmU,Entry Level Sales Account Manager,https://www.adzuna.com/land/ad/5886526858?se=LC0MlvWx8RGDYYHAhyRkhg&utm_medium=api&utm_source=abfa41a4&v=A2887D2E0657D80FD5D6C8D7A168513B8B5C3678,5886526858,1,58944.98,58944.98,"Job Description Job Description About the Role: Join FNA Consulting Group Inc as an Entry Level Account Manager in Woburn, MA! This is an exciting opportunity to kickstart your career in account management and sales with a dynamic team dedicated to delivering exceptional service and solutions to our clients. Responsibilities: Assist in managing client accounts and maintaining strong client relationships. Support the development and execution of account strategies to achieve client goals. Coordi…",2026-09-16T13:28:58Z,Adzuna::API::Response::Job,accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,FNA Consulting Group Inc,Adzuna::API::Response::Company,"Woburn, Middlesex County",Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Middlesex County', 'Woburn']",42.479262,-71.152277,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEMwTWx2V3g4UkdEWVlIQWh5UmtoZyIsImkiOiI1ODg2NTI2ODUwIn0.gQJbdOjK3QR1AEA9RDf2t04VG1MCH1bJHvPLBbLxbaY,Maintenance Technician,https://www.adzuna.com/land/ad/5886526850?se=LC0MlvWx8RGDYYHAhyRkhg&utm_medium=api&utm_source=abfa41a4&v=B71349374FA5664042369A8EC095910A0A8EE78E,5886526850,1,38707.12,38707.12,"Job Description Job Description We are seeking a skilled and reliable Maintenance Technician to join our team at Sanatoga Ridge Community. The ideal candidate will help maintain, repair, and support building systems, equipment, residential homes, and common areas to ensure a safe, functional, comfortable, and pleasant environment for our residents. This role also supports the setup and teardown of routine and resident-related events, ensuring community facilities are prepared for social gatheri…",2026-09-16T13:28:58Z,Adzuna::API::Response::Job,maintenance-jobs,Adzuna::API::Response::Category,Maintenance Jobs,Sanatoga Ridge Community,Adzuna::API::Response::Company,"Pottstown, Montgomery County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Montgomery County', 'Pottstown']",40.245374,-75.64963,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEMwTWx2V3g4UkdEWVlIQWh5UmtoZyIsImkiOiI1ODg2NTI2ODY5In0.3gSGNfu-erRKGNwY2R9fsIw1otzRGiJEoN3DC6QlNH4,Construction Project Manager/Engineer,https://www.adzuna.com/land/ad/5886526869?se=LC0MlvWx8RGDYYHAhyRkhg&utm_medium=api&utm_source=abfa41a4&v=50B02259066D710A26D143A7AB93143A5A2ACB6A,5886526869,1,107053.32,107053.32,"Job Description Job Description Company Background: We are a residential development and construction company based in Pasadena, CA. We are focused on our core market that includes multifamily luxury condominiums and single-family homes. Our Company has a great team of construction professionals that are dedicated to building the best new homes for our community, with integrity, innovation and quality. Job Description: We are seeking a Construction Project Engineer to join our team! You will ov…",2026-09-16T13:28:58Z,Adzuna::API::Response::Job,trade-construction-jobs,Adzuna::API::Response::Category,Trade & Construction Jobs,"MSB Constructors, Inc.",Adzuna::API::Response::Company,"Pasadena, Los Angeles County",Adzuna::API::Response::Location,"['US', 'California', 'Los Angeles County', 'Pasadena']",34.142759,-118.138601,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NjUyNjg2MiIsInMiOiJMQzBNbHZXeDhSR0RZWUhBaHlSa2hnIn0.JCOJMy-SP4m6xjQlR9gmJq3APUdKsS8lAFYnRLfLOOs,Oncology Nurse,https://www.adzuna.com/land/ad/5886526862?se=LC0MlvWx8RGDYYHAhyRkhg&utm_medium=api&utm_source=abfa41a4&v=1A20BC31F2799020DBC7E1BA05870819102A2B16,5886526862,1,30694.41,30694.41,"Job Description Job Description ONCOLOGY NURSE Looking for a career with purpose? Become a part of the team making an impact in cancer care! Join the premier cancer treatment center in the Richmond and Tri-Cities areas - Virginia Cancer Institute, and leave work fulfilled each and every day! Currently operating 6 facilities in the greater Richmond and Tri-Cities area, VCI is actively seeking Oncology Nurses, IV Nurses and/or Registered Nurses to work with our friendly and approachable physician…",2026-09-16T13:28:58Z,Adzuna::API::Response::Job,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Virginia Cancer Institute,Adzuna::API::Response::Company,"Richmond, Richmond County",Adzuna::API::Response::Location,"['US', 'Virginia', 'Richmond County', 'Richmond']",37.56,-77.45,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NjUyNjgxNCIsInMiOiJMQzBNbHZXeDhSR0RZWUhBaHlSa2hnIn0.x24d4_G3HgmPsoPFddhpblWwMxYs8UX7cSx54k6QaYc,Manicurist,https://www.adzuna.com/land/ad/5886526814?se=LC0MlvWx8RGDYYHAhyRkhg&utm_medium=api&utm_source=abfa41a4&v=7E0D3DB70E447631A7B165619F00CC2F4B6E225D,5886526814,1,57425.21,57425.21,"Job Description Job Description Manicurist Job Summary We are looking for an experienced and innovative Manicurist to join our growing salon. You will provide our customers with a variety of nail services, including manicures, pedicures, and gels services. We expect all of our staff to provide excellent customer service to ensure clients leave happy and satisfied and become repeat customers. Our ideal candidate has a valid Manicurist or cosmetology license and several years of nail experience. …",2026-09-16T13:28:57Z,Adzuna::API::Response::Job,customer-services-jobs,Adzuna::API::Response::Category,Customer Services Jobs,PINKY & CO BEAUTY BAR LLC,Adzuna::API::Response::Company,"Round Rock, Williamson County",Adzuna::API::Response::Location,"['US', 'Texas', 'Williamson County', 'Round Rock']",30.504138,-97.660237,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEMwTWx2V3g4UkdEWVlIQWh5UmtoZyIsImkiOiI1ODg2NTI2ODExIn0.NzEDsWuapF_YsKGPv1sasR9TtssBrjFng6muT2w7CHg,Special Projects Division Project Manager - Electrical Construction,https://www.adzuna.com/land/ad/5886526811?se=LC0MlvWx8RGDYYHAhyRkhg&utm_medium=api&utm_source=abfa41a4&v=D3009D6C352BE1C50448D5BDA03C15A59FE9209D,5886526811,1,92038.05,92038.05,"Job Description Job Description Westphal & Company is seeking results-driven SPD PM to lead the planning and execution of specialized electrical projects across multiple sectors. Electrical Special Projects (SPD) encompass a broad range of electrical work, including standard, specialized, and recurring tasks. These projects are typically delivered through focused efforts that may be one-time or ongoing, tailored to meet specific site or client needs. This role is responsible for estimating, sta…",2026-09-16T13:28:57Z,Adzuna::API::Response::Job,trade-construction-jobs,Adzuna::API::Response::Category,Trade & Construction Jobs,Westphal & Co.,Adzuna::API::Response::Company,"Madison, Dane County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Dane County', 'Madison']",43.08332,-89.372477,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEMwTWx2V3g4UkdEWVlIQWh5UmtoZyIsImkiOiI1ODg2NTI2NzYzIn0.cqR1VFzysqdoFTbBhroqnNb2w95g_lysVaH5LOs6aeQ,HVAC Service Technician,https://www.adzuna.com/land/ad/5886526763?se=LC0MlvWx8RGDYYHAhyRkhg&utm_medium=api&utm_source=abfa41a4&v=198519A4132F194BEC0AD1B314A3457938776367,5886526763,1,63088.44,63088.44,"Job Description Job Description Journeyman HVAC Service Technician Levine & Sons Plumbing, Heating & Cooling Earn $32–$40/hour with a company that values your experience. Levine & Sons is looking for an experienced Journeyman HVAC Service Technician to join our team. If you enjoy troubleshooting residential HVAC systems, providing outstanding customer service, and helping homeowners stay comfortable, we'd love to hear from you. What You'll Do Diagnose and repair residential HVAC systems Service…",2026-09-16T13:28:57Z,Adzuna::API::Response::Job,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,Sila Services,Adzuna::API::Response::Company,"Southfield, Oakland County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Oakland County', 'Southfield']",42.524674,-83.266657,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NjUyNjc1NiIsInMiOiJMQzBNbHZXeDhSR0RZWUhBaHlSa2hnIn0.xtuIWrIFSpqCiGHt0BWEjh0bcoMOJK6yKlnJ4H_X5VU,Sales Account Executive,https://www.adzuna.com/land/ad/5886526756?se=LC0MlvWx8RGDYYHAhyRkhg&utm_medium=api&utm_source=abfa41a4&v=66EC1C57D46EB148113CBD7DA95A0F5E41A0AB28,5886526756,1,67253.62,67253.62,"Job Description Job Description Position Summary As a Sales Account Executive, you will connect with prospective clients who have expressed interest in learning about life insurance solutions. Your role is to educate clients, understand their needs, present appropriate coverage options, and guide them through the application process. This is a remote, performance-based independent contractor opportunity that offers schedule flexibility and professional development in a growing industry. Respons…",2026-09-16T13:28:57Z,Adzuna::API::Response::Job,sales-jobs,Adzuna::API::Response::Category,Sales Jobs,Integrityfex,Adzuna::API::Response::Company,"Wauwatosa, Milwaukee County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Milwaukee County', 'Wauwatosa']",43.049457,-88.007588,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NjUyNjgxMyIsInMiOiJMQzBNbHZXeDhSR0RZWUhBaHlSa2hnIn0.YhG3fN6k6i6feon9n-nBjyCdZf6pg2swf6JDlkQN7wo,Structural Fitter,https://www.adzuna.com/land/ad/5886526813?se=LC0MlvWx8RGDYYHAhyRkhg&utm_medium=api&utm_source=abfa41a4&v=82B8CA7E065AC5851B87B6619A2A1002C29D5EAF,5886526813,1,39313.26,39313.26,"Job Description Job Description Description: Structural Fitter We are seeking a skilled and detail-oriented Structural Fitter to join our team. In this role, you will be responsible for assembling, installing, and maintaining structural components in various construction and manufacturing projects. The ideal candidate will have a strong technical background, excellent problem-solving skills, and a commitment to safety and quality. Key Responsibilities: - Read and interpret technical drawings, b…",2026-09-16T13:28:57Z,Adzuna::API::Response::Job,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,Core Industrial Maintenance LLC,Adzuna::API::Response::Company,"Mount Vernon, Mobile County",Adzuna::API::Response::Location,"['US', 'Alabama', 'Mobile County', 'Mount Vernon']",31.085178,-88.013333,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEMwTWx2V3g4UkdEWVlIQWh5UmtoZyIsImkiOiI1ODg2NTI2Nzg2In0.-30PE4KRGh5I7oenpAd3ISz_rL8YnHSHPhKnJOx1PKs,"MSA HSN LINKAGE NAVIGATOR - Central Islip, NY",https://www.adzuna.com/land/ad/5886526786?se=LC0MlvWx8RGDYYHAhyRkhg&utm_medium=api&utm_source=abfa41a4&v=014FDFB8722D48D82EF51E7D6445C0032FF04E97,5886526786,1,127494.3,127494.3,"Job Description Job Description Description: MAJOR RESPONSIBILITIES Linkage Navigator is responsible for providing HNS services for People Living with HIV/AIDS (PLWHA) and Individuals who engage in high-risk behaviors at risk of contracting HIV. Work collaboratively with the Targeted Prevention Educator to promote the comprehensive delivery of program services. DETAILED RESPONSIBILITES Provide HIV Navigation Services (HNS) for eligible clients; Conduct appropriate assessments, develop and monit…",2026-09-16T13:28:57Z,Adzuna::API::Response::Job,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,The Economic Opportunity Council of Suffolk Inc,Adzuna::API::Response::Company,"Central Islip, Suffolk County",Adzuna::API::Response::Location,"['US', 'New York', 'Suffolk County', 'Central Islip']",40.780669,-73.198528,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEMwTWx2V3g4UkdEWVlIQWh5UmtoZyIsImkiOiI1ODg2NTI2ODE5In0.Z6jdm_AKrf9eDL3LNYmH2qNmFcwVu9XSjj9I36It0b4,"Software Development Manager - C#/.NET, Kanban [Hybrid - Austin, TX]",https://www.adzuna.com/land/ad/5886526819?se=LC0MlvWx8RGDYYHAhyRkhg&utm_medium=api&utm_source=abfa41a4&v=60B518D46846417C2C297694E7BF22E00500B924,5886526819,1,67980.95,67980.95,"Job Description Job Description No third-party candidates. No sponsorship available. Our client is a publicly-traded organization in the financial services industry that specializes in insurance product offerings. As a globally recognized brand, this company has found success in niche markets for over five decades and counting. They need you, an experienced Software Development Manager , to join the growing team located in Austin, Texas. Please note, this is a HYBRID role based in Austin, TX. W…",2026-09-16T13:28:57Z,Adzuna::API::Response::Job,it-jobs,Adzuna::API::Response::Category,IT Jobs,Technology Navigators,Adzuna::API::Response::Company,"Austin, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Austin']",30.272921,-97.744386,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEMwTWx2V3g4UkdEWVlIQWh5UmtoZyIsImkiOiI1ODg2NTI2NzcxIn0.gYJwjZdfKhpnLsxhOt665-pB6Lpjm52FELrGm4nTqxg,Care Transition Navigator - Home Health Sales,https://www.adzuna.com/land/ad/5886526771?se=LC0MlvWx8RGDYYHAhyRkhg&utm_medium=api&utm_source=abfa41a4&v=F8183067CF18AFD8E51C503C10B36332DDEE924B,5886526771,1,68911.62,68911.62,"Job Description Job Description Join VitalCaring – Where Your Passion Changes Lives! Who We Are Founded in 2021, VitalCaring has grown into a leading provider of home health and hospice services, with over 100 locations across the country. We are committed to fostering a culture of support, growth, and excellence for our team that is the backbone of how we ensure we deliver exceptional patient care. What Sets Us Apart? Drive Innovation. Deliver Impact - Join a mission-driven team where your wor…",2026-09-16T13:28:57Z,Adzuna::API::Response::Job,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,VitalCaring Group,Adzuna::API::Response::Company,"Cibolo, Guadalupe County",Adzuna::API::Response::Location,"['US', 'Texas', 'Guadalupe County', 'Cibolo']",29.561618,-98.226955,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NjUyNjc0NCIsInMiOiJMQzBNbHZXeDhSR0RZWUhBaHlSa2hnIn0.3oFSNwcccVs7kh06TnETLzOB5oJY2vYVoiJXrmd-9nQ,Premium Auditor,https://www.adzuna.com/land/ad/5886526744?se=LC0MlvWx8RGDYYHAhyRkhg&utm_medium=api&utm_source=abfa41a4&v=CEEB8FFB5CA72A2E17733B813B9C4BC674946D6E,5886526744,1,48439.72,48439.72,"Job Description Job Description Join Davies Risk Services as a Premium Auditor — No Experience Required! Are you a self-starter who thrives on independence, loves working with numbers, and enjoys meeting new people? Do you have a curious mind, strong communication skills, and the ability to juggle multiple tasks with ease? If so, Davies Risk Services wants to hear from you! We’re hiring Premium Auditors to join our dynamic team. Our auditors come from various backgrounds - bookkeeping, restaura…",2026-09-16T13:28:57Z,Adzuna::API::Response::Job,accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,Davies Risk Services,Adzuna::API::Response::Company,"Rutland, Rutland County",Adzuna::API::Response::Location,"['US', 'Vermont', 'Rutland County', 'Rutland']",43.639036,-72.922874,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEMwTWx2V3g4UkdEWVlIQWh5UmtoZyIsImkiOiI1ODg2NTI2NzU4In0.CAO9JsemNZDJjagkoq0ZPZVMlWbhnKF6HwHb9O-iKcM,Construction Superintendent Trainee,https://www.adzuna.com/land/ad/5886526758?se=LC0MlvWx8RGDYYHAhyRkhg&utm_medium=api&utm_source=abfa41a4&v=FB75091061A3DF8C5F5E6A424AA8EB2E20B53D53,5886526758,1,85218.1,85218.1,"Job Description Job Description About Us Come work with the best! At Maine Drilling & Blasting (MD&B) we work like owners because we are owners. As a majority employee owned ESOP Company, we work with the unity of family and the determination of business owners. Our standard is to achieve operational excellence at all levels of the organization, whether we are serving internal or external customers. We are fueled by success, because we are personally vested in the outcome. In addition to our em…",2026-09-16T13:28:57Z,Adzuna::API::Response::Job,consultancy-jobs,Adzuna::API::Response::Category,Consultancy Jobs,Maine Drilling & Blasting Inc,Adzuna::API::Response::Company,"Auburn, Rockingham County",Adzuna::API::Response::Location,"['US', 'New Hampshire', 'Rockingham County', 'Auburn']",43.004444,-71.348333,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEMwTWx2V3g4UkdEWVlIQWh5UmtoZyIsImkiOiI1ODg2NTI2ODIzIn0.tSERbj1WeQmuUJtt96RgJn9rCwrdU_t92ncBc3zOg-s,Registered Nurse (Nurse Injector) Commission Based,https://www.adzuna.com/land/ad/5886526823?se=LC0MlvWx8RGDYYHAhyRkhg&utm_medium=api&utm_source=abfa41a4&v=1F2CABB670C43E7FCD693CBACB706B0D56CC7319,5886526823,1,118179.09,118179.09,"Job Description Job Description Nurse Injector (Independent Contractor — Commission Only) Rescu.life — Scarsdale, NY About Rescu.life Rescu.life is a physician-led luxury wellness, medical aesthetics, recovery, and longevity center dedicated to optimizing vitality, performance, and aesthetic health for a premium clientele. Our integrated model combines advanced non-invasive technologies with personalized care pathways, including Hyperbaric Oxygen Therapy (HBOT), Red Light Therapy & LightStim, P…",2026-09-16T13:28:57Z,Adzuna::API::Response::Job,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Healthy Therapeutics PLLC,Adzuna::API::Response::Company,"Scarsdale, Westchester County",Adzuna::API::Response::Location,"['US', 'New York', 'Westchester County', 'Scarsdale']",41.021447,-73.812498,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEMwTWx2V3g4UkdEWVlIQWh5UmtoZyIsImkiOiI1ODg2NTI2Nzk2In0.1YW6Akk8gNg8tLjCmqg1ufLuTRjKT2fKsveSsF-E_r4,Digital Risk Advisory & Cybersecurity Associate Attorney,https://www.adzuna.com/land/ad/5886526796?se=LC0MlvWx8RGDYYHAhyRkhg&utm_medium=api&utm_source=abfa41a4&v=79705135B20AD26D4621AED5B3081BE8AD0A5D38,5886526796,1,159416.67,159416.67,"Job Description Job Description Direct Counsel is seeking a Digital Risk Advisory & Cybersecurity Associate with 3–6 years of experience to join a nationally recognized privacy and cybersecurity practice. This is an exceptional opportunity for an attorney interested in advising sophisticated national and multinational clients on cybersecurity incidents, data privacy, regulatory compliance, and digital risk management. The ideal candidate will have experience guiding clients through cybersecurit…",2026-09-16T13:28:57Z,Adzuna::API::Response::Job,legal-jobs,Adzuna::API::Response::Category,Legal Jobs,Direct Counsel,Adzuna::API::Response::Company,"Philadelphia, Philadelphia County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Philadelphia County', 'Philadelphia']",39.955624,-75.164753,,
