salary_min,salary_is_predicted,adref,__CLASS__,title,salary_max,id,created,latitude,description,redirect_url,longitude,company.display_name,company.__CLASS__,location.display_name,location.area,location.__CLASS__,category.tag,category.label,category.__CLASS__,contract_time,contract_type
85000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI2MjkxMiIsInMiOiJqam5IbDlvNDhSR2tfUFRFeXFUcXFBIn0.hh4NzqJB84CaYMM0q5NT9hjmsX51zU6PSaJuDoLJfkk,Adzuna::API::Response::Job,Truck Driver Company - 1yr EXP Required - OTR - Specialized - $85k - $100k per year - Koch Trucking,100000.0,5700262912,2026-04-15T10:06:11Z,43.062577,"CDL-A Truck Driver – Specialized Division | Earn $85K - $100K. Job Highlights: Average annual earnings: $85K Starting pay: $0.58 - $0.60CPM Top performer earnings: $100K Home time: Out 14-21 days Hiring bonus: $6,000 Setup pay: $75 per load Stop pay: $30 per stop after first stop Average Weekly Miles: 2400 All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Cascadia trucks come equipped with: Refrigerators, leather interior, double curtain wr…",https://www.adzuna.com/details/5700262912?utm_medium=api&utm_source=abfa41a4,-89.395945,Koch Trucking,Adzuna::API::Response::Company,"Madison, Dane County","['US', 'Wisconsin', 'Dane County', 'Madison']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
85000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiampuSGw5bzQ4UkdrX1BURXlxVHFxQSIsImkiOiI1NzAwMjYyOTMyIn0.WkUIqb7o7arKucEig96wMDuja3O3BWK4emqLzxEqkcc,Adzuna::API::Response::Job,Truck Driver Company - 1yr EXP Required - OTR - Specialized - $85k - $100k per year - Koch Trucking,100000.0,5700262932,2026-04-15T10:06:11Z,35.849729,"CDL-A Truck Driver – Specialized Division | Earn $85K - $100K. Job Highlights: Average annual earnings: $85K Starting pay: $0.58 - $0.60CPM Top performer earnings: $100K Home time: Out 14-21 days Hiring bonus: $6,000 Setup pay: $75 per load Stop pay: $30 per stop after first stop Average Weekly Miles: 2400 All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Cascadia trucks come equipped with: Refrigerators, leather interior, double curtain wr…",https://www.adzuna.com/details/5700262932?utm_medium=api&utm_source=abfa41a4,-90.686468,Koch Trucking,Adzuna::API::Response::Company,"Jonesboro, Craighead County","['US', 'Arkansas', 'Craighead County', 'Jonesboro']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
85000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI2Mjk3NyIsInMiOiJqam5IbDlvNDhSR2tfUFRFeXFUcXFBIn0.G6OyS8FW6CKh7JPpUerJv_c68edUrQs3xzsndiLXLNY,Adzuna::API::Response::Job,Truck Driver Company - 1yr EXP Required - OTR - Specialized - $85k - $100k per year - Koch Trucking,100000.0,5700262977,2026-04-15T10:06:11Z,42.036515,"CDL-A Truck Driver – Specialized Division | Earn $85K - $100K. Job Highlights: Average annual earnings: $85K Starting pay: $0.58 - $0.60CPM Top performer earnings: $100K Home time: Out 14-21 days Hiring bonus: $6,000 Setup pay: $75 per load Stop pay: $30 per stop after first stop Average Weekly Miles: 2400 All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Cascadia trucks come equipped with: Refrigerators, leather interior, double curtain wr…",https://www.adzuna.com/details/5700262977?utm_medium=api&utm_source=abfa41a4,-93.623385,Koch Trucking,Adzuna::API::Response::Company,"Ames, Story County","['US', 'Iowa', 'Story County', 'Ames']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
85000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiampuSGw5bzQ4UkdrX1BURXlxVHFxQSIsImkiOiI1NzAwMjYyOTU4In0.W4lvYx4vE_Y0i2zvaU0eVtTApnHwefQfE8tFINV33Tc,Adzuna::API::Response::Job,Class A CDL Company Driver - 1yr EXP Required - OTR - Specialized - $85k - $100k per year - Koch Trucking,100000.0,5700262958,2026-04-15T10:06:11Z,32.0903,"CDL-A Truck Driver – Specialized Division | Earn $85K - $100K. Job Highlights: Average annual earnings: $85K Starting pay: $0.58 - $0.60CPM Top performer earnings: $100K Home time: Out 14-21 days Hiring bonus: $6,000 Setup pay: $75 per load Stop pay: $30 per stop after first stop Average Weekly Miles: 2400 All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Cascadia trucks come equipped with: Refrigerators, leather interior, double curtain wr…",https://www.adzuna.com/details/5700262958?utm_medium=api&utm_source=abfa41a4,-82.916373,Koch Trucking,Adzuna::API::Response::Company,"Helena, Telfair County","['US', 'Georgia', 'Telfair County', 'Helena']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
85000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiampuSGw5bzQ4UkdrX1BURXlxVHFxQSIsImkiOiI1NzAwMjYzMDAwIn0.u9GbA-3jVYeWZr8RrKKuUH1Nt0fbp92Mz0fR_JlTxoI,Adzuna::API::Response::Job,CDL-A Company Driver - 1yr EXP Required - OTR - Specialized - $85k - $100k per year - Koch Trucking,100000.0,5700263000,2026-04-15T10:06:11Z,41.37612,"CDL-A Truck Driver – Specialized Division | Earn $85K - $100K. Job Highlights: Average annual earnings: $85K Starting pay: $0.58 - $0.60CPM Top performer earnings: $100K Home time: Out 14-21 days Hiring bonus: $6,000 Setup pay: $75 per load Stop pay: $30 per stop after first stop Average Weekly Miles: 2400 All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Cascadia trucks come equipped with: Refrigerators, leather interior, double curtain wr…",https://www.adzuna.com/details/5700263000?utm_medium=api&utm_source=abfa41a4,-88.83564,Koch Trucking,Adzuna::API::Response::Company,"Ottawa, LaSalle County","['US', 'Illinois', 'LaSalle County', 'Ottawa']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
85000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI2Mjk4OSIsInMiOiJqam5IbDlvNDhSR2tfUFRFeXFUcXFBIn0.hRIV9NQGm-CHKZR1Fc_WiyhsCtFBdaPldUchG620apo,Adzuna::API::Response::Job,Class A CDL Company Driver - 1yr EXP Required - OTR - Specialized - $85k - $100k per year - Koch Trucking,100000.0,5700262989,2026-04-15T10:06:11Z,42.515007,"CDL-A Truck Driver – Specialized Division | Earn $85K - $100K. Job Highlights: Average annual earnings: $85K Starting pay: $0.58 - $0.60CPM Top performer earnings: $100K Home time: Out 14-21 days Hiring bonus: $6,000 Setup pay: $75 per load Stop pay: $30 per stop after first stop Average Weekly Miles: 2400 All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Cascadia trucks come equipped with: Refrigerators, leather interior, double curtain wr…",https://www.adzuna.com/details/5700262989?utm_medium=api&utm_source=abfa41a4,-90.685279,Koch Trucking,Adzuna::API::Response::Company,"Center Grove, Dubuque County","['US', 'Iowa', 'Dubuque County', 'Center Grove']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
85000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiampuSGw5bzQ4UkdrX1BURXlxVHFxQSIsImkiOiI1NzAwMjYyOTUwIn0.9zQaCyDOlpOlLzIBiT4kyfxgSDtNCLQI_kBkNzXn0PY,Adzuna::API::Response::Job,Truck Driver Company - 1yr EXP Required - OTR - Specialized - $85k - $100k per year - Koch Trucking,100000.0,5700262950,2026-04-15T10:06:11Z,32.893753,"CDL-A Truck Driver – Specialized Division | Earn $85K - $100K. Job Highlights: Average annual earnings: $85K Starting pay: $0.58 - $0.60CPM Top performer earnings: $100K Home time: Out 14-21 days Hiring bonus: $6,000 Setup pay: $75 per load Stop pay: $30 per stop after first stop Average Weekly Miles: 2400 All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Cascadia trucks come equipped with: Refrigerators, leather interior, double curtain wr…",https://www.adzuna.com/details/5700262950?utm_medium=api&utm_source=abfa41a4,-83.72212,Koch Trucking,Adzuna::API::Response::Company,"Payne, Bibb County","['US', 'Georgia', 'Bibb County', 'Payne']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
0.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI2MjkyMyIsInMiOiJqam5IbDlvNDhSR2tfUFRFeXFUcXFBIn0.T5I0pLnrca4xqP7grwI8aRn4yQNRrPu43SVIQ0b6LIs,Adzuna::API::Response::Job,Class A CDL Company Driver - 1yr EXP Required - OTR - Specialized - $85k per year - Koch Trucking,85000.0,5700262923,2026-04-15T10:06:11Z,32.5824,"CDL-A Truck Driver – Specialized Division | Earn $85K Annually. Job Highlights: Average annual earnings: $85K Starting pay: $0.57 - $0.59CPM Drivers with passports and deliver to Canada earn an additional $0.01CPM Average miles/week: 2200-2400 Top performer earnings: $95K Home time: Out 10-14 days based on location Hiring bonus: $6,000 Drop ($4/loaded/unloaded car) and stop ($30/stop) pay All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Ca…",https://www.adzuna.com/details/5700262923?utm_medium=api&utm_source=abfa41a4,-85.5126,Koch Trucking,Adzuna::API::Response::Company,"Auburn, Lee County","['US', 'Alabama', 'Lee County', 'Auburn']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
85000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI2Mjk4NSIsInMiOiJqam5IbDlvNDhSR2tfUFRFeXFUcXFBIn0.wVg4egUP8G5V0XVjWSccQVKktHS4NDerlDbCUQBqHN4,Adzuna::API::Response::Job,Class A CDL Company Driver - 1yr EXP Required - OTR - Specialized - $85k - $100k per year - Koch Trucking,100000.0,5700262985,2026-04-15T10:06:11Z,37.723768,"CDL-A Truck Driver – Specialized Division | Earn $85K - $100K. Job Highlights: Average annual earnings: $85K Starting pay: $0.58 - $0.60CPM Top performer earnings: $100K Home time: Out 14-21 days Hiring bonus: $6,000 Setup pay: $75 per load Stop pay: $30 per stop after first stop Average Weekly Miles: 2400 All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Cascadia trucks come equipped with: Refrigerators, leather interior, double curtain wr…",https://www.adzuna.com/details/5700262985?utm_medium=api&utm_source=abfa41a4,-88.92658,Koch Trucking,Adzuna::API::Response::Company,"New Camp, Williamson County","['US', 'Illinois', 'Williamson County', 'New Camp']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
0.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiampuSGw5bzQ4UkdrX1BURXlxVHFxQSIsImkiOiI1NzAwMjYyOTQ4In0.P2y4phf_kMSluXIrincnTYYhyjCfhjYa9YXOBRicy44,Adzuna::API::Response::Job,Truck Driver Company - 1yr EXP Required - OTR - Specialized - $85k per year - Koch Trucking,85000.0,5700262948,2026-04-15T10:06:11Z,32.893753,"CDL-A Truck Driver – Specialized Division | Earn $85K Annually. Job Highlights: Average annual earnings: $85K Starting pay: $0.57 - $0.59CPM Drivers with passports and deliver to Canada earn an additional $0.01CPM Average miles/week: 2200-2400 Top performer earnings: $95K Home time: Out 10-14 days based on location Hiring bonus: $6,000 Drop ($4/loaded/unloaded car) and stop ($30/stop) pay All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Ca…",https://www.adzuna.com/details/5700262948?utm_medium=api&utm_source=abfa41a4,-83.72212,Koch Trucking,Adzuna::API::Response::Company,"Payne, Bibb County","['US', 'Georgia', 'Bibb County', 'Payne']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
85000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI2MjkxNyIsInMiOiJqam5IbDlvNDhSR2tfUFRFeXFUcXFBIn0.Be8tdzpr0RjcQGvR4WuEOaqZ-C9My5dCtZ8tIPu5z3E,Adzuna::API::Response::Job,CDL-A Company Driver - 1yr EXP Required - OTR - Specialized - $85k - $100k per year - Koch Trucking,100000.0,5700262917,2026-04-15T10:06:11Z,33.720723,"CDL-A Truck Driver – Specialized Division | Earn $85K - $100K. Job Highlights: Average annual earnings: $85K Starting pay: $0.58 - $0.60CPM Top performer earnings: $100K Home time: Out 14-21 days Hiring bonus: $6,000 Setup pay: $75 per load Stop pay: $30 per stop after first stop Average Weekly Miles: 2400 All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Cascadia trucks come equipped with: Refrigerators, leather interior, double curtain wr…",https://www.adzuna.com/details/5700262917?utm_medium=api&utm_source=abfa41a4,-85.833608,Koch Trucking,Adzuna::API::Response::Company,"Blue Mountain, Calhoun County","['US', 'Alabama', 'Calhoun County', 'Blue Mountain']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
0.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiampuSGw5bzQ4UkdrX1BURXlxVHFxQSIsImkiOiI1NzAwMjYyOTczIn0.h72yKLOII_DNDYTQcrFcSvPye2ELOtB_5Bvdf9cBUks,Adzuna::API::Response::Job,CDL-A Company Driver - 1yr EXP Required - OTR - Specialized - $85k per year - Koch Trucking,85000.0,5700262973,2026-04-15T10:06:11Z,32.472589,"CDL-A Truck Driver – Specialized Division | Earn $85K Annually. Job Highlights: Average annual earnings: $85K Starting pay: $0.57 - $0.59CPM Drivers with passports and deliver to Canada earn an additional $0.01CPM Average miles/week: 2200-2400 Top performer earnings: $95K Home time: Out 10-14 days based on location Hiring bonus: $6,000 Drop ($4/loaded/unloaded car) and stop ($30/stop) pay All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Ca…",https://www.adzuna.com/details/5700262973?utm_medium=api&utm_source=abfa41a4,-84.978465,Koch Trucking,Adzuna::API::Response::Company,"Phenix City, Russell County","['US', 'Alabama', 'Russell County', 'Phenix City']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
85000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiampuSGw5bzQ4UkdrX1BURXlxVHFxQSIsImkiOiI1NzAwMjYzMDAyIn0.4sPtrnRp25GcztXHTPj-ngJGX1hOyjv0FdZEBCEtZ8Q,Adzuna::API::Response::Job,CDL-A Company Driver - 1yr EXP Required - OTR - Specialized - $85k - $100k per year - Koch Trucking,100000.0,5700263002,2026-04-15T10:06:11Z,43.149083,"CDL-A Truck Driver – Specialized Division | Earn $85K - $100K. Job Highlights: Average annual earnings: $85K Starting pay: $0.58 - $0.60CPM Top performer earnings: $100K Home time: Out 14-21 days Hiring bonus: $6,000 Setup pay: $75 per load Stop pay: $30 per stop after first stop Average Weekly Miles: 2400 All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Cascadia trucks come equipped with: Refrigerators, leather interior, double curtain wr…",https://www.adzuna.com/details/5700263002?utm_medium=api&utm_source=abfa41a4,-93.200318,Koch Trucking,Adzuna::API::Response::Company,"Mason City, Cerro Gordo County","['US', 'Iowa', 'Cerro Gordo County', 'Mason City']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
85000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiampuSGw5bzQ4UkdrX1BURXlxVHFxQSIsImkiOiI1NzAwMjYyOTA2In0.OlI1Q4MpSn3AVdT3tnQd_hUAISJhiUJuz18-w88rSP0,Adzuna::API::Response::Job,Truck Driver Company - 1yr EXP Required - OTR - Specialized - $85k - $100k per year - Koch Trucking,100000.0,5700262906,2026-04-15T10:06:11Z,43.797252,"CDL-A Truck Driver – Specialized Division | Earn $85K - $100K. Job Highlights: Average annual earnings: $85K Starting pay: $0.58 - $0.60CPM Top performer earnings: $100K Home time: Out 14-21 days Hiring bonus: $6,000 Setup pay: $75 per load Stop pay: $30 per stop after first stop Average Weekly Miles: 2400 All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Cascadia trucks come equipped with: Refrigerators, leather interior, double curtain wr…",https://www.adzuna.com/details/5700262906?utm_medium=api&utm_source=abfa41a4,-91.221296,Koch Trucking,Adzuna::API::Response::Company,"La Crosse, La Crosse County","['US', 'Wisconsin', 'La Crosse County', 'La Crosse']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
85000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI2MjkyOCIsInMiOiJqam5IbDlvNDhSR2tfUFRFeXFUcXFBIn0.vWt1HH4QZrOwHghGo1jSsUB60uAzk4mp0Ry_cIn5WQs,Adzuna::API::Response::Job,CDL-A Company Driver - 1yr EXP Required - OTR - Specialized - $85k - $100k per year - Koch Trucking,100000.0,5700262928,2026-04-15T10:06:11Z,35.405173,"CDL-A Truck Driver – Specialized Division | Earn $85K - $100K. Job Highlights: Average annual earnings: $85K Starting pay: $0.58 - $0.60CPM Top performer earnings: $100K Home time: Out 14-21 days Hiring bonus: $6,000 Setup pay: $75 per load Stop pay: $30 per stop after first stop Average Weekly Miles: 2400 All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Cascadia trucks come equipped with: Refrigerators, leather interior, double curtain wr…",https://www.adzuna.com/details/5700262928?utm_medium=api&utm_source=abfa41a4,-94.389201,Koch Trucking,Adzuna::API::Response::Company,"Fort Smith, Sebastian County","['US', 'Arkansas', 'Sebastian County', 'Fort Smith']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
85000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI2Mjk1NSIsInMiOiJqam5IbDlvNDhSR2tfUFRFeXFUcXFBIn0.RUChLMXh7upLDJ1d5o5kosV9HZ3-AlTuXISDb8iVss8,Adzuna::API::Response::Job,Truck Driver Company - 1yr EXP Required - OTR - Specialized - $85k - $100k per year - Koch Trucking,100000.0,5700262955,2026-04-15T10:06:11Z,32.0903,"CDL-A Truck Driver – Specialized Division | Earn $85K - $100K. Job Highlights: Average annual earnings: $85K Starting pay: $0.58 - $0.60CPM Top performer earnings: $100K Home time: Out 14-21 days Hiring bonus: $6,000 Setup pay: $75 per load Stop pay: $30 per stop after first stop Average Weekly Miles: 2400 All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Cascadia trucks come equipped with: Refrigerators, leather interior, double curtain wr…",https://www.adzuna.com/details/5700262955?utm_medium=api&utm_source=abfa41a4,-82.916373,Koch Trucking,Adzuna::API::Response::Company,"Helena, Telfair County","['US', 'Georgia', 'Telfair County', 'Helena']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
85000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI2Mjk3OSIsInMiOiJqam5IbDlvNDhSR2tfUFRFeXFUcXFBIn0.aMr3oHEgTzA-xM5TexTFTSrGonPL2zcnylzZ_suo9Xc,Adzuna::API::Response::Job,Class A CDL Company Driver - 1yr EXP Required - OTR - Specialized - $85k - $100k per year - Koch Trucking,100000.0,5700262979,2026-04-15T10:06:11Z,32.472589,"CDL-A Truck Driver – Specialized Division | Earn $85K - $100K. Job Highlights: Average annual earnings: $85K Starting pay: $0.58 - $0.60CPM Top performer earnings: $100K Home time: Out 14-21 days Hiring bonus: $6,000 Setup pay: $75 per load Stop pay: $30 per stop after first stop Average Weekly Miles: 2400 All trucks are 3 years old or newer - average age of truck fleet is 16 months Volvo 860 and Freightliner Cascadia trucks come equipped with: Refrigerators, leather interior, double curtain wr…",https://www.adzuna.com/details/5700262979?utm_medium=api&utm_source=abfa41a4,-84.978465,Koch Trucking,Adzuna::API::Response::Company,"Phenix City, Russell County","['US', 'Alabama', 'Russell County', 'Phenix City']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,full_time,
