title,redirect_url,longitude,__CLASS__,salary_max,created,adref,salary_is_predicted,latitude,id,description,salary_min,location.__CLASS__,location.area,location.display_name,company.__CLASS__,company.display_name,category.__CLASS__,category.label,category.tag,contract_time,contract_type
RAIL CREW FOREMAN/LEADMAN (SEASONAL),https://www.adzuna.com/land/ad/5878701443?se=MiX-DDmt8RGWn_T67fT_Ug&utm_medium=api&utm_source=abfa41a4&v=AE0E04C975525A61AEA88E3FD058C34F40E08EC0,-99.748135,Adzuna::API::Response::Job,37266.97,2026-09-10T12:06:04Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTWlYLUREbXQ4UkdXbl9UNjdmVF9VZyIsImkiOiI1ODc4NzAxNDQzIn0.lZMRE-h36ybRpN57Y5aoVs813oGWozuBs6Di0C8HEjg,1,46.836891,5878701443,"Great Pay! Great Benefits! Strong Teams! Knife River is a PEOPLE-first company. Our teams are the foundation of our success, and we're committed to providing the training, tools and support to do great work and go home safely at the end of each day. Join a team that looks out for one another and supports career growth from day one. ROLE OVERVIEW: This is a seasonal position, you can use your winters off to travel, hunt, fish or for other activities you enjoy while your benefits continue year-ro…",37266.97,Adzuna::API::Response::Location,"['US', 'North Dakota', 'Kidder County', 'Tappen']","Tappen, Kidder County",Adzuna::API::Response::Company,Knife River,Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,,
A-F OPAL Org Change Readiness Leads,https://www.adzuna.com/land/ad/5878701372?se=MiX-DDmt8RGWn_T67fT_Ug&utm_medium=api&utm_source=abfa41a4&v=21C12199AE47458BDFDB982B22B164E092E80718,-106.793333,Adzuna::API::Response::Job,54724.96,2026-09-10T12:06:04Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3ODcwMTM3MiIsInMiOiJNaVgtRERtdDhSR1duX1Q2N2ZUX1VnIn0.a4ZW2o1HBEECfC5NUvu2c3XvV3BoNRKonHPe9ca2J9U,1,38.718782,5878701372,"Change Readiness Leads Primary Location : Philadelphia, PA V-Soft Consulting is currently hiring for a Change Readiness Leads for our premier client in Philadelphia, PA. Knowledge, Skills and Abilities Knowledge of Full Systems Development Lifecycle (SDLC) from a change management perspective; Ability to keep data confidential; Strong problem solving and analytic skillsets; Strong verbal and written communication skills with ability to create user and project documentation and procedures, clear…",54724.96,Adzuna::API::Response::Location,"['US', 'Colorado', 'Gunnison County', 'Jacks Cabin']","Jacks Cabin, Gunnison County",Adzuna::API::Response::Company,"V-Soft Consulting Group, Inc",Adzuna::API::Response::Category,IT Jobs,it-jobs,,
QUALITY CONTROL AGGREGATE FIELD TECHNICIAN,https://www.adzuna.com/land/ad/5878701422?se=MiX-DDmt8RGWn_T67fT_Ug&utm_medium=api&utm_source=abfa41a4&v=FFB45A5FD172E62CBA12DEE3A34EC77F6406DA90,-93.579189,Adzuna::API::Response::Job,59945.05,2026-09-10T12:06:04Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTWlYLUREbXQ4UkdXbl9UNjdmVF9VZyIsImkiOiI1ODc4NzAxNDIyIn0.xzJB1FYf3LdP5Q0c4snaZnKdkrLo-g61aJM9MLezp0c,1,45.564167,5878701422,"Good Pay! Good Benefits! Good People! Knife River is a PEOPLE-first company. Our team members are key to our success, and we are committed to giving them the tools, training, and time to do their jobs productively and go home safely each day. Please consider joining our growing team today! At Knife River, we take care of our team because we know it’s our people who make us successful. We are one of the 10 largest construction materials producers/contractors in the Country. Our goal is to build …",59945.05,Adzuna::API::Response::Location,"['US', 'Minnesota', 'Mille Lacs County', 'Princeton']","Princeton, Mille Lacs County",Adzuna::API::Response::Company,Knife River,Adzuna::API::Response::Category,Scientific & QA Jobs,scientific-qa-jobs,,
"Java Full Stack Developer-McLean, VA- Only Locals to VA or Near by-Final Interview: F2F at client location VA",https://www.adzuna.com/land/ad/5878701353?se=MiX-DDmt8RGWn_T67fT_Ug&utm_medium=api&utm_source=abfa41a4&v=BA65C6A2CEB0C8D46B544F1F8A16AAEF6C25D97F,-77.1786,Adzuna::API::Response::Job,89495.98,2026-09-10T12:06:04Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTWlYLUREbXQ4UkdXbl9UNjdmVF9VZyIsImkiOiI1ODc4NzAxMzUzIn0.Ibvj_igZRGrOJbiUluzyoEqrOZTVi9vUIkD6e4ACVuk,1,38.9351,5878701353,"Momento USA is a global technology consulting, talent acquisition, and creative development firm that addresses clients' most pressing needs and challenges. We are currently looking for a Full Stack Developer – Java- Full-Time Role: Java Full Stack Developer Client Location: McLean, VA- Only Locals to VA or nearby Work Mode: 5 days onsite (No remote/hybrid exceptions) Years of experience: 11-14 years Must Have Skills: Java, strong Spring Boot, Kafka, AWS, Angular & NOSQL/ SQL DB Contract: Full …",89495.98,Adzuna::API::Response::Location,"['US', 'Virginia', 'Fairfax County', 'Pimmit']","Pimmit, Fairfax County",Adzuna::API::Response::Company,Momento USA LLC,Adzuna::API::Response::Category,IT Jobs,it-jobs,,
RAIL MATERIAL HANDLER - (SEASONAL),https://www.adzuna.com/land/ad/5878701427?se=MiX-DDmt8RGWn_T67fT_Ug&utm_medium=api&utm_source=abfa41a4&v=BE97D5BF57B341213E10F19A697518301390BE67,-97.323608,Adzuna::API::Response::Job,35919.67,2026-09-10T12:06:04Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTWlYLUREbXQ4UkdXbl9UNjdmVF9VZyIsImkiOiI1ODc4NzAxNDI3In0.G1S4JVZwWYFOyAjS06nCarVTdt1ufs3e7A0h_N3HJW4,1,47.499735,5878701427,"Great Pay! Great Benefits! Strong Teams! Knife River is a PEOPLE-first company. Our teams are the foundation of our success, and we're committed to providing the training, tools and support to do great work and go home safely at the end of each day. Join a team that looks out for one another and supports career growth from day one. ROLE OVERVIEW: This is a seasonal position, you can use your winters off to travel, hunt, fish or for other activities you enjoy while your benefits continue year ro…",35919.67,Adzuna::API::Response::Location,"['US', 'North Dakota', 'Traill County', 'Mayville']","Mayville, Traill County",Adzuna::API::Response::Company,Knife River,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,,
Business Process Analyst (Inperson interview),https://www.adzuna.com/land/ad/5878701404?se=MiX-DDmt8RGWn_T67fT_Ug&utm_medium=api&utm_source=abfa41a4&v=7886A95C965109A29EA851E4BB154BD32CF9C92A,-97.5561,Adzuna::API::Response::Job,99505.0,2026-09-10T12:06:04Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3ODcwMTQwNCIsInMiOiJNaVgtRERtdDhSR1duX1Q2N2ZUX1VnIn0.3BC-qBczD7OlirtVpWgqHDw7mKJSbhCUsUw8iQgOuX4,1,35.54388,5878701404,"Business Process Analyst Oklahoma City, OK (Hybrid 3-4 days onsite) Direct in-personinterview 12 months contract Position Summary The Business Process Analyst (BPA) will support the Client by providing strategic initiative support, business process analysis and improvement, performance management, and stakeholder coordination. The BPA will support the planning, coordination, implementation, execution, monitoring, and completion of finance-related strategic initiatives while ensuring consistency…",99505.0,Adzuna::API::Response::Location,"['US', 'Oklahoma', 'Oklahoma County', 'Nichols Hills']","Nichols Hills, Oklahoma County",Adzuna::API::Response::Company,Delviom LLC,Adzuna::API::Response::Category,IT Jobs,it-jobs,,
PLANT MAINTENANCE TECHNICIAN - READY MIX,https://www.adzuna.com/land/ad/5878701396?se=MiX-DDmt8RGWn_T67fT_Ug&utm_medium=api&utm_source=abfa41a4&v=9B8BE4110982B2B4A63B48BF86AFABCE46B69D66,-100.52976,Adzuna::API::Response::Job,43723.18,2026-09-10T12:06:04Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTWlYLUREbXQ4UkdXbl9UNjdmVF9VZyIsImkiOiI1ODc4NzAxMzk2In0.f1I0qevLYAPBRfHgLtArnOXHPW9TFTiQE6fTbfEUpCY,1,47.96909,5878701396,"Great Pay! Great Benefits! Strong Teams! Knife River is a PEOPLE-first company. Our teams are the foundation of our success, and we're committed to providing the training, tools and support to do great work and go home safely at the end of each day. Join a team that looks out for one another and supports career growth from day one. ROLE OVERVIEW: To perform necessary maintenance on Ready Mix Plants throughout North Dakota. Overnight travel is required. DUTIES AND/OR RESPONSIBILITIES (summary of…",43723.18,Adzuna::API::Response::Location,"['US', 'North Dakota', 'McHenry County', 'Karlsruhe']","Karlsruhe, McHenry County",Adzuna::API::Response::Company,Knife River,Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,,
FOREMAN - GRADING (Seasonal),https://www.adzuna.com/land/ad/5878701419?se=MiX-DDmt8RGWn_T67fT_Ug&utm_medium=api&utm_source=abfa41a4&v=B2169BD83161D5A38804F4C23571DDEA4625AE84,-102.585797,Adzuna::API::Response::Job,49404.3,2026-09-10T12:06:04Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3ODcwMTQxOSIsInMiOiJNaVgtRERtdDhSR1duX1Q2N2ZUX1VnIn0.hTJQFgbqHY42mbpxw9x4pniM3AedZWJDK-4bS-hErHg,1,48.283761,5878701419,"Good Pay! Good Benefits! Good People! Knife River is a PEOPLE-first company. Our team members are key to our success, and we are committed to giving them the tools, training, and time to do their jobs productively and go home safely each day. Please consider joining our growing team today! At Knife River, we take care of our team because we know it’s our people who make us successful. We are one of the 10 largest construction materials producers/contractors in the Country. Our goal is to build …",49404.3,Adzuna::API::Response::Location,"['US', 'North Dakota', 'Mountrail County', 'Ross']","Ross, Mountrail County",Adzuna::API::Response::Company,Knife River,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,,
QUALITY CONTROL AGGREGATE FIELD TECHNICIAN,https://www.adzuna.com/land/ad/5878701440?se=MiX-DDmt8RGWn_T67fT_Ug&utm_medium=api&utm_source=abfa41a4&v=08BA2B07FFDB4C210AEEE242F096B3C730E59132,-94.56969,Adzuna::API::Response::Job,54578.82,2026-09-10T12:06:04Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTWlYLUREbXQ4UkdXbl9UNjdmVF9VZyIsImkiOiI1ODc4NzAxNDQwIn0.TfBBkIATg-QNT7zl4W-3YOWEnD-R-zOIJnyMYs4AJVg,1,45.807042,5878701440,"Good Pay! Good Benefits! Good People! Knife River is a PEOPLE-first company. Our team members are key to our success, and we are committed to giving them the tools, training, and time to do their jobs productively and go home safely each day. Please consider joining our growing team today! At Knife River, we take care of our team because we know it’s our people who make us successful. We are one of the 10 largest construction materials producers/contractors in the Country. Our goal is to build …",54578.82,Adzuna::API::Response::Location,"['US', 'Minnesota', 'Morrison County', 'Upsala']","Upsala, Morrison County",Adzuna::API::Response::Company,Knife River,Adzuna::API::Response::Category,Scientific & QA Jobs,scientific-qa-jobs,,
PLANT MAINTENANCE TECHNICIAN - READY MIX,https://www.adzuna.com/land/ad/5878701395?se=MiX-DDmt8RGWn_T67fT_Ug&utm_medium=api&utm_source=abfa41a4&v=B0CCE25ABA359E5147C2330EF3C2161A5F250411,-101.56206,Adzuna::API::Response::Job,50685.06,2026-09-10T12:06:04Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3ODcwMTM5NSIsInMiOiJNaVgtRERtdDhSR1duX1Q2N2ZUX1VnIn0.HK21Wio9NBkKOvX0QR7D2MN9_EM9Wy9XQUOK74N6LqI,1,48.81498,5878701395,"Great Pay! Great Benefits! Strong Teams! Knife River is a PEOPLE-first company. Our teams are the foundation of our success, and we're committed to providing the training, tools and support to do great work and go home safely at the end of each day. Join a team that looks out for one another and supports career growth from day one. ROLE OVERVIEW: To perform necessary maintenance on Ready Mix Plants throughout North Dakota. Overnight travel is required. DUTIES AND/OR RESPONSIBILITIES (summary of…",50685.06,Adzuna::API::Response::Location,"['US', 'North Dakota', 'Renville County', 'Loraine']","Loraine, Renville County",Adzuna::API::Response::Company,Knife River,Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,,
QUALITY CONTROL AGGREGATE FIELD TECHNICIAN,https://www.adzuna.com/land/ad/5878701418?se=MiX-DDmt8RGWn_T67fT_Ug&utm_medium=api&utm_source=abfa41a4&v=339E1273640C8BD9BA1307CAE7F13C50529F83ED,-94.578072,Adzuna::API::Response::Job,59327.35,2026-09-10T12:06:04Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTWlYLUREbXQ4UkdXbl9UNjdmVF9VZyIsImkiOiI1ODc4NzAxNDE4In0.7oF7dvwHnIghR3dbkXqKS8iGaAkrLQ1EEoDpvl5NDKQ,1,45.637309,5878701418,"Good Pay! Good Benefits! Good People! Knife River is a PEOPLE-first company. Our team members are key to our success, and we are committed to giving them the tools, training, and time to do their jobs productively and go home safely each day. Please consider joining our growing team today! At Knife River, we take care of our team because we know it’s our people who make us successful. We are one of the 10 largest construction materials producers/contractors in the Country. Our goal is to build …",59327.35,Adzuna::API::Response::Location,"['US', 'Minnesota', 'Stearns County', 'Albany']","Albany, Stearns County",Adzuna::API::Response::Company,Knife River,Adzuna::API::Response::Category,Scientific & QA Jobs,scientific-qa-jobs,,
PLANT MAINTENANCE TECHNICIAN - READY MIX,https://www.adzuna.com/land/ad/5878701428?se=MiX-DDmt8RGWn_T67fT_Ug&utm_medium=api&utm_source=abfa41a4&v=892CEA8366AEAEE94B9FCAEC40EBF34BA180A239,-101.488412,Adzuna::API::Response::Job,45296.34,2026-09-10T12:06:04Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTWlYLUREbXQ4UkdXbl9UNjdmVF9VZyIsImkiOiI1ODc4NzAxNDI4In0.fHvcEl-VFE-bSk1_ves0t7lUsA4l8wTjwAwxqWhM_NE,1,47.889828,5878701428,"Great Pay! Great Benefits! Strong Teams! Knife River is a PEOPLE-first company. Our teams are the foundation of our success, and we're committed to providing the training, tools and support to do great work and go home safely at the end of each day. Join a team that looks out for one another and supports career growth from day one. ROLE OVERVIEW: To perform necessary maintenance on Ready Mix Plants throughout North Dakota. Overnight travel is required. DUTIES AND/OR RESPONSIBILITIES (summary of…",45296.34,Adzuna::API::Response::Location,"['US', 'North Dakota', 'McLean County', 'Max']","Max, McLean County",Adzuna::API::Response::Company,Knife River,Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,,
RAIL CREW FOREMAN/LEADMAN (SEASONAL),https://www.adzuna.com/land/ad/5878701433?se=MiX-DDmt8RGWn_T67fT_Ug&utm_medium=api&utm_source=abfa41a4&v=726E953A1C1DF5D9B6FB5177A6A5EA8F02BBBBCD,-100.715794,Adzuna::API::Response::Job,33132.75,2026-09-10T12:06:04Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3ODcwMTQzMyIsInMiOiJNaVgtRERtdDhSR1duX1Q2N2ZUX1VnIn0.wK1INYG9seV6vQLNUiKpv-VPukkqA8BhGA0D_G-L03A,1,47.490885,5878701433,"Great Pay! Great Benefits! Strong Teams! Knife River is a PEOPLE-first company. Our teams are the foundation of our success, and we're committed to providing the training, tools and support to do great work and go home safely at the end of each day. Join a team that looks out for one another and supports career growth from day one. ROLE OVERVIEW: This is a seasonal position, you can use your winters off to travel, hunt, fish or for other activities you enjoy while your benefits continue year-ro…",33132.75,Adzuna::API::Response::Location,"['US', 'North Dakota', 'McLean County', 'Turtle Lake']","Turtle Lake, McLean County",Adzuna::API::Response::Company,Knife River,Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,,
IBM ODM Engineer,https://www.adzuna.com/land/ad/5878701366?se=MiX-DDmt8RGWn_T67fT_Ug&utm_medium=api&utm_source=abfa41a4&v=16236B4B06813226CE11C723DD0E632265EE2503,-86.774532,Adzuna::API::Response::Job,203415.75,2026-09-10T12:06:04Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTWlYLUREbXQ4UkdXbl9UNjdmVF9VZyIsImkiOiI1ODc4NzAxMzY2In0.sp2wDqOpGzzDJUkrYUDc0BGIMcmj7joX-zvDuTFKm9o,1,36.001428,5878701366,"Job Requirements* Able to design ODM rules in optimized way Need to work on Business Requirement Analysis Responsible for end to end deliverable. Create Project Plan & Work on Implementation Strategy Need to have comprehensive understanding on ODM rules and java Need to Handle Customer Communications and Management Reporting Core java knowledge Hands on CI/CD pipeline and hands on Cloud Testing of Rules using SOAP UI and Postman Key Responsibilities* Design, develop, test, and maintain ODMbased…",203415.75,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Williamson County', 'Brentwood']","Brentwood, Williamson County",Adzuna::API::Response::Company,Purple Drive Technologies LLC,Adzuna::API::Response::Category,IT Jobs,it-jobs,,
QUALITY CONTROL AGGREGATE FIELD TECHNICIAN,https://www.adzuna.com/land/ad/5878701445?se=MiX-DDmt8RGWn_T67fT_Ug&utm_medium=api&utm_source=abfa41a4&v=02FBDB903B243D02CDAE45A0BAAB0E7008FE756E,-93.96517,Adzuna::API::Response::Job,51157.27,2026-09-10T12:06:04Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3ODcwMTQ0NSIsInMiOiJNaVgtRERtdDhSR1duX1Q2N2ZUX1VnIn0.na-UnjV_bJU8GJZ4D39KF7elHEEasEskJrTykGmtsU0,1,45.744076,5878701445,"Good Pay! Good Benefits! Good People! Knife River is a PEOPLE-first company. Our team members are key to our success, and we are committed to giving them the tools, training, and time to do their jobs productively and go home safely each day. Please consider joining our growing team today! At Knife River, we take care of our team because we know it’s our people who make us successful. We are one of the 10 largest construction materials producers/contractors in the Country. Our goal is to build …",51157.27,Adzuna::API::Response::Location,"['US', 'Minnesota', 'Benton County', 'Gilman']","Gilman, Benton County",Adzuna::API::Response::Company,Knife River,Adzuna::API::Response::Category,Scientific & QA Jobs,scientific-qa-jobs,,
RAIL MATERIAL HANDLER - (SEASONAL),https://www.adzuna.com/land/ad/5878701425?se=MiX-DDmt8RGWn_T67fT_Ug&utm_medium=api&utm_source=abfa41a4&v=ADAC537867B98664CE8C160F4FFD2548340E9A49,-97.617142,Adzuna::API::Response::Job,33113.29,2026-09-10T12:06:04Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTWlYLUREbXQ4UkdXbl9UNjdmVF9VZyIsImkiOiI1ODc4NzAxNDI1In0.mMypRzL0vAe5q3doq7V9fVzocxrfANS-_qtLjdvE57E,1,48.147104,5878701425,"Great Pay! Great Benefits! Strong Teams! Knife River is a PEOPLE-first company. Our teams are the foundation of our success, and we're committed to providing the training, tools and support to do great work and go home safely at the end of each day. Join a team that looks out for one another and supports career growth from day one. ROLE OVERVIEW: This is a seasonal position, you can use your winters off to travel, hunt, fish or for other activities you enjoy while your benefits continue year ro…",33113.29,Adzuna::API::Response::Location,"['US', 'North Dakota', 'Grand Forks County', 'Inkster']","Inkster, Grand Forks County",Adzuna::API::Response::Company,Knife River,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,,
