adref,redirect_url,latitude,id,salary_max,description,created,salary_min,title,salary_is_predicted,__CLASS__,contract_time,longitude,company.display_name,company.__CLASS__,category.__CLASS__,category.tag,category.label,location.area,location.__CLASS__,location.display_name,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSklqQ0tabUs4UkdLZDluNlljbGw4QSIsImkiOiI1ODE4MzkxNzU2In0.aibPbrFc4IMAysyPI51yH44F_3jLIGZ3KCC2EguGZA8,https://www.adzuna.com/land/ad/5818391756?se=JIjCKZmK8RGKd9n6Ycll8A&utm_medium=api&utm_source=abfa41a4&v=705011F719516DE6D7C0B1D6BF94579A93D4F13A,37.696991,5818391756,74695.72,"Job Description Job Description Remote Insurance Sales Representative | Flexible Schedule | Commission-Based This position offers flexible work hours and clear paths for advancement into leadership and management. You will work remotely, serving clients by providing guidance and protection solutions for individuals and families. What We Offer Remote, work-from-home career Average first-year earnings of $69K through commissions and bonuses Increased earning potential in later years through perfo…",2026-07-28T09:58:27Z,74695.72,Remote Sales Enrollment Specialist,1,Adzuna::API::Response::Job,,-88.136701,HMG Careers,Adzuna::API::Response::Company,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,"['US', 'Illinois', 'Gallatin County', 'Old Shawneetown']",Adzuna::API::Response::Location,"Old Shawneetown, Gallatin County",
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSklqQ0tabUs4UkdLZDluNlljbGw4QSIsImkiOiI1ODE4MzkxNzMyIn0.C2I62BLhubWhnI1FqNBQwGmT4_5NViQM1iTSPrXwO1M,https://www.adzuna.com/details/5818391732?utm_medium=api&utm_source=abfa41a4,44.947627,5818391732,104000.0,"Hiring Regional CDL-A Tanker Drivers! . N - Tanker Vehicles Endorsement. REGIONAL CDL-A TRUCK DRIVER Indian River Transport is seeking Class A CDL Company Drivers with Tanker Endorsement and at least 12 months of recent T/T experience for our Regional division! We are a privately-owned liquid food grade carrier, providing transportation services throughout the United States, while also offering import/export services between the US, Canada, and Mexico (border crossing optional, not required). J…",2026-07-28T09:58:27Z,88400.0,Regional Truck Driver Company - 1yr EXP Required - Dry Van - $1.7k - $2k per week - N Endorsements Required - Indian River Transport,0,Adzuna::API::Response::Job,full_time,-123.001188,Indian River Transport,Adzuna::API::Response::Company,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"['US', 'Oregon', 'Marion County', 'Salem']",Adzuna::API::Response::Location,"Salem, Marion County",
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSklqQ0tabUs4UkdLZDluNlljbGw4QSIsImkiOiI1ODE4MzkxNzQ2In0.NB8zaUA-C2s-R0QAuIgwSJ9U1arMYX_5D2RO6-uZ0rI,https://www.adzuna.com/land/ad/5818391746?se=JIjCKZmK8RGKd9n6Ycll8A&utm_medium=api&utm_source=abfa41a4&v=55B012E8776E2A45071365190BC8568D18E0BFB8,41.322322,5818391746,68240.83,"Job Description Job Description Remote Insurance Sales Representative | Flexible Schedule | Commission-Based This position offers flexible work hours and clear paths for advancement into leadership and management. You will work remotely, serving clients by providing guidance and protection solutions for individuals and families. What We Offer Remote, work-from-home career Average first-year earnings of $69K through commissions and bonuses Increased earning potential in later years through perfo…",2026-07-28T09:58:27Z,68240.83,Work From Home Sales Specialist,1,Adzuna::API::Response::Job,,-71.816179,HMG Careers,Adzuna::API::Response::Company,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,"['US', 'Rhode Island', 'Washington County', 'Misquamicut']",Adzuna::API::Response::Location,"Misquamicut, Washington County",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxODM5MTc1NSIsInMiOiJKSWpDS1ptSzhSR0tkOW42WWNsbDhBIn0.KPt3vIjRyeo_nDOdcudvEQN8rB5yhHCmifCV9Pfd9Qg,https://www.adzuna.com/details/5818391755?utm_medium=api&utm_source=abfa41a4,46.63746,5818391755,104000.0,"Hiring Regional CDL-A Tanker Drivers! . N - Tanker Vehicles Endorsement. REGIONAL CDL-A TRUCK DRIVER Indian River Transport is seeking Class A CDL Company Drivers with Tanker Endorsement and at least 12 months of recent T/T experience for our Regional division! We are a privately-owned liquid food grade carrier, providing transportation services throughout the United States, while also offering import/export services between the US, Canada, and Mexico (border crossing optional, not required). J…",2026-07-28T09:58:27Z,88400.0,CDL-A Company Driver - 1yr EXP Required - Regional - Dry Van - $1.7k - $2k per week - N Endorsements Required - Indian River Transport,0,Adzuna::API::Response::Job,full_time,-120.42246,Indian River Transport,Adzuna::API::Response::Company,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"['US', 'Washington', 'Yakima County', 'Union Gap']",Adzuna::API::Response::Location,"Union Gap, Yakima County",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxODM5MTc1MSIsInMiOiJKSWpDS1ptSzhSR0tkOW42WWNsbDhBIn0.-HdWyOC6CffakAqdCcIVtvdCATJLlzrk9Uzh713uL7A,https://www.adzuna.com/details/5818391751?utm_medium=api&utm_source=abfa41a4,44.086568,5818391751,104000.0,"Hiring Regional CDL-A Tanker Drivers! . N - Tanker Vehicles Endorsement. REGIONAL CDL-A TRUCK DRIVER Indian River Transport is seeking Class A CDL Company Drivers with Tanker Endorsement and at least 12 months of recent T/T experience for our Regional division! We are a privately-owned liquid food grade carrier, providing transportation services throughout the United States, while also offering import/export services between the US, Canada, and Mexico (border crossing optional, not required). J…",2026-07-28T09:58:27Z,88400.0,Class A CDL Company Driver - 1yr EXP Required - Regional - Dry Van - $1.7k - $2k per week - N Endorsements Required - Indian River Transport,0,Adzuna::API::Response::Job,full_time,-121.29417,Indian River Transport,Adzuna::API::Response::Company,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"['US', 'Oregon', 'Deschutes County', 'Bend']",Adzuna::API::Response::Location,"Bend, Deschutes County",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxODM5MTc1OSIsInMiOiJKSWpDS1ptSzhSR0tkOW42WWNsbDhBIn0.rGDxJrZx8akX5Ux5kS2a9ADW8DIAv_4O86f9lX-10NU,https://www.adzuna.com/land/ad/5818391759?se=JIjCKZmK8RGKd9n6Ycll8A&utm_medium=api&utm_source=abfa41a4&v=7894C68692FDE5AED5BC7BD6BA2C3F583A8FF6F6,39.360266,5818391759,69562.54,"Job Description Job Description Remote Insurance Sales Representative | Flexible Schedule | Commission-Based This position offers flexible work hours and clear paths for advancement into leadership and management. You will work remotely, serving clients by providing guidance and protection solutions for individuals and families. What We Offer Remote, work-from-home career Average first-year earnings of $69K through commissions and bonuses Increased earning potential in later years through perfo…",2026-07-28T09:58:27Z,69562.54,Remote Commission Sales Specialist,1,Adzuna::API::Response::Job,,-104.596915,HMG Careers,Adzuna::API::Response::Company,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,"['US', 'Colorado', 'Elbert County', 'Elizabeth']",Adzuna::API::Response::Location,"Elizabeth, Elbert County",
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSklqQ0tabUs4UkdLZDluNlljbGw4QSIsImkiOiI1ODE4MzkxNzU4In0.gy1SNcnsdC6ut8P1_UHZnvlnusrtbZZ80Z2txgLFUog,https://www.adzuna.com/land/ad/5818391758?se=JIjCKZmK8RGKd9n6Ycll8A&utm_medium=api&utm_source=abfa41a4&v=0287DFD56B75FDB9377DAC179C80B26E5EC343AD,47.821114,5818391758,75950.7,"Job Description Job Description Remote Insurance Sales Representative | Flexible Schedule | Commission-Based This position offers flexible work hours and clear paths for advancement into leadership and management. You will work remotely, serving clients by providing guidance and protection solutions for individuals and families. What We Offer Remote, work-from-home career Average first-year earnings of $69K through commissions and bonuses Increased earning potential in later years through perfo…",2026-07-28T09:58:27Z,75950.7,Sales Coordinator Remote,1,Adzuna::API::Response::Job,,-101.29877,HMG Careers,Adzuna::API::Response::Company,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,"['US', 'North Dakota', 'McLean County', 'Max']",Adzuna::API::Response::Location,"Max, McLean County",
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSklqQ0tabUs4UkdLZDluNlljbGw4QSIsImkiOiI1ODE4MzkxNzM2In0.RGh-viu4sEOYqBhcdn1myvuruE6XXB1BVXIJNe_y3PE,https://www.adzuna.com/land/ad/5818391736?se=JIjCKZmK8RGKd9n6Ycll8A&utm_medium=api&utm_source=abfa41a4&v=2F395AA3DCD3374E879136DF8DC82BCFAE2DF65C,38.0356,5818391736,63777.52,"Job Description Job Description Remote Insurance Sales Representative | Flexible Schedule | Commission-Based This position offers flexible work hours and clear paths for advancement into leadership and management. You will work remotely, serving clients by providing guidance and protection solutions for individuals and families. What We Offer Remote, work-from-home career Average first-year earnings of $69K through commissions and bonuses Increased earning potential in later years through perfo…",2026-07-28T09:58:27Z,63777.52,Work From Home Sales Specialist,1,Adzuna::API::Response::Job,,-88.04559,HMG Careers,Adzuna::API::Response::Company,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,"['US', 'Illinois', 'White County', 'Maunie']",Adzuna::API::Response::Location,"Maunie, White County",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxODM5MTcwMSIsInMiOiJKSWpDS1ptSzhSR0tkOW42WWNsbDhBIn0.trumPq96IzHydJd3Klhurg5mYi0VxxE1WMQU3ypwolc,https://www.adzuna.com/details/5818391701?utm_medium=api&utm_source=abfa41a4,40.25898,5818391701,85942.36,"Partnering with Class A OO for Local Runs • Sign On Incentive. CDL A Local Tractor Owner Operator - Mechanicsburg, PA CEVA Freight, LLC - First & Final Mile 350 Old Silver Spring Road, Mechanicsburg, Pennsylvania Full Time CEVA Logistics is seeking Tractor Owners in the Mechanicsburg, PA area. We are looking for Owner Operators/Independent Contractors that have tractors interested in operating exclusively under CEVA’s authority. The work would involve hauling CEVA’s 53’ dry van trailers. This i…",2026-07-28T09:58:26Z,85942.36,"CDL-A Owner Operator - 1yr EXP Required - Local - Dry Van - Ceva Logistics - Mechanicsburg, PA",1,Adzuna::API::Response::Job,full_time,-76.86294,"Ceva Logistics - Mechanicsburg, PA",Adzuna::API::Response::Company,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"['US', 'Pennsylvania', 'Dauphin County', 'West End']",Adzuna::API::Response::Location,"West End, Dauphin County",
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSklqQ0tabUs4UkdLZDluNlljbGw4QSIsImkiOiI1ODE4MzkxNjU2In0.DK--o0OtcMVDTj_Imh6RHVktt4Xai3H-1Cy4Jn-BjuI,https://www.adzuna.com/details/5818391656?utm_medium=api&utm_source=abfa41a4,39.962122,5818391656,69452.04,"Partnering with Class A OO for Local Runs • Sign On Incentive. CDL A Local Tractor Owner Operator - Mechanicsburg, PA CEVA Freight, LLC - First & Final Mile 350 Old Silver Spring Road, Mechanicsburg, Pennsylvania Full Time CEVA Logistics is seeking Tractor Owners in the Mechanicsburg, PA area. We are looking for Owner Operators/Independent Contractors that have tractors interested in operating exclusively under CEVA’s authority. The work would involve hauling CEVA’s 53’ dry van trailers. This i…",2026-07-28T09:58:26Z,69452.04,"Truck Driver Owner Operator - 1yr EXP Required - Local - Dry Van - Ceva Logistics - Mechanicsburg, PA",1,Adzuna::API::Response::Job,full_time,-76.727212,"Ceva Logistics - Mechanicsburg, PA",Adzuna::API::Response::Company,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"['US', 'Pennsylvania', 'York County', 'Pleasant Hill']",Adzuna::API::Response::Location,"Pleasant Hill, York County",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxODM5MTY3NCIsInMiOiJKSWpDS1ptSzhSR0tkOW42WWNsbDhBIn0.n59k7K7aGAdz_iNCG-ZnbcC5be9ISchneUrRWQYOOjU,https://www.adzuna.com/details/5818391674?utm_medium=api&utm_source=abfa41a4,40.25898,5818391674,85992.94,"Partnering with Class A OO for Local Runs • Sign On Incentive. CDL A Local Tractor Owner Operator - Mechanicsburg, PA CEVA Freight, LLC - First & Final Mile 350 Old Silver Spring Road, Mechanicsburg, Pennsylvania Full Time CEVA Logistics is seeking Tractor Owners in the Mechanicsburg, PA area. We are looking for Owner Operators/Independent Contractors that have tractors interested in operating exclusively under CEVA’s authority. The work would involve hauling CEVA’s 53’ dry van trailers. This i…",2026-07-28T09:58:26Z,85992.94,"Local Truck Driver Owner Operator - 1yr EXP Required - Dry Van - Ceva Logistics - Mechanicsburg, PA",1,Adzuna::API::Response::Job,full_time,-76.86294,"Ceva Logistics - Mechanicsburg, PA",Adzuna::API::Response::Company,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"['US', 'Pennsylvania', 'Dauphin County', 'West End']",Adzuna::API::Response::Location,"West End, Dauphin County",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxODM5MTY1MiIsInMiOiJKSWpDS1ptSzhSR0tkOW42WWNsbDhBIn0.j5lL91YyhTtQeoUk0ZYwF8IrF4LQO1gA-CKJSC86Q0M,https://www.adzuna.com/details/5818391652?utm_medium=api&utm_source=abfa41a4,44.205728,5818391652,104000.0,"Hiring Regional CDL-A Tanker Drivers! . N - Tanker Vehicles Endorsement. REGIONAL CDL-A TRUCK DRIVER Indian River Transport is seeking Class A CDL Company Drivers with Tanker Endorsement and at least 12 months of recent T/T experience for our Regional division! We are a privately-owned liquid food grade carrier, providing transportation services throughout the United States, while also offering import/export services between the US, Canada, and Mexico (border crossing optional, not required). J…",2026-07-28T09:58:26Z,88400.0,CDL-A Company Driver - 1yr EXP Required - Regional - Dry Van - $1.7k - $2k per week - N Endorsements Required - Indian River Transport,0,Adzuna::API::Response::Job,full_time,-114.890244,Indian River Transport,Adzuna::API::Response::Company,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"['US', 'Idaho', 'Custer County', 'Redfish Lake']",Adzuna::API::Response::Location,"Redfish Lake, Custer County",
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSklqQ0tabUs4UkdLZDluNlljbGw4QSIsImkiOiI1ODE4MzkxNjgzIn0.fmYZT-EBlKmDEwSu3WgzrF7_ej4kt9xPNXnxYwbIr3c,https://www.adzuna.com/details/5818391683?utm_medium=api&utm_source=abfa41a4,39.962122,5818391683,69632.96,"Partnering with Class A OO for Local Runs • Sign On Incentive. CDL A Local Tractor Owner Operator - Mechanicsburg, PA CEVA Freight, LLC - First & Final Mile 350 Old Silver Spring Road, Mechanicsburg, Pennsylvania Full Time CEVA Logistics is seeking Tractor Owners in the Mechanicsburg, PA area. We are looking for Owner Operators/Independent Contractors that have tractors interested in operating exclusively under CEVA’s authority. The work would involve hauling CEVA’s 53’ dry van trailers. This i…",2026-07-28T09:58:26Z,69632.96,"Class A CDL Owner Operator - 1yr EXP Required - Local - Dry Van - Ceva Logistics - Mechanicsburg, PA",1,Adzuna::API::Response::Job,full_time,-76.727212,"Ceva Logistics - Mechanicsburg, PA",Adzuna::API::Response::Company,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"['US', 'Pennsylvania', 'York County', 'Pleasant Hill']",Adzuna::API::Response::Location,"Pleasant Hill, York County",
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSklqQ0tabUs4UkdLZDluNlljbGw4QSIsImkiOiI1ODE4MzkxNjkyIn0.lChDyt9-LYkwpvKX9ekrHLE46gvWl3Xn1LifvpqPb7c,https://www.adzuna.com/details/5818391692?utm_medium=api&utm_source=abfa41a4,47.916797,5818391692,104000.0,"Hiring Regional CDL-A Tanker Drivers! . N - Tanker Vehicles Endorsement. REGIONAL CDL-A TRUCK DRIVER Indian River Transport is seeking Class A CDL Company Drivers with Tanker Endorsement and at least 12 months of recent T/T experience for our Regional division! We are a privately-owned liquid food grade carrier, providing transportation services throughout the United States, while also offering import/export services between the US, Canada, and Mexico (border crossing optional, not required). J…",2026-07-28T09:58:26Z,88400.0,Regional Truck Driver Company - 1yr EXP Required - Dry Van - $1.7k - $2k per week - N Endorsements Required - Indian River Transport,0,Adzuna::API::Response::Job,full_time,-124.351702,Indian River Transport,Adzuna::API::Response::Company,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"['US', 'Washington', 'Clallam County', 'Bogachiel']",Adzuna::API::Response::Location,"Bogachiel, Clallam County",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxODM5MTY3NiIsInMiOiJKSWpDS1ptSzhSR0tkOW42WWNsbDhBIn0.glwuKXscq6dAOF36ZGfLF9avPjNjkJ4hY4y3CGNofQI,https://www.adzuna.com/details/5818391676?utm_medium=api&utm_source=abfa41a4,41.8782,5818391676,74140.45,"CDL-A Linehaul Truck Driver, Full-time. Job Description Road Drivers are responsible for the pickup and delivery of cargo trailers to and from various long-distance destinations. Responsibilities Coupling and uncoupling trailers from one another and from the tractor. Driving for an extended period of time. Performing various tasks ranging from check-in, tractor/trailer inspection, tractor set up and the pickup and delivery of cargo. Actual duties and schedule may vary depending on terminal loca…",2026-07-28T09:58:26Z,74140.45,"CDL-A Company Driver - 1yr EXP Required - Regional - ArcBest II: ABF Freight - Carlisle, KCMO, Mount Vernon, Sauk Village, SLC, Seattle",1,Adzuna::API::Response::Job,full_time,-87.6254,"ArcBest II: ABF Freight - Carlisle, KCMO, Mount Vernon, Sauk Village, SLC, Seattle",Adzuna::API::Response::Company,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,"['US', 'Illinois', 'Cook County', 'Chicago', 'The Loop']",Adzuna::API::Response::Location,"The Loop, Chicago",
