description,id,__CLASS__,salary_max,salary_min,created,title,latitude,salary_is_predicted,longitude,adref,redirect_url,category.tag,category.label,category.__CLASS__,company.display_name,company.__CLASS__,location.display_name,location.area,location.__CLASS__,contract_time,contract_type
"Job Title: OpenText Consultant Location: Saint Paul, MN (Onsite-Hybrid) Top 3 Skills for this role: 1.Administrator for OpenText xECM 2.Bash shell scripting ,Linux server administration Clustering 3.In-depth OpenText backend server installation and patching Job Description/ Responsibilities: Administrator for OpenText xECM. Advanced proficiency in Content Server, Archive Center, and xECM for SAP environments. Professional background with livereports, webreports, workflows, and Records Managemen…",5783887238,Adzuna::API::Response::Job,161027.48,161027.48,2026-07-01T11:11:14Z,OpenText Consultant,44.9445,1,-93.0932,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg4NzIzOCIsInMiOiJEZ0F1dFdSMThSR3BIWjFFMVN5aUJnIn0.cbA3EtyVDlpzVa5g4ZgWYfNAAQce0jTpmgtVDktBdB4,https://www.adzuna.com/land/ad/5783887238?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=2A41AC83448647C6AFBA63B0F728EBA9771519CD,it-jobs,IT Jobs,Adzuna::API::Response::Category,Ruri Software Technologies LLC,Adzuna::API::Response::Company,"Saint Paul, Ramsey County","['US', 'Minnesota', 'Ramsey County', 'Saint Paul']",Adzuna::API::Response::Location,,
"Job Title: Snowflake Architect Location: Remote Experience: 15 Years Job Summary We are seeking an experienced Snowflake Architect to design, build, and optimize enterprise-scale cloud data platforms. This is a hands-on architecture role requiring deep expertise in Snowflake, modern data engineering, cloud technologies, and AI-enabled data solutions. The ideal candidate will have extensive experience leading end-to-end Snowflake implementations, build scalable data architectures, and delivering…",5783887245,Adzuna::API::Response::Job,143065.86,143065.86,2026-07-01T11:11:14Z,Snowflake Architect,,1,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg4NzI0NSIsInMiOiJEZ0F1dFdSMThSR3BIWjFFMVN5aUJnIn0.KKQsh0G_ZcNjxa-hvlMgCOxuDyScwF7QIq8GXFSmv9M,https://www.adzuna.com/land/ad/5783887245?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=6B64D55996CD195B255583A92B67B7974940143C,it-jobs,IT Jobs,Adzuna::API::Response::Category,UNICOM TECHNOLOGIES INC,Adzuna::API::Response::Company,US,['US'],Adzuna::API::Response::Location,,
"Job Title/Role Name GW Solution engineer (Associate certified) Experience level (Years) 12 Client Interview (Yes/No) Yes No. of Positions 4 Other Requirement Exception provided to consider have:- Must be on HCLtech vendor W2, no layering is allowed Valid visa with min 12 months validity Resume should have LinkedIn URL to validate Must be good with 5 days onsite working as per customer expectation along with 6 months contract to hire Vendor SPOC must enter his contact details (Name, Email, Phone…",5783887243,Adzuna::API::Response::Job,124806.04,124806.04,2026-07-01T11:11:14Z,GW Solution engineer (Associate certified),29.43937,1,-98.45883,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRGdBdXRXUjE4UkdwSFoxRTFTeWlCZyIsImkiOiI1NzgzODg3MjQzIn0.vX6mWa0BClaNg-s85TYy4F7a8fcgsVsatXO7-bRNUWE,https://www.adzuna.com/land/ad/5783887243?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=226D7062B4CC4D3276D78F7B931BF97A15211C81,it-jobs,IT Jobs,Adzuna::API::Response::Category,Aroha Technologies,Adzuna::API::Response::Company,"Fort Sam Houston, Bexar County","['US', 'Texas', 'Bexar County', 'Fort Sam Houston']",Adzuna::API::Response::Location,,
"Oracle Cloud Solutions Architect (EPM) and Pos 187, 189 & 191 Location: Lawrenceville, GA (Onsite) Position Description: 3.3.4 This role will be part of a team responsible for maintaining and supporting all technical aspects of the Oracle Fusion Cloud applications. This role would be responsible for the technical configurations related to the Oracle Fusion cloud applications, evaluating the Oracle Fusion Cloud ERP, EPM & HCM quarterly releases, determining impact and coordinating the necessary …",5783887247,Adzuna::API::Response::Job,119839.73,119839.73,2026-07-01T11:11:14Z,"Oracle Cloud Solutions Architect (EPM) and Pos 187, 189 & 191",,1,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg4NzI0NyIsInMiOiJEZ0F1dFdSMThSR3BIWjFFMVN5aUJnIn0.SgH4S7cytLV_kvt8nQlrG0UTEk3W8AefDIf2_BGrmZ4,https://www.adzuna.com/land/ad/5783887247?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=30732A71F4E8CD0C2340718451263BC91A84EA02,it-jobs,IT Jobs,Adzuna::API::Response::Category,INFT Solutions inc,Adzuna::API::Response::Company,US,['US'],Adzuna::API::Response::Location,,
"Job Title / Role: Enterprise Architect Key Skills: Enterprise Architect, Cloud Transformation, Solution Architecture Experience: 15 Location: San Deigo CA Shift: General Mode: On-Site Job Summary We are seeking an experienced Enterprise Architect to define and drive the organization’s overall technology strategy, ensuring alignment with business goals and long-term vision. The ideal candidate will lead architectural governance, design scalable and secure enterprise solutions, and support digita…",5783887251,Adzuna::API::Response::Job,123286.15,123286.15,2026-07-01T11:11:14Z,Enterprise Architect,32.726967,1,-117.164709,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg4NzI1MSIsInMiOiJEZ0F1dFdSMThSR3BIWjFFMVN5aUJnIn0.sp96R_O29Mbl-Bidv2qAcHifbFCMVXQDXpL-oKKNYUc,https://www.adzuna.com/land/ad/5783887251?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=7958A7FA1546D60565F200BCF98B553E508B8164,it-jobs,IT Jobs,Adzuna::API::Response::Category,Georgia IT,Adzuna::API::Response::Company,"San Diego, San Diego County","['US', 'California', 'San Diego County', 'San Diego']",Adzuna::API::Response::Location,,
"Python/Robot Testing Engineer Location: Middletown, NJ (Onsite from Day 1 & 5 Days Office) and F2F Required 6 Months Contract Must haves: Excellent functional test experience in Network L3 domain. Python: strong hands-on experience (writing clean, reusable tests and utilities) Robot Framework Browser (Playwright) library for tricky Shadow DOM cases Robot Framework: building scalable suites; Selenium Library; solid reporting Selenium WebDriver: Selenium 4 experience, including handling Shadow DO…",5783887239,Adzuna::API::Response::Job,70006.17,70006.17,2026-07-01T11:11:14Z,Python/Robot Testing Engineer,,1,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg4NzIzOSIsInMiOiJEZ0F1dFdSMThSR3BIWjFFMVN5aUJnIn0.eKdvpzYhNpl9xpMNfYBmeNiqnAb43zCwzrx_nZN6-B0,https://www.adzuna.com/land/ad/5783887239?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=86AB8DDB7A5CF62BF69D700C3C94859D6771462C,it-jobs,IT Jobs,Adzuna::API::Response::Category,Teksoft Systems Inc,Adzuna::API::Response::Company,US,['US'],Adzuna::API::Response::Location,,
"Title: Oracle Fusion Finance Functional Lead Pos 152 Location: Lawrenceville, GA (Onsite) Position Description: This role will be part of the IT team responsible for maintaining and supporting the Oracle Fusion Cloud applications. This role would be primarily responsible to act as strategic liaison between Business users, the implementation vendor, Oracle and the technical folks. This includes tasks such as configuring, designing solutions, and providing support to ensure streamlined use of the…",5783887248,Adzuna::API::Response::Job,113438.18,113438.18,2026-07-01T11:11:14Z,Oracle Fusion Finance Functional Lead Pos 152,,1,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg4NzI0OCIsInMiOiJEZ0F1dFdSMThSR3BIWjFFMVN5aUJnIn0.wgWYKBKdNscKVztMun6NK7ijfvECTD_P8w4WFGYkSZw,https://www.adzuna.com/land/ad/5783887248?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=DDFAB04AB02C78CD8AAF9795CB91F109C2537C89,it-jobs,IT Jobs,Adzuna::API::Response::Category,INFT Solutions inc,Adzuna::API::Response::Company,US,['US'],Adzuna::API::Response::Location,,
"Job Role: Solartis Architect Location: Canada- Remote Year of Experience: 8-12 Years Type: Fulltime only Job Description We are looking for an experienced Solution Architect with strong expertise in Property & Casualty (P&C) Commercial Lines Insurance and the Solartis Insure Platform . The ideal candidate will have hands-on experience with policy administration, Solartis microservices, enterprise integrations, Azure cloud technologies, and modern application development . This role requires str…",5783887241,Adzuna::API::Response::Job,107704.3,107704.3,2026-07-01T11:11:14Z,Solartis Architect,,1,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRGdBdXRXUjE4UkdwSFoxRTFTeWlCZyIsImkiOiI1NzgzODg3MjQxIn0.T6yBZKc_OthouWIIW9TsxtHGF-rgGDWjy7YWflQfHpY,https://www.adzuna.com/land/ad/5783887241?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=2FD8CA667B1DEA78E8CBBA54304E5F3727053F4D,it-jobs,IT Jobs,Adzuna::API::Response::Category,Last Word Consulting,Adzuna::API::Response::Company,US,['US'],Adzuna::API::Response::Location,,
"Job Title: IAM AD Architect Location: Charlotte NC or Chandler AZ or Irving TX or Iselin NJ (ONSITE) CONTRACT JOB DESCRIPTION : Relevant Experience Years 10 15 years in IAM and Active Directory architecture 5 years in regulated banking / financial services environments Proven leadership in enterprise-wide IAM remediation programs Strong exposure to regulated/banking environments Tools Microsoft Active Directory (AD DS, AD CS, AD FS) Azure AD / Entra ID (Hybrid Identity) IAM platforms (SailPoint…",5783887237,Adzuna::API::Response::Job,85028.23,85028.23,2026-07-01T11:11:14Z,IAM Architect with Active Directory in Charlotte NC or Chandler AZ or Irving TX or Iselin NJ,32.8137,1,-96.9485,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRGdBdXRXUjE4UkdwSFoxRTFTeWlCZyIsImkiOiI1NzgzODg3MjM3In0.Vie-QthWgcJZnKlgHEFII8KWWrRZvnFp23OjdCP9pv8,https://www.adzuna.com/land/ad/5783887237?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=FA5187CB86F491CBE77C92C57C13E2A90C80EEC0,it-jobs,IT Jobs,Adzuna::API::Response::Category,"Alltech Consulting Services, Inc.",Adzuna::API::Response::Company,"Irving, Dallas","['US', 'Texas', 'Dallas', 'Irving']",Adzuna::API::Response::Location,,
"Job Title: Facets Expert with TriZetto AI Location: 100% Remote Visa: Any Rate: $60.00/Hour C2C or $50.00/Hour W-2 Interview Process: Video (2 Rounds) Work Schedule: 100% Remote Job Description: 8 years of experience working as a Facets/Faucets expert, with strong knowledge of healthcare payer systems, claims, enrollment, billing, and provider data processes. Hands-on experience with TriZetto Facets configuration, customization, analysis, testing, troubleshooting, and production support. Strong…",5783887236,Adzuna::API::Response::Job,88863.64,88863.64,2026-07-01T11:11:13Z,Facets Expert with TriZetto AI,,1,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg4NzIzNiIsInMiOiJEZ0F1dFdSMThSR3BIWjFFMVN5aUJnIn0.1NacM-xAHIuIrzWUdLWkH2gVTJP4P_fYuGraD4Yi0v0,https://www.adzuna.com/land/ad/5783887236?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=C70CDFAB2BABAEFC89E6D8FAA781758D07D49662,it-jobs,IT Jobs,Adzuna::API::Response::Category,SDH Systems,Adzuna::API::Response::Company,US,['US'],Adzuna::API::Response::Location,,
"No C2C. W2 ONLY. MUST SIT ONSITE 3 DAYS A WEEK IN CHARLOTTE, NC. TEKsystems is currently looking for a SharePoint Sites Solution Engineer with hands-on experience in Nintex K2 Five and SharePoint Server Subscription Edition (SE). This role is critical to supporting our evolving infrastructure, with a focus on workflow platforms and legacy solution modernization. You'll play a key role in migrating InfoPath and SharePoint Designer workflows, ensuring platform stability, and collaborating closely…",5783887200,Adzuna::API::Response::Job,142197.75,142197.75,2026-07-01T11:11:08Z,Nintex SharePoint Migration Engineer,35.2268,1,-80.8432,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg4NzIwMCIsInMiOiJEZ0F1dFdSMThSR3BIWjFFMVN5aUJnIn0.KS2DkwhaJEhgV6lXJq90oTKHBIHSq3jCXW9Ym1I7K3o,https://www.adzuna.com/land/ad/5783887200?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=CF0B9878D4FD6E3089A1DE04907571BCC4C4440E,it-jobs,IT Jobs,Adzuna::API::Response::Category,TEKsystems c/o Allegis Group,Adzuna::API::Response::Company,"Charlotte, Mecklenburg County","['US', 'North Carolina', 'Mecklenburg County', 'Charlotte']",Adzuna::API::Response::Location,,
"Job: 3034091 Job Description: Microsoft Intune & Windows 365 Customer Engineer Client: Microsoft Location : HYBRID - Mostly remote work but will need to be willing to work at client site as needed. Contract: Long term - no tenure limit Customer site address: 100 W 1st St. Los Angeles, CA 90012 These are CSA ""Cloud Solution Architect"" roles on a Global Delivery CS team. You would be a W2 Apex Systems employee and a Microsoft consultant/contractor on a MULTI YEAR contract basis with no end date. …",5783887198,Adzuna::API::Response::Job,80901.31,80901.31,2026-07-01T11:11:08Z,Intune Windows 365 Engineer,32.8137,1,-96.9485,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRGdBdXRXUjE4UkdwSFoxRTFTeWlCZyIsImkiOiI1NzgzODg3MTk4In0.RMfOpLt0RPdnvCfrew07CfWm-5nIYeyu52447B5-zqo,https://www.adzuna.com/land/ad/5783887198?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=A856B535683974BF66AAEB2EF06875F90A32A7EC,it-jobs,IT Jobs,Adzuna::API::Response::Category,Apex Systems,Adzuna::API::Response::Company,"Irving, Dallas","['US', 'Texas', 'Dallas', 'Irving']",Adzuna::API::Response::Location,,
"Job Description We are seeking a skilled Data Engineer with Palantir Foundry experience to join our team. The ideal candidate will have expertise in designing, building, and optimizing scalable data pipelines while leveraging Palantir Foundry to deliver data-driven solutions. Key Responsibilities Design, develop, and maintain robust data pipelines using Palantir Foundry . Build and optimize ETL/ELT workflows for large-scale data processing. Develop and manage data models, datasets, and transfor…",5783887197,Adzuna::API::Response::Job,109423.36,109423.36,2026-07-01T11:11:08Z,Data Engineer (Palantir),,1,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRGdBdXRXUjE4UkdwSFoxRTFTeWlCZyIsImkiOiI1NzgzODg3MTk3In0.zlq7CtLaMiAdm1Pu09sPSzoL1BqG-GHbDtVy9ErXuPs,https://www.adzuna.com/land/ad/5783887197?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=BFDE01CA61982AFFE4BF36F43ADC521F18DE2CA2,it-jobs,IT Jobs,Adzuna::API::Response::Category,Marici Solutions,Adzuna::API::Response::Company,US,['US'],Adzuna::API::Response::Location,,
"We are Software Developer (.NET/C#) to join our client in Milwaukee, Wisconsin (Hybrid)! Responsibilities Develop and maintain applications using .NET/C#. Build and support web services, APIs, and system integrations. Write and optimize SQL/T-SQL queries and stored procedures. Develop and support SSIS packages and data integrations. Troubleshoot application, integration, and data issues. Participate in testing, release support, and process improvements. Collaborate with cross-functional teams i…",5783887201,Adzuna::API::Response::Job,92284.5,92284.5,2026-07-01T11:11:08Z,Software Engineer (.NET/C#),42.9426,1,-87.9119,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRGdBdXRXUjE4UkdwSFoxRTFTeWlCZyIsImkiOiI1NzgzODg3MjAxIn0.ijkmudhK6CJWMaGU-45U1wNsN2wUefeLe9R4gXj4lDk,https://www.adzuna.com/land/ad/5783887201?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=4DA623754F430F335FFB6EDC82C30D059764025C,it-jobs,IT Jobs,Adzuna::API::Response::Category,TEKsystems c/o Allegis Group,Adzuna::API::Response::Company,"Saint Francis, Milwaukee County","['US', 'Wisconsin', 'Milwaukee County', 'Saint Francis']",Adzuna::API::Response::Location,,
"Akkodis is seeking a System Integration and Test Engineer for a Contract with a client in Mount Vernon, WA. This role involves developing and executing test plans, configuring HIL setups, and analyzing test results to ensure system quality and reliability. Rate Range: $40/Hour to $50/Hour; The rate may be negotiable based on experience, education, geographic location, and other factors. System Integration and Test Engineer Job Responsibilities include: Develop and execute test plans and strateg…",5783887199,Adzuna::API::Response::Job,108615.21,108615.21,2026-07-01T11:11:08Z,System Integration and Test Engineer,48.427703,1,-122.326123,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg4NzE5OSIsInMiOiJEZ0F1dFdSMThSR3BIWjFFMVN5aUJnIn0.vj_7diZrRcSP5Ijpo8FdSuVhSaaw8j95GF5qllw0EMM,https://www.adzuna.com/land/ad/5783887199?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=5C87EE5BE58954AAE4E058C0066AFCCDA962CB17,it-jobs,IT Jobs,Adzuna::API::Response::Category,Akkodis,Adzuna::API::Response::Company,"Decatur Island, Skagit County","['US', 'Washington', 'Skagit County', 'Decatur Island']",Adzuna::API::Response::Location,,
"Senior Grafana BI Engineer (Data Visualization / UX) Location: 100% Remote Duration: Long-term contract About the Role We're looking for a Senior Grafana BI Engineer to take ownership of a high-impact dashboard environment and transform it into a scalable, intuitive user experience . This is not a ""build more dashboards"" role-you'll focus on re-architecting and improving an existing ecosystem , making it easier for users to navigate, interpret, and act on data in real time. This role requires a…",5783887196,Adzuna::API::Response::Job,132189.94,132189.94,2026-07-01T11:11:07Z,Senior Grafana BI Engineer,47.606389,1,-122.330833,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg4NzE5NiIsInMiOiJEZ0F1dFdSMThSR3BIWjFFMVN5aUJnIn0.5vn4tbDwJttRaaPd6Wxpl0Q1iu9oJajPFKQ-8xEEVWI,https://www.adzuna.com/land/ad/5783887196?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=96D847594CAE781881A6527B4D257D5188086ECA,it-jobs,IT Jobs,Adzuna::API::Response::Category,TEKsystems c/o Allegis Group,Adzuna::API::Response::Company,"Times Square, King County","['US', 'Washington', 'King County', 'Times Square']",Adzuna::API::Response::Location,,
"Description Looking for an Infrastructure Engineer-Jr. -Looking for someone with an understanding of organization, communication, customer service. -This role will maintain high levels of customer service. Interpersonal skills needed, as well as ability to collaborate. -Role will involve taking questions from business partners, viewing client data, helping with IT asset management systems, organizing and reviewing hardware inventories, looking up warranty status on hardware, reviewing requests,…",5783887194,Adzuna::API::Response::Job,70155.75,70155.75,2026-07-01T11:11:07Z,Junior Infrastructure Engineer,41.59295,1,-93.60019,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Mzg4NzE5NCIsInMiOiJEZ0F1dFdSMThSR3BIWjFFMVN5aUJnIn0.Cp2JBh0-HvaVgVkpI2Xx5XYQN-DL-2ayy7nyPUf9P7M,https://www.adzuna.com/land/ad/5783887194?se=DgAutWR18RGpHZ1E1SyiBg&utm_medium=api&utm_source=abfa41a4&v=C6B0ED72321EC44447D3C8C7C73DB2327A85C53D,it-jobs,IT Jobs,Adzuna::API::Response::Category,TEKsystems c/o Allegis Group,Adzuna::API::Response::Company,"South Des Moines, Polk County","['US', 'Iowa', 'Polk County', 'South Des Moines']",Adzuna::API::Response::Location,,
