salary_max,latitude,salary_is_predicted,created,adref,__CLASS__,id,description,longitude,redirect_url,title,salary_min,location.display_name,location.__CLASS__,location.area,company.__CLASS__,company.display_name,category.label,category.tag,category.__CLASS__,contract_time,contract_type
144141.33,41.321291,1,2026-04-01T10:21:22Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0VtM250a3Q4Ukd5eU5MRmhOOVlDQSIsImkiOiI1Njg1NjgxMjcyIn0.P8GtIIiZrCPgbKj9xqsE9a75ids_XxGlpp0TPJutW4Q,Adzuna::API::Response::Job,5685681272,"Overview To be part of our organization, every employee should understand and share in the YNHHS Vision, support our Mission, and live our Values. These values - integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. Works Under The Supervision Of The Nurse Manager/Clinical Coordinator. The Registered Nurse (Rn) Assesses, Plans, Implements, Evaluates And Supervises Individual Patient Care On A Nursing Unit/Depar…",-72.928339,https://www.adzuna.com/land/ad/5685681272?se=SEm3ntkt8RGyyNLFhN9YCA&utm_medium=api&utm_source=abfa41a4&v=A1A4EB2DB179D27411DB335BD01518C35A5098F3,Registered Nurse - Immediate Hiring,144141.33,"Hamden, New Haven County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'New Haven County', 'Hamden']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,contract
89266.68,40.887043,1,2026-04-01T10:21:22Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY4MTI2NiIsInMiOiJTRW0zbnRrdDhSR3l5TkxGaE45WUNBIn0.GbN395QtiB-_1cNZP4YxFVatYBfHTf-LRYQ2o5lyE4s,Adzuna::API::Response::Job,5685681266,"Overview Job Posting Title: APP, Primary Care Location: Harrison, CT Work Schedule : Day Scheduled Hours : 40 Position Type: Full Time EMR System : EPIC Overview: To be part of our organization, every employee should understand and share in the Yale New Haven Health System Vision, support our Mission, and live our Values. These values - integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. What Makes This Oppor…",-73.555125,https://www.adzuna.com/land/ad/5685681266?se=SEm3ntkt8RGyyNLFhN9YCA&utm_medium=api&utm_source=abfa41a4&v=0014AB099AAC0B8AB743EF513D42EFB90A820B69,"APP | Primary Care Outpatient | Harrison, NY",89266.68,"Mill Neck, Nassau County",Adzuna::API::Response::Location,"['US', 'New York', 'Nassau County', 'Mill Neck']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
128548.91,41.316486,1,2026-04-01T10:21:22Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0VtM250a3Q4Ukd5eU5MRmhOOVlDQSIsImkiOiI1Njg1NjgxMjY4In0.sAFwUNt_hT4-FKelq0hKhi1Sga4llDa4UsQ0rIAEdQE,Adzuna::API::Response::Job,5685681268,"Overview To be part of our organization, every employee should understand and share in the YNHHS Vision, support our Mission, and live our Values. These values - integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. Works Under The Supervision Of The Nurse Manager/Clinical Coordinator. The Registered Nurse (Rn) Assesses, Plans, Implements, Evaluates And Supervises Individual Patient Care On A Nursing Unit/Depar…",-73.093164,https://www.adzuna.com/land/ad/5685681268?se=SEm3ntkt8RGyyNLFhN9YCA&utm_medium=api&utm_source=abfa41a4&v=5DFA164DD50A3545D5A2A5321966B7FA52115409,Registered Nurse - YNHH,128548.91,"Shelton, Fairfield County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Fairfield County', 'Shelton']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,contract
74540.45,41.320652,1,2026-04-01T10:21:22Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0VtM250a3Q4Ukd5eU5MRmhOOVlDQSIsImkiOiI1Njg1NjgxMjY5In0.eSySouwMWV13isNCrGp41vgId6_V6TTRLadQIk9lak0,Adzuna::API::Response::Job,5685681269,"Overview To be part of our organization, every employee should understand and share in the YNHHS Vision, support our Mission, and live our Values. These values-integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. SUMMARY As an integral member of the Yale New Haven Health System (YNHHS) healthcare team, the Registered Professional Nurse (RN) upholds the YNHHS mission, vision, values and strategic initiatives to…",-73.088997,https://www.adzuna.com/land/ad/5685681269?se=SEm3ntkt8RGyyNLFhN9YCA&utm_medium=api&utm_source=abfa41a4&v=E4671D108B8AA9B4BEAAB53AF3A61EB70A166263,HVC Critical Care Nurse,74540.45,"Derby, New Haven County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'New Haven County', 'Derby']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
107260.47,41.242856,1,2026-04-01T10:21:22Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0VtM250a3Q4Ukd5eU5MRmhOOVlDQSIsImkiOiI1Njg1NjgxMjYzIn0.-pMoe99BQ7zU7u6W5XMAV2CctCnX0COK1USsm3btUgQ,Adzuna::API::Response::Job,5685681263,"Overview To be part of our organization, every employee should understand and share in the YNHHS Vision, support our Mission, and live our Values. These values-integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. SUMMARY As an integral member of the Yale New Haven Health System (YNHHS) healthcare team, the Registered Professional Nurse (RN) upholds the YNHHS mission, vision, values and strategic initiatives to…",-73.200664,https://www.adzuna.com/land/ad/5685681263?se=SEm3ntkt8RGyyNLFhN9YCA&utm_medium=api&utm_source=abfa41a4&v=B3DA4B3147BE9EC44589ADE6FDA50DA7DE3672FC,HVC Electrophysiology Nurse,107260.47,"Trumbull, Fairfield County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Fairfield County', 'Trumbull']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
112598.23,41.339533,1,2026-04-01T10:21:22Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY4MTI2NyIsInMiOiJTRW0zbnRrdDhSR3l5TkxGaE45WUNBIn0.OUINRHeMntSn85a1mkQjt3R0X-R7_npN-Jg1yD905Ck,Adzuna::API::Response::Job,5685681267,"Overview To be part of our organization, every employee should understand and share in the YNHHS Vision, support our Mission, and live our Values. These values - integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. Works Under The Supervision Of The Nurse Manager/Clinical Coordinator. The Registered Nurse (Rn) Assesses, Plans, Implements, Evaluates And Supervises Individual Patient Care On A Nursing Unit/Depar…",-72.697893,https://www.adzuna.com/land/ad/5685681267?se=SEm3ntkt8RGyyNLFhN9YCA&utm_medium=api&utm_source=abfa41a4&v=81A1DA3C53CCC5E160B173D5136D763DFCC9817B,"Registered Nurse (RN), Float Critical Care / ICU",112598.23,"Guilford, New Haven County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'New Haven County', 'Guilford']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,contract
138145.72,41.194822,1,2026-04-01T10:21:22Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY4MTI3NSIsInMiOiJTRW0zbnRrdDhSR3l5TkxGaE45WUNBIn0.iaZdKf9WziUhym1hOEK5nILBl-GOQjBeb8BvjK9q7ss,Adzuna::API::Response::Job,5685681275,"Overview To be part of our organization, every employee should understand and share in the YNHHS Vision, support our Mission, and live our Values. These values - integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. Works Under The Supervision Of The Nurse Manager/Clinical Coordinator. The Registered Nurse (Rn) Assesses, Plans, Implements, Evaluates And Supervises Individual Patient Care On A Nursing Unit/Depar…",-73.28833,https://www.adzuna.com/land/ad/5685681275?se=SEm3ntkt8RGyyNLFhN9YCA&utm_medium=api&utm_source=abfa41a4&v=49FCEE1FE103EC8084E04E88D2112BD5E87A0638,Registered Nurse - Immediate Hiring,138145.72,"Fairfield, Fairfield County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Fairfield County', 'Fairfield']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,contract
164383.64,41.671765,1,2026-04-01T10:21:22Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY4MTI3MSIsInMiOiJTRW0zbnRrdDhSR3l5TkxGaE45WUNBIn0.pZ38A7iCqTCs31OufJkPFzqi2pcEhDDZGJ-1rjObnlw,Adzuna::API::Response::Job,5685681271,"Overview To be part of our organization, every employee should understand and share in the YNHHS Vision, support our Mission, and live our Values. These values - integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. Works Under The Supervision Of The Nurse Manager/Clinical Coordinator. The Registered Nurse (Rn) Assesses, Plans, Implements, Evaluates And Supervises Individual Patient Care On A Nursing Unit/Depar…",-72.94927,https://www.adzuna.com/land/ad/5685681271?se=SEm3ntkt8RGyyNLFhN9YCA&utm_medium=api&utm_source=abfa41a4&v=F42E40C438F8249989EE00EE52D5112575BDF3E8,Registered Nurse – Heart Failure Coordinator,164383.64,"Bristol, Hartford County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Hartford County', 'Bristol']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,contract
123188.95,41.671765,1,2026-04-01T10:21:22Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY4MTI3OCIsInMiOiJmazdrbjlrdDhSR3I1TjhhZXNraWZ3In0.4AnlTYdrvf2jH_JItkYSjvrzU-xQbAV871cuUiDw-R4,Adzuna::API::Response::Job,5685681278,"Overview To be part of our organization, every employee should understand and share in the YNHHS Vision, support our Mission, and live our Values. These values - integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. Works Under The Supervision Of The Nurse Manager/Clinical Coordinator. The Registered Nurse (Rn) Assesses, Plans, Implements, Evaluates And Supervises Individual Patient Care On A Nursing Unit/Depar…",-72.94927,https://www.adzuna.com/land/ad/5685681278?se=fk7kn9kt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=B8AC5F188305742ACEBB9A00C6BE0EDBE4001C74,RN Float Pool – Critical Care,123188.95,"Bristol, Hartford County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Hartford County', 'Bristol']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,contract
110333.65,41.304334,1,2026-04-01T10:21:21Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZms3a245a3Q4UkdyNU44YWVza2lmdyIsImkiOiI1Njg1NjgxMjU2In0.VjtJAxHSeeM9OP_QNyoMe6DLDuGl-2rBhZ2RUw5NOYE,Adzuna::API::Response::Job,5685681256,"Overview To be part of our organization, every employee should understand and share in the YNHHS Vision, support our Mission, and live our Values. These values-integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. SUMMARY As an integral member of the Yale New Haven Health System (YNHHS) healthcare team, the Registered Professional Nurse (RN) upholds the YNHHS mission, vision, values and strategic initiatives to…",-72.936879,https://www.adzuna.com/land/ad/5685681256?se=fk7kn9kt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=D88977D5FBC7DEBA1EE05E3D94FAAC1BFAF39546,Registered Nurse - Great Pay!,110333.65,"New Haven, New Haven County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'New Haven County', 'New Haven']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
93950.51,41.194822,1,2026-04-01T10:21:21Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY4MTI0NSIsInMiOiJmazdrbjlrdDhSR3I1TjhhZXNraWZ3In0.4VCUH-LB2YiBXUKzgyR8JMdzGwrBtO1UzEEVNByRdZI,Adzuna::API::Response::Job,5685681245,"Overview To be part of our organization, every employee should understand and share in the YNHHS Vision, support our Mission, and live our Values. These values - integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. Works Under The Supervision Of The Nurse Manager/Clinical Coordinator. The Registered Nurse (Rn) Assesses, Plans, Implements, Evaluates And Supervises Individual Patient Care On A Nursing Unit/Depar…",-73.28833,https://www.adzuna.com/land/ad/5685681245?se=fk7kn9kt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=3ADDF893A9637322FD5A0364206AD3E16AE1F316,Registered Nurse (RN) – HVC Heart Failure Nurse,93950.51,"Fairfield, Fairfield County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Fairfield County', 'Fairfield']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,contract
121226.59,41.320652,1,2026-04-01T10:21:21Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZms3a245a3Q4UkdyNU44YWVza2lmdyIsImkiOiI1Njg1NjgxMjU3In0.XgFp7ApFYU4vGcRd51c5tu8-ENuAIEE9X1ePtcRHlBE,Adzuna::API::Response::Job,5685681257,"Overview To be part of our organization, every employee should understand and share in the YNHHS Vision, support our Mission, and live our Values. These values - integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. Works Under The Supervision Of The Nurse Manager/Clinical Coordinator. The Registered Nurse (Rn) Assesses, Plans, Implements, Evaluates And Supervises Individual Patient Care On A Nursing Unit/Depar…",-73.088997,https://www.adzuna.com/land/ad/5685681257?se=fk7kn9kt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=444461E7334D21B0556BBA941ECD8DD9B7183D79,HVC Vascular Nurse,121226.59,"Derby, New Haven County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'New Haven County', 'Derby']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,contract
102649.92,41.228775,1,2026-04-01T10:21:21Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY4MTIzOCIsInMiOiJmazdrbjlrdDhSR3I1TjhhZXNraWZ3In0.mhiNb8sA72yF-kc_G7A4_MjNGqQRFWA1zNEMLTfkGHI,Adzuna::API::Response::Job,5685681238,"Overview To be part of our organization, every employee should understand and share in the YNHHS Vision, support our Mission, and live our Values. These values - integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. Works Under The Supervision Of The Nurse Manager/Clinical Coordinator. The Registered Nurse (Rn) Assesses, Plans, Implements, Evaluates And Supervises Individual Patient Care On A Nursing Unit/Depar…",-73.123159,https://www.adzuna.com/land/ad/5685681238?se=fk7kn9kt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=B6E8BA267FCD3243BD020A2748DDC9E0F0F8859C,Registered Nurse (RN) – VAD Coordinator,102649.92,"Stratford, Fairfield County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Fairfield County', 'Stratford']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,contract
88801.12,42.41536,1,2026-04-01T10:21:21Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZms3a245a3Q4UkdyNU44YWVza2lmdyIsImkiOiI1Njg1NjgxMjU0In0._n0E4KZNItqvK-Mjmx1D_UiuQ9HsPujLDDeHlOWHVEc,Adzuna::API::Response::Job,5685681254,"Overview Job Posting Title: APP, Primary Care Location: Harrison, CT Work Schedule : Day Scheduled Hours : 40 Position Type: Full Time EMR System : EPIC Overview: To be part of our organization, every employee should understand and share in the Yale New Haven Health System Vision, support our Mission, and live our Values. These values - integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. What Makes This Oppor…",-74.022077,https://www.adzuna.com/land/ad/5685681254?se=fk7kn9kt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=E2D209B00DF8EB8D13477A75F61253002C4AD6E2,"APP | Primary Care Outpatient | Harrison, NY",88801.12,"Greenville, Greene County",Adzuna::API::Response::Location,"['US', 'New York', 'Greene County', 'Greenville']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
117602.77,41.278637,1,2026-04-01T10:21:21Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZms3a245a3Q4UkdyNU44YWVza2lmdyIsImkiOiI1Njg1NjgxMjU5In0.lJb_WjyX5TNG1VjHVU0l2I9-SQZgbx-l_QtjeviwbgI,Adzuna::API::Response::Job,5685681259,"Overview To be part of our organization, every employee should understand and share in the YNHHS Vision, support our Mission, and live our Values. These values - integrity, patient-centered, respect, accountability, and compassion - must guide what we do, as individuals and professionals, every day. Works Under The Supervision Of The Nurse Manager/Clinical Coordinator. The Registered Nurse (Rn) Assesses, Plans, Implements, Evaluates And Supervises Individual Patient Care On A Nursing Unit/Depar…",-73.026528,https://www.adzuna.com/land/ad/5685681259?se=fk7kn9kt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=6E2CA06EA41FD64FE18C28002A5AAEE34C10C20F,Registered Nurse - YNHH,117602.77,"Orange, New Haven County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'New Haven County', 'Orange']",Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,contract
138911.83,,1,2026-04-01T10:21:21Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZms3a245a3Q4UkdyNU44YWVza2lmdyIsImkiOiI1Njg1NjgxMjQ5In0.3yn18Va6rgGiD62BUkG4okD1eLTMluje3dZ7artc9sY,Adzuna::API::Response::Job,5685681249,"Overview Position: APP - Electrophysiology Location: New Haven, CT Scheduled Hours: 40 Position Type: Full-Time EMR System: Epic Why Choose Yale New Haven Health? Excellent work environment -Keeping the patient at the center of everything we do, we focus on improving clinical care, outcomes, patient satisfaction, safety, value, clinical research, and education. Our efforts reach beyond the walls of our hospitals to care for our communities, too. Career Advancement ""- Unlock your potential and e…",,https://www.adzuna.com/land/ad/5685681249?se=fk7kn9kt8RGr5N8aeskifw&utm_medium=api&utm_source=abfa41a4&v=6B1A20A6763F08B07141A4AA43E32F4C2B2D428B,APP- Electrophysiology,138911.83,US,Adzuna::API::Response::Location,['US'],Adzuna::API::Response::Company,Yale New Haven Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
