title,salary_max,redirect_url,longitude,__CLASS__,id,adref,description,contract_time,created,salary_is_predicted,salary_min,latitude,category.tag,category.label,category.__CLASS__,location.area,location.__CLASS__,location.display_name,company.display_name,company.__CLASS__,contract_type
Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - Artur Express Inc.,66578.33,https://www.adzuna.com/land/ad/5863099418?se=VDyNqXKl8RGEeLI7Dotn4Q&utm_medium=api&utm_source=abfa41a4&v=3767AF1FBF8C96DC4569A256FAC2F673B82F87D2,-94.005589,Adzuna::API::Response::Job,5863099418,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVkR5TnFYS2w4UkdFZUxJN0RvdG40USIsImkiOiI1ODYzMDk5NDE4In0.PE1DE6ZN0_Ln5p3rnuCvwKHFhEyVVYsMGbc9KRaG5wA,"Are You Ready to Earn More?.  NOW HIRING CDL-A OTR DRIVERS  MAKE MORE MONEY. GET MORE MILES. DRIVE WITH RESPECT.  ARTUR EXPRESS — THE TRUCKERS’ COMPANY  Tired of companies making big promises and delivering small paychecks? At Artur Express , we keep drivers moving, earning, and treated like family.  HIGH PAY  STEADY MILES  FLEXIBLE HOME TIME  REAL 24/7 SUPPORT If you want a company that respects drivers and helps you succeed — this is it.  BIG PAY OPTIONS BUILT FOR DRIVERS  MILEAGE BONUS PLAN …",full_time,2026-08-31T13:40:44Z,1,66578.33,33.430582,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Arkansas', 'Miller County', 'Texarkana']",Adzuna::API::Response::Location,"Texarkana, Miller County",Artur Express Inc.,Adzuna::API::Response::Company,
Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - Artur Express Inc.,82614.26,https://www.adzuna.com/land/ad/5863099394?se=VDyNqXKl8RGEeLI7Dotn4Q&utm_medium=api&utm_source=abfa41a4&v=82753BFA6EE74549AA9A9A6636D7B775F67A5039,-85.833608,Adzuna::API::Response::Job,5863099394,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVkR5TnFYS2w4UkdFZUxJN0RvdG40USIsImkiOiI1ODYzMDk5Mzk0In0.fAwoAd9FeNknBv6QZ2zhvyS5rWgHitH3xP2XPlsXVNM,"Are You Ready to Earn More?.  NOW HIRING CDL-A OTR DRIVERS  MAKE MORE MONEY. GET MORE MILES. DRIVE WITH RESPECT.  ARTUR EXPRESS — THE TRUCKERS’ COMPANY  Tired of companies making big promises and delivering small paychecks? At Artur Express , we keep drivers moving, earning, and treated like family.  HIGH PAY  STEADY MILES  FLEXIBLE HOME TIME  REAL 24/7 SUPPORT If you want a company that respects drivers and helps you succeed — this is it.  BIG PAY OPTIONS BUILT FOR DRIVERS  MILEAGE BONUS PLAN …",full_time,2026-08-31T13:40:44Z,1,82614.26,33.720723,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Alabama', 'Calhoun County', 'Blue Mountain']",Adzuna::API::Response::Location,"Blue Mountain, Calhoun County",Artur Express Inc.,Adzuna::API::Response::Company,
CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - Artur Express Inc.,73960.58,https://www.adzuna.com/land/ad/5863099419?se=VDyNqXKl8RGEeLI7Dotn4Q&utm_medium=api&utm_source=abfa41a4&v=8BBB333C4A468E76394E931BC761CF9296466D65,-99.769676,Adzuna::API::Response::Job,5863099419,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzA5OTQxOSIsInMiOiJWRHlOcVhLbDhSR0VlTEk3RG90bjRRIn0.Xuh9zYThryycwzDc0xbp6buiAp6IwbsB9SVhgxI_Xd4,"Are You Ready to Earn More?.  NOW HIRING CDL-A OTR DRIVERS  MAKE MORE MONEY. GET MORE MILES. DRIVE WITH RESPECT.  ARTUR EXPRESS — THE TRUCKERS’ COMPANY  Tired of companies making big promises and delivering small paychecks? At Artur Express , we keep drivers moving, earning, and treated like family.  HIGH PAY  STEADY MILES  FLEXIBLE HOME TIME  REAL 24/7 SUPPORT If you want a company that respects drivers and helps you succeed — this is it.  BIG PAY OPTIONS BUILT FOR DRIVERS  MILEAGE BONUS PLAN …",full_time,2026-08-31T13:40:44Z,1,73960.58,35.815989,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Oklahoma', 'Roger Mills County', 'Cheyenne']",Adzuna::API::Response::Location,"Cheyenne, Roger Mills County",Artur Express Inc.,Adzuna::API::Response::Company,
Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - Artur Express Inc.,104885.85,https://www.adzuna.com/land/ad/5863099383?se=VDyNqXKl8RGEeLI7Dotn4Q&utm_medium=api&utm_source=abfa41a4&v=1141D815C9DD469C1AC143C3A2621B75FF877826,-82.555682,Adzuna::API::Response::Job,5863099383,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzA5OTM4MyIsInMiOiJWRHlOcVhLbDhSR0VlTEk3RG90bjRRIn0.v27c8ftnHHCEg-z_DX2Ph1Qj_ljIeiaFQIdYijAjVEQ,"Are You Ready to Earn More?.  NOW HIRING CDL-A OTR DRIVERS  MAKE MORE MONEY. GET MORE MILES. DRIVE WITH RESPECT.  ARTUR EXPRESS — THE TRUCKERS’ COMPANY  Tired of companies making big promises and delivering small paychecks? At Artur Express , we keep drivers moving, earning, and treated like family.  HIGH PAY  STEADY MILES  FLEXIBLE HOME TIME  REAL 24/7 SUPPORT If you want a company that respects drivers and helps you succeed — this is it.  BIG PAY OPTIONS BUILT FOR DRIVERS  MILEAGE BONUS PLAN …",full_time,2026-08-31T13:40:44Z,1,104885.85,35.596321,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'North Carolina', 'Buncombe County', 'Asheville']",Adzuna::API::Response::Location,"Asheville, Buncombe County",Artur Express Inc.,Adzuna::API::Response::Company,
CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - Artur Express Inc.,74392.52,https://www.adzuna.com/land/ad/5863099424?se=VDyNqXKl8RGEeLI7Dotn4Q&utm_medium=api&utm_source=abfa41a4&v=95BBFFFA9B71F5CC5254CF90CFFE9651B5F720AA,-83.72212,Adzuna::API::Response::Job,5863099424,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzA5OTQyNCIsInMiOiJWRHlOcVhLbDhSR0VlTEk3RG90bjRRIn0.obNNzl5PnvxXt-FY4uYflCnnotPUn2FEyNE6yL5I8G0,"Are You Ready to Earn More?.  NOW HIRING CDL-A OTR DRIVERS  MAKE MORE MONEY. GET MORE MILES. DRIVE WITH RESPECT.  ARTUR EXPRESS — THE TRUCKERS’ COMPANY  Tired of companies making big promises and delivering small paychecks? At Artur Express , we keep drivers moving, earning, and treated like family.  HIGH PAY  STEADY MILES  FLEXIBLE HOME TIME  REAL 24/7 SUPPORT If you want a company that respects drivers and helps you succeed — this is it.  BIG PAY OPTIONS BUILT FOR DRIVERS  MILEAGE BONUS PLAN …",full_time,2026-08-31T13:40:44Z,1,74392.52,32.893753,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Georgia', 'Bibb County', 'Payne']",Adzuna::API::Response::Location,"Payne, Bibb County",Artur Express Inc.,Adzuna::API::Response::Company,
CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - Artur Express Inc.,69227.08,https://www.adzuna.com/land/ad/5863099377?se=VDyNqXKl8RGEeLI7Dotn4Q&utm_medium=api&utm_source=abfa41a4&v=FA037BD168D3C2E4BD3F83F88048FB0E7057F451,-80.74762,Adzuna::API::Response::Job,5863099377,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVkR5TnFYS2w4UkdFZUxJN0RvdG40USIsImkiOiI1ODYzMDk5Mzc3In0.eT5Kzwe4V1Wwnj-nFeauDoNKfHhqpLwSUyF5Rz8BCZg,"Are You Ready to Earn More?.  NOW HIRING CDL-A OTR DRIVERS  MAKE MORE MONEY. GET MORE MILES. DRIVE WITH RESPECT.  ARTUR EXPRESS — THE TRUCKERS’ COMPANY  Tired of companies making big promises and delivering small paychecks? At Artur Express , we keep drivers moving, earning, and treated like family.  HIGH PAY  STEADY MILES  FLEXIBLE HOME TIME  REAL 24/7 SUPPORT If you want a company that respects drivers and helps you succeed — this is it.  BIG PAY OPTIONS BUILT FOR DRIVERS  MILEAGE BONUS PLAN …",full_time,2026-08-31T13:40:44Z,1,69227.08,28.364299,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Florida', 'Brevard County', 'Cocoa']",Adzuna::API::Response::Location,"Cocoa, Brevard County",Artur Express Inc.,Adzuna::API::Response::Company,
Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - Artur Express Inc.,81989.8,https://www.adzuna.com/land/ad/5863099426?se=VDyNqXKl8RGEeLI7Dotn4Q&utm_medium=api&utm_source=abfa41a4&v=ED84A5C5F559B456BCEC29492E0C42CC0D308269,-90.686468,Adzuna::API::Response::Job,5863099426,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzA5OTQyNiIsInMiOiJWRHlOcVhLbDhSR0VlTEk3RG90bjRRIn0.S5Tz9lG3YxfFjcc8sY7ReNJPmccRzAiJ-UT1oDzAAlM,"Are You Ready to Earn More?.  NOW HIRING CDL-A OTR DRIVERS  MAKE MORE MONEY. GET MORE MILES. DRIVE WITH RESPECT.  ARTUR EXPRESS — THE TRUCKERS’ COMPANY  Tired of companies making big promises and delivering small paychecks? At Artur Express , we keep drivers moving, earning, and treated like family.  HIGH PAY  STEADY MILES  FLEXIBLE HOME TIME  REAL 24/7 SUPPORT If you want a company that respects drivers and helps you succeed — this is it.  BIG PAY OPTIONS BUILT FOR DRIVERS  MILEAGE BONUS PLAN …",full_time,2026-08-31T13:40:44Z,1,81989.8,35.849729,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Arkansas', 'Craighead County', 'Jonesboro']",Adzuna::API::Response::Location,"Jonesboro, Craighead County",Artur Express Inc.,Adzuna::API::Response::Company,
CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - Artur Express Inc.,106016.41,https://www.adzuna.com/land/ad/5863099368?se=VDyNqXKl8RGEeLI7Dotn4Q&utm_medium=api&utm_source=abfa41a4&v=8456CD22CB050D2082A9D8B91FEB792A4C4806C3,-88.818882,Adzuna::API::Response::Job,5863099368,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzA5OTM2OCIsInMiOiJWRHlOcVhLbDhSR0VlTEk3RG90bjRRIn0._fi8Hj-WQU03v99rA0WQ4jctYgFfMiHk0eD0Pt3rVjw,"Are You Ready to Earn More?.  NOW HIRING CDL-A OTR DRIVERS  MAKE MORE MONEY. GET MORE MILES. DRIVE WITH RESPECT.  ARTUR EXPRESS — THE TRUCKERS’ COMPANY  Tired of companies making big promises and delivering small paychecks? At Artur Express , we keep drivers moving, earning, and treated like family.  HIGH PAY  STEADY MILES  FLEXIBLE HOME TIME  REAL 24/7 SUPPORT If you want a company that respects drivers and helps you succeed — this is it.  BIG PAY OPTIONS BUILT FOR DRIVERS  MILEAGE BONUS PLAN …",full_time,2026-08-31T13:40:43Z,1,106016.41,35.610831,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Tennessee', 'Madison County', 'Bemis']",Adzuna::API::Response::Location,"Bemis, Madison County",Artur Express Inc.,Adzuna::API::Response::Company,
CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - Artur Express Inc.,67732.9,https://www.adzuna.com/land/ad/5863099361?se=VDyNqXKl8RGEeLI7Dotn4Q&utm_medium=api&utm_source=abfa41a4&v=94D32F474E1884636C66272788BCA86A89EAA168,-75.422801,Adzuna::API::Response::Job,5863099361,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzA5OTM2MSIsInMiOiJWRHlOcVhLbDhSR0VlTEk3RG90bjRRIn0.buXgLdJcIMQMv8xn_wSaOSrVtQa6oq7D37_ubw96jDs,"Are You Ready to Earn More?.  NOW HIRING CDL-A OTR DRIVERS  MAKE MORE MONEY. GET MORE MILES. DRIVE WITH RESPECT.  ARTUR EXPRESS — THE TRUCKERS’ COMPANY  Tired of companies making big promises and delivering small paychecks? At Artur Express , we keep drivers moving, earning, and treated like family.  HIGH PAY  STEADY MILES  FLEXIBLE HOME TIME  REAL 24/7 SUPPORT If you want a company that respects drivers and helps you succeed — this is it.  BIG PAY OPTIONS BUILT FOR DRIVERS  MILEAGE BONUS PLAN …",full_time,2026-08-31T13:40:43Z,1,67732.9,41.0817,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Pennsylvania', 'Monroe County', 'Pocono Pines']",Adzuna::API::Response::Location,"Pocono Pines, Monroe County",Artur Express Inc.,Adzuna::API::Response::Company,
Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - Artur Express Inc.,73605.09,https://www.adzuna.com/land/ad/5863099322?se=VDyNqXKl8RGEeLI7Dotn4Q&utm_medium=api&utm_source=abfa41a4&v=1971A98E99B4F8DC5ABE8662F3C95B7162C78109,-89.581466,Adzuna::API::Response::Job,5863099322,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVkR5TnFYS2w4UkdFZUxJN0RvdG40USIsImkiOiI1ODYzMDk5MzIyIn0.gXYCmL8zgHV8Xs5A2gexr4CFRNhsG25ijZABLvmijfY,"Are You Ready to Earn More?.  NOW HIRING CDL-A OTR DRIVERS  MAKE MORE MONEY. GET MORE MILES. DRIVE WITH RESPECT.  ARTUR EXPRESS — THE TRUCKERS’ COMPANY  Tired of companies making big promises and delivering small paychecks? At Artur Express , we keep drivers moving, earning, and treated like family.  HIGH PAY  STEADY MILES  FLEXIBLE HOME TIME  REAL 24/7 SUPPORT If you want a company that respects drivers and helps you succeed — this is it.  BIG PAY OPTIONS BUILT FOR DRIVERS  MILEAGE BONUS PLAN …",full_time,2026-08-31T13:40:43Z,1,73605.09,40.715456,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'Peoria County', 'Vets Row']",Adzuna::API::Response::Location,"Vets Row, Peoria County",Artur Express Inc.,Adzuna::API::Response::Company,
Truck Driver Company - 1yr EXP Required - OTR - Dry Van - Artur Express Inc.,81154.31,https://www.adzuna.com/land/ad/5863099357?se=VDyNqXKl8RGEeLI7Dotn4Q&utm_medium=api&utm_source=abfa41a4&v=D9A7F292B4B9550270463B0048A9DBCD38691229,-101.808691,Adzuna::API::Response::Job,5863099357,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVkR5TnFYS2w4UkdFZUxJN0RvdG40USIsImkiOiI1ODYzMDk5MzU3In0.b0V8lKT9eE3uR2iD2eIhUpMiY5_OqEGZxHyFwYTrRTg,"Are You Ready to Earn More?.  NOW HIRING CDL-A OTR DRIVERS  MAKE MORE MONEY. GET MORE MILES. DRIVE WITH RESPECT.  ARTUR EXPRESS — THE TRUCKERS’ COMPANY  Tired of companies making big promises and delivering small paychecks? At Artur Express , we keep drivers moving, earning, and treated like family.  HIGH PAY  STEADY MILES  FLEXIBLE HOME TIME  REAL 24/7 SUPPORT If you want a company that respects drivers and helps you succeed — this is it.  BIG PAY OPTIONS BUILT FOR DRIVERS  MILEAGE BONUS PLAN …",full_time,2026-08-31T13:40:43Z,1,81154.31,35.228401,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Texas', 'Potter County', 'Amarillo']",Adzuna::API::Response::Location,"Amarillo, Potter County",Artur Express Inc.,Adzuna::API::Response::Company,
Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - Artur Express Inc.,77319.4,https://www.adzuna.com/land/ad/5863099358?se=VDyNqXKl8RGEeLI7Dotn4Q&utm_medium=api&utm_source=abfa41a4&v=FBDDEAB0E5E4357B5B62CC211C6ECD2F3C26DA98,-99.491162,Adzuna::API::Response::Job,5863099358,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVkR5TnFYS2w4UkdFZUxJN0RvdG40USIsImkiOiI1ODYzMDk5MzU4In0.uarCyX24RM5hhgrZXxckkNyJSEp5YIQ0ITfvz7FHgZ0,"Are You Ready to Earn More?.  NOW HIRING CDL-A OTR DRIVERS  MAKE MORE MONEY. GET MORE MILES. DRIVE WITH RESPECT.  ARTUR EXPRESS — THE TRUCKERS’ COMPANY  Tired of companies making big promises and delivering small paychecks? At Artur Express , we keep drivers moving, earning, and treated like family.  HIGH PAY  STEADY MILES  FLEXIBLE HOME TIME  REAL 24/7 SUPPORT If you want a company that respects drivers and helps you succeed — this is it.  BIG PAY OPTIONS BUILT FOR DRIVERS  MILEAGE BONUS PLAN …",full_time,2026-08-31T13:40:43Z,1,77319.4,27.548878,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Texas', 'Webb County', 'Laredo']",Adzuna::API::Response::Location,"Laredo, Webb County",Artur Express Inc.,Adzuna::API::Response::Company,
Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - Artur Express Inc.,89836.91,https://www.adzuna.com/land/ad/5863099355?se=VDyNqXKl8RGEeLI7Dotn4Q&utm_medium=api&utm_source=abfa41a4&v=11FC947065FF6628A862016F09CCD8BA9F0F79C3,-96.32513,Adzuna::API::Response::Job,5863099355,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzA5OTM1NSIsInMiOiJWRHlOcVhLbDhSR0VlTEk3RG90bjRRIn0.9jX_fVy-GJs5oQrI9ucGpOaIYn6lpRyuoSBKGFZ8qBU,"Are You Ready to Earn More?.  NOW HIRING CDL-A OTR DRIVERS  MAKE MORE MONEY. GET MORE MILES. DRIVE WITH RESPECT.  ARTUR EXPRESS — THE TRUCKERS’ COMPANY  Tired of companies making big promises and delivering small paychecks? At Artur Express , we keep drivers moving, earning, and treated like family.  HIGH PAY  STEADY MILES  FLEXIBLE HOME TIME  REAL 24/7 SUPPORT If you want a company that respects drivers and helps you succeed — this is it.  BIG PAY OPTIONS BUILT FOR DRIVERS  MILEAGE BONUS PLAN …",full_time,2026-08-31T13:40:43Z,1,89836.91,30.611132,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Texas', 'Brazos County', 'College Station']",Adzuna::API::Response::Location,"College Station, Brazos County",Artur Express Inc.,Adzuna::API::Response::Company,
CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - Artur Express Inc.,70726.69,https://www.adzuna.com/land/ad/5863099337?se=VDyNqXKl8RGEeLI7Dotn4Q&utm_medium=api&utm_source=abfa41a4&v=E08381B1C6B3B001768545F02F1888D4578AFDF5,-89.099686,Adzuna::API::Response::Job,5863099337,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzA5OTMzNyIsInMiOiJWRHlOcVhLbDhSR0VlTEk3RG90bjRRIn0._Rj5VKC1j-a4cRHj83754Z-WCKo1Zlo1ZWACTik6jiA,"Are You Ready to Earn More?.  NOW HIRING CDL-A OTR DRIVERS  MAKE MORE MONEY. GET MORE MILES. DRIVE WITH RESPECT.  ARTUR EXPRESS — THE TRUCKERS’ COMPANY  Tired of companies making big promises and delivering small paychecks? At Artur Express , we keep drivers moving, earning, and treated like family.  HIGH PAY  STEADY MILES  FLEXIBLE HOME TIME  REAL 24/7 SUPPORT If you want a company that respects drivers and helps you succeed — this is it.  BIG PAY OPTIONS BUILT FOR DRIVERS  MILEAGE BONUS PLAN …",full_time,2026-08-31T13:40:43Z,1,70726.69,30.463346,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Mississippi', 'Harrison County', 'Gulfport', 'West Gulfport']",Adzuna::API::Response::Location,"West Gulfport, Gulfport",Artur Express Inc.,Adzuna::API::Response::Company,
Drive on your Own Time - Part Time Evening Opportunities,51888.85,https://www.adzuna.com/land/ad/5863099369?se=VDyNqXKl8RGEeLI7Dotn4Q&utm_medium=api&utm_source=abfa41a4&v=F6CDBD4662142D4883DFF790F0D48AB3BE8B8E28,-65.965638,Adzuna::API::Response::Job,5863099369,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzA5OTM2OSIsInMiOiJWRHlOcVhLbDhSR0VlTEk3RG90bjRRIn0.1dwv7P8un7KuPpbTVCpi3kTn7ZxgXl0sgBNBS3NxrA8,"*Why Deliver with DoorDash?* DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Being a Dasher with DoorDash gives you the flexibility to earn extra cash on your terms. * *Multiple ways to earn:*Whether you’re delivering meals, groceries, or retail orders, DoorDash offers diverse earning opp…",part_time,2026-08-31T13:40:43Z,1,51888.85,18.391228,part-time-jobs,Part time Jobs,Adzuna::API::Response::Category,"['US', 'Puerto Rico', 'Carolina']",Adzuna::API::Response::Location,"Carolina, Puerto Rico",DoorDash,Adzuna::API::Response::Company,
CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - Artur Express Inc.,80581.22,https://www.adzuna.com/land/ad/5863099309?se=VDyNqXKl8RGEeLI7Dotn4Q&utm_medium=api&utm_source=abfa41a4&v=2BFCF15A7ED3BF92DAC2CB41DD977D24A6273A37,-95.239539,Adzuna::API::Response::Job,5863099309,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVkR5TnFYS2w4UkdFZUxJN0RvdG40USIsImkiOiI1ODYzMDk5MzA5In0.nM8dB5x2xejdTUmYEYef1tgPU29_-nbuo2BiYTX3viY,"Are You Ready to Earn More?.  NOW HIRING CDL-A OTR DRIVERS  MAKE MORE MONEY. GET MORE MILES. DRIVE WITH RESPECT.  ARTUR EXPRESS — THE TRUCKERS’ COMPANY  Tired of companies making big promises and delivering small paychecks? At Artur Express , we keep drivers moving, earning, and treated like family.  HIGH PAY  STEADY MILES  FLEXIBLE HOME TIME  REAL 24/7 SUPPORT If you want a company that respects drivers and helps you succeed — this is it.  BIG PAY OPTIONS BUILT FOR DRIVERS  MILEAGE BONUS PLAN …",full_time,2026-08-31T13:40:42Z,1,80581.22,38.968784,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Kansas', 'Douglas County', 'Lawrence']",Adzuna::API::Response::Location,"Lawrence, Douglas County",Artur Express Inc.,Adzuna::API::Response::Company,
CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - Artur Express Inc.,75504.67,https://www.adzuna.com/land/ad/5863099271?se=VDyNqXKl8RGEeLI7Dotn4Q&utm_medium=api&utm_source=abfa41a4&v=1365B2A33758675EAFCDF1321BFED1A74E123F08,-78.463347,Adzuna::API::Response::Job,5863099271,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVkR5TnFYS2w4UkdFZUxJN0RvdG40USIsImkiOiI1ODYzMDk5MjcxIn0._sp-lb4BA2fNIPOKAx-czIwQXvbbJd9eL8MDPkp43_Q,"Are You Ready to Earn More?.  NOW HIRING CDL-A OTR DRIVERS  MAKE MORE MONEY. GET MORE MILES. DRIVE WITH RESPECT.  ARTUR EXPRESS — THE TRUCKERS’ COMPANY  Tired of companies making big promises and delivering small paychecks? At Artur Express , we keep drivers moving, earning, and treated like family.  HIGH PAY  STEADY MILES  FLEXIBLE HOME TIME  REAL 24/7 SUPPORT If you want a company that respects drivers and helps you succeed — this is it.  BIG PAY OPTIONS BUILT FOR DRIVERS  MILEAGE BONUS PLAN …",full_time,2026-08-31T13:40:42Z,1,75504.67,37.548777,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Virginia', 'Buckingham County', 'Dillwyn']",Adzuna::API::Response::Location,"Dillwyn, Buckingham County",Artur Express Inc.,Adzuna::API::Response::Company,
CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - Artur Express Inc.,99910.74,https://www.adzuna.com/land/ad/5863099266?se=VDyNqXKl8RGEeLI7Dotn4Q&utm_medium=api&utm_source=abfa41a4&v=CF420CB5B06F4EF3C983DFB6F84E0F6506EC5D56,-96.983643,Adzuna::API::Response::Job,5863099266,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MzA5OTI2NiIsInMiOiJWRHlOcVhLbDhSR0VlTEk3RG90bjRRIn0.VfiGL0b92EPtJv2Q49hvHSOjtyFoNPTEHGxuq0nzSiU,"Are You Ready to Earn More?.  NOW HIRING CDL-A OTR DRIVERS  MAKE MORE MONEY. GET MORE MILES. DRIVE WITH RESPECT.  ARTUR EXPRESS — THE TRUCKERS’ COMPANY  Tired of companies making big promises and delivering small paychecks? At Artur Express , we keep drivers moving, earning, and treated like family.  HIGH PAY  STEADY MILES  FLEXIBLE HOME TIME  REAL 24/7 SUPPORT If you want a company that respects drivers and helps you succeed — this is it.  BIG PAY OPTIONS BUILT FOR DRIVERS  MILEAGE BONUS PLAN …",full_time,2026-08-31T13:40:42Z,1,99910.74,28.812569,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Texas', 'Victoria County', 'Victoria']",Adzuna::API::Response::Location,"Victoria, Victoria County",Artur Express Inc.,Adzuna::API::Response::Company,
