salary_min,title,longitude,contract_time,salary_is_predicted,redirect_url,latitude,salary_max,created,adref,description,__CLASS__,id,category.tag,category.__CLASS__,category.label,location.area,location.__CLASS__,location.display_name,company.__CLASS__,company.display_name,contract_type
119721.85,Certified Registered Nurse Anesthetist (CRNA),-81.08986,full_time,1,https://www.adzuna.com/land/ad/5813899581?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=1E037EB9C1EE825BA1EAC8BB85BC7C0697F6928B,33.92034,119721.85,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMzg5OTU4MSIsInMiOiJCREhQQlhHSDhSR0ROZmZraTdUak5nIn0.N0mzQ1vJnl_LirPHzzu-gxarOeHy4lUXbV3llNl90xM,"•Specialty -Anesthesiology - CRNA •Coverage needs: -Start: As soon as credentialed -End: Ongoing (minimum of three months) •Shifts: -4 10s or 5 8s -Call schedule TBD •Setting: -Hospital setting -Practice Model: Medical Supervision -Covering the Florence and Columbia locations •Cases: -Will focus on open heart , major vascular, cardiac and thoracic anesthesia but may include general and ASC cases as well -Must be willing to do open hearts and take some cardiac call -call is very minimal •EMR: -E…",Adzuna::API::Response::Job,5813899581,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'South Carolina', 'Lexington County', 'Pineridge']",Adzuna::API::Response::Location,"Pineridge, Lexington County",Adzuna::API::Response::Company,Optigy Group LLC,
105434.43,Ophthalmology Physician,-81.46914,full_time,1,https://www.adzuna.com/land/ad/5813899588?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=66E040CFD9C0A8965B699CA6D44F0BA624114372,38.4555,105434.43,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRIUEJYR0g4UkdETmZma2k3VGpOZyIsImkiOiI1ODEzODk5NTg4In0.EEmseTugjlKjoHMuv_DD6A4NT4a8D9fk4nxelkhfoD8,"Job Post Title Associate Ophthalmologist Job Post Summary Seeking a motivated and compassionate Ophthalmologist interested in joining a highly successful 10-year solo private practice with opportunities for mentorship, autonomy, leadership growth, and eventual ownership potential. Job Post Description Join a thriving, physician-led ophthalmology practice with a strong surgical reputation, established referral network, and immediate patient volume available. We are seeking a motivated and compas…",Adzuna::API::Response::Job,5813899588,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'West Virginia', 'Kanawha County', 'Blue Creek']",Adzuna::API::Response::Location,"Blue Creek, Kanawha County",Adzuna::API::Response::Company,Protouch Staffing,
287659.94,Certified Registered Nurse Anesthetist (CRNA),-81.4788,full_time,1,https://www.adzuna.com/land/ad/5813899587?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=C03D290E685A948BAD69A0FED9070D0EF1E1A434,39.42888,287659.94,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMzg5OTU4NyIsInMiOiJCREhQQlhHSDhSR0ROZmZraTdUak5nIn0.nfLj1hHPqIo6yV6FT7_C8qvwVIqI057TZhwTamJnh3w,"Are you a Nurse Anesthetist (CRNA) searching for your next locum tenens opportunity? This position with one of VISTA's healthcare partners in Ohio might be the perfect fit for you! Opportunity Highlights Schedule: 12-hour shifts, 3 days per week; No Call Job Setting: Inpatient and Outpatient Types of Cases: General Anesthesia (Adult) - Required Pain Management Techniques - Required Ventilation Management - Required Evaluation and Management of Acute Volume/BP Issues - Required Spinal Anesthesia…",Adzuna::API::Response::Job,5813899587,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'Ohio', 'Washington County', 'Marietta']",Adzuna::API::Response::Location,"Marietta, Washington County",Adzuna::API::Response::Company,VISTA Staffing Solutions,contract
46591.71,Janitorial Maintenance,-103.137977,full_time,1,https://www.adzuna.com/land/ad/5813899606?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=4E7DCF1C15C91EC8E01DE4FD312CEF6DAB148821,32.71604,46591.71,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRIUEJYR0g4UkdETmZma2k3VGpOZyIsImkiOiI1ODEzODk5NjA2In0.dnumBxcbeZ5yTt8Kzk8D8pbObi2h2TU7nKMx4Airj2Y,"Company Description Pay Rates Starting between: $13.80 - $20.13 / hour Are you passionate about team building, customer service, and meeting new people? Pilot Company offers a dynamic environment where no two days are the same. Team members have the opportunity to build an inclusive atmosphere with their co-workers and make a better day for every type of guest - whether it's the professional driver stopping for a clean shower, the commuter grabbing their morning coffee, or the vacationer needin…",Adzuna::API::Response::Job,5813899606,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,"['US', 'New Mexico', 'Lea County', 'Oil']",Adzuna::API::Response::Location,"Oil, Lea County",Adzuna::API::Response::Company,Pilot Flying J,
147533.8,Gastroenterology Physician,-95.294803,full_time,1,https://www.adzuna.com/land/ad/5813899562?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=FFFB7931AAA4C6CE333DEEEED5E17E01D28F84CE,32.325203,147533.8,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMzg5OTU2MiIsInMiOiJCREhQQlhHSDhSR0ROZmZraTdUak5nIn0.8aaWz2m8UlEsLNfcpoPC6lKIAaNguW6xMmNgAYKJogQ,"Are you a Gastroenterologist with Advanced Endoscopy training searching for your next perm position? This position with one of VISTA's healthcare partners in Texas might just be the opportunity for you! Opportunity Highlights Full-time employed position with a balanced mix of clinic, procedures, and inpatient call coverage Outpatient Gastroenterology clinic with advanced endoscopy and inpatient consultative support Join a physician-led dedicated physician GI hospitalist team High-volume GI prac…",Adzuna::API::Response::Job,5813899562,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'Texas', 'Smith County', 'Tyler']",Adzuna::API::Response::Location,"Tyler, Smith County",Adzuna::API::Response::Company,VISTA Staffing Solutions,contract
131185.48,Urology Physician,-74.96994,full_time,1,https://www.adzuna.com/land/ad/5813899555?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=6738AD9120D2BC41C1848296180CA3706B0960D8,44.663685,131185.48,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRIUEJYR0g4UkdETmZma2k3VGpOZyIsImkiOiI1ODEzODk5NTU1In0.f7W40Jt0_wuMLslpF47QqMCTt5xEc1tVXtT2_nLya7A,"Urologist - $650,000 Salary GTD Bonus! 4-Day Week! New York Position Highlights Competitive Salary : $650,000 salary guarantee plus $50,000 signing bonus State-of-the-Art Facility : Newly renovated outpatient center located on hospital campus Supportive Team : Collaborative and positive work environment with flexible hours for a great work/life balance Visa Sponsorship : J1 Northern border available, as well as H1 visa options Community Highlights Vibrant University Town : Highly ranked educati…",Adzuna::API::Response::Job,5813899555,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'New York', 'Saint Lawrence County', 'Potsdam']",Adzuna::API::Response::Location,"Potsdam, Saint Lawrence County",Adzuna::API::Response::Company,The Medicus Firm,permanent
223029.36,Emergency Medicine Physician,-89.788791,full_time,1,https://www.adzuna.com/land/ad/5813899577?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=10F5CBA4621375334B498962728A945FD312033F,44.366682,223029.36,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMzg5OTU3NyIsInMiOiJCREhQQlhHSDhSR0ROZmZraTdUak5nIn0.z8pE8Zx8TNhzlQiRj5PR96_mFL3RFKfFbwpk-mBiz0k,"Join an award-winning team of dedicated clinicians who are committed to providing world-class patient care! We are seeking a dedicated and compassionate emergency medicine (EM) physician to join our dynamic emergency department (ED) team on a part-time basis. The ideal candidate will provide high-quality, evidence-based emergency care to patients of all ages presenting with acute illnesses and injuries. This position offers flexible scheduling and the opportunity to work in a collaborative, fas…",Adzuna::API::Response::Job,5813899577,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'Wisconsin']",Adzuna::API::Response::Location,"Wisconsin, US",Adzuna::API::Response::Company,TeamHealth,
98118.84,Gastroenterology Physician,-92.3667,full_time,1,https://www.adzuna.com/land/ad/5813899610?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=BC2FD3C0D1B0374C950A171EAF6C8F4C47742BC4,36.35262,98118.84,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMzg5OTYxMCIsInMiOiJCREhQQlhHSDhSR0ROZmZraTdUak5nIn0.uruL6vpMJk9SPt49dVz7jKxRP36iD2D8y6Vrfwza5X8,"$700K Gastroenterology in Northern Arkansas! Seeking a BC/BE Gastroenterologist to join a well-established practice! The Practice: 1:3 call & 1:4 weekend call Current team consists of 2 Gastroenterologists with 25 years of experience each Both physicians perform ERCP; Mentorship is available Clinic located within 0.5 mile of Hospital & GI Lab Certified GI Nurses in the GI Lab (SGNA Certification) State-of-the-art equipment PSLF eligible, Non-profit system Hospital employed position $700K base s…",Adzuna::API::Response::Job,5813899610,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'Arkansas', 'Baxter County', 'Mountain Home']",Adzuna::API::Response::Location,"Mountain Home, Baxter County",Adzuna::API::Response::Company,Goldfish Medical Staffing,
209128.83,Cardiology - Interventional Physician,-112.003847,full_time,1,https://www.adzuna.com/land/ad/5813899568?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=35EF3A93273DA85EC972A6C0E281274BA1331A3B,34.718584,209128.83,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRIUEJYR0g4UkdETmZma2k3VGpOZyIsImkiOiI1ODEzODk5NTY4In0.J5kMqo7knD8RCy7rpsNdayy-gkh2rO1Ff8DZsoP0RAs,"Are you an Interventional Cardiology physician searching for your next locum tenens opportunity? This position with one of VISTA's healthcare partners in Arizona might be the perfect fit for you! Opportunity Highlights Schedule: Monday - Friday, 7:00am - 5:30pm Job Setting: Hospital and Clinic Types of Cases: STEMI/Cardiology Consults TEEs (1-2 per day) Hospital consults (8-14 per day) Clinic sees 18-24 patients per day 4-5 procedures per day 3-4 consults Patient population age 60 Credentialing…",Adzuna::API::Response::Job,5813899568,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'Arizona', 'Yavapai County', 'Cottonwood']",Adzuna::API::Response::Location,"Cottonwood, Yavapai County",Adzuna::API::Response::Company,VISTA Staffing Solutions,contract
214454.77,Radiology Physician,-95.933763,full_time,1,https://www.adzuna.com/land/ad/5813899570?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=EE5A73A87E1077948260DB5F7AE952C33ED0A416,41.263312,214454.77,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRIUEJYR0g4UkdETmZma2k3VGpOZyIsImkiOiI1ODEzODk5NTcwIn0.I7NuIQMkbLlhN0dw2_Qj8ZK-yuOugANKGTO3D6kflO0,"100% Remote TeleRadiology High Income Potential Position Highlights: Multiple Scheduling Options: 7 on 14 off: Earn $528K-$738K 7 on 7 off: Earn $808K - $1.1M Full Support : 24/7 IT and operations support: screening for all dictations to ensure quality and no errors. All equipment provided by group Consistency & Reliability: Exclusive contracts: no need to worry about volume being pulled from you Physician-owned group, ZERO Private Equity : everything we do is QOL-focused. Over 50 physicians cu…",Adzuna::API::Response::Job,5813899570,sales-jobs,Adzuna::API::Response::Category,Sales Jobs,"['US', 'Nebraska', 'Douglas County', 'Omaha']",Adzuna::API::Response::Location,"Omaha, Douglas County",Adzuna::API::Response::Company,The Medicus Firm,
231677.53,Urology Physician,-71.80892,full_time,1,https://www.adzuna.com/land/ad/5813899550?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=A6CB059003719B63DA36B94CBC5F57229C5FD6E3,42.269633,231677.53,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMzg5OTU1MCIsInMiOiJCREhQQlhHSDhSR0ROZmZraTdUak5nIn0.lqQpKtjLpGy3JeTxCtqFXerK7AAMACk9x6UqHMMjCnY,"JOB OVERVIEW Profession: Physician Specialty: Urology Job Type: Locum Tenens Location: Worcester, MA Service Setting: Inpatient Coverage Type: Call Only Coverage Period: Aug 21, 2026 - Dec 14, 2026 Call Type: In-House Reason for Coverage: Extra Volume Travel, Lodging, and Malpractice Insurance: Covered by Agency COVERAGE DATES Aug 21, 2026 - Aug 24, 2026 Oct 09, 2026 - Oct 12, 2026 Nov 02, 2026 Nov 06, 2026 - Nov 09, 2026 Dec 11, 2026 - Dec 14, 2026 PATIENT INFORMATION Average Daily Volume: 2-3…",Adzuna::API::Response::Job,5813899550,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'Massachusetts', 'Worcester County', 'West Side']",Adzuna::API::Response::Location,"West Side, Worcester County",Adzuna::API::Response::Company,"Adelphi Medical Staffing, LLC",contract
98012.78,Ophthalmology Physician,-80.934971,full_time,1,https://www.adzuna.com/land/ad/5813899591?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=8F485CEF59ECFB16BF79705487573BFE6E5D4797,38.235173,98012.78,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMzg5OTU5MSIsInMiOiJCREhQQlhHSDhSR0ROZmZraTdUak5nIn0.gP_6NLaECJmvD5R1T9TpidF9VDZQeqBO9XqQdbKtrk0,"Job Post Title Associate Ophthalmologist Job Post Summary Seeking a motivated and compassionate Ophthalmologist interested in joining a highly successful 10-year solo private practice with opportunities for mentorship, autonomy, leadership growth, and eventual ownership potential. Job Post Description Join a thriving, physician-led ophthalmology practice with a strong surgical reputation, established referral network, and immediate patient volume available. We are seeking a motivated and compas…",Adzuna::API::Response::Job,5813899591,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'West Virginia', 'Nicholas County', 'Keslers Cross Lanes']",Adzuna::API::Response::Location,"Keslers Cross Lanes, Nicholas County",Adzuna::API::Response::Company,Protouch Staffing,
92787.7,Otolaryngology Physician,-82.843006,full_time,1,https://www.adzuna.com/land/ad/5813899569?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=5A8C7D68D8A7D34FE1B92F088B474EE9BF6BB91F,31.522724,92787.7,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMzg5OTU2OSIsInMiOiJCREhQQlhHSDhSR0ROZmZraTdUak5nIn0.OkBhuZvP4I70P3LbtqgfrjCt_Q_z8GZyFCyV_FaGyPU,"Otolaryngologist (ENT) Georgia Step in and lead an established ENT practice with an immediate patient base and no local competition, offering the autonomy and support to build the career you want. Enjoy exceptional earning potential, experienced clinical support, and a family-friendly Georgia community with a low cost of living and convenient access to beaches, outdoor recreation, and Florida attractions. Position Highlights : Turnkey Position with established ENT practice with high volumes and…",Adzuna::API::Response::Job,5813899569,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'Georgia', 'Coffee County', 'Douglas']",Adzuna::API::Response::Location,"Douglas, Coffee County",Adzuna::API::Response::Company,The Medicus Firm,
111850.23,Urology Physician,,full_time,1,https://www.adzuna.com/land/ad/5813899553?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=982D31F06A6779286947396F50DD87B680D4118B,,111850.23,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMzg5OTU1MyIsInMiOiJCREhQQlhHSDhSR0ROZmZraTdUak5nIn0.yVRkkgzzE_hyiHOJVB105woY0BoBWpPSsx8KBqE3NC8,"One of our clients in PA needs assistance with Urology locum tenens coverage. Here are some of the details. Location: 90 min. from Pittsburgh, PA. Facility: 537 bed facility using EPIC EMR. Practice Setting: Inpatient and Outpatient Only. Trauma Level I. Schedule: Call Only Practice Details: 2-4 patients, rounding, 15% Inpatient and 85% outpatient Certification(s)/License: Active PA license or IMLC, BC/BE, What MDSP offers: Travel expenses, malpractice, and credentialing are take care of on you…",Adzuna::API::Response::Job,5813899553,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,['US'],Adzuna::API::Response::Location,US,Adzuna::API::Response::Company,"MD Staff Pointe, LLC",contract
213601.17,Cardiology - Interventional Physician,-112.003847,full_time,1,https://www.adzuna.com/land/ad/5813899580?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=CDE13BAAEC9B4E2E58EF8D201909D860C39D9D1A,34.718584,213601.17,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMzg5OTU4MCIsInMiOiJCREhQQlhHSDhSR0ROZmZraTdUak5nIn0.BrbsJhGsFKIykikxnXpm5WK628pVGbi7tUQPsXctvEg,Opportunity: Physician - Interventional Cardiology Job Details: Monday through Friday schedule from 7:00 AM to 5:30 PM with possible weekend coverage Rotation between hospital and clinic settings each week Provide interventional cardiology coverage including STEMI response and cardiology consults Perform TEEs (approximately 1-2 per day) and handle hospital consults (8-14 per day) Clinic sees 18-24 patients per day with a primary patient population of 60 Approximately 4-5 procedures per day and …,Adzuna::API::Response::Job,5813899580,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'Arizona', 'Yavapai County', 'Cottonwood']",Adzuna::API::Response::Location,"Cottonwood, Yavapai County",Adzuna::API::Response::Company,Royal Surgical Associates,
122463.3,Orthopedics - Trauma Physician,-88.577193,full_time,1,https://www.adzuna.com/land/ad/5813899601?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=4016EEE5B78315CCF6FE41C56218BC40669AE39A,47.137692,122463.3,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkRIUEJYR0g4UkdETmZma2k3VGpOZyIsImkiOiI1ODEzODk5NjAxIn0.OWAdkH0xDJ57oDiUbHEtjdVDasU4bcEDbmZwa_eLWh0,"Looking for your next locums assignment? We'd love to hear from you. We are committed to helping you find the assignment that best fits your skills and lifestyle. Orthopedic Surgeon, Per Diem Dates:8/18-8/24, 11/26-11/29, and 12/18-12/23 Shifts: 24-Hour Call Inpatient, Outpatient Procedures: Total Joints and General Ortho Provider must be licensed in Michigan or hold IMLC. Active Michigan state license, Michigan CDS, and Michigan DEA are required at the time of joining. EMR: MediTech Location: …",Adzuna::API::Response::Job,5813899601,other-general-jobs,Adzuna::API::Response::Category,Other/General Jobs,"['US', 'Michigan', 'Houghton County', 'Hancock']",Adzuna::API::Response::Location,"Hancock, Houghton County",Adzuna::API::Response::Company,CT Assist,
135300.34,Ophthalmology Physician,-77.9436,full_time,1,https://www.adzuna.com/land/ad/5813899611?se=BDHPBXGH8RGDNffki7TjNg&utm_medium=api&utm_source=abfa41a4&v=9C6A4DDA4B799FDED4BE8591E66230CE2B979C1F,34.2417,135300.34,2026-07-24T09:50:47Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMzg5OTYxMSIsInMiOiJCREhQQlhHSDhSR0ROZmZraTdUak5nIn0.1OpBfb-3jP9tto-fEggHk841BrvX68QmNg2s-qf2FfA,"Pediatric Ophthalmologist Wilmington, NC High Earning Potential Great Benefits What We're Looking For We are seeking a Pediatric Ophthalmologist to diagnose, treat, and manage a wide range of eye conditions in children, from vision development concerns to complex surgical needs such as cataracts, glaucoma, strabismus, and retinopathy of prematurity (ROP). This physician will provide comprehensive pediatric eye care while communicating effectively with patients and families and collaborating wit…",Adzuna::API::Response::Job,5813899611,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'North Carolina', 'New Hanover County', 'Wilmington']",Adzuna::API::Response::Location,"Wilmington, New Hanover County",Adzuna::API::Response::Company,Trinity Employment Specialists,
