adref,description,salary_is_predicted,__CLASS__,longitude,salary_max,salary_min,redirect_url,created,latitude,title,contract_type,id,category.tag,category.__CLASS__,category.label,company.display_name,company.__CLASS__,location.display_name,location.__CLASS__,location.area,contract_time
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MjM1MjQ0NSIsInMiOiJMTnNBYVplazhSR2NmS1llX2NJcHZBIn0.3EA6H2HwPEarUMgeWxenEASbc7zhMGjy-XDSdIcoW9E,"Job Description Job Description For faster responses, call or text Jason at (214) 604-3951 . Join our Growing team in DALLAS TX JP Euro Team – Where Passion Meets Performance! ?? ??Salary: $100,000–$160,000 (Based on Experience) Are you a seasoned Porsche technician ready to take your career to the next level? JP Euro , a leading European and exotic auto repair shop, is looking for a Porsche Master Technician to join our elite team. If you specialize in Porsche and are passionate about precisio…",1,Adzuna::API::Response::Job,-78.457851,65477.59,65477.59,https://www.adzuna.com/land/ad/5862352445?se=LNsAaZek8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=07169703FC3DF06AAAB107B2D5D597BE203FD1E4,2026-08-30T12:46:02Z,35.614603,Clayton City Porsche Master Technician $50-$65 an hr - Relocation assistance,,5862352445,maintenance-jobs,Adzuna::API::Response::Category,Maintenance Jobs,JP Euro,Adzuna::API::Response::Company,"Clayton, Johnston County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Johnston County', 'Clayton']",
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTE5zQWFaZWs4UkdjZktZZV9jSXB2QSIsImkiOiI1ODYyMzUyNDEyIn0.S6lkBnllvyZgpsJf_rq4XAGJh0mlJhgUYdL-tF16IAQ,"Job Description Job Description Description: Exciting Growth Ahead! We're excited to announce that we'll be opening our new West Essex YMCA in December 2026 ! As we get closer to our opening date, we'll be adding a variety of new positions across multiple departments. If you don't see the right opportunity today, be sure to check back regularly—new roles will be posted throughout the year as we continue to grow. We look forward to welcoming new team members to our expanding organization! POSITI…",1,Adzuna::API::Response::Job,-74.330084,32506.41,32506.41,https://www.adzuna.com/land/ad/5862352412?se=LNsAaZek8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=6C9BA4D90DA03B5FCEBFF941BBB37A883574745D,2026-08-30T12:46:02Z,40.786287,Pioneer Trails Camp Lifeguard,,5862352412,social-work-jobs,Adzuna::API::Response::Category,Social work Jobs,Metropolitan YMCA of the Oranges,Adzuna::API::Response::Company,"Livingston, Essex County",Adzuna::API::Response::Location,"['US', 'New Jersey', 'Essex County', 'Livingston']",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MjM1MjQwOSIsInMiOiJMTnNBYVplazhSR2NmS1llX2NJcHZBIn0.-hNPVvrjWXudkHAYlOUOi7sw646jMeLDE2NGgPNCGKQ,"Job Description Job Description Benefits: 401(k) Bonus based on performance Competitive salary Health insurance Paid time off At Midas, we don’t just fix cars — we build profitable, high-performing shops led by people who know how to win . We are looking for a results-oriented Store Manager with a strong sales mindset, the ability to lead from the front, and the discipline to drive consistent performance through people and process. This role is for a leader who owns the business , not someone w…",1,Adzuna::API::Response::Job,-75.164753,87005.94,87005.94,https://www.adzuna.com/land/ad/5862352409?se=LNsAaZek8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=6993FCA7E6797997CB2ECF32CDE075B0265CE6CF,2026-08-30T12:46:02Z,39.955624,Store Manager - Sales-Driven Leader (Automotive),,5862352409,sales-jobs,Adzuna::API::Response::Category,Sales Jobs,Midas Tire & Auto Experts,Adzuna::API::Response::Company,"Philadelphia, Philadelphia County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Philadelphia County', 'Philadelphia']",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MjM1MjQxMCIsInMiOiJMTnNBYVplazhSR2NmS1llX2NJcHZBIn0.BuLJ2uKA02TBARH3zRFFQUfq-YnjtQT2-VMg4x6hV00,Job Description Job Description Certified PCA & HHA Positions Available – Sullivan County We are looking for certified Personal Care Aides (PCAs) and Home Health Aides (HHAs) to join our team in Orange County! What We Offer: Flexible scheduling Part-time and full-time opportunities Easy onboarding process Supportive back-office team Responsibilities may include: Providing personal care and assistance with daily activities Light housekeeping Running errands and assisting with shopping or other c…,1,Adzuna::API::Response::Job,-74.042369,30888.22,30888.22,https://www.adzuna.com/land/ad/5862352410?se=LNsAaZek8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=711B202814280CFCEB8A94C10EE3E68581634DF2,2026-08-30T12:46:02Z,41.537872,Personal Care Aide PCA HHA,,5862352410,social-work-jobs,Adzuna::API::Response::Category,Social work Jobs,Eagle Home Care,Adzuna::API::Response::Company,"Newburgh, Orange County",Adzuna::API::Response::Location,"['US', 'New York', 'Orange County', 'Newburgh']",
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTE5zQWFaZWs4UkdjZktZZV9jSXB2QSIsImkiOiI1ODYyMzUyNDMyIn0.dPdn4j3YNSiOhNgh6AuYNSEZZHzYU7jM9nvSYzCyNGU,"Job Description Job Description Benefits: Employee discounts Opportunity for advancement Training & development Free uniforms ABOUT REIMAGINE RESOURCES Reimagine Resources is a full-service fitness solutions company specializing in facility consultation, gym design, equipment installation, repair, and maintenance. We serve commercial fitness facilities nationwide and are known for our responsiveness, professionalism, and high standards of execution. We are a growing company building a strong op…",1,Adzuna::API::Response::Job,-90.46911,47248.58,47248.58,https://www.adzuna.com/land/ad/5862352432?se=LNsAaZek8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=18E835AC01CF634125C57BB6972C03437AAE7CFA,2026-08-30T12:46:02Z,38.505079,Operations Support Assistant,,5862352432,admin-jobs,Adzuna::API::Response::Category,Admin Jobs,Reimagine Resources,Adzuna::API::Response::Company,"Fenton, Saint Louis County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Saint Louis County', 'Fenton']",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MjM1MjQ0OSIsInMiOiJMTnNBYVplazhSR2NmS1llX2NJcHZBIn0.A-Yy1Li3dfUEVxzlMEUXB_4VdP4FnSNqt_DTde-jraA,Job Description Job Description Looking for Certified Home Health Aides - Full time/Part time work available - Weekly pay for Certified Home Health Aides - Supportive environment - Flexible schedules - Sign on bonus Seeking a great company to work for? - Join our growing team of Certified Home Health Aides - Top dollar paid weekly - Supportive office staff - Flexible schedules - Sign on bonus for Certified Home Health Aides Looking to get paid to do what you love? - Sign on bonus - Best pay in …,1,Adzuna::API::Response::Job,-74.720689,43987.71,43987.71,https://www.adzuna.com/land/ad/5862352449?se=LNsAaZek8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=C2D335DE911C0DD66E8399DBDC4749753109C85A,2026-08-30T12:46:02Z,40.072789,CHHA Certified Home Health Aide,,5862352449,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Gardenview Home Care,Adzuna::API::Response::Company,"Columbus, Burlington County",Adzuna::API::Response::Location,"['US', 'New Jersey', 'Burlington County', 'Columbus']",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MjM1MjQyMiIsInMiOiJMTnNBYVplazhSR2NmS1llX2NJcHZBIn0.L1yO1Spa72rgeIWndNGD0fTmAizDU0w7ZIhZ6JwVxyg,"Job Description Job Description Benefits: Dental insurance Employee discounts Health insurance Opportunity for advancement Paid time off Training & development Vision insurance We're all about tanning and wellness; are you? Immediate positions available - apply now! Base Pay  Commission  Bonus Opportunities! Responsibilities This position has a required 5-week manager-training course with performance metrics. Maintain store staff by interviewing, hiring, and developing employees Create a positi…",1,Adzuna::API::Response::Job,-97.152093,28230.29,28230.29,https://www.adzuna.com/land/ad/5862352422?se=LNsAaZek8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=2DCB9C721E3D48008D8433086BA71FD4B7ABA0A3,2026-08-30T12:46:02Z,32.633077,Assistant Manager (Urgently Hiring!),,5862352422,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Palm Beach Tan - Arlington ,Adzuna::API::Response::Company,"Arlington, Tarrant County",Adzuna::API::Response::Location,"['US', 'Texas', 'Tarrant County', 'Arlington']",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MjM1MjM5OSIsInMiOiJMTnNBYVplazhSR2NmS1llX2NJcHZBIn0.9extG4pXM8PnkW-a3F0OKAlUjTbXGvqwhNKuCHzjsL4,"Job Description Job Description Overview Opportunity: Banquet Captain Assist leading banquet staff during assigned functions, ensuring colleagues perform in accordance with established guest service standards. Set up banquet rooms, serve food and/or beverages, and help lead the staff at the direction of management. Your Growth Path Assistant Banquet Manager – Assistant Restaurant Manager – Banquet Manager Your Focus Check Banquet Staff’s Event Orders to ensure that all information is accurate. …",1,Adzuna::API::Response::Job,-72.034965,45648.82,45648.82,https://www.adzuna.com/land/ad/5862352399?se=LNsAaZek8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=0C005A63D9FBDCB88CE102A8DC68DE44E9599B52,2026-08-30T12:46:02Z,41.351732,Banquet Captain,,5862352399,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,HHM Hotels,Adzuna::API::Response::Company,"Groton, New London County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'New London County', 'Groton']",
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTE5zQWFaZWs4UkdjZktZZV9jSXB2QSIsImkiOiI1ODYyMzUyNDE4In0.GoiWYTZo4nOS_PuMnr9UpmAABpeu26brwgsa_Qrzugs,Job Description Job Description $3500 SIGN ON BONUS DAILY PAY Wynwood Rehab is an exceptional team-oriented company where we thrive on making our residents and staff as comfortable and happy as possible. Join our wonderful nursing team today! Competitive Rates. Amazing work environment. Great Benefits. NOW HIRING: Certified Nursing assistants for ALL SHIFTS QUALIFICATIONS: NJ CNA Certification Wynwood Rehabilitation and Healthcare Center is an equal opportunity employer.,1,Adzuna::API::Response::Job,-75.014893,68528.17,68528.17,https://www.adzuna.com/land/ad/5862352418?se=LNsAaZek8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=ECBBFFE834BB136D8A93AE704798BF79F3A7DEF7,2026-08-30T12:46:02Z,40.011501,"CNA CERTIFIED NURSING ASSISTANT 3 TO 11 PM SHIFT DAILY PAY $3,500 SIGN ON BONUS",,5862352418,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Wynwood Rehabilitation and Healthcare Center,Adzuna::API::Response::Company,"Riverton, Burlington County",Adzuna::API::Response::Location,"['US', 'New Jersey', 'Burlington County', 'Riverton']",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MjM1MjQyNiIsInMiOiJMTnNBYVplazhSR2NmS1llX2NJcHZBIn0.BVULezSvTLTitPVqpB8W77DLFTuAXn5RBEIurxsfz84,"Job Description Job Description Grand Opening - Automotive MechanicsMavis Tires & Brakes at Discount Prices, a leader in the tire and automotive repair service field, is pleased to join the McDonough, GA area. We have multiple openings for experienced automotive mechanics technicians.About the Position of Automotive MechanicAs Mavis's leaders in undercar repairs, our Automotive Mechanics are trusted to inspect, diagnose, and perform a wide variety of automotive services on customers' vehicles. …",1,Adzuna::API::Response::Job,-84.146862,45060.93,45060.93,https://www.adzuna.com/land/ad/5862352426?se=LNsAaZek8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=7D52E01A02D30811BC2D543BDFD47A723C59D7AC,2026-08-30T12:46:02Z,33.447336,Automotive Mechanics,,5862352426,maintenance-jobs,Adzuna::API::Response::Category,Maintenance Jobs,Mavis Tire Supply,Adzuna::API::Response::Company,"Mcdonough, Henry County",Adzuna::API::Response::Location,"['US', 'Georgia', 'Henry County', 'Mcdonough']",
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTE5zQWFaZWs4UkdjZktZZV9jSXB2QSIsImkiOiI1ODYyMzUyNDA0In0.R9h2EgWHdXDJBZxfBUI1geiSaHNXU1VM4SlNRsMKXYk,"Job Description Job Description Direct Counsel is seeking a Corporate Associate with 4–6 years of experience to join a premier Capital Markets & Public Companies practice. This is an exceptional opportunity for attorneys interested in representing innovative technology and life sciences companies, investment banks, and public companies on sophisticated securities, governance, and capital markets matters. Locations This position is open to: Silicon Valley, CA San Francisco, CA Santa Monica, CA B…",1,Adzuna::API::Response::Job,,155513.34,155513.34,https://www.adzuna.com/land/ad/5862352404?se=LNsAaZek8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=5D10DFC3C0E2C84EBE479AF3150AF20960D111C6,2026-08-30T12:46:02Z,,Capital Markets & Public Companies Associate Attorney Corporate,,5862352404,legal-jobs,Adzuna::API::Response::Category,Legal Jobs,Direct Counsel,Adzuna::API::Response::Company,"New York City, New York",Adzuna::API::Response::Location,"['US', 'New York', 'New York City']",
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTE5zQWFaZWs4UkdjZktZZV9jSXB2QSIsImkiOiI1ODYyMzUyNDMwIn0.RncZKP6HtR2y1QkdzvTjXycaTazi7Cl6-y1ncloTOw8,"Job Description Job Description Mergers & Acquisitions Associate Attorney Locations: Boston, MA | Denver, CO | New York, NY | Redwood City, CA Salary: $260,000–$390,000 Direct Counsel is seeking a Mergers & Acquisitions Associate Attorney to join a leading Am Law firm's nationally recognized Corporate & Finance practice. This opportunity is ideal for a mid-to-senior level associate with 3 years of M&A experience who is looking to work on sophisticated domestic and cross-border transactions for …",1,Adzuna::API::Response::Job,,132170.64,132170.64,https://www.adzuna.com/land/ad/5862352430?se=LNsAaZek8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=12E3BF1270F1FDAAA6064778DF2871BE14D689BC,2026-08-30T12:46:02Z,,Mergers & Acquisitions Associate Attorney,,5862352430,legal-jobs,Adzuna::API::Response::Category,Legal Jobs,Direct Counsel,Adzuna::API::Response::Company,"New York City, New York",Adzuna::API::Response::Location,"['US', 'New York', 'New York City']",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MjM1MjM5NCIsInMiOiJMTnNBYVplazhSR2NmS1llX2NJcHZBIn0.Teg3XFAzkiHfEGKVx0DAYYD8cS9vr82Xg8TuMbEeQaI,"Job Description Job Description Benefits: Free uniforms Health insurance Opportunity for advancement Paid time off Training & development Vision insurance Wellness resources 401(k) Bonus based on performance Company parties Competitive salary Dental insurance Employee discounts Get fit, help others, and have fun! We have your ultimate dream job when you join the Orangetheory Fitness team. Who we’re looking for: We need Sales Managers who can unlock the power of the Orangetheory workout for othe…",1,Adzuna::API::Response::Job,-74.135741,45522.05,45522.05,https://www.adzuna.com/land/ad/5862352394?se=LNsAaZek8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=C9974C8F91229893E3C51A38D80345A1B64C7526,2026-08-30T12:46:02Z,40.050898,Sales Manager,,5862352394,sales-jobs,Adzuna::API::Response::Category,Sales Jobs,Orangetheory - Franchise #0308,Adzuna::API::Response::Company,"Brick, Ocean County",Adzuna::API::Response::Location,"['US', 'New Jersey', 'Ocean County', 'Brick']",
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTE5zQWFaZWs4UkdjZktZZV9jSXB2QSIsImkiOiI1ODYyMzUyNDE2In0.L1MIJyjW3IqPvcENKxizXrQCGcTXCYTW5sRsl3GSNTQ,"Job Description Job Description Start a meaningful career as a Resident Assistant at Vista Prairie at Eagle Pointe, a Senior Living Facility! Make a difference in someone's life every day. Join Vista Prairie Communities and elevate your career while making a meaningful impact. Enjoy our supportive culture, outstanding benefits, and the opportunity to build lasting friendships. Become a valued member of Vista Prairie Communities today. Why Join Us? Personalized Care: Bring joy and compassion to …",1,Adzuna::API::Response::Job,-93.35976,73893.46,73893.46,https://www.adzuna.com/land/ad/5862352416?se=LNsAaZek8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=99D4B165CE10744113BA797B71173C4C145B6F11,2026-08-30T12:46:02Z,45.386991,PT PM Resident Assistant,,5862352416,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Vista Prairie Communities,Adzuna::API::Response::Company,"Saint Francis, Anoka County",Adzuna::API::Response::Location,"['US', 'Minnesota', 'Anoka County', 'Saint Francis']",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MjM1MjQ0MCIsInMiOiJMTnNBYVplazhSR2NmS1llX2NJcHZBIn0.UWBXxmpWwIiVYl43x4l0m2jA0TMKXggrK9LcAqjgNo4,"Job Description Job Description Overview Applebee’s is hiring Servers who love connecting with guests and delivering friendly, neighborhood-style hospitality. If you bring great energy, attention to detail, and enjoy working in a fast-paced team environment, this is the role for you. What We Offer Competitive pay – $11.35 per hour plus tips (pay will equal at least minimum wage) Health care benefits (for both part-time and full-time team members) Flexible schedules Paid, on-the-job training Mea…",1,Adzuna::API::Response::Job,,26314.43,26314.43,https://www.adzuna.com/land/ad/5862352440?se=LNsAaZek8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=410B55BC9A2D7C807A68D082A8646FAB01806B2C,2026-08-30T12:46:02Z,,Server - Expressway Plaza Staten Island,,5862352440,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,Doherty Enterprises,Adzuna::API::Response::Company,"New York City, New York",Adzuna::API::Response::Location,"['US', 'New York', 'New York City']",
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MjM1MjQzNiIsInMiOiJMTnNBYVplazhSR2NmS1llX2NJcHZBIn0.ofNDpcSx42s0mj7z87LVcOJ6RB8juPI9F21pCaTccZc,"Job Description Job Description Overview Registered Dietitian - Facility located in Madras, OR Hours: Part Time with the potential for full time. Monday - Friday with Flexible schedules Join Healthcare Services Group (HCSG) as a Registered Dietitian, where you will play a critical role in managing clinical nutritional services at a long-term care facility. At HCSG, we are passionate about positively impacting the communities we serve. If you share our commitment to excellence and enhancing cust…",1,Adzuna::API::Response::Job,-121.173921,75955.41,75955.41,https://www.adzuna.com/land/ad/5862352436?se=LNsAaZek8RGcfKYe_cIpvA&utm_medium=api&utm_source=abfa41a4&v=32C8942FD4461955894A617D44646C2912CDD70E,2026-08-30T12:46:02Z,44.27262,Registered Dietitian,,5862352436,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Healthcare Services Group, Inc.",Adzuna::API::Response::Company,"Redmond, Deschutes County",Adzuna::API::Response::Location,"['US', 'Oregon', 'Deschutes County', 'Redmond']",
